"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "color"
"650x250" 0.793907312 0 15.974707692 43.147275121 0 19.97878796 2.692879073 2.956694712 0.793907312 1.51482461 8.203925045 2.044930662 1.51482461 0 0 46.28286353 32.264076598 1.51482461 0 2.682478802 0 0 0.793907312 0.720917298 0 2.044930662 1.971940648 12.413278368 6.879864871 1.51482461 0 0.720917298 16.634447515 26.598512881 0.720917298 0 0.793907312 2.682478802 0 0.720917298 0 0 4.571102176 1.25102335 0.720917298 2.38173833 2.235763035 50.178017909 7.950498645 0.793907312 3.96958359 1.167654192 0 2.883649251 0 1.971940648 31.607023466 8.36026683 0 0.793907312 1.25102335 15.705132797 5.639158808 1.971940648 1.167654192 1.51482461 0.720917298 0 0.720917298 0 5.017804423 0 0 2.609509915 28.469875215 1.167654192 1.167654192 9.455013445 52.998521572 1.167654192 0 15.179057954 0 8.415462345 10.32139648 0 0.720917298 1.587855365 1.167654192 1.441855723 0 12.387581199 0 21.320194884 7.347322505 3.056256439 4.474050663 2.755509557 2.38173833 0 4.810884413 1.961561504 5.34098873 1.25102335 1.51482461 0 0 2.235763035 0 19.063660226 1.167654192 0.793907312 4.810884413 2.956694712 65.089120627 0 1.51482461 0 0 3.486786385 7.799804342 7.353153746 0 0 0 76.052716392 3.41381075 7.145354682 1.167654192 4.463673254 2.235763035 0 3.96958359 0.720917298 28.747773398 0.007540107 0.02194424 0.169883775 0.11832989 0 0.022727149 0 0 0 0 0 0 1.045274751 0 0.086933022 0.100765248 0.183057755 0 0.048517007 0.05065952 4
"650x350" 1.05026501 3.33741404 30.191950647 44.309746366 0.525141013 75.999447033 7.114532009 11.108786772 2.93895539 0 16.091738033 2.071142726 4.416056786 0 0.525141013 35.958145676 118.951018867 1.540964147 4.171701727 8.067708598 4.827650031 10.367009571 0.525141013 0 0 9.809167435 0 40.16082111 1.01584015 0 3.33741404 0 34.949196783 50.148501623 0 0.490699137 6.21859065 5.251439032 0 0 37.858619426 1.01584015 26.275272772 2.982263562 9.765735056 1.01584015 2.031655161 28.023001999 12.773463266 0 4.793221648 6.458821776 0 17.636881971 1.05026501 15.399303844 14.843012241 32.407916451 0 0 11.817006564 37.804273419 5.470120419 17.754570469 0.490699137 2.487856857 4.201157438 8.233702594 3.434666635 0 6.455360421 2.93895539 1.888664922 4.454329212 77.175517952 5.442998642 0 55.73773776 40.364814893 56.429731492 0.490699137 2.379364059 4.032528572 12.73886084 2.72709103 0.490699137 4.068349389 1.506531164 3.507404575 0 7.547672683 29.804208479 0.981390151 31.193129912 4.793221648 9.814339513 10.216677346 12.766158234 6.241893973 0 6.034796439 3.434666635 2.066130618 0 15.030308034 1.962715844 0 3.607074568 7.183421 22.844190515 0.981390151 0.525141013 94.757976663 1.01584015 70.70052627 0 0 1.363523909 4.975630782 4.944979406 12.416954319 25.089908422 8.745982514 1.01584015 1.05026501 112.300423985 10.309202686 1.363523909 2.835589559 9.734379413 8.160912616 7.6906563 8.210606405 0.490699137 78.467609041 0.063576264 0 0.044911363 0.123407332 0 0 1.316381032 0.045088334 0.004772638 0 0.012724928 0.680422545 0.975217818 0 0.160659838 0.052700136 0.624116031 1.416762777 0.953334288 0.232507365 6
"650x450" 0 0.556610659 39.219986408 12.430616523 0 13.547783991 1.66986929 0.556610659 0 0 2.226487597 0.556610659 0.556610659 0 0 0 27.123246911 1.66986929 0 2.78303187 1.113245729 1.113245729 1.66986929 0 1.113245729 3.339702917 0 6.122787699 0 0.556610659 2.62924204 0 14.752171881 16.73004358 1.113245729 0 2.07260697 2.78303187 1.515996311 0.556610659 10.57444032 0 1.113245729 0 0 0 1.66986929 6.679447929 4.547917573 7.236069448 1.113245729 1.66986929 0 3.185865601 0 7.792654333 1.113245729 7.63878401 1.515996311 0 4.855699228 13.04992492 2.07260697 11.1310949 0 1.113245729 0 0 0.556610659 0 3.339702917 2.78303187 1.113245729 0 20.909755186 0.556610659 2.78303187 14.47034504 4.855699228 5.566137909 0 0.556610659 2.78303187 2.226487597 0 0 0 1.113245729 1.113245729 2.62924204 0 8.905810144 0 5.009522977 0 0 0.556610659 0.556610659 0.556610659 3.03199514 3.896322328 0.556610659 0 0 3.339702917 0 0.556610659 0 0 18.679832327 0.556610659 5.81502701 26.15813858 2.226487597 7.792654333 0 0.556610659 0 0.556610659 7.330949443 14.163046119 4.855699228 0.556610659 2.226487597 0 15.986341351 0 0.556610659 0.556610659 1.515996311 3.185865601 3.03199514 0 0 25.64057483 0.030701507 0.012042382 0.09489695 0.094177733 0.021055385 0.011310695 0.407796885 0 0 0 0 0 0.632756632 0.012391523 0.071877118 0.049606955 0.485985142 0.051422568 0.017229658 0.004141925 3
"650x550" 1.343149507 0 54.062889417 16.033144088 1.343149507 41.215286857 6.546922616 14.910102143 1.335446914 1.343149507 6.640373343 0 10.009794711 0.912581717 5.893292252 26.406098213 46.596740477 13.651597324 1.21923732 4.700986335 21.498312453 1.971987595 3.19511405 1.201742351 7.837497703 10.875036791 3.785812548 21.876647439 6.184513863 0.667707954 0 7.244470502 80.890260035 18.038133051 1.993362492 1.21923732 6.616031173 18.385069479 0.650212985 0 0 3.336818051 8.866668368 0 4.560488647 0 4.388515548 17.43480652 14.158118844 46.660545596 3.338603877 2.010857461 0.650212985 31.513952632 4.7251585 33.394833231 15.759934219 73.963079498 0.650212985 2.99380481 6.165097418 19.944845698 10.367996159 53.784824582 0.650212985 3.354894035 0.671552418 10.420312432 0.671552418 1.317920939 1.321765403 2.76454626 2.304213282 2.322252392 102.48462426 0.650212985 5.352428448 12.972654182 14.8927847 28.289753235 1.102470931 1.584134135 12.572167495 2.915752291 0.912581717 0 21.364419536 5.219203555 2.376669534 2.403487123 3.053649649 36.262422557 1.102470931 23.651528078 9.782411786 117.379604842 3.527887077 4.387526995 7.354867056 9.590165064 5.751412556 0 9.595407146 1.223081784 17.185126819 1.317920939 0 2.635882091 1.774604364 28.318711031 0 1.770178885 8.789749607 5.39289746 24.444245041 0 0 13.57288765 2.971921236 16.407128083 26.29476906 22.791933111 0.551529366 1.300435177 0.667707954 36.923721955 9.284116163 8.70517889 1.774604364 3.21733914 9.0527648 35.001213861 1.339260372 0.912581717 23.987224722 0.207584658 0.560741043 0.023798812 0.186637716 0 0.071808281 0 0.744995267 0 8.635931422 0.018142148 0.471702406 2.102894979 0.045159398 0.264402333 0.077711667 2.066073209 1.137887288 0.02021994 0.081979604 8
"650x650" 1.565729639 0.866938449 48.472833498 33.879605754 2.49961283 47.116267079 1.565729639 14.115298429 0 0 15.327313456 2.600808292 0.69879119 0 13.168110218 82.6362777 75.853277648 2.249376236 3.788009697 6.545036652 18.376021183 5.548975718 0 0 0.69879119 5.201689234 1.565729639 2.264501295 3.662097662 0 6.430053668 10.215768613 58.381308769 66.75374638 0 0 6.537787315 8.115468539 1.538633461 3.366551279 0 4.33469998 4.6159082 8.385339777 0 0.866938449 6.595049345 19.141742325 19.776044501 37.738025452 6.388817989 0.866938449 0.69879119 36.895403967 1.733883476 2.49961283 15.779960819 33.869606784 0.866938449 4.498699672 15.790065541 25.761000253 3.815105875 47.704064293 1.397562846 4.850184528 3.77606615 3.493864776 0.69879119 0 4.737037481 4.932287496 1.538633461 0.866938449 86.318328866 0.866938449 0 23.564122841 18.453324826 7.324104799 0.866938449 3.971308127 12.648487345 3.272516937 0 1.397562846 6.025442386 2.49961283 0 0.69879119 0 30.91268229 7.391033037 38.903863398 6.025442386 2.49961283 4.697157965 0 1.538633461 12.114754986 9.879453243 7.236578505 8.137885541 0 18.029421375 0 0.69879119 0 0 20.632492362 2.249376236 0.69879119 10.59337274 2.237424651 16.814980313 0 0 4.192661349 2.49961283 17.522655947 14.520296964 13.295916444 3.366551279 2.249376236 0.866938449 34.289038244 5.36886661 0 0.69879119 7.236578505 12.663756664 6.013471046 2.49961283 0.866938449 39.906275349 0.322315082 0 0.048590007 0.052323719 0.00112646 0.01996667 0.115863315 0.092954845 0 0 0 0.670148101 1.437766951 0.010658889 0.367224848 0.009202691 1.520832463 1.57169093 0.026008695 0.093382202 5
"650x750" 0 1.985425236 34.847385755 47.872312576 6.181191316 14.727837258 13.964368904 21.678084471 0.35375477 1.550135101 12.291687275 2.474320709 5.363316003 6.609439325 9.822178935 51.272480556 58.336488954 5.223110142 5.907957713 1.903884728 6.418582747 5.335545319 0 0.35375477 11.77102319 27.875194916 1.196392672 10.01111031 5.14511624 8.588659848 0.842637902 10.312231524 25.820105701 26.274818438 6.940331759 0 3.864731623 28.517505268 0 1.470813696 0.842637902 39.27005799 3.830030548 0.35375477 1.982570034 0.35375477 3.04381686 10.340995845 17.383105417 124.344242309 0.35375477 0.35375477 0 36.755254363 0.842637902 4.948239929 5.518158714 64.787722662 2.667206368 1.139932132 9.519097869 29.725689628 11.135536406 74.286731596 4.733300133 0 2.279895447 4.572250355 1.061246826 1.47195181 0.707497199 0.707497199 3.04381686 5.520404372 63.532102056 0.35375477 1.985425236 24.162080474 8.702888515 10.928147398 2.633650217 4.38047224 11.683786634 0.842637902 5.654593871 0.35375477 7.266270524 7.778721514 0 0.707497199 2.987392646 34.572822917 3.752296446 67.67715569 19.230348417 0.35375477 10.502264149 8.06718387 5.141521546 4.711555393 40.305067671 1.061246826 4.846650234 0 13.576531992 0.35375477 0.842637902 2.392779813 1.768789887 23.564888626 0.842637902 1.061246826 1.82570658 5.737272493 18.30644875 1.470813696 1.47195181 1.824568466 2.179449009 14.746293719 3.18379118 10.246747212 0 3.45338373 0.35375477 19.935267093 20.678383394 6.250815152 6.25983076 5.477138884 8.761857679 3.729605643 1.139932132 1.277928037 28.563090146 0.032357071 0.006733453 0.019599468 0.18403802 0.014741215 0.019571208 0.018553159 0.042888792 0 0 0.069746079 0.05091841 1.470716976 0 0.18242528 0.156364443 0.44896597 0.361819296 0.008569396 0.227986824 9
"650x850" 0.276438809 0.550529381 54.618476561 44.398860628 2.250145232 30.944751898 14.877898616 35.485652815 0 0 22.511429173 1.420823895 7.132987147 0.276438809 0 1.103381146 18.690333159 7.513098953 5.21763639 3.074697372 36.05900199 14.454523061 0.829321337 0.276438809 13.521827628 1.834458254 1.829808746 6.978761955 1.697262704 5.377705377 1.976011498 1.653919241 32.136126069 14.290383757 1.105716984 0 11.684809143 11.484487885 0.276438809 0.550529381 2.656731172 7.765159005 1.829808746 5.507553322 1.420823895 162.493445319 5.475925382 21.25241884 18.919579131 122.57626668 3.90869157 3.567651099 0 41.126949617 8.039994397 1.146733323 9.080649932 24.137770672 3.019834976 0.82696819 23.667601277 111.997464247 9.069143877 39.079341592 9.911874827 1.73397544 11.146177202 2.017003134 2.656731172 0.276438809 7.457776343 5.916286707 0 2.428357121 67.974674681 0.552851765 1.420823895 65.686684169 1.105716984 10.77769803 0 0.276438809 5.411440981 3.892447628 0.829321337 1.146733323 1.976011498 15.018673337 1.697262704 2.11089618 10.483062035 26.724658208 3.031385278 37.235402812 1.932684291 0 4.264773834 3.844064055 9.062730694 1.38215491 9.165437378 1.55570946 5.640340008 14.743709535 8.47681197 1.279270651 3.490712038 0.552851765 3.942628266 27.649359009 1.279270651 0 4.673708453 0.82696819 2.569885662 3.567651099 0.276438809 0.72874127 68.050102535 15.93192416 2.563253615 10.016005895 1.38215491 0 0 36.537765616 4.860902886 4.572805325 4.404182416 1.379850718 14.619423168 2.981190694 1.932684291 0.276438809 12.633916304 0.010920304 0.134607353 0.066484208 0.186196272 0 0.074906877 0 0.295632094 0.008173552 0 0.05948626 0 2.274499515 0.005494733 0.302069066 0.089416822 0.499887833 0.017066383 0.061079557 0.072699307 8
"650x950" 0.778443203 2.626972077 5.725934183 68.91758073 2.406550695 1.199280606 14.434133195 152.068204296 1.811123644 0.761043161 28.939539948 6.816477289 0.380543196 3.710957811 7.216166202 56.587753122 66.733583222 5.285864817 7.293843272 3.892265299 30.923723012 3.874813097 1.013028854 1.865907177 13.650287694 18.679234445 4.927595228 23.18955404 7.237746379 2.353096612 3.836485219 10.524847644 57.292550121 14.413618346 2.415928213 0 3.226617555 7.134325767 0.715299654 0.380543196 2.415928213 6.883435967 5.490423512 8.99548118 1.158986399 8.459055779 12.160921908 42.398628399 36.093284473 199.738116609 3.431181991 2.15463695 0 105.461446079 2.733639808 10.311888521 28.613139307 115.362213081 0.380543196 7.721196684 14.426687086 29.034028539 21.656661345 57.687635487 23.871983223 2.629861054 1.430580448 8.935694774 0.380543196 3.075420319 8.68412776 3.685350773 2.979106838 8.689621172 19.569512176 1.485363981 0 34.800874415 6.083888908 33.154194783 0 4.290205822 26.345888749 0.81873741 8.986997307 0 33.26750811 12.791424109 0.380543196 17.581505903 10.13449186 75.710406655 2.842567463 65.603439498 6.429620395 3.886789474 7.601146101 1.811123644 7.151707333 1.683559325 14.487021405 3.387982755 15.028532555 28.059177112 20.994033338 1.774072015 0 2.026007499 2.858079488 46.207284304 9.094891733 5.64344822 8.062756181 3.900293552 24.469580588 1.63748501 0 4.378436448 5.067103139 17.698860778 3.706052317 5.00068957 4.455430793 3.213692489 3.075420319 89.52761798 20.169311905 0.715299654 3.350631747 3.431181991 23.197059376 8.539879074 2.081502563 0.715299654 1.534037064 0.237784745 0.168389222 0.044870445 0.214681543 0 0.048350099 0 0.065844461 0 0.000821693 0.047094531 0.353532276 2.082579346 0 0.573616218 0.163403367 0.650743084 1.099676918 0.019129032 0.279181704 9
"650x1050" 1.178913552 1.178913552 87.755988812 104.134303922 20.131603009 55.351497038 33.606015903 235.335649869 0 0 18.868237794 1.178913552 5.366599906 1.178913552 2.552691003 2.850572096 37.476454151 21.059702245 2.923977915 2.923977915 9.50755888 9.250080463 6.451742214 0 26.407294925 6.227698036 0 22.537966732 11.349617745 0 4.102941722 5.077504449 55.06063726 38.768295647 1.66649025 0 1.223565873 14.68852279 0 2.645242401 3.738118089 46.419947682 12.509013814 8.587923766 4.229442483 1.466328849 4.882368001 27.386439315 20.47989506 181.850727622 0 0.779426279 0 94.943050227 2.811920944 6.587282496 15.455940622 90.84302496 7.543582156 0 25.114795943 43.633209002 15.074646561 29.405597285 7.166091417 1.132308313 3.670678777 4.327352616 0 0.566137902 0 7.847083046 8.86771754 1.476794645 167.232765686 0.566137902 0 11.737754297 3.285512043 22.751628202 1.178913552 1.958339831 12.376825069 2.998124435 9.023704819 0.566137902 4.863925777 3.332117282 1.66649025 10.637150604 10.530487109 45.141269828 5.206446282 64.558837587 18.442647175 1.958339831 22.540130779 9.451274557 19.003803523 20.011283562 21.306262622 1.698484948 16.457665519 0 26.343411574 0 2.264600178 1.865816122 2.060694619 40.428050872 3.313710027 3.044742583 3.59137612 3.424696594 9.081141978 0.566137902 0 5.782271542 1.789703775 6.349385144 5.89019664 27.537707254 4.473420676 4.715707556 0 47.534605164 11.774134033 0.566137902 3.777550714 6.025294026 15.727536508 15.188849873 3.741865785 2.609102958 49.361794489 0.033482572 0.079870089 0.127258772 0.228294999 0 0.001978489 0 0.045592526 1.22e-05 0.044457981 0.120193016 0.192232468 1.703016607 0.353758261 0.21335014 0.166343741 0.248788318 0.034825708 0.074980216 0.072497519 14
"650x1150" 0.409256349 1.86936224 2.829693045 62.433932144 1.738419001 2.469775259 15.111678651 14.473926762 4.696689231 0.818528032 17.849058518 1.729373957 2.420452879 5.191110053 33.429570586 6.831846099 72.64612361 8.681029324 3.978504883 1.227768198 24.146527088 6.132506492 0.409256349 0 21.114153851 36.934220137 3.712481033 12.18432922 1.367772664 12.206223606 3.939659443 9.375673222 60.193757437 4.059157427 3.097130438 0 2.053308397 43.907753771 0 1.931973225 18.259475773 19.8612918 8.432669485 0 1.320117608 0.549244632 8.35637309 21.068765117 22.184266566 210.383774 6.132956123 3.613190712 1.86936224 89.319507421 5.284543875 29.850100567 12.598924377 93.797917985 8.17091318 0.409256349 40.848905126 20.960886641 14.616848838 141.447819453 3.288051573 4.977485186 2.753980052 11.11233512 1.231263176 1.780507808 4.615679689 3.826823886 4.5903605 1.738419001 14.942435205 0 0.822006827 61.525247398 11.535449526 17.341696349 1.637059932 0 26.642570798 6.473702061 6.729404443 3.109686156 8.083626591 15.394531399 8.001912198 8.253653674 11.048285162 56.634818775 2.341229574 53.382974561 42.140994313 33.52418512 9.381598558 7.822280805 1.640534859 2.46258008 43.001788056 3.198540588 20.225650232 1.729373957 15.44299346 1.371251459 7.166257059 3.880543436 0.409256349 39.912565129 0 4.271769685 54.661534046 3.698527955 27.626811057 1.644052048 1.647768432 8.917404613 2.329768136 18.289848012 6.971641148 17.447918734 1.601924847 18.116283705 0.549244632 42.201075364 10.324877485 6.477197039 4.969924171 10.28483564 18.735734803 11.717817057 8.316874622 0.409256349 20.87257931 0.07545971 0.184301753 0.009830306 0.226135747 0.26543546 0.038943667 0.492897532 0.405065499 0 0.069627046 0.155169402 0.134502618 2.421029733 0.018125699 0.251109978 0.105837201 1.463543793 0.139270888 0 0.498336179 10
"650x1250" 0 0 13.899106263 73.697985836 1.393644471 17.202949524 14.419962874 47.217841293 0 1.829882776 10.260513235 0.545610288 0 17.612559937 50.768487507 3.139798049 21.562385413 2.226092964 9.929820248 0.545610288 13.450457228 3.960127986 0.919994568 0 1.636817061 2.135730972 0.919994568 11.442121307 1.92367466 0.919994568 6.466516996 2.749877344 38.900677962 6.36792015 0 0.919994568 0 12.114384374 0 1.450024757 0 54.052121141 3.991274846 0 0.530030189 0 1.590120684 8.102887303 24.778806822 90.929256518 2.38555575 2.135730972 0 14.544580131 0.530030189 3.05572554 10.734388452 68.187572384 0.530030189 1.980102622 2.936669648 16.609793846 17.964093187 67.105911898 1.908142237 2.135730972 1.465604856 1.09122133 0 0.545610288 2.391073917 0 0 1.995635045 33.447510018 0 0.545610288 14.8368632 4.278100329 4.143521815 1.450024757 11.052974239 20.05604101 6.148070274 1.590120684 0.848034183 1.590120684 3.223527247 0.848034183 0 3.772559039 29.006574898 0 46.375413529 22.991451903 1.768028751 38.296386145 1.060108054 3.841098674 2.828136805 18.057452255 4.028358727 22.378674824 0.848034183 2.469285702 0 0.530030189 2.905570929 0.530030189 24.554583256 0 1.590120684 2.921104106 1.92367466 4.153576552 0 0 10.36579975 1.450024757 7.329683731 6.523571157 11.778091815 1.378064372 0.545610288 0.530030189 78.50242503 1.696062775 36.072845297 5.296655716 3.987832232 9.807839829 4.689132857 4.22098212 0 8.737943535 0.016801551 0.127517127 0.057577831 0.064640833 1.637166401 0.004191965 0 0.062169301 0.108455608 0.017513781 0.54586397 1.115744248 0.530253346 0 0.009817517 0.566601945 0.072677606 0.020028015 0.019003955 0.000914314 9
"650x1350" 0 0 4.572790894 53.280928546 0 12.746027765 90.262351936 14.269691787 0 0.425345011 5.115077679 1.359182611 7.703241663 5.301997367 13.654240149 2.130365092 17.535537469 5.350660899 3.493289719 3.991427693 6.173706486 1.705035778 0.466932059 0 14.41980558 33.056491476 8.625434841 3.610688596 6.782735361 0 2.438270175 0.812758708 95.395493133 3.524522152 1.400766929 0 2.286418433 14.703550406 0 0 10.523506042 59.106346192 2.718415817 0 0.425345011 0.466932059 0.466932059 27.029092869 4.302355731 118.91656392 1.276040575 0.89227707 0 7.964530605 2.050893238 35.217870025 19.035840396 25.676477479 0 0.9338376 3.402810566 15.161247555 9.497040094 33.133092578 6.380231758 6.460164322 1.705035778 0.812758708 0.425345011 1.819486374 1.784511925 1.400766929 0 2.517825297 9.91267176 0 1.742972634 16.993317073 12.132287058 10.053388073 2.244831385 0 45.875563541 7.999822161 5.059354889 0.812758708 5.035598993 2.597270633 6.342259817 3.402810566 8.503667121 42.551245014 0.466932059 49.781365506 27.368511261 90.576065679 8.709012401 1.70140687 10.926541391 1.82611194 26.352593247 3.44433875 8.145603348 2.244831385 3.105845211 0.89227707 0.425345011 10.809116984 0.812758708 30.253146974 0 5.696475855 25.553789004 3.566082682 3.482919407 0.812758708 0 0.850674325 1.238103719 16.3269912 5.689846532 28.219713195 2.905202234 1.625548227 0 45.192609223 1.625548227 7.228680544 3.676432079 4.689711429 14.44649794 20.634800007 1.82611194 0 7.230950691 0 0.166346337 0.05745439 0.078537448 0.164139432 0.032057751 0.060649765 0.031022236 0 0 0.324188423 0.456660682 1.366629938 0 0.047353085 0.204330599 0.264295393 0 0.016120469 0 8
"650x1450" 0.706750348 0 0.706750348 45.320389619 1.561989924 2.921479726 37.008254034 25.757269701 0.706750348 0.896050935 16.36618614 1.236711651 0.706750348 23.942714838 81.317063555 1.344066887 9.099694101 5.704797197 15.275377144 1.236711651 4.549700413 2.650226638 1.751290511 1.236711651 7.061041343 0.896050935 1.413514987 16.420534112 5.108256531 0 7.863315169 0.855239576 25.387836559 0.706750348 1.236711651 0.448038137 2.947215323 4.439507588 0 4.158245207 0 52.632920077 2.010028061 0.448038137 0 0.706750348 2.010028061 11.709145082 10.826192907 82.101032817 3.735555772 0.448038137 1.303277713 44.816407111 0 7.433271556 8.65455032 84.98614952 1.154788485 2.798701575 9.077527625 20.099955953 12.700310407 42.757371813 0.448038137 5.038813406 0.855239576 1.236711651 0.706750348 0 0.896050935 0 7.420347213 2.268754563 9.471164448 0.448038137 0 13.091439035 13.244676905 9.209994621 0.706750348 16.215419067 8.813679838 4.427295809 9.049210613 0.855239576 5.748493277 1.792093773 1.602801283 10.695729638 2.473441589 39.922508984 0.448038137 44.850876536 26.891711483 0.855239576 26.599437116 1.303277713 3.502597445 2.391500136 31.328512111 0.706750348 21.702788282 0.448038137 13.069292354 0.448038137 0.706750348 14.052985627 0 23.897589594 1.154788485 0.855239576 9.225687473 2.132762586 20.192652781 1.684749788 0 0.448038137 3.098264775 4.959776137 1.943461999 2.120254369 0.706750348 3.886956576 0.448038137 52.17482296 2.580778538 24.861384464 4.416957418 2.091951227 5.934887001 2.158541809 1.344066887 0 0.706750348 0 0.059570341 0.009902623 0.052673545 0 0.018097802 0 0.201174842 0.419834579 0 0.060595489 0.781638919 2.069939196 0.005348884 0.149919279 0 0.396452474 0 0.006152939 0 6
