coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature2,Microgliacells,ODMature2cells
16x16,0.0,0.96942751,27.567421733,1.802585939,0.484704415,23.206341053,0.0,1.454143763,0.484704415,0.0,1.802585939,0.484704415,4.226146258,0.96942751,0.0,0.0,2.771958218,0.484704415,1.666306062,0.484704415,0.0,1.454143763,0.833158429,0.484704415,0.0,0.833158429,0.0,0.0,2.423576211,0.0,0.0,0.96942751,7.967434695000001,16.979899901,0.0,0.0,1.454143763,0.484704415,0.0,0.0,18.813286675,0.833158429,0.0,0.0,0.0,0.0,1.666306062,0.0,1.938799789,0.0,0.0,0.0,0.0,0.833158429,0.484704415,8.331468621,2.1510104770000003,2.423576211,0.0,0.833158429,0.0,8.239958061,0.0,2.1510104770000003,0.484704415,0.0,0.96942751,0.484704415,0.0,0.0,4.65041416,1.802585939,0.0,0.96942751,43.92776644,0.0,0.0,17.49694478,0.96942751,0.0,0.0,1.802585939,0.0,0.0,0.484704415,0.0,2.2873021920000003,0.484704415,2.984156085,0.484704415,0.0,0.0,0.0,1.938799789,1.938799789,0.484704415,0.833158429,3.741387402,0.0,5.33184099,0.484704415,0.833158429,0.484704415,0.0,0.0,0.96942751,0.0,37.80610014,0.0,12.481615799,0.0,0.0,51.092155899,0.96942751,0.484704415,0.0,1.317862844,0.484704415,1.802585939,2.908228973,3.87764288,5.407680643,0.0,0.0,0.0,0.484704415,1.666306062,1.666306062,0.484704415,2.423576211,1.938799789,0.0,1.317862844,0.0,39.688607265,0.025262328,0.041643241,0.09073687,0.065260615,0.0,0.023056926,1.187509763,0.085128075,0.001753042,0.0,0.017918014,0.0,0.641572243,0.0,0.0,0.025996785,0.317727231,0.003530092,0.016707202,0.0,1.0,1.0,[3],[1]
17x17,0.0,0.96942751,24.23480772,0.96942751,0.484704415,19.87372704,9.869260563,1.454143763,0.484704415,0.0,5.904417626,0.484704415,3.392987829,3.4368758550000003,2.467448345,0.0,1.938799789,0.484704415,2.467448345,0.484704415,0.0,1.454143763,0.0,0.484704415,2.467448345,19.73958204,0.0,0.0,2.423576211,0.0,0.0,3.4368758550000003,6.301128633,11.1478662,2.467448345,0.0,1.454143763,0.484704415,0.0,0.0,35.031462615,0.0,0.0,0.0,0.0,2.467448345,4.934990116,4.934990116,4.406248134,4.934990116,0.0,2.467448345,0.0,0.0,0.484704415,4.934990116,5.419694531,2.423576211,0.0,0.0,2.467448345,13.174948177,0.0,7.887233027000001,0.484704415,0.0,0.96942751,0.484704415,0.0,0.0,5.419694531,0.96942751,0.0,0.96942751,33.93011376,0.0,0.0,51.82019498,3.4368758550000003,0.0,0.0,0.96942751,0.0,2.467448345,0.484704415,0.0,1.454143763,0.484704415,2.95215276,0.484704415,0.0,2.467448345,0.0,6.873789905,1.938799789,0.484704415,0.0,7.843219089,0.0,5.33184099,7.887233027000001,0.0,0.484704415,0.0,2.467448345,0.96942751,0.0,37.80610014,0.0,10.751467529,0.0,0.0,108.041396389,0.96942751,12.822989634999999,0.0,0.484704415,0.484704415,0.96942751,2.908228973,3.87764288,7.843219089,0.0,0.0,0.0,2.95215276,0.0,2.467448345,0.484704415,2.423576211,4.406248134,0.0,0.484704415,0.0,54.10808192499999,0.0,0.13015969900000002,0.016091925,0.108100528,0.0,0.088222202,2.243620227,0.217145208,0.0,0.0,0.0,0.0,1.217368266,0.0,0.007229182,0.0,0.009750554,0.0,0.0,0.0,1.0,1.0,[3],[2]
18x18,0.0,0.96942751,24.23480772,0.96942751,0.484704415,21.508359268,0.0,4.723476465,0.484704415,0.0,0.96942751,0.484704415,3.392987829,0.96942751,0.0,0.0,1.938799789,0.484704415,1.634632228,0.484704415,0.0,1.454143763,0.0,0.484704415,0.0,0.0,0.0,1.634632228,2.423576211,0.0,0.0,0.96942751,6.301128633,11.1478662,0.0,0.0,1.454143763,2.119336643,0.0,0.0,59.325863925,0.0,3.269332702,0.0,0.0,0.0,0.0,0.0,1.938799789,0.0,0.0,0.0,0.0,1.634632228,0.484704415,39.2346289,2.119336643,4.0582084389999995,0.0,0.0,0.0,8.239958061,4.903913692,0.484704415,0.484704415,0.0,0.96942751,0.484704415,0.0,0.0,2.119336643,2.604059738,0.0,0.96942751,35.564745988,0.0,0.0,34.32645026,0.96942751,0.0,0.0,0.96942751,1.634632228,0.0,0.484704415,1.634632228,3.0887759910000003,0.484704415,3.7540371169999998,0.484704415,0.0,0.0,0.0,3.573432017,3.573432017,0.484704415,0.0,14.350509823,0.0,5.33184099,0.484704415,0.0,0.484704415,0.0,0.0,0.96942751,0.0,39.440732368,0.0,13.989870421,0.0,0.0,93.472515139,0.96942751,0.484704415,1.634632228,0.484704415,0.484704415,0.96942751,2.908228973,3.87764288,14.350509823,0.0,0.0,0.0,0.484704415,0.0,0.0,0.484704415,8.962164057999999,1.938799789,0.0,0.484704415,0.0,57.099100225,0.0,0.076792558,0.016091925,0.053168903,0.0,0.046807127,1.563716509,0.085128075,0.0,0.0,0.0,0.0,1.236790091,0.0,0.0,0.0,0.061317678,0.0,0.0,0.0,1.0,1.0,[3],[3]
19x19,0.0,0.96942751,25.785805026,0.96942751,0.484704415,22.975768069999997,0.0,1.454143763,2.035701721,0.0,0.96942751,0.484704415,3.392987829,0.96942751,0.0,0.0,1.938799789,0.484704415,0.0,0.484704415,0.0,1.454143763,0.0,0.484704415,0.0,0.0,0.0,0.0,2.423576211,0.0,0.0,0.96942751,6.301128633,12.698863505999999,1.550997306,0.0,1.454143763,0.484704415,0.0,0.0,28.404818374999998,0.0,6.204104435,0.0,0.0,1.550997306,0.0,0.0,1.938799789,0.0,0.0,0.0,0.0,1.550997306,0.484704415,26.36528654,2.035701721,3.9745735169999996,0.0,0.0,0.0,11.341999091,1.550997306,2.035701721,0.484704415,1.550997306,0.96942751,0.484704415,0.0,0.0,8.23978202,0.96942751,1.550997306,0.96942751,33.93011376,0.0,0.0,48.07948534,0.96942751,0.0,0.0,0.96942751,0.0,0.0,0.484704415,0.0,6.107156969,0.484704415,0.484704415,0.484704415,0.0,0.0,0.0,1.938799789,3.489797095,0.484704415,0.0,10.663306578,0.0,5.33184099,0.484704415,0.0,0.484704415,0.0,0.0,0.96942751,0.0,37.80610014,0.0,10.469490619,0.0,0.0,77.94044422900001,0.96942751,0.484704415,0.0,0.484704415,0.484704415,0.96942751,2.908228973,3.87764288,16.867140723,0.0,0.0,1.550997306,0.484704415,0.0,0.0,0.484704415,5.525617241,1.938799789,0.0,0.484704415,0.0,53.12543397499999,0.0,0.088803134,0.031160774000000002,0.049016737000000005,0.0,0.07807038499999999,0.988932297,0.085128075,0.0,0.013382966,0.0,0.0,1.035434954,0.0,0.0,0.0,0.011900275,0.0,0.004902438,0.0,1.0,1.0,[3],[4]
20x20,0.0,0.0,0.0,0.0,1.168652664,4.8004761259999995,0.0,2.463139613,0.0,1.168652664,0.0,0.0,0.0,0.0,0.0,0.0,4.674662016,0.0,0.0,4.674662016,2.337336513,0.0,2.463139613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50598768,0.0,0.0,0.0,0.0,1.168652664,5.843212087,0.0,28.261774324,0.0,1.168652664,2.463139613,0.0,4.674662016,1.168652664,7.263586945,0.0,4.926250432,0.0,0.0,0.0,1.168652664,0.0,22.16861112,2.463139613,3.50598768,0.0,0.0,0.0,7.011982647,0.0,0.0,0.0,2.463139613,0.0,0.0,0.0,0.0,8.558035245,4.674662016,0.0,0.0,3.50598768,0.0,0.0,33.190396194,1.168652664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463139613,1.168652664,0.0,1.168652664,0.0,0.0,0.0,4.8004761259999995,6.0949030959999995,0.0,0.0,4.926250432,2.463139613,0.0,0.0,0.0,1.168652664,26.88046418,0.0,0.0,0.0,82.96533016,1.168652664,9.47512226,0.0,0.0,37.736823636,2.337336513,0.0,0.0,0.0,0.0,3.50598768,16.487638643,0.0,9.851755496,0.0,0.0,0.0,0.0,2.463139613,0.0,0.0,0.0,2.463139613,0.0,0.0,0.0,32.02174353,0.021902972,0.020191263,0.036682848000000004,0.07468493100000001,0.0,0.019602254,1.063478746,0.0,0.0,0.0,0.023007694,0.0,0.35975292,0.0,0.0,0.02175456,0.20910172300000002,0.0028320330000000003,0.001060327,0.0,1.0,1.0,[4],[0]
21x21,0.0,0.0,3.332614013,0.833158429,1.168652664,5.669950526,0.0,0.0,0.0,1.168652664,0.833158429,0.0,0.833158429,0.0,0.0,0.0,5.507820445,0.0,1.666306062,4.674662016,2.337336513,0.0,0.833158429,0.0,0.0,0.833158429,0.0,0.0,0.0,0.0,0.0,0.0,5.172293742,5.832033701,0.0,0.0,0.0,1.168652664,5.843212087,0.0,19.497234924,0.833158429,1.168652664,0.0,0.0,4.674662016,2.834958726,2.337336513,0.0,0.0,0.0,0.0,0.0,2.0018110929999997,0.0,8.331468621,1.666306062,3.50598768,0.0,0.833158429,0.0,7.011982647,0.0,1.666306062,0.0,0.0,0.0,0.0,0.0,0.0,5.334362409,5.507820445,0.0,0.0,13.50364036,0.0,0.0,18.665597444,1.168652664,0.0,0.0,0.833158429,0.0,0.0,0.0,0.0,0.833158429,1.168652664,2.49945167,1.168652664,0.0,0.0,0.0,2.337336513,1.168652664,0.0,0.833158429,0.833158429,0.0,0.0,0.0,0.833158429,1.168652664,26.88046418,0.0,0.0,0.0,82.96533016,1.168652664,13.677121032999999,0.0,0.0,57.333933586,2.337336513,0.0,0.0,0.833158429,0.0,4.339146109,14.02449903,0.0,2.49945167,0.0,0.0,0.0,0.0,1.666306062,1.666306062,0.0,0.0,0.0,0.0,0.833158429,0.0,29.9955966,0.041215288,0.0,0.10782496700000001,0.089402236,0.0,0.001917426,1.187509763,0.0,0.001753042,0.0,0.017918014,0.0,0.35975292,0.0,0.0,0.040981729,0.38179052399999996,0.004272698,0.017767529,0.0,1.0,1.0,[4],[1]
22x22,0.0,0.0,0.0,0.0,1.168652664,2.337336513,9.869260563,0.0,0.0,1.168652664,4.934990116,0.0,0.0,2.467448345,2.467448345,0.0,4.674662016,0.0,2.467448345,4.674662016,2.337336513,0.0,0.0,0.0,2.467448345,19.73958204,0.0,0.0,0.0,0.0,0.0,2.467448345,3.50598768,0.0,2.467448345,0.0,0.0,1.168652664,5.843212087,0.0,35.715410864,0.0,1.168652664,0.0,0.0,7.142110361,6.1036427799999995,7.272326629,2.467448345,4.934990116,0.0,2.467448345,0.0,1.168652664,0.0,4.934990116,4.934990116,3.50598768,0.0,0.0,2.467448345,11.946972763,0.0,7.402528612,0.0,0.0,0.0,0.0,0.0,0.0,6.1036427799999995,4.674662016,0.0,0.0,3.50598768,0.0,0.0,52.988847643999996,3.636101009,0.0,0.0,0.0,0.0,2.467448345,0.0,0.0,0.0,1.168652664,2.467448345,1.168652664,0.0,2.467448345,0.0,7.272326629,1.168652664,0.0,0.0,4.934990116,0.0,0.0,7.402528612,0.0,1.168652664,26.88046418,2.467448345,0.0,0.0,82.96533016,1.168652664,11.946972763,0.0,0.0,114.283174076,2.337336513,12.33828522,0.0,0.0,0.0,3.50598768,14.02449903,0.0,4.934990116,0.0,0.0,0.0,2.467448345,0.0,2.467448345,0.0,0.0,2.467448345,0.0,0.0,0.0,44.41507126,0.01595296,0.088516458,0.033180022,0.132242149,0.0,0.067082702,2.243620227,0.132017133,0.0,0.0,0.0,0.0,0.9355489429999999,0.0,0.007229182,0.014984944,0.073813847,0.000742606,0.001060327,0.0,1.0,1.0,[4],[2]
23x23,0.0,0.0,0.0,0.0,1.168652664,3.971968741,0.0,3.269332702,0.0,1.168652664,0.0,0.0,0.0,0.0,0.0,0.0,4.674662016,0.0,1.634632228,4.674662016,2.337336513,0.0,0.0,0.0,0.0,0.0,0.0,1.634632228,0.0,0.0,0.0,0.0,3.50598768,0.0,0.0,0.0,0.0,2.8032848919999998,5.843212087,0.0,60.009812174,0.0,4.4379853659999995,0.0,0.0,4.674662016,1.168652664,2.337336513,0.0,0.0,0.0,0.0,0.0,2.8032848919999998,0.0,39.2346289,1.634632228,5.140619908,0.0,0.0,0.0,7.011982647,4.903913692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8032848919999998,6.309294244,0.0,0.0,5.140619908,0.0,0.0,35.495102924,1.168652664,0.0,0.0,0.0,1.634632228,0.0,0.0,1.634632228,1.634632228,1.168652664,3.269332702,1.168652664,0.0,0.0,0.0,3.971968741,2.8032848919999998,0.0,0.0,11.44228085,0.0,0.0,0.0,0.0,1.168652664,26.88046418,0.0,0.0,0.0,84.599962388,1.168652664,15.185375655,0.0,0.0,99.71429282599999,2.337336513,0.0,1.634632228,0.0,0.0,3.50598768,14.02449903,0.0,11.44228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.538587847,0.0,0.0,0.0,0.0,47.40608956,0.01595296,0.035149317,0.033180022,0.077310524,0.0,0.025667627,1.563716509,0.0,0.0,0.0,0.0,0.0,0.9549707679999999,0.0,0.0,0.014984944,0.125380971,0.000742606,0.001060327,0.0,1.0,1.0,[4],[3]
24x24,0.0,0.0,1.550997306,0.0,1.168652664,5.439377543,0.0,0.0,1.550997306,1.168652664,0.0,0.0,0.0,0.0,0.0,0.0,4.674662016,0.0,0.0,4.674662016,2.337336513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50598768,1.550997306,1.550997306,0.0,0.0,1.168652664,5.843212087,0.0,29.088766623999998,0.0,7.372757098999999,0.0,0.0,6.225659322,1.168652664,2.337336513,0.0,0.0,0.0,0.0,0.0,2.71964997,0.0,26.36528654,1.550997306,5.056984986,0.0,0.0,0.0,10.114023677,1.550997306,1.550997306,0.0,1.550997306,0.0,0.0,0.0,0.0,8.923730269,4.674662016,1.550997306,0.0,3.50598768,0.0,0.0,49.248138004,1.168652664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.653013206,1.168652664,0.0,1.168652664,0.0,0.0,0.0,2.337336513,2.71964997,0.0,0.0,7.755077605,0.0,0.0,0.0,0.0,1.168652664,26.88046418,0.0,0.0,0.0,82.96533016,1.168652664,11.664995853,0.0,0.0,84.182221916,2.337336513,0.0,0.0,0.0,0.0,3.50598768,14.02449903,0.0,13.95891175,0.0,0.0,1.550997306,0.0,0.0,0.0,0.0,3.10204103,0.0,0.0,0.0,0.0,43.43242331,0.01595296,0.047159893,0.048248871000000006,0.073158358,0.0,0.056930885,0.988932297,0.0,0.0,0.013382966,0.0,0.0,0.753615631,0.0,0.0,0.014984944,0.075963568,0.000742606,0.005962765,0.0,1.0,1.0,[4],[4]
25x25,0.891907941,0.0,18.494796273,0.833158429,0.0,30.546671533999998,0.0,4.246952237,0.0,0.0,2.6169710530000003,6.914056289,0.833158429,0.0,0.0,0.891907941,14.660646972999999,0.891907941,1.666306062,0.0,0.0,1.783812624,3.296298042,0.0,0.0,6.855306777,0.0,0.0,0.891907941,0.0,0.0,0.0,11.478155768,14.751081886,0.0,0.0,0.0,0.891907941,0.0,0.0,45.42170392,1.72506637,12.04367592,3.355047554,0.0,0.0,7.68845441,5.818158373,1.783812624,4.926250432,0.0,0.0,0.891907941,6.855306777,0.891907941,31.391987682,4.129445675,7.135420397,0.891907941,7.747214718,0.0,3.567620359,0.891907941,1.666306062,0.0,8.485287961000001,0.891907941,0.0,0.0,0.0,11.555092326,26.706932843,0.0,0.0,29.61819106,0.0,0.0,49.51868831,0.0,15.16218226,0.0,0.833158429,0.891907941,0.0,0.0,0.0,3.296298042,1.783812624,8.521600018,0.0,0.0,3.567620359,0.0,5.138923757000001,6.710063056,0.0,2.6169710530000003,9.32702922,2.463139613,2.675784144,0.0,6.855306777,12.04367592,0.0,0.0,0.0,0.0,148.75184453,0.0,17.155622161,0.891907941,0.0,87.628650455,0.0,9.589768707000001,0.0,1.72506637,0.0,0.833158429,17.404336146,4.459589628,19.486627563,0.0,0.0,0.0,13.827488544,10.151594023000001,1.666306062,0.891907941,0.0,3.355047554,0.0,0.833158429,0.891907941,74.50386320999999,0.059948592,0.025770506000000002,0.122689798,0.09045145800000001,0.002447184,0.017684828,2.250988509,0.0,0.001753042,0.0,0.05516375899999999,0.0,0.029409093,0.0,0.0,0.033529216,0.813511142,0.011186953,0.017098303000000002,0.0,2.0,2.0,"[0, 1]","[0, 1]"
26x26,0.891907941,0.0,15.16218226,0.0,0.0,27.214057520999997,9.869260563,4.246952237,0.0,0.0,6.71880274,6.914056289,0.0,2.467448345,2.467448345,0.891907941,13.827488544,0.891907941,2.467448345,0.0,0.0,1.783812624,2.463139613,0.0,2.467448345,25.761730387999997,0.0,0.0,0.891907941,0.0,0.0,2.467448345,9.811849706,8.919048185,2.467448345,0.0,0.0,0.891907941,0.0,0.0,61.63987986,0.891907941,12.04367592,3.355047554,0.0,2.467448345,10.957138464,10.753148489,4.2512609690000005,9.861240548,0.0,2.467448345,0.891907941,6.022148348,0.891907941,27.995509177000002,7.398129729,7.135420397,0.891907941,6.914056289,2.467448345,8.502610475000001,0.891907941,7.402528612,0.0,8.485287961000001,0.891907941,0.0,0.0,0.0,12.324372697,25.873774414,0.0,0.0,19.62053838,0.0,0.0,83.84193851,2.467448345,15.16218226,0.0,0.0,0.891907941,2.467448345,0.0,0.0,2.463139613,1.783812624,8.489596693,0.0,0.0,6.035068704,0.0,10.073913873,6.710063056,0.0,1.783812624,13.428860906999999,2.463139613,2.675784144,7.402528612,6.022148348,12.04367592,0.0,2.467448345,0.0,0.0,148.75184453,0.0,15.425473891000001,0.891907941,0.0,144.577890945,0.0,21.928053927,0.0,0.891907941,0.0,0.0,17.404336146,4.459589628,21.922166009,0.0,0.0,0.0,16.294936889,8.485287961000001,2.467448345,0.891907941,0.0,5.822495899,0.0,0.0,0.891907941,88.92333787,0.034686264,0.114286964,0.048044853,0.133291371,0.002447184,0.082850104,3.307098973,0.132017133,0.0,0.0,0.037245745,0.0,0.605205116,0.0,0.007229182,0.007532431,0.505534465,0.007656860999999999,0.000391101,0.0,2.0,2.0,"[0, 1]","[0, 2]"
27x27,0.891907941,0.0,15.16218226,0.0,0.0,28.848689749,0.0,7.516284939,0.0,0.0,1.783812624,6.914056289,0.0,0.0,0.0,0.891907941,13.827488544,0.891907941,1.634632228,0.0,0.0,1.783812624,2.463139613,0.0,0.0,6.022148348,0.0,1.634632228,0.891907941,0.0,0.0,0.0,9.811849706,8.919048185,0.0,0.0,0.0,2.526540169,0.0,0.0,85.93428116999999,0.891907941,15.313008622,3.355047554,0.0,0.0,6.022148348,5.818158373,1.783812624,4.926250432,0.0,0.0,0.891907941,7.656780576,0.891907941,62.295147961,4.097771841,8.770052625,0.891907941,6.914056289,0.0,3.567620359,5.795821633,0.0,0.0,8.485287961000001,0.891907941,0.0,0.0,0.0,9.024014809,27.508406642,0.0,0.0,21.255170608,0.0,0.0,66.34819379000001,0.0,15.16218226,0.0,0.0,2.526540169,0.0,0.0,1.634632228,4.097771841,1.783812624,9.29148105,0.0,0.0,3.567620359,0.0,6.773555985000001,8.344695284,0.0,1.783812624,19.936151641,2.463139613,2.675784144,0.0,6.022148348,12.04367592,0.0,0.0,0.0,0.0,150.386476758,0.0,18.663876783,0.891907941,0.0,130.009009695,0.0,9.589768707000001,1.634632228,0.891907941,0.0,0.0,17.404336146,4.459589628,28.429456743,0.0,0.0,0.0,13.827488544,8.485287961000001,0.0,0.891907941,6.538587847,3.355047554,0.0,0.0,0.891907941,91.91435616999999,0.034686264,0.060919823,0.048044853,0.07835974600000001,0.002447184,0.041435029,2.627195255,0.0,0.0,0.0,0.037245745,0.0,0.624626941,0.0,0.0,0.007532431,0.557101589,0.007656860999999999,0.000391101,0.0,2.0,2.0,"[0, 1]","[0, 3]"
28x28,0.891907941,0.0,16.713179566,0.0,0.0,30.316098550999996,0.0,4.246952237,1.550997306,0.0,1.783812624,6.914056289,0.0,0.0,0.0,0.891907941,13.827488544,0.891907941,0.0,0.0,0.0,1.783812624,2.463139613,0.0,0.0,6.022148348,0.0,0.0,0.891907941,0.0,0.0,0.0,9.811849706,10.470045490999999,1.550997306,0.0,0.0,0.891907941,0.0,0.0,55.01323562,0.891907941,18.247780355,3.355047554,0.0,1.550997306,6.022148348,5.818158373,1.783812624,4.926250432,0.0,0.0,0.891907941,7.573145654,0.891907941,49.425805601,4.014136919,8.686417703,0.891907941,6.914056289,0.0,6.669661389,2.442905247,1.550997306,0.0,10.036285267,0.891907941,0.0,0.0,0.0,15.144460186,25.873774414,1.550997306,0.0,19.62053838,0.0,0.0,80.10122887,0.0,15.16218226,0.0,0.0,0.891907941,0.0,0.0,0.0,7.116152819,1.783812624,6.022148348,0.0,0.0,3.567620359,0.0,5.138923757000001,8.261060362,0.0,1.783812624,16.248948396,2.463139613,2.675784144,0.0,6.022148348,12.04367592,0.0,0.0,0.0,0.0,148.75184453,0.0,15.143496981000002,0.891907941,0.0,114.47693878500002,0.0,9.589768707000001,0.0,0.891907941,0.0,0.0,17.404336146,4.459589628,30.946087643,0.0,0.0,1.550997306,13.827488544,8.485287961000001,0.0,0.891907941,3.10204103,3.355047554,0.0,0.0,0.891907941,87.94068992,0.034686264,0.072930399,0.063113702,0.07420758000000001,0.002447184,0.072698287,2.0524110429999998,0.0,0.0,0.013382966,0.037245745,0.0,0.423271804,0.0,0.0,0.007532431,0.507684186,0.007656860999999999,0.005293539,0.0,2.0,2.0,"[0, 1]","[0, 4]"
29x29,0.891907941,0.0,18.494796273,0.833158429,0.0,28.083531921,9.869260563,1.783812624,0.0,0.0,7.551961169,6.914056289,0.833158429,2.467448345,2.467448345,0.891907941,14.660646972999999,0.891907941,4.1337544070000005,0.0,0.0,1.783812624,0.833158429,0.0,2.467448345,26.594888816999998,0.0,0.0,0.891907941,0.0,0.0,2.467448345,11.478155768,14.751081886,2.467448345,0.0,0.0,0.891907941,0.0,0.0,52.875340460000004,1.72506637,12.04367592,0.891907941,0.0,2.467448345,12.623444526,5.826898057,4.2512609690000005,4.934990116,0.0,2.467448345,0.891907941,6.855306777,0.891907941,14.158366678,6.601296178,7.135420397,0.891907941,7.747214718,2.467448345,8.502610475000001,0.891907941,9.068834674,0.0,6.022148348,0.891907941,0.0,0.0,0.0,9.100699860999999,26.706932843,0.0,0.0,29.61819106,0.0,0.0,69.31713976,2.467448345,15.16218226,0.0,0.833158429,0.891907941,2.467448345,0.0,0.0,0.833158429,1.783812624,10.989048363000002,0.0,0.0,6.035068704,0.0,7.6107742599999995,1.783812624,0.0,2.6169710530000003,9.335768904,0.0,2.675784144,7.402528612,6.855306777,12.04367592,0.0,2.467448345,0.0,0.0,148.75184453,0.0,19.627472664000003,0.891907941,0.0,164.17500089499998,0.0,21.928053927,0.0,1.72506637,0.0,0.833158429,14.941196533,4.459589628,14.569862183,0.0,0.0,0.0,16.294936889,7.68845441,4.1337544070000005,0.891907941,0.0,3.359356286,0.0,0.833158429,0.891907941,86.89719094,0.053998580000000004,0.094095701,0.119186972,0.148008676,0.002447184,0.065165276,3.43112999,0.132017133,0.001753042,0.0,0.032156065,0.0,0.605205116,0.0,0.007229182,0.0267596,0.6782232659999999,0.009097526,0.017098303000000002,0.0,2.0,2.0,"[0, 1]","[1, 2]"
30x30,0.891907941,0.0,18.494796273,0.833158429,0.0,29.718164149,0.0,5.053145326,0.0,0.0,2.6169710530000003,6.914056289,0.833158429,0.0,0.0,0.891907941,14.660646972999999,0.891907941,3.3009382900000004,0.0,0.0,1.783812624,0.833158429,0.0,0.0,6.855306777,0.0,1.634632228,0.891907941,0.0,0.0,0.0,11.478155768,14.751081886,0.0,0.0,0.0,2.526540169,0.0,0.0,77.16974177,1.72506637,15.313008622,0.891907941,0.0,0.0,7.68845441,0.891907941,1.783812624,0.0,0.0,0.0,0.891907941,8.489939005,0.891907941,48.458005461999996,3.3009382900000004,8.770052625,0.891907941,7.747214718,0.0,3.567620359,5.795821633,1.666306062,0.0,6.022148348,0.891907941,0.0,0.0,0.0,5.800341973,28.341565071,0.0,0.0,31.252823288000002,0.0,0.0,51.82339504,0.0,15.16218226,0.0,0.833158429,2.526540169,0.0,0.0,1.634632228,2.467790657,1.783812624,11.79093272,0.0,0.0,3.567620359,0.0,4.310416372000001,3.4184448520000004,0.0,2.6169710530000003,15.843059638,0.0,2.675784144,0.0,6.855306777,12.04367592,0.0,0.0,0.0,0.0,150.386476758,0.0,22.865875556,0.891907941,0.0,149.60611964499998,0.0,9.589768707000001,1.634632228,1.72506637,0.0,0.833158429,14.941196533,4.459589628,21.077152917,0.0,0.0,0.0,13.827488544,7.68845441,1.666306062,0.891907941,6.538587847,0.891907941,0.0,0.833158429,0.891907941,89.88820924,0.053998580000000004,0.04072856,0.119186972,0.093077051,0.002447184,0.023750201,2.7512262720000003,0.0,0.001753042,0.0,0.032156065,0.0,0.624626941,0.0,0.0,0.0267596,0.7297903899999999,0.009097526,0.017098303000000002,0.0,2.0,2.0,"[0, 1]","[1, 3]"
