coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Inhibitory
16x16,0.0,0.0,26.02713432,15.1398688,0.630872464,37.816505964,1.859170143,6.872764507,1.261778128,0.0,4.416266187,0.0,3.419657801,0.0,0.0,4.382716584000001,8.134614524,0.630872464,0.630872464,0.0,3.15441617,0.630872464,0.630872464,0.0,4.084028209,13.87989957,0.630872464,6.27543633,0.929612039,0.630872464,0.0,0.929612039,25.63280463,9.927618470999999,0.0,0.0,0.630872464,4.050563465,0.0,0.630872464,0.0,0.630872464,1.261778128,0.929612039,0.929612039,0.929612039,1.892677383,3.15441617,4.980126465,41.606579283,0.929612039,0.0,0.0,13.87989957,1.560484503,0.0,9.46405467,16.999038943000002,0.0,0.630872464,5.013586313,6.574094485,3.751847526,15.705083977,3.785309148,0.929612039,0.0,0.630872464,0.630872464,0.0,0.0,3.751847526,0.630872464,0.630872464,39.372875368,0.0,0.0,5.047139676,0.630872464,4.714921187,0.0,0.630872464,7.570575795,1.261778128,0.0,0.0,0.630872464,2.1913901669999998,0.0,0.630872464,2.523546441,7.238478045,0.0,12.550758794,2.523546441,1.261778128,2.523546441,0.630872464,4.382716584000001,15.505370443999999,2.1913901669999998,2.523546441,0.630872464,0.929612039,2.490042607,0.0,0.0,0.0,5.013586313,8.798978134,1.892677383,1.892677383,1.859170143,0.929612039,3.785309148,0.0,0.0,0.0,0.929612039,6.574094485,5.644479291,14.576012883999999,0.630872464,0.0,0.0,10.393666709,0.0,0.0,0.929612039,2.788785337,3.45315848,0.0,0.0,0.0,10.22535282,0.0,0.012744051999999999,0.00257322,0.031852325,0.0,0.0,0.0,0.0,0.0,0.0,0.08753111,0.0,0.06345961,0.0,0.0727907,0.0,0.544270127,0.00021435,0.0,0.018325221,1.0,1.0
17x17,0.0,0.0,27.808384138999998,8.906038237,0.0,38.966883319000004,1.859170143,7.280818108,0.0,0.0,8.906038237,0.0,2.788785337,0.0,0.0,2.749771651,7.280818108,0.0,0.0,1.781249819,1.781249819,0.0,0.0,0.0,0.929612039,0.890601508,0.0,8.984107102,2.710861858,0.0,0.0,0.929612039,18.358884088,9.296746007,0.0,0.0,0.0,2.788785337,0.0,0.0,0.890601508,0.0,3.562469771,0.929612039,0.929612039,0.929612039,0.890601508,1.781249819,9.062009825,1.859170143,0.929612039,0.890601508,0.0,0.890601508,0.929612039,0.0,0.0,25.013778483,0.0,0.0,11.65609304,3.6793868450000002,5.421639914,6.390156644,2.671808307,3.6014203460000003,0.0,0.0,0.0,0.0,0.0,4.53097845,0.0,0.890601508,39.892347059,0.0,0.0,0.0,0.0,3.6014203460000003,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,0.0,2.710861858,0.0,6.234358059,0.0,14.287812089,0.0,13.515271234,0.890601508,0.0,3.562469771,0.0,3.640419962,14.87449798,0.929612039,0.0,0.890601508,0.929612039,3.640419962,0.890601508,0.0,0.0,1.859170143,8.984107102,0.0,0.0,3.640419962,0.929612039,8.015503784,0.0,0.0,0.0,0.929612039,2.788785337,3.640419962,14.835741928,0.890601508,0.890601508,0.890601508,11.616530119,0.0,0.0,0.929612039,4.570035156,4.49208181,0.0,0.0,0.0,11.115954327999999,0.0,0.024829126,0.01404437,0.032152233,0.0,0.0,0.0,0.0,0.0,0.0,0.09914179099999999,0.0,0.0,0.0,0.048409627,0.0,0.502557892,0.00021435,0.0,0.00828011,1.0,1.0
18x18,0.0,0.0,26.02713432,0.0,0.0,37.1856335,1.859170143,3.718348337,0.0,0.0,3.973933791,1.98696408,2.788785337,0.0,0.0,1.859170143,3.718348337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,9.807047029,2.916576119,0.0,0.0,0.929612039,18.976196414,9.296746007,0.0,0.0,0.0,6.7627191280000005,1.98696408,0.0,0.0,0.0,0.0,0.929612039,0.929612039,0.929612039,0.0,0.0,9.679322151000001,1.859170143,0.929612039,0.0,0.0,1.98696408,0.929612039,0.0,0.0,1.859170143,0.0,0.0,1.859170143,4.775749417,5.833103934,7.692282128,0.0,0.929612039,0.0,0.0,0.0,0.0,0.0,1.859170143,0.0,0.0,38.11109724,0.0,0.0,1.98696408,11.92111524,0.929612039,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,0.0,2.916576119,0.0,11.666225223000001,0.0,0.0,3.973933791,0.0,1.859170143,14.87449798,0.929612039,0.0,0.0,0.929612039,1.859170143,0.0,0.0,11.92111524,1.859170143,1.859170143,0.0,0.0,1.859170143,0.929612039,7.947876886,0.0,0.0,0.0,0.929612039,4.775749417,1.859170143,13.94514042,0.0,0.0,0.0,2.916576119,0.0,0.0,0.929612039,2.788785337,4.90354583,0.0,0.0,0.0,10.22535282,0.036401422,0.012016516,0.036693369,0.009704604,0.0,0.0,0.0,0.0,0.0,0.0,0.007607666,0.0,0.0,0.0,0.0,0.0,0.5228921120000001,0.014802300000000001,0.016644932,0.0,1.0,1.0
19x19,0.0,0.0,33.499408461,0.0,0.0,55.33260099,1.859170143,4.785822067,0.53373384,0.0,1.601177567,0.0,4.389962904,0.0,0.53373384,2.392903983,5.853293872,0.0,0.0,0.0,2.668681418,0.0,0.0,0.0,1.997085769,0.53373384,0.0,4.527851561,0.929612039,0.0,0.53373384,1.463345879,21.554818978,16.769020148,0.0,0.0,1.06747373,7.058656527,0.0,0.0,0.53373384,0.0,2.668681418,0.929612039,1.463345879,1.463345879,0.0,11.20955962,6.387029755,14.136171513,0.929612039,0.0,0.0,0.0,1.463345879,0.53373384,0.0,5.595260724,0.0,1.601177567,2.392903983,7.058656527,4.527851561,4.252082177,0.0,0.929612039,0.0,0.0,0.0,0.53373384,0.0,2.392903983,0.53373384,0.0,69.59737849999999,0.0,0.0,0.53373384,0.53373384,3.064557574,0.0,0.0,2.134945535,0.0,0.53373384,0.0,1.06747373,6.8006128530000005,0.53373384,0.0,0.53373384,3.064557574,0.53373384,9.055586079000001,3.202328513,0.53373384,0.0,1.06747373,2.392903983,18.076826493,0.929612039,0.0,0.0,0.929612039,3.4603477099999997,0.0,0.0,0.0,2.392903983,3.994115678,0.0,0.0,2.9266438729999997,0.929612039,0.0,0.0,0.0,0.0,0.929612039,5.4574667550000004,3.994115678,16.613821838,0.0,2.134945535,0.53373384,3.5982934569999996,1.06747373,0.0,1.997085769,4.389962904,3.5982934569999996,0.0,0.0,8.005959716,20.89882358,0.0,0.03238562,0.029903290000000003,0.023290201,0.0,0.0,0.0,0.0,0.0,0.0,0.000229578,0.0,0.0,0.0,0.0,0.0,0.49226259,0.004878719,0.021080306,0.0,1.0,1.0
20x20,0.889687542,0.0,19.277726962,4.035353906,0.889687542,67.200620056,0.0,7.061948137,0.889687542,0.0,0.0,2.017657872,5.338113324,1.008861521,0.0,0.0,6.053099328,0.0,0.0,3.558689367,2.788254781,1.008861521,0.0,0.0,1.898549063,2.017657872,1.008861521,5.044216332,2.907345414,0.0,0.0,0.0,13.170556389,11.685020511,0.0,0.0,0.889687542,7.832492588,1.008861521,0.0,0.889687542,0.0,4.686677204,1.008861521,0.0,0.0,4.035353906,7.061948137,0.0,15.90455404,0.0,0.0,1.898549063,8.070683217,1.008861521,0.0,3.797051132,11.09762171,1.77939326,1.77939326,2.907345414,3.797051132,0.0,1.008861521,2.017657872,0.0,1.008861521,0.0,0.889687542,0.0,1.008861521,2.788254781,0.0,0.0,39.862776848,0.0,0.889687542,0.889687542,1.008861521,8.070683217,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,1.008861521,0.0,0.0,0.0,9.968282686,0.0,2.017657872,3.026521292,0.0,1.008861521,3.677880853,0.889687542,0.889687542,0.0,1.008861521,0.0,0.0,0.889687542,0.0,0.0,3.797051132,0.0,4.686677204,0.0,1.008861521,2.669019332,0.0,16.13957308,0.0,0.0,0.0,0.889687542,4.805914552,5.933903874,0.889687542,0.0,0.0,0.0,3.026521292,0.889687542,0.0,1.77939326,0.0,0.0,0.0,1.008861521,0.0,3.558689367,0.020164484,0.023275556,0.18052986399999998,0.008979288,0.0,0.0,0.0,0.0,0.014445687,0.0,0.112716826,0.0,0.0,0.0,0.0,0.036432692,0.617343768,0.0,0.059933119,0.018258397,1.0,1.0
21x21,0.889687542,0.0,14.23351063,15.1398688,1.520560006,63.796138614,0.0,3.15441617,2.15146567,0.0,4.416266187,0.0,5.968985788,0.0,0.0,2.523546441,4.416266187,0.630872464,0.630872464,3.558689367,4.93380943,0.630872464,0.630872464,0.0,4.044103712,13.87989957,0.630872464,4.416266187,0.889687542,0.630872464,0.0,0.0,19.735039090999997,11.307031453999999,0.0,0.0,1.520560006,3.041171388,0.0,0.630872464,0.889687542,0.630872464,3.93079746,0.0,0.0,0.0,1.892677383,3.15441617,1.261778128,41.5268024,0.0,0.0,0.889687542,13.87989957,0.630872464,0.0,11.243447929999999,15.1398688,1.77939326,2.410265724,4.044103712,5.5647024080000005,1.892677383,11.98673564,3.785309148,0.0,0.0,0.630872464,1.520560006,0.0,0.0,3.672070643,0.630872464,0.630872464,35.071455648000004,0.0,0.889687542,5.9368272179999995,0.630872464,3.785309148,0.0,1.520560006,7.570575795,1.261778128,0.0,0.0,3.299891796,1.261778128,0.0,0.630872464,2.523546441,7.198553548,0.0,8.832410457,2.523546441,1.261778128,2.523546441,3.299891796,3.413233983,1.520560006,1.261778128,2.523546441,0.630872464,0.0,1.520560006,0.0,0.0,1.77939326,3.15441617,9.608827323,1.892677383,1.892677383,2.669019332,0.0,3.785309148,0.0,0.0,0.0,0.889687542,5.5647024080000005,4.67499669,1.520560006,0.630872464,0.0,0.0,9.46405467,0.889687542,0.0,1.77939326,0.0,2.523546441,0.0,0.0,0.0,3.558689367,0.020164484,0.000727536,0.178145693,0.031673207,0.0,0.0,0.0,0.0,0.0,0.0,0.102476733,0.0,0.06345961,0.0,0.0727907,0.019623415,0.613805443,0.0,0.053331325,0.018325221,1.0,1.0
22x22,0.889687542,0.0,16.014760449,8.906038237,0.889687542,64.946515969,0.0,3.562469771,0.889687542,0.0,8.906038237,0.0,5.338113324,0.0,0.0,0.890601508,3.562469771,0.0,0.0,5.339939186,3.560643079,0.0,0.0,0.0,0.889687542,0.890601508,0.0,7.124936959,2.670937361,0.0,0.0,0.0,12.461118549,10.67615899,0.0,0.0,0.889687542,1.77939326,0.0,0.0,1.78028905,0.0,6.2314891029999995,0.0,0.0,0.0,0.890601508,1.781249819,5.343661488,1.77939326,0.0,0.890601508,0.889687542,0.890601508,0.0,0.0,1.77939326,23.15460834,1.77939326,1.77939326,10.686610439,2.669994768,3.562469771,2.671808307,2.671808307,2.671808307,0.0,0.0,0.889687542,0.0,0.0,4.451201567,0.0,0.890601508,35.590927339000004,0.0,0.889687542,0.889687542,0.0,2.671808307,0.890601508,0.889687542,1.781249819,2.671808307,0.0,0.0,2.669019332,1.781249819,0.0,6.234358059,0.0,14.247887592000001,0.0,9.796922897,0.890601508,0.0,3.562469771,2.669019332,2.670937361,0.889687542,0.0,0.0,0.890601508,0.0,2.670937361,0.890601508,0.0,1.77939326,0.0,9.793956291,0.0,0.0,4.450269151,0.0,8.015503784,0.0,0.0,0.0,0.889687542,1.77939326,2.670937361,1.78028905,0.890601508,0.890601508,0.890601508,10.68691808,0.889687542,0.0,1.77939326,1.781249819,3.562469771,0.0,0.0,0.0,4.449290875,0.020164484,0.01281261,0.18961684299999998,0.031973114999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.114087414,0.0,0.0,0.0,0.048409627,0.019623415,0.5720932080000001,0.0,0.053331325,0.00828011,1.0,1.0
23x23,0.889687542,0.0,14.23351063,0.0,0.889687542,63.16526615,0.0,0.0,0.889687542,0.0,3.973933791,1.98696408,5.338113324,0.0,0.0,0.0,0.0,0.0,0.0,3.558689367,1.77939326,0.0,0.0,0.0,0.889687542,0.0,0.0,7.947876886,2.876651622,0.0,0.0,0.0,13.078430874999999,10.67615899,0.0,0.0,0.889687542,5.753327050999999,1.98696408,0.0,0.889687542,0.0,2.669019332,0.0,0.0,0.0,0.0,0.0,5.960973814,1.77939326,0.0,0.0,0.889687542,1.98696408,0.0,0.0,1.77939326,0.0,1.77939326,1.77939326,0.889687542,3.76635734,3.973933791,3.973933791,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,1.77939326,0.0,0.0,33.80967752,0.0,0.889687542,2.876651622,11.92111524,0.0,0.0,0.889687542,1.98696408,0.0,0.0,0.0,2.669019332,0.0,0.0,0.0,0.0,2.876651622,0.0,7.947876886,0.0,0.0,3.973933791,2.669019332,0.889687542,0.889687542,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,13.700508500000002,0.0,2.669019332,0.0,0.0,2.669019332,0.0,7.947876886,0.0,0.0,0.0,0.889687542,3.76635734,0.889687542,0.889687542,0.0,0.0,0.0,1.98696408,0.889687542,0.0,1.77939326,0.0,3.973933791,0.0,0.0,0.0,3.558689367,0.056565906,0.0,0.21226584199999998,0.009525486,0.0,0.0,0.0,0.0,0.0,0.0,0.022553288999999997,0.0,0.0,0.0,0.0,0.019623415,0.592427428,0.01458795,0.069976257,0.0,1.0,1.0
24x24,0.889687542,0.0,21.705784770999998,0.0,0.889687542,81.31223364,0.0,1.06747373,1.423421382,0.0,1.601177567,0.0,6.939290891,0.0,0.53373384,0.53373384,2.134945535,0.0,0.0,3.558689367,4.448074677999999,0.0,0.0,0.0,1.957161272,0.53373384,0.0,2.668681418,0.889687542,0.0,0.53373384,0.53373384,15.657053439,18.148433130999997,0.0,0.0,1.957161272,6.04926445,0.0,0.0,1.423421382,0.0,5.33770075,0.0,0.53373384,0.53373384,0.0,11.20955962,2.668681418,14.05639463,0.0,0.0,0.889687542,0.0,0.53373384,0.53373384,1.77939326,3.736090581,1.77939326,3.3805708269999997,1.423421382,6.04926445,2.668681418,0.53373384,0.0,0.0,0.0,0.0,0.889687542,0.53373384,0.0,2.3131271,0.53373384,0.0,65.29595878,0.0,0.889687542,1.423421382,0.53373384,2.134945535,0.0,0.889687542,2.134945535,0.0,0.53373384,0.0,3.736493062,5.871000814,0.53373384,0.0,0.53373384,3.024633077,0.53373384,5.337237742,3.202328513,0.53373384,0.0,3.736493062,1.423421382,4.092016055,0.0,0.0,0.0,0.0,2.490865109,0.0,0.0,1.77939326,0.53373384,4.8039648669999995,0.0,0.0,3.736493062,0.0,0.0,0.0,0.0,0.0,0.889687542,4.448074677999999,3.024633077,3.5583689599999997,0.0,2.134945535,0.53373384,2.668681418,1.957161272,0.0,2.8468669899999997,1.601177567,2.668681418,0.0,0.0,8.005959716,14.232160127,0.020164484,0.020369104,0.205475763,0.023111083,0.0,0.0,0.0,0.0,0.0,0.0,0.015175201,0.0,0.0,0.0,0.0,0.019623415,0.561797906,0.004664369,0.074411631,0.0,1.0,1.0
25x25,0.0,0.0,42.242780712,22.629938482,0.630872464,57.39397122,0.0,10.216364307,1.261778128,0.0,5.282946727,2.017657872,4.08558824,1.008861521,3.454715776,2.523546441,12.202682499,0.630872464,0.630872464,0.86668054,4.163277691,12.015699743999999,0.630872464,0.0,5.029958231,18.491582491,1.639733985,9.460482519,2.017657872,0.630872464,0.0,0.0,26.470627213,12.015699743999999,1.727344509,0.0,0.630872464,7.314877456,1.008861521,0.630872464,0.0,4.091533957,5.879415269999999,1.008861521,0.0,1.727344509,5.928031289,10.216364307,7.322471591999999,54.73925046,0.0,0.0,1.008861521,21.950582787,1.639733985,0.0,11.481712542,27.10417105,0.0,0.630872464,5.172074042,11.863660484,6.214073699,12.995597161,5.8029670200000005,0.0,2.742178505,0.630872464,2.3582169729999998,0.0,1.008861521,6.3622003970000005,1.497553004,1.497553004,50.589715716,0.0,1.733316984,5.9138202159999995,3.373050969,13.583336873999999,0.0,0.630872464,7.570575795,1.261778128,0.0,0.0,2.3582169729999998,2.270639649,0.86668054,0.630872464,2.523546441,15.38746115,0.0,13.444093378,6.416748273,2.989122637,3.532407962,1.639733985,2.523546441,8.418937195,1.261778128,3.532407962,0.630872464,2.594025049,4.097502685,0.0,0.0,2.017657872,3.15441617,10.684810372000001,1.892677383,3.768219444,0.86668054,0.86668054,21.658199212000003,0.0,0.0,0.0,0.0,12.866525486,14.02350021,16.21967861,1.497553004,0.86668054,0.0,15.084601011,0.0,0.86668054,1.727344509,1.727344509,4.2508909500000005,3.460661493,1.008861521,0.0,20.758558388,0.014057076,0.034652207000000004,0.04173096,0.037567079,0.0,0.0,0.0,0.0,0.014445687,0.0,0.184843157,0.0,0.06345961,0.0,0.0727907,0.016809277,1.132856002,0.01306404,0.011406703,0.036583618,2.0,2.0
26x26,0.0,0.0,44.024030531,16.396107919000002,0.0,58.544348575,0.0,10.624417908,0.0,0.0,9.772718777000001,2.017657872,3.454715776,1.008861521,3.454715776,0.890601508,11.348886083,0.0,0.0,2.647930359,2.79011134,11.38482728,0.0,0.0,1.875542061,5.5022844289999995,1.008861521,12.169153291,3.798907691,0.0,0.0,0.0,19.196706671,11.38482728,1.727344509,0.0,0.0,6.053099328,1.008861521,0.0,0.890601508,3.460661493,8.180106913,1.008861521,0.0,1.727344509,4.925955414000001,8.843197956,11.404354952,14.99184132,0.0,0.890601508,1.008861521,8.961284724999999,1.008861521,0.0,2.017657872,35.11891059,0.0,0.0,11.814580768999999,8.968952844,7.883866087,3.680669828,4.689466179,2.671808307,2.742178505,0.0,1.727344509,0.0,1.008861521,7.141331321,0.86668054,1.757282048,51.109187407,0.0,1.733316984,0.86668054,2.742178505,12.469836033,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,1.727344509,2.79011134,0.86668054,6.234358059,0.0,22.436795194,0.0,14.408605818,4.78380334,1.727344509,4.571331292,1.008861521,1.781249819,7.788064731,0.0,1.008861521,0.890601508,2.594025049,5.24788004,0.890601508,0.0,2.017657872,0.0,10.86993934,0.0,1.875542061,2.647930359,0.86668054,25.888393848000003,0.0,0.0,0.0,0.0,9.081216338,12.019440881,16.479407654,1.757282048,1.757282048,0.890601508,16.307464421,0.0,0.86668054,1.727344509,3.508594328,5.28981428,3.460661493,1.008861521,0.0,21.649159896,0.014057076,0.046737281000000006,0.05320211,0.037866987,0.0,0.0,0.0,0.0,0.014445687,0.0,0.196453838,0.0,0.0,0.0,0.048409627,0.016809277,1.0911437670000002,0.01306404,0.011406703,0.026538507,2.0,2.0
27x27,0.0,0.0,42.242780712,7.490069682,0.0,56.763098756,0.0,7.061948137,0.0,0.0,4.840614331,4.004621952,3.454715776,1.008861521,3.454715776,0.0,7.786416312,0.0,0.0,0.86668054,1.008861521,11.38482728,0.0,0.0,1.875542061,4.611682921,1.008861521,12.992093218,4.004621952,0.0,0.0,0.0,19.814018996999998,11.38482728,1.727344509,0.0,0.0,10.027033119,2.995825601,0.0,0.0,3.460661493,4.6176371419999995,1.008861521,0.0,1.727344509,4.035353906,7.061948137,12.021667277999999,14.99184132,0.0,0.0,1.008861521,10.057647296999999,1.008861521,0.0,2.017657872,11.964302250000001,0.0,0.0,2.017657872,10.065315416,8.295330107,4.982795312,2.017657872,0.0,2.742178505,0.0,1.727344509,0.0,1.008861521,4.469523014,0.86668054,0.86668054,49.327937588,0.0,1.733316984,2.85364462,14.663293745,9.798027725999999,0.0,0.0,1.98696408,0.0,0.0,0.0,1.727344509,1.008861521,0.86668054,0.0,0.0,11.065559224,0.0,12.559559807,3.893201832,1.727344509,4.982795312,1.008861521,0.0,7.788064731,0.0,1.008861521,0.0,2.594025049,3.466630221,0.0,0.0,13.938773112,0.0,3.745002381,0.0,1.875542061,0.86668054,0.86668054,25.820766950000003,0.0,0.0,0.0,0.0,11.068180418,10.238191062,15.588806146,0.86668054,0.86668054,0.0,7.607510421,0.0,0.86668054,1.727344509,1.727344509,5.7012783,3.460661493,1.008861521,0.0,20.758558388,0.050458498000000004,0.033924671,0.075851109,0.015419358000000001,0.0,0.0,0.0,0.0,0.014445687,0.0,0.10491971300000001,0.0,0.0,0.0,0.0,0.016809277,1.1114779870000002,0.02765199,0.028051635000000002,0.018258397,2.0,2.0
28x28,0.0,0.0,49.715054853,7.490069682,0.0,74.910066246,0.0,8.129421867,0.53373384,0.0,2.467858107,2.017657872,5.055893343,1.008861521,3.988449616,0.53373384,9.921361847,0.0,0.0,0.86668054,3.677542939,11.38482728,0.0,0.0,2.9430157909999997,5.145416761,1.008861521,7.71289775,2.017657872,0.0,0.53373384,0.53373384,22.392641560999998,18.857101421,1.727344509,0.0,1.06747373,10.322970518,1.008861521,0.0,0.53373384,3.460661493,7.28631856,1.008861521,0.53373384,2.261078349,4.035353906,18.271507757000002,8.729374882,27.26884269,0.0,0.0,1.008861521,8.070683217,1.542595361,0.53373384,2.017657872,15.700392831000002,0.0,1.601177567,2.551391712,12.348222526,6.990077734,1.542595361,2.017657872,0.0,2.742178505,0.0,1.727344509,0.53373384,1.008861521,5.003256854,1.40041438,0.86668054,80.814218848,0.0,1.733316984,1.40041438,3.275912345,11.932973260999999,0.0,0.0,2.134945535,0.0,0.53373384,0.0,2.7948182389999996,6.879862335,1.40041438,0.0,0.53373384,11.213540679,0.53373384,9.948920662999999,7.095530345,2.261078349,1.008861521,2.0763352509999997,0.53373384,10.990393244,0.0,1.008861521,0.0,2.594025049,5.067807788,0.0,0.0,2.017657872,0.53373384,5.879947916,0.0,1.875542061,1.93415427,0.86668054,17.872890064000003,0.0,0.0,0.0,0.0,11.749897756000001,12.373136597,18.257487563999998,0.86668054,3.001626075,0.53373384,8.289227759,1.06747373,0.86668054,2.7948182389999996,3.3285220759999996,4.396025927,3.460661493,1.008861521,8.005959716,31.432029148,0.014057076,0.054293775,0.06906103,0.029004955,0.0,0.0,0.0,0.0,0.014445687,0.0,0.097541625,0.0,0.0,0.0,0.0,0.016809277,1.080848465,0.017728409,0.032487009,0.018258397,2.0,2.0
29x29,0.0,0.0,38.979814199,27.500622813,0.630872464,55.139867133,0.0,6.716885941,1.261778128,0.0,14.188984964,0.0,4.08558824,0.0,3.454715776,3.414147949,9.712052942,0.630872464,0.630872464,2.647930359,4.935665989,11.006838222999999,0.630872464,0.0,4.02109671,17.364526126999998,0.630872464,11.541203146,1.781249819,0.630872464,0.0,0.0,25.761189373,11.006838222999999,1.727344509,0.0,0.630872464,1.261778128,0.0,0.630872464,0.890601508,4.091533957,7.424227169,0.0,0.0,1.727344509,2.783278891,4.935665989,12.66613308,40.61408968,0.0,0.890601508,0.0,14.770501077999999,0.630872464,0.0,9.46405467,39.16115768,0.0,0.630872464,12.951339067,10.736604119999999,9.77654347,14.658543946999998,6.457117455000001,2.671808307,1.733316984,0.630872464,2.3582169729999998,0.0,0.0,8.025147183000001,1.497553004,2.388154512,46.317866207,0.0,1.733316984,5.9138202159999995,2.364189448,8.184461964,0.890601508,0.630872464,9.351825614,3.933586435,0.0,0.0,2.3582169729999998,3.0430279469999997,0.86668054,6.865230523,2.523546441,19.667066056,0.0,21.223358403,4.280828489,2.989122637,6.0860162120000005,0.630872464,4.30479626,8.418937195,1.261778128,2.523546441,1.521473972,2.594025049,5.878752504,0.890601508,0.0,0.0,3.15441617,15.792089459,1.892677383,2.759357923,2.647930359,0.86668054,13.534129916,0.0,0.0,0.0,0.0,9.840004194,10.760533697,17.110280118,2.388154512,1.757282048,0.890601508,22.744997798999997,0.0,0.86668054,1.727344509,3.508594328,7.8133607210000005,3.460661493,0.0,0.0,21.649159896,0.014057076,0.024189261000000004,0.050817939,0.060560906,0.0,0.0,0.0,0.0,0.0,0.0,0.18621374499999999,0.0,0.06345961,0.0,0.121200327,0.0,1.087605442,0.01306404,0.0048049090000000004,0.026605331,2.0,2.0
30x30,0.0,0.0,37.19856438,18.594584576,0.630872464,53.358617314,0.0,3.15441617,1.261778128,0.0,9.256880518,1.98696408,4.08558824,0.0,3.454715776,2.523546441,6.149583171,0.630872464,0.630872464,0.86668054,3.15441617,11.006838222999999,0.630872464,0.0,4.02109671,16.473924618999998,0.630872464,12.364143073000001,1.98696408,0.630872464,0.0,0.0,26.378501698999997,11.006838222999999,1.727344509,0.0,0.630872464,5.235711919,1.98696408,0.630872464,0.0,4.091533957,3.861757398,0.0,0.0,1.727344509,1.892677383,3.15441617,13.283445405999998,40.61408968,0.0,0.0,0.0,15.866863649999999,0.630872464,0.0,9.46405467,16.00654934,0.0,0.630872464,3.15441617,11.832966692,10.18800749,15.960669431,3.785309148,0.0,1.733316984,0.630872464,2.3582169729999998,0.0,0.0,5.3533388760000005,1.497553004,1.497553004,44.536616388,0.0,1.733316984,7.900784295999999,14.285304688,5.5126536569999995,0.0,0.630872464,9.557539875,1.261778128,0.0,0.0,2.3582169729999998,1.261778128,0.86668054,0.630872464,2.523546441,8.295830085999999,0.0,19.374312392,3.390226981,2.989122637,6.497480232,0.630872464,2.523546441,8.418937195,1.261778128,2.523546441,0.630872464,2.594025049,4.097502685,0.0,0.0,11.92111524,3.15441617,8.6671525,1.892677383,2.759357923,0.86668054,0.86668054,13.466503018000001,0.0,0.0,0.0,0.0,11.826968274,8.979283878,16.21967861,1.497553004,0.86668054,0.0,14.045043798999998,0.0,0.86668054,1.727344509,1.727344509,8.224824741,3.460661493,0.0,0.0,20.758558388,0.050458498000000004,0.011376651000000002,0.07346693800000001,0.038113277,0.0,0.0,0.0,0.0,0.0,0.0,0.09467962,0.0,0.06345961,0.0,0.0727907,0.0,1.1079396620000002,0.02765199,0.021449841,0.018325221,2.0,2.0
