coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,ODMature2,ODImmature1cells,ODMature2cells
10x10,0.0,0.0,0.0,0.0,1.092184595,3.555324208,1.092184595,3.555324208,0.0,0.0,2.184344163,1.092184595,4.368710674,0.0,0.0,0.0,3.276613475,0.0,0.0,0.0,0.0,0.0,2.463139613,0.0,0.0,0.0,0.0,5.461003853,1.092184595,0.0,0.0,0.0,36.0424753,0.0,0.0,0.0,0.0,4.368710674,0.0,0.0,27.09312166,0.0,7.64529864,2.463139613,0.0,0.0,0.0,4.926250432,4.368710674,6.018435027,0.0,0.0,0.0,0.0,0.0,49.47601231,2.463139613,2.184344163,0.0,0.0,2.184344163,5.461003853,1.092184595,2.184344163,0.0,2.463139613,0.0,1.092184595,0.0,0.0,7.389382581,0.0,1.092184595,0.0,0.0,0.0,0.0,34.206087693,2.184344163,6.553182878,1.092184595,1.092184595,0.0,0.0,0.0,0.0,3.555324208,1.092184595,0.0,0.0,0.0,3.276613475,0.0,13.383791342999999,10.387254285000001,66.62386672,2.184344163,4.926250432,5.7397530880000005,3.276613475,0.0,0.0,0.0,1.092184595,1.092184595,0.0,0.0,0.0,0.0,5.7397530880000005,0.0,2.184344163,31.740590323,0.0,4.368710674,0.0,0.0,0.0,1.092184595,4.647483776,10.92065173,32.790424506,0.0,1.092184595,1.092184595,3.276613475,2.463139613,1.092184595,1.092184595,3.276613475,5.7397530880000005,22.93866901,0.0,0.0,35.298357005,0.005950012,0.047213862,0.003502826,0.020541468,0.0,0.02596192,1.063478746,0.0,0.0,0.0,0.023007694,0.0,0.353910636,0.0,0.003467705,0.006769616,0.280494892,0.002089427,0.0,0.0,1.0,1.0,[2],[0]
11x11,0.0,0.0,3.332614013,0.833158429,1.092184595,4.424798608,1.092184595,1.092184595,0.0,0.0,3.017502592,1.092184595,5.201869103,0.0,0.0,0.0,4.1097719040000005,0.0,1.666306062,0.0,0.0,0.0,0.833158429,0.0,0.0,0.833158429,0.0,5.461003853,1.092184595,0.0,0.0,0.0,37.708781361999996,5.832033701,0.0,0.0,0.0,4.368710674,0.0,0.0,18.32858226,0.833158429,7.64529864,0.0,0.0,0.0,1.666306062,0.0,4.368710674,1.092184595,0.0,0.0,0.0,0.833158429,0.0,35.638869811,1.666306062,2.184344163,0.0,0.833158429,2.184344163,5.461003853,1.092184595,3.850650225,0.0,0.0,0.0,1.092184595,0.0,0.0,4.165709745,0.833158429,1.092184595,0.0,9.99765268,0.0,0.0,19.681288943,2.184344163,6.553182878,1.092184595,1.925343024,0.0,0.0,0.0,0.0,1.925343024,1.092184595,2.49945167,0.0,0.0,3.276613475,0.0,10.92065173,5.461003853,66.62386672,3.017502592,0.833158429,3.276613475,3.276613475,0.0,0.833158429,0.0,1.092184595,1.092184595,0.0,0.0,0.0,0.0,9.941751861,0.0,2.184344163,51.337700272999996,0.0,4.368710674,0.0,0.833158429,0.0,1.925343024,2.184344163,10.92065173,25.43812068,0.0,1.092184595,1.092184595,3.276613475,1.666306062,2.7584906570000003,1.092184595,3.276613475,3.276613475,22.93866901,0.833158429,0.0,33.272210075,0.025262328,0.027022599,0.074644945,0.035258773,0.0,0.008277092,1.187509763,0.0,0.001753042,0.0,0.017918014,0.0,0.353910636,0.0,0.003467705,0.025996785,0.45318369299999994,0.003530092,0.016707202,0.0,1.0,1.0,[2],[1]
12x12,0.0,0.0,0.0,0.0,1.092184595,1.092184595,10.961445158,1.092184595,0.0,0.0,7.119334279,1.092184595,4.368710674,2.467448345,2.467448345,0.0,3.276613475,0.0,2.467448345,0.0,0.0,0.0,0.0,0.0,2.467448345,19.73958204,0.0,5.461003853,1.092184595,0.0,0.0,2.467448345,36.0424753,0.0,2.467448345,0.0,0.0,4.368710674,0.0,0.0,34.5467582,0.0,7.64529864,0.0,0.0,2.467448345,4.934990116,4.934990116,6.836159019,6.027174711,0.0,2.467448345,0.0,0.0,0.0,32.242391306,4.934990116,2.184344163,0.0,0.0,4.651792508,10.395993969,1.092184595,9.586872775,0.0,0.0,0.0,1.092184595,0.0,0.0,4.934990116,0.0,1.092184595,0.0,0.0,0.0,0.0,54.004539142999995,4.651792508,6.553182878,1.092184595,1.092184595,0.0,2.467448345,0.0,0.0,1.092184595,1.092184595,2.467448345,0.0,0.0,5.744061820000001,0.0,15.855641846,5.461003853,66.62386672,2.184344163,4.934990116,3.276613475,3.276613475,7.402528612,0.0,0.0,1.092184595,3.55963294,0.0,0.0,0.0,0.0,8.211603591,0.0,2.184344163,108.286940763,0.0,16.706995894,0.0,0.0,0.0,1.092184595,2.184344163,10.92065173,27.873659126,0.0,1.092184595,1.092184595,5.744061820000001,0.0,3.55963294,1.092184595,3.276613475,5.744061820000001,22.93866901,0.0,0.0,47.691684734999995,0.0,0.115539057,0.0,0.078098686,0.0,0.073442368,2.243620227,0.132017133,0.0,0.0,0.0,0.0,0.929706659,0.0,0.010696887,0.0,0.145207016,0.0,0.0,0.0,1.0,1.0,[2],[2]
13x13,0.0,0.0,0.0,0.0,1.092184595,2.726816823,1.092184595,4.361517297,0.0,0.0,2.184344163,1.092184595,4.368710674,0.0,0.0,0.0,3.276613475,0.0,1.634632228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.095636081,1.092184595,0.0,0.0,0.0,36.0424753,0.0,0.0,0.0,0.0,6.003342902,0.0,0.0,58.84115951,0.0,10.914631342,0.0,0.0,0.0,0.0,0.0,4.368710674,1.092184595,0.0,0.0,0.0,1.634632228,0.0,66.54203009,1.634632228,3.818976391,0.0,0.0,2.184344163,5.461003853,5.996098287,2.184344163,0.0,0.0,0.0,1.092184595,0.0,0.0,1.634632228,1.634632228,1.092184595,0.0,1.634632228,0.0,0.0,36.510794423,2.184344163,6.553182878,1.092184595,1.092184595,1.634632228,0.0,0.0,1.634632228,2.726816823,1.092184595,3.269332702,0.0,0.0,3.276613475,0.0,12.555283958,7.095636081,66.62386672,2.184344163,11.44228085,3.276613475,3.276613475,0.0,0.0,0.0,1.092184595,1.092184595,0.0,0.0,1.634632228,0.0,11.450006483,0.0,2.184344163,93.718059513,0.0,4.368710674,1.634632228,0.0,0.0,1.092184595,2.184344163,10.92065173,34.38094986,0.0,1.092184595,1.092184595,3.276613475,0.0,1.092184595,1.092184595,9.815201322,3.276613475,22.93866901,0.0,0.0,50.682703034999996,0.0,0.062171916,0.0,0.023167061,0.0,0.032027293,1.563716509,0.0,0.0,0.0,0.0,0.0,0.949128484,0.0,0.003467705,0.0,0.19677414,0.0,0.0,0.0,1.0,1.0,[2],[3]
14x14,0.0,0.0,1.550997306,0.0,1.092184595,4.194225625,1.092184595,1.092184595,1.550997306,0.0,2.184344163,1.092184595,4.368710674,0.0,0.0,0.0,3.276613475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.461003853,1.092184595,0.0,0.0,0.0,36.0424753,1.550997306,1.550997306,0.0,0.0,4.368710674,0.0,0.0,27.92011396,0.0,13.849403075,0.0,0.0,1.550997306,0.0,0.0,4.368710674,1.092184595,0.0,0.0,0.0,1.550997306,0.0,53.67268773,1.550997306,3.7353414689999997,0.0,0.0,2.184344163,8.563044883,2.643181901,3.7353414689999997,0.0,1.550997306,0.0,1.092184595,0.0,0.0,7.755077605,0.0,2.643181901,0.0,0.0,0.0,0.0,50.263829503,2.184344163,6.553182878,1.092184595,1.092184595,0.0,0.0,0.0,0.0,5.745197801,1.092184595,0.0,0.0,0.0,3.276613475,0.0,10.92065173,7.012001159,66.62386672,2.184344163,7.755077605,3.276613475,3.276613475,0.0,0.0,0.0,1.092184595,1.092184595,0.0,0.0,0.0,0.0,7.929626681,0.0,2.184344163,78.18598860300001,0.0,4.368710674,0.0,0.0,0.0,1.092184595,2.184344163,10.92065173,36.897580760000004,0.0,1.092184595,2.643181901,3.276613475,0.0,1.092184595,1.092184595,6.378654505,3.276613475,22.93866901,0.0,0.0,46.709036784999995,0.0,0.074182492,0.015068849,0.019014895,0.0,0.063290551,0.988932297,0.0,0.0,0.013382966,0.0,0.0,0.747773347,0.0,0.003467705,0.0,0.147356737,0.0,0.004902438,0.0,1.0,1.0,[2],[4]
15x15,0.410457485,0.0,0.410457485,2.462740927,0.820916369,2.8735970980000003,7.388223625,6.978069557,1.231361832,0.410457485,3.694074737,2.462740927,1.231361832,0.0,0.0,3.283610752,9.029978452,0.410457485,1.231361832,2.462740927,4.104462293,0.410457485,2.8735970980000003,0.410457485,0.410457485,2.05224928,0.410457485,3.283610752,0.820916369,0.410457485,2.05224928,3.283610752,20.11057196,1.64180039,0.0,0.0,0.410457485,1.231361832,0.0,0.410457485,27.09312166,0.410457485,1.231361832,2.463139613,0.0,0.0,0.410457485,9.030712725,2.05224928,5.747166801,1.64180039,0.0,0.0,1.64180039,0.0,34.89322073,5.336340298,7.798527586,0.410457485,0.820916369,0.410457485,3.694074737,2.873200685,7.388223625,0.820916369,2.8735970980000003,0.0,0.820916369,0.410457485,0.0,7.799840066,1.231361832,0.410457485,0.0,0.0,0.0,0.820916369,37.357668125000004,3.283610752,2.462740927,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,2.8735970980000003,0.0,0.0,0.0,0.820916369,10.26159747,0.410457485,11.493118065,6.978499712,26.68216163,2.873200685,4.926250432,2.463139613,0.0,8.208947562,0.0,0.820916369,0.410457485,2.873200685,0.0,0.410457485,0.410457485,0.410457485,6.567601906,0.0,0.410457485,30.377162529,0.0,18.05899517,0.0,0.0,0.0,0.0,3.284055982,2.873200685,18.471200144999997,0.410457485,2.462740927,0.410457485,19.70141349,2.463139613,0.0,0.820916369,0.0,6.15721435,6.156818443,0.0,0.0,32.432201015000004,0.187042752,0.020891517000000002,0.003502826,0.008948038,0.0,0.018083209,1.063478746,0.0,0.0,0.0,0.023007694,0.0,0.251370752,0.0,0.0,0.006769616,0.198700961,0.002089427,0.0,0.0,1.0,1.0,[3],[0]
16x16,0.410457485,0.0,3.743071498,3.295899356,0.820916369,3.743071498,7.388223625,4.514929944,1.231361832,0.410457485,4.527233166,2.462740927,2.064520261,0.0,0.0,3.283610752,9.863136880999999,0.410457485,2.897667894,2.462740927,4.104462293,0.410457485,1.243615914,0.410457485,0.410457485,2.885407709,0.410457485,3.283610752,0.820916369,0.410457485,2.05224928,3.283610752,21.776878022000002,7.4738340910000005,0.0,0.0,0.410457485,1.231361832,0.0,0.410457485,18.32858226,1.243615914,1.231361832,0.0,0.0,0.0,2.076763547,4.104462293,2.05224928,0.820916369,1.64180039,0.0,0.0,2.4749588190000003,0.0,21.056078231,4.539506747,7.798527586,0.410457485,1.654074798,0.410457485,3.694074737,2.873200685,9.054529687,0.820916369,0.410457485,0.0,0.820916369,0.410457485,0.0,4.57616723,2.064520261,0.410457485,0.0,9.99765268,0.0,0.820916369,22.832869375,3.283610752,2.462740927,0.820916369,1.243615914,8.208947562,0.0,1.64180039,0.0,1.243615914,0.0,2.49945167,0.0,0.820916369,10.26159747,0.410457485,9.029978452,2.05224928,26.68216163,3.706359114,0.833158429,0.0,0.0,8.208947562,0.833158429,0.820916369,0.410457485,2.873200685,0.0,0.410457485,0.410457485,0.410457485,10.769600679,0.0,0.410457485,49.974272479,0.0,18.05899517,0.0,0.833158429,0.0,0.833158429,0.820916369,2.873200685,11.118896319000001,0.410457485,2.462740927,0.410457485,19.70141349,1.666306062,1.666306062,0.820916369,0.0,3.694074737,6.156818443,0.833158429,0.0,30.406054084999997,0.206355068,0.000700254,0.074644945,0.023665343,0.0,0.000398381,1.187509763,0.0,0.001753042,0.0,0.017918014,0.0,0.251370752,0.0,0.0,0.025996785,0.37138976199999996,0.003530092,0.016707202,0.0,1.0,1.0,[3],[1]
17x17,0.410457485,0.0,0.410457485,2.462740927,0.820916369,0.410457485,17.257484188,4.514929944,1.231361832,0.410457485,8.629064853,2.462740927,1.231361832,2.467448345,2.467448345,3.283610752,9.029978452,0.410457485,3.6988101770000004,2.462740927,4.104462293,0.410457485,0.410457485,0.410457485,2.8779058300000004,21.79183132,0.410457485,3.283610752,0.820916369,0.410457485,2.05224928,5.751059097000001,20.11057196,1.64180039,2.467448345,0.0,0.410457485,1.231361832,0.0,0.410457485,34.5467582,0.410457485,1.231361832,0.0,0.0,2.467448345,5.345447601,9.039452408999999,4.519697625,5.755906485,1.64180039,2.467448345,0.0,1.64180039,0.0,17.659599726,7.808190801,7.798527586,0.410457485,0.820916369,2.8779058300000004,8.629064853,2.873200685,14.790752237,0.820916369,0.410457485,0.0,0.820916369,0.410457485,0.0,5.345447601,1.231361832,0.410457485,0.0,0.0,0.0,0.820916369,57.156119575,5.751059097000001,2.462740927,0.820916369,0.410457485,8.208947562,2.467448345,1.64180039,0.0,0.410457485,0.0,2.467448345,0.0,0.820916369,12.729045815,0.410457485,13.964968568,2.05224928,26.68216163,2.873200685,4.934990116,0.0,0.0,15.611476174,0.0,0.820916369,0.410457485,5.34064903,0.0,0.410457485,0.410457485,0.410457485,9.039452408999999,0.0,0.410457485,106.923512969,0.0,30.39728039,0.0,0.0,0.0,0.0,0.820916369,2.873200685,13.554434765,0.410457485,2.462740927,0.410457485,22.168861835,0.0,2.467448345,0.820916369,0.0,6.161523082,6.156818443,0.0,0.0,44.825528745,0.18109274,0.089216712,0.0,0.066505256,0.0,0.065563657,2.243620227,0.132017133,0.0,0.0,0.0,0.0,0.827166775,0.0,0.007229182,0.0,0.063413085,0.0,0.0,0.0,1.0,1.0,[3],[2]
18x18,0.410457485,0.0,0.410457485,2.462740927,0.820916369,2.0450897130000003,7.388223625,7.784262646,1.231361832,0.410457485,3.694074737,2.462740927,1.231361832,0.0,0.0,3.283610752,9.029978452,0.410457485,2.8659940600000002,2.462740927,4.104462293,0.410457485,0.410457485,0.410457485,0.410457485,2.05224928,0.410457485,4.9182429800000005,0.820916369,0.410457485,2.05224928,3.283610752,20.11057196,1.64180039,0.0,0.0,0.410457485,2.8659940600000002,0.0,0.410457485,58.84115951,0.410457485,4.500694534,0.0,0.0,0.0,0.410457485,4.104462293,2.05224928,0.820916369,1.64180039,0.0,0.0,3.2764326180000003,0.0,51.95923851,4.507832913,9.433159814,0.410457485,0.820916369,0.410457485,3.694074737,7.777114377,7.388223625,0.820916369,0.410457485,0.0,0.820916369,0.410457485,0.0,2.0450897130000003,2.8659940600000002,0.410457485,0.0,1.634632228,0.0,0.820916369,39.662374855,3.283610752,2.462740927,0.820916369,0.410457485,9.84357979,0.0,1.64180039,1.634632228,2.0450897130000003,0.0,3.269332702,0.0,0.820916369,10.26159747,0.410457485,10.66461068,3.686881508,26.68216163,2.873200685,11.44228085,0.0,0.0,8.208947562,0.0,0.820916369,0.410457485,2.873200685,0.0,0.410457485,2.0450897130000003,0.410457485,12.277855300999999,0.0,0.410457485,92.354631719,0.0,18.05899517,1.634632228,0.0,0.0,0.0,0.820916369,2.873200685,20.061725498999998,0.410457485,2.462740927,0.410457485,19.70141349,0.0,0.0,0.820916369,6.538587847,3.694074737,6.156818443,0.0,0.0,47.816547045,0.18109274,0.035849571,0.0,0.011573631,0.0,0.024148582,1.563716509,0.0,0.0,0.0,0.0,0.0,0.8465886,0.0,0.0,0.0,0.114980209,0.0,0.0,0.0,1.0,1.0,[3],[3]
19x19,0.410457485,0.0,1.961454791,2.462740927,0.820916369,3.512498515,7.388223625,4.514929944,2.782359138,0.410457485,3.694074737,2.462740927,1.231361832,0.0,0.0,3.283610752,9.029978452,0.410457485,1.231361832,2.462740927,4.104462293,0.410457485,0.410457485,0.410457485,0.410457485,2.05224928,0.410457485,3.283610752,0.820916369,0.410457485,2.05224928,3.283610752,20.11057196,3.192797696,1.550997306,0.0,0.410457485,1.231361832,0.0,0.410457485,27.92011396,0.410457485,7.435466267,0.0,0.0,1.550997306,0.410457485,4.104462293,2.05224928,0.820916369,1.64180039,0.0,0.0,3.192797696,0.0,39.08989615,4.424197991,9.349524892,0.410457485,0.820916369,0.410457485,6.796115767,4.424197991,8.939220931,0.820916369,1.961454791,0.0,0.820916369,0.410457485,0.0,8.16553509,1.231361832,1.961454791,0.0,0.0,0.0,0.820916369,53.415409935,3.283610752,2.462740927,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,5.063470691,0.0,0.0,0.0,0.820916369,10.26159747,0.410457485,9.029978452,3.603246586,26.68216163,2.873200685,7.755077605,0.0,0.0,8.208947562,0.0,0.820916369,0.410457485,2.873200685,0.0,0.410457485,0.410457485,0.410457485,8.757475499,0.0,0.410457485,76.82256080900001,0.0,18.05899517,0.0,0.0,0.0,0.0,0.820916369,2.873200685,22.578356399,0.410457485,2.462740927,1.961454791,19.70141349,0.0,0.0,0.820916369,3.10204103,3.694074737,6.156818443,0.0,0.0,43.842880795,0.18109274,0.047860147,0.015068849,0.007421465,0.0,0.055411840000000004,0.988932297,0.0,0.0,0.013382966,0.0,0.0,0.645233463,0.0,0.0,0.0,0.06556280599999999,0.0,0.004902438,0.0,1.0,1.0,[3],[4]
20x20,0.0,0.0,9.8292904,1.965992169,0.0,4.429131782,0.0,6.395104773,0.0,0.0,0.0,0.0,0.0,0.0,1.965992169,0.0,3.93196516,0.0,0.0,0.0,1.965992169,0.0,2.463139613,0.0,0.0,1.965992169,0.0,0.0,0.0,0.0,0.0,0.0,27.52331512,1.965992169,0.0,0.0,0.0,0.0,0.0,0.0,27.09312166,0.0,1.965992169,2.463139613,0.0,1.965992169,1.965992169,8.858215592,0.0,4.926250432,0.0,0.0,0.0,0.0,0.0,31.99790152,2.463139613,0.0,0.0,0.0,0.0,5.897949332,0.0,3.93196516,0.0,2.463139613,1.965992169,0.0,0.0,0.0,7.389382581,0.0,0.0,0.0,5.897949332,0.0,0.0,32.02174353,1.965992169,3.93196516,0.0,0.0,0.0,0.0,0.0,0.0,2.463139613,0.0,1.965992169,0.0,0.0,5.897949332,0.0,6.395104773,6.8922426009999995,49.15335611,0.0,4.926250432,2.463139613,1.965992169,0.0,0.0,0.0,11.79675927,0.0,0.0,0.0,0.0,3.93196516,2.463139613,0.0,0.0,29.55624616,0.0,1.965992169,0.0,0.0,0.0,1.965992169,10.326940669999999,0.0,39.344744696,0.0,1.965992169,0.0,0.0,2.463139613,0.0,1.965992169,0.0,2.463139613,13.76046366,0.0,0.0,32.02174353,0.020808293,0.020191263,0.02488365,0.012268339999999999,0.010425737,0.019756396,1.063478746,0.0,0.0,0.0,0.027692882999999998,0.0,0.0,0.0,0.0,0.006769616,0.224752167,0.01133232,0.008558979,0.001682785,1.0,1.0,[4],[0]
21x21,0.0,0.0,13.161904413,2.7991505979999998,0.0,5.298606182,0.0,3.93196516,0.0,0.0,0.833158429,0.0,0.833158429,0.0,1.965992169,0.0,4.765123589,0.0,1.666306062,0.0,1.965992169,0.0,0.833158429,0.0,0.0,2.7991505979999998,0.0,0.0,0.0,0.0,0.0,0.0,29.189621182,7.79802587,0.0,0.0,0.0,0.0,0.0,0.0,18.32858226,0.833158429,1.965992169,0.0,0.0,1.965992169,3.632298231,3.93196516,0.0,0.0,0.0,0.0,0.0,0.833158429,0.0,18.160759021,1.666306062,0.0,0.0,0.833158429,0.0,5.897949332,0.0,5.598271222,0.0,0.0,1.965992169,0.0,0.0,0.0,4.165709745,0.833158429,0.0,0.0,15.895602012,0.0,0.0,17.49694478,1.965992169,3.93196516,0.0,0.833158429,0.0,0.0,0.0,0.0,0.833158429,0.0,4.465443839,0.0,0.0,5.897949332,0.0,3.93196516,1.965992169,49.15335611,0.833158429,0.833158429,0.0,1.965992169,0.0,0.833158429,0.0,11.79675927,0.0,0.0,0.0,0.0,3.93196516,6.665138386,0.0,0.0,49.15335611,0.0,1.965992169,0.0,0.833158429,0.0,2.7991505979999998,7.863801057,0.0,31.99244087,0.0,1.965992169,0.0,0.0,1.666306062,1.666306062,1.965992169,0.0,0.0,13.76046366,0.833158429,0.0,29.9955966,0.040120609,0.0,0.09602576900000001,0.026985645,0.010425737,0.002071568,1.187509763,0.0,0.001753042,0.0,0.022603203,0.0,0.0,0.0,0.0,0.025996785,0.39744096799999995,0.012772985,0.025266181,0.001682785,1.0,1.0,[4],[1]
22x22,0.0,0.0,9.8292904,1.965992169,0.0,1.965992169,9.869260563,3.93196516,0.0,0.0,4.934990116,0.0,0.0,2.467448345,4.433440514,0.0,3.93196516,0.0,2.467448345,0.0,1.965992169,0.0,0.0,0.0,2.467448345,21.705574208999998,0.0,0.0,0.0,0.0,0.0,2.467448345,27.52331512,1.965992169,2.467448345,0.0,0.0,0.0,0.0,0.0,34.5467582,0.0,1.965992169,0.0,0.0,4.433440514,6.9009822849999995,8.866955275999999,2.467448345,4.934990116,0.0,2.467448345,0.0,0.0,0.0,14.764280516,4.934990116,0.0,0.0,0.0,2.467448345,10.832939448,0.0,11.334493772,0.0,0.0,1.965992169,0.0,0.0,0.0,4.934990116,0.0,0.0,0.0,5.897949332,0.0,0.0,51.82019498,4.433440514,3.93196516,0.0,0.0,0.0,2.467448345,0.0,0.0,0.0,0.0,4.433440514,0.0,0.0,8.365397677,0.0,8.866955275999999,1.965992169,49.15335611,0.0,4.934990116,0.0,1.965992169,7.402528612,0.0,0.0,11.79675927,2.467448345,0.0,0.0,0.0,3.93196516,4.934990116,0.0,0.0,106.1025966,0.0,14.304277389,0.0,0.0,0.0,1.965992169,7.863801057,0.0,34.427979316,0.0,1.965992169,0.0,2.467448345,0.0,2.467448345,1.965992169,0.0,2.467448345,13.76046366,0.0,0.0,44.41507126,0.014858281,0.088516458,0.021380824,0.069825558,0.010425737,0.06723684399999999,2.243620227,0.132017133,0.0,0.0,0.004685189,0.0,0.575796023,0.0,0.007229182,0.0,0.089464291,0.009242893,0.008558979,0.001682785,1.0,1.0,[4],[2]
23x23,0.0,0.0,9.8292904,1.965992169,0.0,3.600624397,0.0,7.201297862,0.0,0.0,0.0,0.0,0.0,0.0,1.965992169,0.0,3.93196516,0.0,1.634632228,0.0,1.965992169,0.0,0.0,0.0,0.0,1.965992169,0.0,1.634632228,0.0,0.0,0.0,0.0,27.52331512,1.965992169,0.0,0.0,0.0,1.634632228,0.0,0.0,58.84115951,0.0,5.2353248709999995,0.0,0.0,1.965992169,1.965992169,3.93196516,0.0,0.0,0.0,0.0,0.0,1.634632228,0.0,49.063919299999995,1.634632228,1.634632228,0.0,0.0,0.0,5.897949332,4.903913692,3.93196516,0.0,0.0,1.965992169,0.0,0.0,0.0,1.634632228,1.634632228,0.0,0.0,7.53258156,0.0,0.0,34.32645026,1.965992169,3.93196516,0.0,0.0,1.634632228,0.0,0.0,1.634632228,1.634632228,0.0,5.2353248709999995,0.0,0.0,5.897949332,0.0,5.566597388,3.600624397,49.15335611,0.0,11.44228085,0.0,1.965992169,0.0,0.0,0.0,11.79675927,0.0,0.0,0.0,1.634632228,3.93196516,8.173393008,0.0,0.0,91.53371535,0.0,1.965992169,1.634632228,0.0,0.0,1.965992169,7.863801057,0.0,40.93527005,0.0,1.965992169,0.0,0.0,0.0,0.0,1.965992169,6.538587847,0.0,13.76046366,0.0,0.0,47.40608956,0.014858281,0.035149317,0.021380824,0.014893932999999998,0.010425737,0.025821768999999998,1.563716509,0.0,0.0,0.0,0.004685189,0.0,0.595217848,0.0,0.0,0.0,0.141031415,0.009242893,0.008558979,0.001682785,1.0,1.0,[4],[3]
24x24,0.0,0.0,11.380287705999999,1.965992169,0.0,5.068033199,0.0,3.93196516,1.550997306,0.0,0.0,0.0,0.0,0.0,1.965992169,0.0,3.93196516,0.0,0.0,0.0,1.965992169,0.0,0.0,0.0,0.0,1.965992169,0.0,0.0,0.0,0.0,0.0,0.0,27.52331512,3.516989475,1.550997306,0.0,0.0,0.0,0.0,0.0,27.92011396,0.0,8.170096604,0.0,0.0,3.516989475,1.965992169,3.93196516,0.0,0.0,0.0,0.0,0.0,1.550997306,0.0,36.19457694,1.550997306,1.550997306,0.0,0.0,0.0,8.999990362,1.550997306,5.482962466,0.0,1.550997306,1.965992169,0.0,0.0,0.0,7.755077605,0.0,1.550997306,0.0,5.897949332,0.0,0.0,48.07948534,1.965992169,3.93196516,0.0,0.0,0.0,0.0,0.0,0.0,4.653013206,0.0,1.965992169,0.0,0.0,5.897949332,0.0,3.93196516,3.516989475,49.15335611,0.0,7.755077605,0.0,1.965992169,0.0,0.0,0.0,11.79675927,0.0,0.0,0.0,0.0,3.93196516,4.653013206,0.0,0.0,76.00164444,0.0,1.965992169,0.0,0.0,0.0,1.965992169,7.863801057,0.0,43.45190095,0.0,1.965992169,1.550997306,0.0,0.0,0.0,1.965992169,3.10204103,0.0,13.76046366,0.0,0.0,43.43242331,0.014858281,0.047159893,0.036449673,0.010741767,0.010425737,0.057085027,0.988932297,0.0,0.0,0.013382966,0.004685189,0.0,0.393862711,0.0,0.0,0.0,0.091614012,0.009242893,0.013461417,0.001682785,1.0,1.0,[4],[4]
