coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODMature4,Inhibitorycells
10x10,0.0,0.0,1.781249819,11.746734829000001,0.0,1.781249819,0.0,3.562469771,0.0,0.0,8.906038237,0.0,0.0,0.0,0.0,0.890601508,14.924790311,0.0,0.0,1.781249819,1.781249819,14.20197451,0.0,0.0,0.0,0.890601508,0.0,12.806375840000001,1.781249819,2.840696592,0.0,0.0,11.025100369,0.0,0.0,0.0,0.0,2.840696592,0.0,0.0,0.890601508,5.681438881,3.562469771,0.0,2.840696592,0.0,3.7312981,7.4626887,8.18435808,96.588805,2.840696592,0.890601508,0.0,3.7312981,2.840696592,0.0,2.840696592,23.15460834,0.0,0.0,9.796922897,0.890601508,14.924790311,5.512504899,5.512504899,2.671808307,0.0,0.0,0.0,0.0,0.0,33.919601497,0.0,0.890601508,7.4626887,0.0,0.0,0.0,0.0,11.194067529000002,0.890601508,2.840696592,4.621946411,2.671808307,0.0,0.0,0.0,1.781249819,0.0,6.234358059,0.0,24.72052059,0.0,21.159243437,0.890601508,8.522259222,3.562469771,0.0,7.4626887,0.0,0.0,0.0,3.7312981,2.840696592,1.781249819,0.890601508,2.840696592,0.0,0.0,15.647196181000002,0.0,0.0,1.781249819,0.0,8.015503784,0.0,0.0,0.0,0.0,0.0,1.781249819,0.890601508,0.890601508,3.7312981,0.890601508,30.57026004,0.0,0.0,0.0,1.781249819,6.403166363,2.840696592,0.0,0.0,0.890601508,0.0,0.01281261,0.01147115,0.04644956,0.0,0.0,0.052046655,0.0,0.0,0.0,0.098912213,0.014365337,0.0,0.0,0.048409627,0.006830122,0.52093577,0.0,0.0,0.23190696500000002,1.0,1.0,[0]
11x11,0.0,0.0,1.781249819,8.906038237,0.0,3.628856479,0.615883328,5.410076431,0.0,0.0,9.521921565000001,0.0,0.615883328,0.0,0.615883328,0.890601508,4.794242672,0.0,0.0,1.781249819,1.781249819,0.615883328,1.231772901,0.615883328,0.0,0.890601508,1.231772901,7.124936959,1.781249819,0.0,0.615883328,0.0,7.807199832,0.615883328,0.0,0.0,0.615883328,0.0,0.0,0.615883328,21.216139688,0.0,6.026008115,1.231772901,0.0,1.231772901,2.122374409,2.397133147,5.343661488,0.0,0.0,2.122374409,0.0,0.890601508,0.0,17.24315718,0.0,23.15460834,0.0,0.0,9.796922897,5.817670739,4.178353099,3.287691635,2.671808307,3.9035812080000003,0.0,0.615883328,0.0,0.0,10.4709662,40.237400097,0.0,0.890601508,4.244788163,0.0,1.231772901,20.32553818,1.231772901,2.671808307,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,4.311167523,5.476513643,6.158796218,6.234358059,0.0,13.35820005,0.0,11.028695798,2.122374409,0.0,3.562469771,1.231772901,1.781249819,0.0,0.0,0.0,0.890601508,1.84760666,1.781249819,1.506484836,0.0,0.0,1.84760666,84.107948009,0.0,0.0,23.955196319,0.0,8.015503784,0.0,0.0,0.0,0.615883328,1.84760666,1.781249819,6.433497249,0.890601508,1.506484836,0.890601508,10.68691808,0.615883328,1.231772901,0.0,1.781249819,4.794242672,0.0,0.0,0.0,11.361567707999999,0.0,0.071303196,0.043759438,0.07207032599999999,0.0,0.036217685,5.365463028,0.0,0.0,0.0,0.118306276,0.0,0.016035073,0.0,0.124314811,0.00685771,0.247843152,0.0,0.013587393,0.00828011,1.0,1.0,[1]
12x12,0.0,0.0,1.781249819,8.906038237,0.0,1.781249819,0.0,3.562469771,0.0,0.0,8.906038237,0.0,0.0,0.0,0.0,0.890601508,3.562469771,0.0,0.0,1.781249819,1.781249819,0.0,0.0,0.0,0.0,0.890601508,0.0,7.124936959,1.781249819,0.0,0.0,0.0,5.343661488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.846204738,0.0,3.562469771,0.0,0.0,0.0,0.890601508,1.781249819,5.343661488,0.0,0.0,0.890601508,0.0,0.890601508,0.0,16.95560323,0.0,23.15460834,0.0,0.0,9.796922897,0.890601508,6.388249837,2.671808307,2.671808307,2.671808307,0.0,0.0,0.0,0.0,2.825780066,42.232000107,0.0,0.890601508,1.781249819,0.0,0.0,2.825780066,0.0,2.671808307,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,0.0,1.781249819,5.651659355,6.234358059,0.0,13.35820005,0.0,12.622702963,0.890601508,0.0,3.562469771,2.825780066,1.781249819,0.0,0.0,0.0,0.890601508,0.0,1.781249819,0.890601508,0.0,0.0,0.0,122.99411775899999,0.0,0.0,21.563855618999998,0.0,8.015503784,0.0,0.0,0.0,0.0,0.0,1.781249819,3.716381574,0.890601508,0.890601508,3.716381574,10.68691808,0.0,0.0,0.0,1.781249819,9.214129126,0.0,0.0,0.0,3.716381574,0.0,0.10187810900000001,0.036606005,0.063745778,0.0,0.023764345,4.851268133,0.0,0.0,0.0,0.145467076,0.0,0.0,0.0,0.10641287299999999,0.066026498,0.247843152,0.0,0.028527718,0.00828011,1.0,1.0,[2]
13x13,0.0,0.0,4.648925057,8.906038237,0.0,3.215078474,1.433828655,4.279389535,0.0,0.0,8.906038237,0.0,0.0,0.0,0.0,1.607521272,7.147054463,0.716919764,0.716919764,2.498169583,2.498169583,1.433828655,0.0,0.0,0.0,0.890601508,0.0,7.124936959,1.781249819,0.0,0.0,0.0,6.060581252,0.0,0.0,1.433828655,0.0,0.0,0.0,0.0,7.342895853,0.0,3.562469771,4.301515067,0.0,0.0,0.890601508,2.498169583,6.060581252,0.0,0.0,0.890601508,0.0,0.890601508,0.0,12.18863958,0.0,23.871528104,0.0,0.716919764,9.796922897,1.607521272,4.279389535,2.671808307,2.671808307,2.671808307,0.0,0.0,0.0,0.0,14.33910428,25.615990037,0.0,1.607521272,4.648925057,0.716919764,0.716919764,0.0,0.716919764,4.822602236,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,3.584584692,5.365834511,10.7543874,6.951277823,0.0,13.35820005,0.0,10.513842661,0.890601508,0.0,3.562469771,0.0,1.781249819,1.433828655,0.0,0.0,0.890601508,0.716919764,1.781249819,0.890601508,0.0,0.0,0.0,148.35781565899998,0.0,0.0,2.498169583,0.0,8.015503784,0.716919764,0.716919764,0.0,0.716919764,3.584584692,1.781249819,11.644988908,1.607521272,0.890601508,0.890601508,12.120746734999999,0.716919764,0.0,0.716919764,1.781249819,3.562469771,0.0,0.0,0.0,0.890601508,0.0,0.03910947,0.045186583,0.071420018,0.0,0.039747776,4.400699333,0.0,0.0,0.002651482,0.115702058,0.0,0.0,0.00462805,0.048409627,0.026313402,0.28115402700000003,0.0,0.028989635,0.00828011,1.0,1.0,[3]
14x14,0.0,0.0,1.781249819,8.906038237,0.0,1.781249819,14.21948651,3.562469771,0.0,0.0,8.906038237,0.0,0.0,0.0,0.0,0.890601508,8.301916113,0.0,0.0,1.781249819,1.781249819,0.0,0.0,0.0,0.0,0.890601508,0.0,7.124936959,1.781249819,0.0,4.739446342,0.0,5.343661488,0.0,0.0,0.0,0.0,14.21948651,0.0,0.0,38.804075138,0.0,8.301916113,0.0,0.0,4.739446342,0.890601508,1.781249819,5.343661488,9.478521287,0.0,0.890601508,0.0,15.110088017999999,0.0,18.95721794,4.739446342,32.633129627,0.0,0.0,9.796922897,0.890601508,3.562469771,7.411254649,2.671808307,2.671808307,0.0,0.0,0.0,0.0,4.739446342,2.671808307,0.0,0.890601508,1.781249819,0.0,0.0,33.17432931,0.0,7.411254649,0.890601508,0.0,1.781249819,2.671808307,4.739446342,0.0,28.43743734,1.781249819,23.69448651,6.234358059,0.0,13.35820005,0.0,14.536369238999999,0.890601508,0.0,8.301916113,9.478521287,1.781249819,0.0,0.0,0.0,5.63004785,0.0,1.781249819,0.890601508,0.0,0.0,0.0,16.603458246,0.0,0.0,39.694723449,0.0,12.754950126,0.0,0.0,0.0,0.0,0.0,1.781249819,15.110088017999999,0.890601508,0.890601508,0.890601508,15.426364421999999,0.0,0.0,0.0,1.781249819,3.562469771,0.0,4.739446342,0.0,10.369122795,0.018302477,0.015734707,0.01147115,0.110303527,0.0,0.0,0.842934924,0.223855094,0.0,0.0,0.139323368,0.0,1.447597495,0.0,0.15062636000000001,0.0,0.295593949,0.095721037,0.0,0.00828011,1.0,1.0,[4]
15x15,0.0,0.0,0.0,2.840696592,0.0,0.0,0.0,0.0,0.0,0.0,3.973933791,1.98696408,0.0,0.0,0.0,0.0,11.36232054,0.0,0.0,0.0,0.0,14.20197451,0.0,0.0,0.0,0.0,0.0,13.629315767000001,1.98696408,2.840696592,0.0,0.0,11.642412695,0.0,0.0,0.0,0.0,6.814630383,1.98696408,0.0,0.0,5.681438881,0.0,0.0,2.840696592,0.0,2.840696592,5.681438881,8.801670406,96.588805,2.840696592,0.0,0.0,4.827660672,2.840696592,0.0,2.840696592,0.0,0.0,0.0,0.0,1.98696408,15.336254331000001,6.814630383,2.840696592,0.0,0.0,0.0,0.0,0.0,0.0,31.24779319,0.0,0.0,5.681438881,0.0,0.0,1.98696408,11.92111524,8.522259222,0.0,2.840696592,4.827660672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34928462,0.0,19.310197426000002,0.0,8.522259222,3.973933791,0.0,5.681438881,0.0,0.0,0.0,2.840696592,2.840696592,0.0,0.0,2.840696592,11.92111524,0.0,8.522259222,0.0,0.0,0.0,0.0,7.947876886,0.0,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,2.840696592,0.0,21.87030604,0.0,0.0,0.0,0.0,6.814630383,2.840696592,0.0,0.0,0.0,0.036401422,0.0,0.034120149,0.024001931,0.0,0.0,0.052046655,0.0,0.0,0.0,0.007378088,0.014365337,0.0,0.0,0.0,0.006830122,0.54126999,0.01458795,0.016644932,0.223626855,1.0,1.0,[0]
16x16,0.0,0.0,0.0,0.0,0.0,1.84760666,0.615883328,1.84760666,0.0,0.0,4.589817119,1.98696408,0.615883328,0.0,0.615883328,0.0,1.231772901,0.0,0.0,0.0,0.0,0.615883328,1.231772901,0.615883328,0.0,0.0,1.231772901,7.947876886,1.98696408,0.0,0.615883328,0.0,8.424512157999999,0.615883328,0.0,0.0,0.615883328,3.973933791,1.98696408,0.615883328,20.32553818,0.0,2.463538344,1.231772901,0.0,1.231772901,1.231772901,0.615883328,5.960973814,0.0,0.0,1.231772901,0.0,1.98696408,0.0,17.24315718,0.0,0.0,0.0,0.0,0.0,6.914033311,4.589817119,4.589817119,0.0,1.231772901,0.0,0.615883328,0.0,0.0,10.4709662,37.56559179,0.0,0.0,2.463538344,0.0,1.231772901,22.31250226,13.152888141,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,4.311167523,3.695263824,6.158796218,0.0,0.0,1.98696408,0.0,9.179649787,1.231772901,0.0,3.973933791,1.231772901,0.0,0.0,0.0,0.0,0.0,1.84760666,0.0,0.615883328,0.0,11.92111524,1.84760666,76.98301105,0.0,0.0,22.1739465,0.0,7.947876886,0.0,0.0,0.0,0.615883328,3.83457074,0.0,5.542895741,0.0,0.615883328,0.0,1.98696408,0.615883328,1.231772901,0.0,0.0,5.205706692,0.0,0.0,0.0,10.4709662,0.036401422,0.058490586,0.066408437,0.049622697,0.0,0.036217685,5.365463028,0.0,0.0,0.0,0.026772151,0.0,0.016035073,0.0,0.075905184,0.00685771,0.268177372,0.01458795,0.030232325,0.0,1.0,1.0,[1]
17x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973933791,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.947876886,1.98696408,0.0,0.0,0.0,5.960973814,0.0,0.0,0.0,0.0,3.973933791,1.98696408,0.0,16.95560323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960973814,0.0,0.0,0.0,0.0,1.98696408,0.0,16.95560323,0.0,0.0,0.0,0.0,0.0,1.98696408,6.799713857,3.973933791,0.0,0.0,0.0,0.0,0.0,0.0,2.825780066,39.5601918,0.0,0.0,0.0,0.0,0.0,4.812744146,11.92111524,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,0.0,5.651659355,0.0,0.0,1.98696408,0.0,10.773656952,0.0,0.0,3.973933791,2.825780066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92111524,0.0,115.8691808,0.0,0.0,19.7826058,0.0,7.947876886,0.0,0.0,0.0,0.0,1.98696408,0.0,2.825780066,0.0,0.0,2.825780066,1.98696408,0.0,0.0,0.0,0.0,9.625593146,0.0,0.0,0.0,2.825780066,0.036401422,0.089065499,0.059255004,0.041298149,0.0,0.023764345,4.851268133,0.0,0.0,0.0,0.053932951,0.0,0.0,0.0,0.058003246,0.066026498,0.268177372,0.01458795,0.04517265,0.0,1.0,1.0,[2]
18x18,0.0,0.0,2.867675238,0.0,0.0,1.433828655,1.433828655,0.716919764,0.0,0.0,3.973933791,1.98696408,0.0,0.0,0.0,0.716919764,3.584584692,0.716919764,0.716919764,0.716919764,0.716919764,1.433828655,0.0,0.0,0.0,0.0,0.0,7.947876886,1.98696408,0.0,0.0,0.0,6.677893578,0.0,0.0,1.433828655,0.0,3.973933791,1.98696408,0.0,6.452294345,0.0,0.0,4.301515067,0.0,0.0,0.0,0.716919764,6.677893578,0.0,0.0,0.0,0.0,1.98696408,0.0,12.18863958,0.0,0.716919764,0.0,0.716919764,0.0,2.703883844,4.690853555,3.973933791,0.0,0.0,0.0,0.0,0.0,0.0,14.33910428,22.94418173,0.0,0.716919764,2.867675238,0.716919764,0.716919764,1.98696408,12.638035004,2.150793929,0.0,0.0,1.98696408,0.0,0.0,0.0,3.584584692,3.584584692,10.7543874,0.716919764,0.0,1.98696408,0.0,8.66479665,0.0,0.0,3.973933791,0.0,0.0,1.433828655,0.0,0.0,0.0,0.716919764,0.0,0.0,0.0,11.92111524,0.0,141.2328787,0.0,0.0,0.716919764,0.0,7.947876886,0.716919764,0.716919764,0.0,0.716919764,5.571548772,0.0,10.7543874,0.716919764,0.0,0.0,3.420792735,0.716919764,0.0,0.716919764,0.0,3.973933791,0.0,0.0,0.0,0.0,0.036401422,0.02629686,0.067835582,0.048972389000000005,0.0,0.039747776,4.400699333,0.0,0.0,0.002651482,0.024167933000000003,0.0,0.0,0.00462805,0.0,0.026313402,0.30148824700000004,0.01458795,0.045634567,0.0,1.0,1.0,[3]
19x19,0.0,0.0,0.0,0.0,0.0,0.0,14.21948651,0.0,0.0,0.0,3.973933791,1.98696408,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.947876886,1.98696408,0.0,4.739446342,0.0,5.960973814,0.0,0.0,0.0,0.0,18.193420301,1.98696408,0.0,37.91347363,0.0,4.739446342,0.0,0.0,4.739446342,0.0,0.0,5.960973814,9.478521287,0.0,0.0,0.0,16.20645059,0.0,18.95721794,4.739446342,9.478521287,0.0,0.0,0.0,1.98696408,3.973933791,8.713380133,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,0.0,0.0,0.0,0.0,35.16129339,11.92111524,4.739446342,0.0,0.0,1.98696408,0.0,4.739446342,0.0,28.43743734,0.0,23.69448651,0.0,0.0,1.98696408,0.0,12.687323228,0.0,0.0,8.713380133,9.478521287,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,0.0,0.0,11.92111524,0.0,9.478521287,0.0,0.0,37.91347363,0.0,12.687323228,0.0,0.0,0.0,0.0,1.98696408,0.0,14.21948651,0.0,0.0,0.0,6.726410422,0.0,0.0,0.0,0.0,3.973933791,0.0,4.739446342,0.0,9.478521287,0.054703899,0.002922097,0.034120149,0.087855898,0.0,0.0,0.842934924,0.223855094,0.0,0.0,0.047789242999999995,0.0,1.447597495,0.0,0.102216733,0.0,0.31592816900000004,0.110308987,0.016644932,0.0,1.0,1.0,[4]
20x20,0.0,0.0,7.472274141,2.840696592,0.0,18.14696749,0.0,1.06747373,0.53373384,0.0,1.601177567,0.0,1.601177567,0.0,0.53373384,0.53373384,13.497266075,0.0,0.0,0.0,2.668681418,14.20197451,0.0,0.0,1.06747373,0.53373384,0.0,8.350120299,0.0,2.840696592,0.53373384,0.53373384,14.221035259,7.472274141,0.0,0.0,1.06747373,7.110567782,0.0,0.0,0.53373384,5.681438881,2.668681418,0.0,3.374430432,0.53373384,2.840696592,16.890998501,5.50937801,108.86580637,2.840696592,0.0,0.0,2.840696592,3.374430432,0.53373384,2.840696592,3.736090581,0.0,1.601177567,0.53373384,4.26987119,14.031001958000001,3.374430432,2.840696592,0.0,0.0,0.0,0.0,0.53373384,0.0,31.78152703,0.53373384,0.0,37.167720141,0.0,0.0,0.53373384,0.53373384,10.657204757,0.0,2.840696592,4.975642127,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,0.53373384,13.497266075,0.53373384,16.699558282,3.202328513,9.055993062,0.0,1.06747373,6.215172721,3.202328513,0.0,0.0,2.840696592,2.840696592,1.601177567,0.0,2.840696592,0.0,0.53373384,10.657204757,0.0,0.0,1.06747373,0.0,0.0,0.0,0.0,0.0,0.0,2.668681418,2.134945535,2.668681418,0.0,4.975642127,0.53373384,22.552023377999998,1.06747373,0.0,1.06747373,1.601177567,5.50937801,2.840696592,0.0,8.005959716,10.67347076,0.0,0.020369104,0.02733007,0.037587528,0.0,0.0,0.052046655,0.0,0.0,0.0,0.0,0.014365337,0.0,0.0,0.0,0.006830122,0.5106404680000001,0.004664369,0.021080306,0.223626855,1.0,1.0,[0]
21x21,0.0,0.0,7.472274141,0.0,0.0,19.994574150000002,0.615883328,2.91508039,0.53373384,0.0,2.217060895,0.0,2.217060895,0.0,1.149617168,0.53373384,3.366718436,0.0,0.0,0.0,2.668681418,0.615883328,1.231772901,0.615883328,1.06747373,0.53373384,1.231772901,2.668681418,0.0,0.0,1.149617168,0.53373384,11.003134722,8.088157469,0.0,0.0,1.683357058,4.26987119,0.0,0.615883328,20.85927202,0.0,5.132219762,1.231772901,0.53373384,1.765506741,1.231772901,11.825442948000001,2.668681418,12.27700137,0.0,1.231772901,0.0,0.0,0.53373384,17.77689102,0.0,3.736090581,0.0,1.601177567,0.53373384,9.196940421,3.284564746,1.149617168,0.0,1.231772901,0.0,0.615883328,0.0,0.53373384,10.4709662,38.099325629999996,0.53373384,0.0,33.949819604,0.0,1.231772901,20.85927202,1.765506741,2.134945535,0.0,0.0,2.134945535,0.0,0.53373384,0.0,5.378641253,9.566264638,6.692530058,0.0,0.53373384,2.134945535,0.53373384,6.569010643,4.434101414,0.53373384,0.0,2.299246631,0.53373384,3.202328513,0.0,0.0,0.0,1.84760666,1.601177567,0.615883328,0.0,0.0,2.3813405000000003,79.117956585,0.0,0.0,23.24142023,0.0,0.0,0.0,0.0,0.0,0.615883328,4.516288078,2.134945535,8.211577158999999,0.0,2.7508288629999997,0.53373384,2.668681418,1.683357058,1.231772901,1.06747373,1.601177567,3.9004543189999996,0.0,0.0,8.005959716,21.14443696,0.0,0.07885969,0.059618357999999996,0.063208294,0.0,0.036217685,5.365463028,0.0,0.0,0.0,0.019394063,0.0,0.016035073,0.0,0.075905184,0.00685771,0.23754785,0.004664369,0.034667698999999996,0.0,1.0,1.0,[1]
22x22,0.0,0.0,7.472274141,0.0,0.0,18.14696749,0.0,1.06747373,0.53373384,0.0,1.601177567,0.0,1.601177567,0.0,0.53373384,0.53373384,2.134945535,0.0,0.0,0.0,2.668681418,0.0,0.0,0.0,1.06747373,0.53373384,0.0,2.668681418,0.0,0.0,0.53373384,0.53373384,8.539596378,7.472274141,0.0,0.0,1.06747373,4.26987119,0.0,0.0,17.48933707,0.0,2.668681418,0.0,0.53373384,0.53373384,0.0,11.20955962,2.668681418,12.27700137,0.0,0.0,0.0,0.0,0.53373384,17.48933707,0.0,3.736090581,0.0,1.601177567,0.53373384,4.26987119,5.494461484,0.53373384,0.0,0.0,0.0,0.0,0.0,0.53373384,2.825780066,40.093925639999995,0.53373384,0.0,31.48628126,0.0,0.0,3.359513906,0.53373384,2.134945535,0.0,0.0,2.134945535,0.0,0.53373384,0.0,1.06747373,5.871000814,6.185393195,0.0,0.53373384,2.134945535,0.53373384,8.163017808,3.202328513,0.53373384,0.0,3.8932537959999998,0.53373384,3.202328513,0.0,0.0,0.0,0.0,1.601177567,0.0,0.0,0.0,0.53373384,118.004126335,0.0,0.0,20.85007953,0.0,0.0,0.0,0.0,0.0,0.0,2.668681418,2.134945535,5.494461484,0.0,2.134945535,3.359513906,2.668681418,1.06747373,0.0,1.06747373,1.601177567,8.320340773,0.0,0.0,8.005959716,13.499250826,0.0,0.109434603,0.052464925,0.054883746,0.0,0.023764345,4.851268133,0.0,0.0,0.0,0.046554863,0.0,0.0,0.0,0.058003246,0.066026498,0.23754785,0.004664369,0.049608024,0.0,1.0,1.0,[2]
23x23,0.0,0.0,10.339949379,0.0,0.0,19.580796145,1.433828655,1.784393494,0.53373384,0.0,1.601177567,0.0,1.601177567,0.0,0.53373384,1.250653604,5.719530227,0.716919764,0.716919764,0.716919764,3.385601182,1.433828655,0.0,0.0,1.06747373,0.53373384,0.0,2.668681418,0.0,0.0,0.53373384,0.53373384,9.256516142,7.472274141,0.0,1.433828655,1.06747373,4.26987119,0.0,0.0,6.986028185,0.0,2.668681418,4.301515067,0.53373384,0.53373384,0.0,11.926479384,3.385601182,12.27700137,0.0,0.0,0.0,0.0,0.53373384,12.72237342,0.0,4.453010345,0.0,2.3180973309999997,0.53373384,4.986790954,3.385601182,0.53373384,0.0,0.0,0.0,0.0,0.0,0.53373384,14.33910428,23.47791557,0.53373384,0.716919764,34.353956497999995,0.716919764,0.716919764,0.53373384,1.250653604,4.285739464000001,0.0,0.0,2.134945535,0.0,0.53373384,0.0,4.652058422,9.455585506,11.28812124,0.716919764,0.53373384,2.134945535,0.53373384,6.054157506,3.202328513,0.53373384,0.0,1.06747373,0.53373384,4.6361571679999996,0.0,0.0,0.0,0.716919764,1.601177567,0.0,0.0,0.0,0.53373384,143.367824235,0.0,0.0,1.784393494,0.0,0.0,0.716919764,0.716919764,0.0,0.716919764,6.25326611,2.134945535,13.423068818,0.716919764,2.134945535,0.53373384,4.1025100729999995,1.784393494,0.0,1.784393494,1.601177567,2.668681418,0.0,0.0,8.005959716,10.67347076,0.0,0.046665964,0.061045503,0.06255798600000001,0.0,0.039747776,4.400699333,0.0,0.0,0.002651482,0.016789845,0.0,0.0,0.00462805,0.0,0.026313402,0.270858725,0.004664369,0.050069941,0.0,1.0,1.0,[3]
24x24,0.0,0.0,7.472274141,0.0,0.0,18.14696749,14.21948651,1.06747373,0.53373384,0.0,1.601177567,0.0,1.601177567,0.0,0.53373384,0.53373384,6.874391877,0.0,0.0,0.0,2.668681418,0.0,0.0,0.0,1.06747373,0.53373384,0.0,2.668681418,0.0,0.0,5.273180182,0.53373384,8.539596378,7.472274141,0.0,0.0,1.06747373,18.4893577,0.0,0.0,38.447207469999995,0.0,7.408127759999999,0.0,0.53373384,5.273180182,0.0,11.20955962,2.668681418,21.755522657,0.0,0.0,0.0,14.21948651,0.53373384,19.49095178,4.739446342,13.214611867999999,0.0,1.601177567,0.53373384,4.26987119,2.668681418,5.273180182,0.0,0.0,0.0,0.0,0.0,0.53373384,4.739446342,0.53373384,0.53373384,0.0,31.48628126,0.0,0.0,33.70806315,0.53373384,6.874391877,0.0,0.0,2.134945535,0.0,5.273180182,0.0,29.50491107,5.871000814,24.22822035,0.0,0.53373384,2.134945535,0.53373384,10.076684084,3.202328513,0.53373384,4.739446342,10.545995017,0.53373384,3.202328513,0.0,0.0,4.739446342,0.0,1.601177567,0.0,0.0,0.0,0.53373384,11.613466822,0.0,0.0,38.98094736,0.0,4.739446342,0.0,0.0,0.0,0.0,2.668681418,2.134945535,16.888167927999998,0.0,2.134945535,0.53373384,7.408127759999999,1.06747373,0.0,1.06747373,1.601177567,2.668681418,0.0,4.739446342,8.005959716,20.151992047,0.018302477,0.023291200999999997,0.02733007,0.10144149499999999,0.0,0.0,0.842934924,0.223855094,0.0,0.0,0.040411155,0.0,1.447597495,0.0,0.102216733,0.0,0.285298647,0.100385406,0.021080306,0.0,1.0,1.0,[4]
25x25,0.0,0.0,5.044216332,22.015919298,0.630872464,6.513833030000001,0.615883328,12.063970967,1.261778128,0.0,5.0321495149999995,2.017657872,1.246755792,1.008861521,0.615883328,2.523546441,23.063458955999998,0.630872464,0.630872464,0.0,4.163277691,16.457591822999998,1.862645365,0.615883328,4.163277691,15.897557442,2.8715068859999997,15.1419214,2.017657872,3.471569056,0.615883328,0.0,26.815658583,2.255617313,0.0,0.0,1.246755792,10.155574048,1.008861521,1.246755792,20.32553818,6.312311345,5.742974344,2.2406344220000003,2.840696592,1.231772901,10.000500782,16.513686516,4.10247472,150.46137492,2.840696592,1.231772901,1.008861521,24.791279379,4.480430577,17.24315718,14.322409134,26.23749051,0.0,0.630872464,5.172074042,10.730036251000001,13.870881251000002,16.452177081,8.643663612000001,1.231772901,1.008861521,1.246755792,0.630872464,0.0,11.479827721,71.714923884,0.630872464,0.630872464,15.459854681,0.0,1.231772901,25.372677856,2.8715068859999997,20.378251587,0.0,3.471569056,10.411272387,1.261778128,0.0,0.0,4.942039987,5.965903473,6.158796218,0.630872464,2.523546441,26.74978169,0.0,23.44416177,6.781840634000001,9.78403735,3.532407962,2.8715068859999997,8.204985322,0.630872464,1.261778128,3.532407962,3.471569056,4.688303252,0.630872464,0.615883328,2.840696592,2.017657872,5.0020228300000005,94.462736135,1.892677383,2.901538904,22.1739465,0.0,19.924882228,0.0,0.0,0.0,0.615883328,8.6594371,8.829525480000001,6.173768205,0.630872464,3.4565799200000003,0.0,32.373917922,0.615883328,1.231772901,0.0,0.0,6.596015934,2.840696592,1.008861521,0.0,10.4709662,0.0,0.082493678,0.034672458999999996,0.09522615100000001,0.0,0.036217685,5.417509683,0.0,0.014445687,0.0,0.20423722,0.014365337,0.079494683,0.0,0.148695884,0.030497109,0.8557417169999999,0.0,0.020189187,0.260210473,2.0,2.0,"[0, 1]"
