coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Ambiguous,permutationTracker
10x10,0.0,0.597533596,15.876034253,3.7554061370000005,0.0,17.92343619,1.792608143,2.987769065,0.0,0.0,4.182866232,3.5853237,4.3529360630000005,0.597533596,0.0,0.597533596,7.768190968,5.975414182,0.597533596,2.987769065,0.0,2.475262774,0.597533596,0.0,0.0,1.792608143,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,22.449120882,11.435950147000002,0.0,0.0,5.120684589,5.975414182,0.0,0.0,0.0,2.56032792,4.438031094,0.0,1.195078217,0.0,1.877718153,8.45071025,4.267953622,0.597533596,0.0,0.0,0.0,0.0,0.0,1.195078217,0.597533596,2.390158475,0.597533596,0.597533596,4.865508257,2.475262774,4.3529360630000005,1.195078217,0.0,1.792608143,0.0,0.0,0.0,0.0,0.597533596,0.0,0.0,0.0,29.868233245,0.0,0.0,2.390158475,12.037278817,1.195078217,0.0,0.597533596,0.597533596,0.0,0.0,0.597533596,1.792608143,0.597533596,1.280184557,0.0,0.0,4.780428052,1.280184557,12.718678440000001,2.475262774,8.96322642,2.390158475,0.597533596,0.597533596,3.840497498,0.0,0.0,2.390158475,1.195078217,1.792608143,0.0,0.0,0.0,0.0,2.390158475,1.195078217,0.0,1.792608143,1.195078217,16.72964337,0.0,0.0,1.280184557,0.0,3.5853237,6.400822699,11.181250751,0.0,0.0,0.597533596,4.780428052,0.0,5.377933695,1.792608143,0.0,5.377933695,1.792608143,0.0,2.987769065,6.400822699,0.066001952,0.0,0.0,0.014857347,0.0,0.0,0.0,0.0,0.0,0.0,0.081697933,0.0,0.06299201,0.0,0.066470876,0.006154792,0.5367901340000001,0.0,0.0,0.071112284,1.0,1.0,"[[2], [0]]"
11x11,0.0,6.908060806,14.08342611,2.56032792,0.0,19.650403928,1.726967738,0.0,0.0,0.0,0.0,0.0,6.014325739,0.0,0.0,0.0,1.726967738,0.0,0.0,3.453997819,1.726967738,1.280184557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08342611,13.694869749,0.0,0.0,18.935628109,0.0,0.0,0.0,0.0,2.56032792,3.840497498,0.0,0.0,10.36318298,3.007152295,1.280184557,1.280184557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726967738,0.0,0.0,1.280184557,4.734182376,6.014325739,0.0,0.0,0.0,6.908060806,0.0,1.726967738,0.0,0.0,1.726967738,0.0,0.0,26.88046418,8.634961864,0.0,5.181017882,1.280184557,0.0,0.0,1.726967738,1.726967738,0.0,0.0,3.453997819,1.726967738,1.726967738,1.280184557,0.0,0.0,0.0,1.280184557,2.56032792,1.280184557,6.908060806,0.0,5.181017882,0.0,3.840497498,0.0,0.0,0.0,0.0,1.726967738,0.0,0.0,0.0,0.0,0.0,1.726967738,6.908060806,0.0,1.726967738,1.726967738,0.0,0.0,1.280184557,0.0,1.726967738,6.400822699,6.400822699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726967738,0.0,0.0,0.0,0.0,9.854820518,0.003631538,0.089459274,0.027334801,0.038539454,0.0,0.035790683,0.0,0.0,0.0,0.0,0.096985785,0.0,0.09201851,0.0,0.016546384,0.036513589,0.659858761,0.0,0.019736348,0.0,1.0,1.0,"[[2], [1]]"
12x12,0.0,0.0,14.08342611,2.56032792,0.0,36.35465311,0.0,3.685975353,0.0,0.0,0.0,0.0,2.56032792,0.0,0.0,3.685975353,0.0,0.0,0.0,0.0,0.0,1.280184557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14211248,13.926847283,0.0,0.0,8.806659942,0.0,0.0,0.0,3.685975353,2.56032792,3.840497498,0.0,0.0,0.0,1.280184557,1.280184557,1.280184557,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,0.0,0.0,0.0,0.0,1.280184557,4.96615991,2.56032792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.685975353,0.0,0.0,0.0,26.88046418,0.0,0.0,11.05868637,1.280184557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280184557,0.0,0.0,0.0,1.280184557,6.2463032730000005,4.96615991,0.0,0.0,0.0,0.0,3.840497498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.80402412,0.0,0.0,0.0,0.0,1.280184557,3.685975353,3.685975353,6.400822699,13.772644971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.886791439,0.009705217,0.0,0.013042114,0.034172535,0.0,0.0,0.512899224,0.0,0.0,0.0,0.0,0.0,0.240043728,0.0,0.0,0.0,0.48983819000000006,0.0,0.0,0.0,1.0,1.0,"[[2], [2]]"
13x13,0.0,1.162867924,15.246294034,4.8860809849999995,0.0,17.92343619,0.0,4.070140566,0.0,0.0,1.744353171,1.162867924,3.141758018,0.0,0.0,0.0,4.651581567,4.070140566,0.581430098,0.0,0.581430098,1.280184557,0.0,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,19.316467345,11.403739854000001,0.0,0.0,5.120684589,1.162867924,0.0,0.581430098,13.95546773,2.56032792,7.9106380640000005,0.0,0.0,0.0,1.280184557,1.280184557,2.4430524809999996,0.0,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,0.581430098,0.0,1.162867924,1.280184557,5.350325123,6.630468486,0.581430098,0.0,0.0,0.0,1.162867924,0.0,0.0,2.907239205,1.162867924,0.0,0.0,31.532045747,0.0,0.0,15.11758614,12.327769587,29.07460971,0.581430098,1.162867924,1.162867924,0.0,0.0,0.581430098,1.744353171,1.162867924,5.931766124,0.0,0.581430098,6.977374856,1.861614655,11.864189124000001,3.605937622,0.0,1.162867924,5.233041235,0.581430098,3.840497498,1.162867924,0.0,0.0,0.0,2.325753065,0.0,0.581430098,0.581430098,0.581430098,6.977374856,0.0,0.0,20.93309905,1.162867924,16.28223873,0.0,0.0,1.280184557,0.0,0.581430098,6.982252797,7.563690622999999,0.0,0.581430098,0.581430098,8.721650414,0.581430098,0.0,0.0,0.581430098,4.070140566,1.162867924,0.0,0.0,27.912092858999998,0.0,0.0,0.0,0.029745731,0.0,0.0,0.897710672,0.0,0.0,0.0,0.077759848,0.0,0.094130186,0.0,0.054986737,0.0,0.548585442,0.0,0.0,0.0,1.0,1.0,"[[2], [3]]"
14x14,0.0,0.0,14.08342611,4.410952332,0.0,17.92343619,0.0,3.701213775,3.701213775,0.0,0.0,0.0,2.56032792,0.0,0.0,0.0,3.701213775,0.0,0.0,0.0,0.0,1.280184557,0.0,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,15.934050522,10.24087193,0.0,0.0,5.120684589,5.55179047,0.0,0.0,0.0,2.56032792,3.840497498,1.850624412,0.0,0.0,1.280184557,3.130808969,6.831975027,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,0.0,0.0,0.0,1.280184557,1.280184557,4.410952332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.581677955,0.0,0.0,1.850624412,1.280184557,0.0,0.0,0.0,9.254157884,0.0,0.0,0.0,0.0,0.0,1.280184557,0.0,1.850624412,3.701213775,1.280184557,13.66352207,3.130808969,0.0,5.55179047,0.0,3.701213775,3.840497498,0.0,0.0,3.701213775,0.0,1.850624412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,0.0,1.850624412,0.0,0.0,10.534342441,0.0,0.0,6.400822699,6.400822699,0.0,3.701213775,0.0,11.10319415,0.0,0.0,0.0,0.0,3.701213775,0.0,0.0,0.0,6.400822699,0.0,0.000251059,0.0,0.006038498,0.0,0.0,0.0,0.0,0.0,0.0,0.081650611,0.0,0.04044709,0.0,0.075162232,0.0,1.441965113,0.0,0.0,0.0,1.0,1.0,"[[2], [4]]"
15x15,0.0,0.597533596,27.819742462999997,1.195078217,0.0,37.1856335,3.651778286,6.706117402,0.0,0.0,4.182866232,3.5853237,4.58139348,0.597533596,0.0,2.456703739,11.486539305,5.975414182,0.597533596,2.987769065,0.0,1.195078217,0.597533596,0.0,0.929612039,1.792608143,0.0,3.05424836,2.722220182,0.0,1.195078217,1.5271456350000001,21.380917372,10.491824224,0.0,0.0,0.0,8.764199519,0.0,0.0,0.0,0.0,0.597533596,0.929612039,2.124690256,0.929612039,0.597533596,7.170525693,6.706117402,2.456703739,0.929612039,0.0,0.0,0.0,0.929612039,1.195078217,0.597533596,4.249328618,0.597533596,0.597533596,5.444493843,3.983863554,3.651778286,4.913426554,0.0,2.722220182,0.0,0.0,0.0,0.0,0.597533596,1.859170143,0.0,0.0,41.098866305,0.0,0.0,2.390158475,10.75709426,2.124690256,0.0,0.597533596,0.597533596,0.0,0.0,0.597533596,1.792608143,1.5271456350000001,0.0,0.0,0.0,5.710040091000001,0.0,13.876698857000001,1.195078217,8.96322642,2.390158475,0.597533596,2.456703739,14.87449798,0.929612039,0.0,2.390158475,2.124690256,3.651778286,0.0,0.0,0.0,1.859170143,4.249328618,1.195078217,0.0,3.651778286,2.124690256,16.72964337,0.0,0.0,0.0,0.929612039,6.374109037,1.859170143,18.725568472,0.0,0.0,0.597533596,5.710040091000001,0.0,5.377933695,2.722220182,2.788785337,6.3075457340000005,1.792608143,0.0,2.987769065,10.22535282,0.066001952,0.012016516,0.00257322,0.021282078,0.0,0.0,0.0,0.0,0.0,0.0,0.081927511,0.0,0.06299201,0.0,0.066470876,0.006154792,0.503759495,0.00021435,0.0,0.071112284,1.0,1.0,"[[3], [0]]"
16x16,0.0,6.908060806,26.02713432,0.0,0.0,38.912601238,3.586137881,3.718348337,0.0,0.0,0.0,0.0,6.242783156,0.0,0.0,1.859170143,5.445316075,0.0,0.0,3.453997819,1.726967738,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,13.0152226,12.750743825999999,0.0,0.0,13.81494352,2.788785337,0.0,0.0,0.0,0.0,0.0,0.929612039,0.929612039,11.292795019,1.726967738,0.0,3.718348337,1.859170143,0.929612039,0.0,0.0,0.0,0.929612039,0.0,0.0,3.586137881,0.0,0.0,1.859170143,6.242783156,5.313167962,3.718348337,0.0,0.929612039,6.908060806,0.0,1.726967738,0.0,0.0,3.586137881,0.0,0.0,38.11109724,8.634961864,0.0,5.181017882,0.0,0.929612039,0.0,1.726967738,1.726967738,0.0,0.0,3.453997819,1.726967738,2.656579777,0.0,0.0,0.0,0.929612039,0.0,3.718348337,0.0,6.908060806,0.0,5.181017882,1.859170143,14.87449798,0.929612039,0.0,0.0,0.929612039,3.586137881,0.0,0.0,0.0,1.859170143,1.859170143,1.726967738,6.908060806,1.859170143,2.656579777,1.726967738,0.0,0.0,0.0,0.929612039,4.515753075,1.859170143,13.94514042,0.0,0.0,0.0,0.929612039,0.0,0.0,0.929612039,4.515753075,0.929612039,0.0,0.0,0.0,13.679350638999999,0.003631538,0.10147579000000001,0.029908021,0.044964185000000004,0.0,0.035790683,0.0,0.0,0.0,0.0,0.097215363,0.0,0.09201851,0.0,0.016546384,0.036513589,0.626828122,0.00021435,0.019736348,0.0,1.0,1.0,"[[3], [1]]"
17x17,0.0,0.0,26.02713432,0.0,0.0,55.616850420000006,1.859170143,7.40432369,0.0,0.0,0.0,0.0,2.788785337,0.0,0.0,5.545145496,3.718348337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,24.073908969999998,12.98272136,0.0,0.0,3.685975353,2.788785337,0.0,0.0,3.685975353,0.0,0.0,0.929612039,0.929612039,0.929612039,0.0,0.0,3.718348337,1.859170143,0.929612039,0.0,0.0,0.0,0.929612039,11.05868637,0.0,1.859170143,0.0,0.0,1.859170143,6.47476069,1.859170143,3.718348337,0.0,0.929612039,0.0,0.0,0.0,0.0,3.685975353,1.859170143,0.0,0.0,38.11109724,0.0,0.0,11.05868637,0.0,0.929612039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,0.0,0.929612039,0.0,7.40432369,3.685975353,0.0,0.0,0.0,1.859170143,14.87449798,0.929612039,0.0,0.0,0.929612039,1.859170143,0.0,0.0,0.0,1.859170143,1.859170143,0.0,0.0,27.663194263,0.929612039,0.0,0.0,0.0,0.0,4.615587392,6.47476069,1.859170143,21.316962692,0.0,0.0,0.0,0.929612039,0.0,0.0,0.929612039,2.788785337,0.929612039,0.0,0.0,0.0,39.71132156,0.009705217,0.012016516,0.015615334000000002,0.040597266,0.0,0.0,0.512899224,0.0,0.0,0.0,0.000229578,0.0,0.240043728,0.0,0.0,0.0,0.45680755100000003,0.00021435,0.0,0.0,1.0,1.0,"[[3], [2]]"
18x18,0.0,1.162867924,27.190002244,2.325753065,0.0,37.1856335,1.859170143,7.788488903,0.0,0.0,1.744353171,1.162867924,3.3702154350000004,0.0,0.0,1.859170143,8.369929904,4.070140566,0.581430098,0.0,0.581430098,0.0,0.0,0.0,0.929612039,2.325753065,0.0,9.417913425,1.511042137,0.581430098,0.581430098,1.511042137,18.248263835,10.459613931,0.0,0.0,0.0,3.951653261,0.0,0.581430098,13.95546773,0.0,4.070140566,0.929612039,0.929612039,0.929612039,0.0,0.0,4.8812162610000005,1.859170143,1.511042137,0.0,0.0,0.0,0.929612039,17.44165954,0.0,2.4406002410000003,0.0,1.162867924,1.859170143,6.858925903,5.929310709,4.299778435,0.0,0.929612039,0.0,1.162867924,0.0,0.0,2.907239205,3.022038067,0.0,0.0,42.762678807,0.0,0.0,15.11758614,11.04758503,30.004221749,0.581430098,1.162867924,1.162867924,0.0,0.0,0.581430098,1.744353171,2.0924799629999997,4.651581567,0.0,0.581430098,7.906986895,0.581430098,13.022209541,2.325753065,0.0,1.162867924,5.233041235,2.4406002410000003,14.87449798,2.0924799629999997,0.0,0.0,0.929612039,4.184923208,0.0,0.581430098,0.581430098,2.4406002410000003,8.836544999000001,0.0,0.0,22.792269193,2.0924799629999997,16.28223873,0.0,0.0,0.0,0.929612039,3.3702154350000004,2.4406002410000003,15.108008344,0.0,0.581430098,0.581430098,9.651262453000001,0.581430098,0.0,0.929612039,3.3702154350000004,4.999752605,1.162867924,0.0,0.0,31.73662298,0.0,0.012016516,0.00257322,0.036170462,0.0,0.0,0.897710672,0.0,0.0,0.0,0.077989426,0.0,0.094130186,0.0,0.054986737,0.0,0.515554803,0.00021435,0.0,0.0,1.0,1.0,"[[3], [3]]"
19x19,0.0,0.0,26.02713432,1.850624412,0.0,37.1856335,1.859170143,7.4195621119999995,3.701213775,0.0,0.0,0.0,2.788785337,0.0,0.0,1.859170143,7.4195621119999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,20.35502086,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,14.865847012,9.296746007,0.0,0.0,0.0,8.340575807,0.0,0.0,0.0,0.0,0.0,2.780236451,0.929612039,0.929612039,0.0,1.850624412,9.270138807,72.177308813,0.929612039,0.0,1.850624412,1.850624412,0.929612039,0.0,1.850624412,1.859170143,0.0,0.0,1.859170143,2.788785337,3.709794555,3.718348337,0.0,0.929612039,0.0,0.0,0.0,0.0,0.0,1.859170143,0.0,0.0,41.812311015,0.0,0.0,1.850624412,0.0,0.929612039,0.0,0.0,9.254157884,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,1.850624412,4.630825814,0.0,14.821542487,1.850624412,0.0,5.55179047,0.0,5.560383917999999,14.87449798,0.929612039,0.0,3.701213775,0.929612039,3.709794555,0.0,0.0,0.0,1.859170143,1.859170143,0.0,0.0,3.709794555,0.929612039,1.850624412,0.0,0.0,9.254157884,0.929612039,2.788785337,1.859170143,13.94514042,0.0,3.701213775,0.0,12.032806189,0.0,0.0,0.929612039,2.788785337,4.630825814,0.0,0.0,0.0,10.22535282,0.0,0.012267575,0.00257322,0.012463229,0.0,0.0,0.0,0.0,0.0,0.0,0.08188018899999999,0.0,0.04044709,0.0,0.075162232,0.0,1.408934474,0.00021435,0.0,0.0,1.0,1.0,"[[3], [4]]"
20x20,0.889687542,0.597533596,16.026118773,1.195078217,0.889687542,63.16526615,1.792608143,2.987769065,0.889687542,0.0,4.182866232,3.5853237,7.130721467,0.597533596,0.0,0.597533596,7.768190968,5.975414182,0.597533596,6.546458432,1.77939326,1.195078217,0.597533596,0.0,0.889687542,1.792608143,0.0,1.195078217,2.682295685,0.0,1.195078217,0.597533596,15.483151832999999,11.871237207,0.0,0.0,0.889687542,7.754807442,0.0,0.0,0.889687542,0.0,3.266552928,0.0,1.195078217,0.0,0.597533596,7.170525693,2.987769065,2.376926856,0.0,0.0,0.889687542,0.0,0.0,1.195078217,2.376926856,2.390158475,2.376926856,2.376926856,4.475011242,2.974471477,1.792608143,1.195078217,0.0,1.792608143,0.0,0.0,0.889687542,0.0,0.597533596,1.77939326,0.0,0.0,36.797446585,0.0,0.889687542,3.2798460169999997,10.75709426,1.195078217,0.0,1.487221138,0.597533596,0.0,0.0,0.597533596,4.461627475,0.597533596,0.0,0.0,0.0,5.670115594,0.0,10.15835052,1.195078217,8.96322642,2.390158475,3.266552928,1.487221138,0.889687542,0.0,0.0,2.390158475,1.195078217,2.682295685,0.0,0.0,1.77939326,0.0,5.059177806999999,1.195078217,0.0,4.461627475,1.195078217,16.72964337,0.0,0.0,0.0,0.889687542,5.36471696,0.889687542,5.670115594,0.0,0.0,0.597533596,4.780428052,0.889687542,5.377933695,3.572001403,0.0,5.377933695,1.792608143,0.0,2.987769065,3.558689367,0.086166436,0.0,0.178145693,0.02110296,0.0,0.0,0.0,0.0,0.0,0.0,0.096873134,0.0,0.06299201,0.0,0.066470876,0.025778207,0.573294811,0.0,0.053331325,0.071112284,1.0,1.0,"[[4], [0]]"
21x21,0.889687542,6.908060806,14.23351063,0.0,0.889687542,64.892233888,1.726967738,0.0,0.889687542,0.0,0.0,0.0,8.792111143,0.0,0.0,0.0,1.726967738,0.0,0.0,7.012687186,3.506360998,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,7.117457061,14.130156808999999,0.0,0.0,14.704631062,1.77939326,0.0,0.0,0.889687542,0.0,2.669019332,0.0,0.0,10.36318298,1.726967738,0.0,0.0,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,1.726967738,1.77939326,1.77939326,0.889687542,5.2333910790000004,3.453997819,0.0,0.0,0.0,6.908060806,0.0,2.61665528,0.0,0.0,3.506360998,0.0,0.0,33.80967752,8.634961864,0.889687542,6.070705424,0.0,0.0,0.0,2.61665528,1.726967738,0.0,0.0,3.453997819,4.39598707,1.726967738,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,6.908060806,0.0,7.850037214,0.889687542,0.889687542,0.0,0.0,0.0,0.0,2.61665528,0.0,0.0,1.77939326,0.0,2.669019332,1.726967738,6.908060806,2.669019332,1.726967738,1.726967738,0.0,0.0,0.0,0.889687542,3.506360998,0.889687542,0.889687542,0.0,0.0,0.0,0.0,0.889687542,0.0,1.77939326,1.726967738,0.0,0.0,0.0,0.0,7.012687186,0.023796022,0.089459274,0.20548049399999999,0.044785067,0.0,0.035790683,0.0,0.0,0.0,0.0,0.112160986,0.0,0.09201851,0.0,0.016546384,0.056137004000000004,0.696363438,0.0,0.073067673,0.0,1.0,1.0,"[[4], [1]]"
22x22,0.889687542,0.0,14.23351063,0.0,0.889687542,81.59648307,0.0,3.685975353,0.889687542,0.0,0.0,0.0,5.338113324,0.0,0.0,3.685975353,0.0,0.0,0.0,3.558689367,1.77939326,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,18.176143431,14.362134343,0.0,0.0,4.575662895,1.77939326,0.0,0.0,4.575662895,0.0,2.669019332,0.0,0.0,0.0,0.0,0.0,0.0,1.77939326,0.0,0.0,0.889687542,0.0,0.0,11.05868637,1.77939326,0.0,1.77939326,1.77939326,0.889687542,5.465368613,0.0,0.0,0.0,0.0,0.0,0.0,0.889687542,0.0,3.685975353,1.77939326,0.0,0.0,33.80967752,0.0,0.889687542,11.948373912000001,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.0,0.0,0.0,0.0,0.889687542,0.0,3.685975353,3.685975353,0.0,0.0,2.669019332,0.889687542,0.889687542,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,1.77939326,0.0,2.669019332,0.0,0.0,28.473043452000002,0.0,0.0,0.0,0.0,0.0,4.575662895,5.465368613,0.889687542,8.261509814,0.0,0.0,0.0,0.0,0.889687542,0.0,1.77939326,0.0,0.0,0.0,0.0,0.0,33.044658107000004,0.029869701,0.0,0.191187807,0.040418147999999994,0.0,0.0,0.512899224,0.0,0.0,0.0,0.015175201,0.0,0.240043728,0.0,0.0,0.019623415,0.526342867,0.0,0.053331325,0.0,1.0,1.0,"[[4], [2]]"
23x23,0.889687542,1.162867924,15.396378554,2.325753065,0.889687542,63.16526615,0.0,4.070140566,0.889687542,0.0,1.744353171,1.162867924,5.919543422,0.0,0.0,0.0,4.651581567,4.070140566,0.581430098,3.558689367,2.360823358,0.0,0.0,0.0,0.889687542,2.325753065,0.0,7.558743282,1.4711176400000001,0.581430098,0.581430098,0.581430098,12.350498296,11.839026914,0.0,0.0,0.889687542,2.942261184,0.0,0.581430098,14.845155272000001,0.0,6.7391598980000005,0.0,0.0,0.0,0.0,0.0,1.162867924,1.77939326,0.581430098,0.0,0.889687542,0.0,0.0,17.44165954,1.77939326,0.581430098,1.77939326,2.942261184,0.889687542,5.849533826,4.070140566,0.581430098,0.0,0.0,0.0,1.162867924,0.889687542,0.0,2.907239205,2.942261184,0.0,0.0,38.461259087,0.0,0.889687542,16.007273682,11.04758503,29.07460971,0.581430098,2.052555466,1.162867924,0.0,0.0,0.581430098,4.413372503,1.162867924,4.651581567,0.0,0.581430098,7.867062398,0.581430098,9.303861204,2.325753065,0.0,1.162867924,7.9020605669999995,1.4711176400000001,0.889687542,1.162867924,0.0,0.0,0.0,3.2154406069999997,0.0,0.581430098,2.360823358,0.581430098,9.646394188,0.0,0.0,23.602118382,1.162867924,16.28223873,0.0,0.0,0.0,0.889687542,2.360823358,1.4711176400000001,2.052555466,0.0,0.581430098,0.581430098,8.721650414,1.4711176400000001,0.0,1.77939326,0.581430098,4.070140566,1.162867924,0.0,0.0,25.069959526999998,0.020164484,0.0,0.178145693,0.035991344,0.0,0.0,0.897710672,0.0,0.0,0.0,0.092935049,0.0,0.094130186,0.0,0.054986737,0.019623415,0.585090119,0.0,0.053331325,0.0,1.0,1.0,"[[4], [3]]"
24x24,0.889687542,0.0,14.23351063,1.850624412,0.889687542,63.16526615,0.0,3.701213775,4.590901317,0.0,0.0,0.0,5.338113324,0.0,0.0,0.0,3.701213775,0.0,0.0,3.558689367,1.77939326,0.0,0.0,0.0,0.889687542,20.35502086,0.0,0.0,0.889687542,0.0,0.0,0.0,8.968081473,10.67615899,0.0,0.0,0.889687542,7.33118373,0.0,0.0,0.889687542,0.0,2.669019332,1.850624412,0.0,0.0,0.0,1.850624412,5.55179047,72.09753193,0.0,0.0,2.740311954,1.850624412,0.0,0.0,3.630017672,0.0,1.77939326,1.77939326,0.889687542,1.77939326,1.850624412,0.0,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,1.77939326,0.0,0.0,37.510891295,0.0,0.889687542,2.740311954,0.0,0.0,0.0,0.889687542,9.254157884,0.0,0.0,0.0,2.669019332,0.0,0.0,0.0,1.850624412,4.590901317,0.0,11.10319415,1.850624412,0.0,5.55179047,2.669019332,4.590901317,0.889687542,0.0,0.0,3.701213775,0.0,2.740311954,0.0,0.0,1.77939326,0.0,2.669019332,0.0,0.0,4.519643744,0.0,1.850624412,0.0,0.0,9.254157884,0.889687542,1.77939326,0.889687542,0.889687542,0.0,3.701213775,0.0,11.10319415,0.889687542,0.0,1.77939326,0.0,3.701213775,0.0,0.0,0.0,3.558689367,0.020164484,0.000251059,0.178145693,0.012284111,0.0,0.0,0.0,0.0,0.0,0.0,0.096825812,0.0,0.04044709,0.0,0.075162232,0.019623415,1.4784697900000001,0.0,0.053331325,0.0,1.0,1.0,"[[4], [4]]"
25x25,0.0,7.505594402,38.991172523,4.649793993,0.0,54.454712588,3.5195758809999997,2.987769065,0.0,0.0,5.049546772,3.5853237,8.701321738,0.597533596,3.454715776,0.597533596,11.22847569,5.975414182,0.597533596,7.308447424000001,1.726967738,11.571043976,0.597533596,0.0,0.86668054,4.386633192,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,16.165640627,15.025041795,1.727344509,0.0,13.81494352,5.975414182,0.0,0.0,0.0,3.460661493,3.197512866,0.0,1.195078217,12.090527489,2.324501334,7.170525693,9.048462529,1.464214136,0.0,0.0,0.0,0.0,0.0,1.195078217,0.597533596,4.983806753,0.597533596,0.597533596,3.5853237,10.7097695,9.568002278,1.195078217,0.0,1.792608143,8.64137779,0.0,3.454312247,0.0,0.597533596,5.187629231,0.86668054,0.86668054,46.262607325,8.634961864,1.733316984,8.437856897,12.490411244,2.9224227259999997,0.0,2.324501334,2.324501334,0.0,0.0,4.051531415,5.24692039,2.324501334,0.86668054,0.0,0.0,4.780428052,0.0,12.752375569000002,2.061758757,17.598631734999998,2.390158475,5.778551478,0.597533596,7.788064731,0.0,0.0,2.390158475,3.7891032659999997,6.986206102,0.0,0.0,0.0,0.0,4.117502984,2.9220459549999998,7.774741346,2.659288683,3.788726495,20.189928092000002,0.0,0.0,0.0,0.0,11.366986483999998,5.19397473,20.369234198,0.86668054,0.86668054,0.597533596,7.374453101,0.0,6.244614235,3.5199526519999997,3.454312247,7.105278204,5.253269636,0.0,2.987769065,24.212556207000002,0.08369056600000001,0.100108389,0.06668159,0.06280261100000001,0.0,0.035790683,0.0,0.0,0.0,0.0,0.178683718,0.0,0.15501051999999998,0.0,0.08301726,0.042668381,1.17136504,0.01306404,0.024541257,0.071112284,2.0,2.0,"[[0, 1], [0, 1]]"
