coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,ODImmature1
10x10,0.0,0.0,14.08342611,2.56032792,0.0,20.196466296,0.0,0.568266986,0.0,0.0,0.0,0.0,5.969834551,0.0,0.0,1.704767878,1.704767878,0.0,0.0,0.0,0.568266986,3.5532146630000003,0.0,0.0,0.0,0.0,0.0,0.0,0.568266986,0.0,1.136534943,0.568266986,35.67778381,17.628129881,0.0,0.0,5.120684589,0.0,0.568266986,0.0,0.0,2.56032792,6.113527604,0.0,0.568266986,0.0,1.280184557,1.280184557,2.984952435,1.704767878,0.0,0.568266986,0.568266986,0.0,0.0,12.50205896,0.0,0.568266986,0.0,0.0,1.280184557,2.4167195,3.128594906,0.568266986,0.568266986,0.568266986,0.568266986,0.0,0.0,0.0,0.0,2.273030106,0.0,0.0,34.835967516,0.0,0.0,0.568266986,2.4167195,0.0,0.0,0.0,0.0,0.0,1.136534943,0.0,1.704767878,0.0,1.280184557,1.136534943,0.0,3.977829304,1.280184557,3.128594906,2.984952435,40.91794659,0.568266986,0.0,0.0,7.818326802,0.0,0.0,1.704767878,0.0,0.0,0.0,0.568266986,12.50205896,0.0,2.273030106,0.0,0.0,3.409506631,0.0,1.136534943,0.568266986,0.0,1.280184557,0.0,3.977829304,10.946824419999999,18.902881659,0.568266986,0.0,0.568266986,0.0,0.0,0.568266986,1.136534943,0.0,2.841315689,12.50205896,0.0,0.0,6.400822699,0.007551839,0.0,0.020422204,0.027254376,0.0,0.0,0.0,0.0,0.0,0.0,0.024325537,0.0,0.0,0.0,0.0,0.0,0.577805648,0.0,0.010261959,0.0,1.0,1.0
11x11,0.0,0.0,14.769086182999999,5.302898506,2.056961717,17.92343619,0.0,12.34135683,0.0,0.0,1.371264502,0.0,4.617289637000001,0.0,0.685660073,0.0,6.170839465,0.685660073,0.0,5.485149617,0.685660073,1.9658446299999999,0.0,0.685660073,0.0,0.685660073,0.0,0.685660073,0.685660073,0.0,0.685660073,0.685660073,38.08112313,10.24087193,0.0,0.0,5.806344662,1.371264502,0.0,0.685660073,0.0,3.245987993,4.526157571,0.685660073,0.685660073,0.0,1.9658446299999999,11.565143937,2.651449059,18.5119197,0.0,0.685660073,0.0,0.0,0.0,13.02813705,0.685660073,6.170839465,0.0,0.0,1.280184557,3.337146274,2.56032792,1.371264502,0.0,0.685660073,0.0,0.0,0.0,0.0,0.0,2.742570586,0.685660073,1.371264502,30.308692448000002,0.0,0.0,4.113873726,1.280184557,0.685660073,0.0,0.0,0.0,0.0,0.0,0.0,1.371264502,0.0,1.9658446299999999,0.685660073,1.371264502,10.28495938,1.280184557,6.674201646,14.993142717,24.68029451,1.371264502,1.371264502,0.0,4.526157571,0.0,0.685660073,0.685660073,0.685660073,0.0,0.685660073,0.685660073,0.685660073,0.0,5.485149617,0.0,0.685660073,8.913339965,1.371264502,3.428228268,0.0,0.0,1.280184557,0.685660073,0.685660073,10.514696425,21.485042519,0.0,0.0,8.913339965,8.913339965,0.0,0.685660073,0.0,0.685660073,4.113873726,8.227626339,1.371264502,0.0,6.400822699,0.0,0.00491609,0.0,0.024191106,0.0,0.0,0.019721556,0.0,0.0,0.0,0.028648507,0.0,0.236260519,0.0,0.024693544,0.0,0.516061071,0.0,0.0,0.0,1.0,1.0
12x12,0.0,0.0,14.08342611,2.56032792,1.092184595,19.015620785,1.092184595,1.092184595,0.0,0.0,2.184344163,1.092184595,6.929038594,0.0,0.0,0.0,3.276613475,0.0,0.0,0.0,0.0,1.280184557,0.0,0.0,0.0,0.0,0.0,5.461003853,1.092184595,0.0,0.0,0.0,50.12590141,10.24087193,0.0,0.0,5.120684589,4.368710674,0.0,0.0,0.0,2.56032792,11.485796138,0.0,0.0,0.0,1.280184557,1.280184557,5.648895231,1.092184595,0.0,0.0,0.0,0.0,0.0,27.30740119,0.0,2.184344163,0.0,0.0,3.4645287199999997,6.74118841,3.652512515,2.184344163,0.0,0.0,0.0,1.092184595,0.0,0.0,0.0,0.0,1.092184595,0.0,26.88046418,0.0,0.0,2.184344163,3.4645287199999997,6.553182878,1.092184595,1.092184595,0.0,0.0,0.0,0.0,1.092184595,1.092184595,1.280184557,0.0,0.0,3.276613475,1.280184557,13.48097965,6.74118841,66.62386672,2.184344163,0.0,3.276613475,7.117110973,0.0,0.0,0.0,1.092184595,1.092184595,0.0,0.0,0.0,0.0,3.276613475,0.0,2.184344163,2.184344163,0.0,4.368710674,0.0,0.0,1.280184557,1.092184595,2.184344163,17.321474429,29.339491709,0.0,1.092184595,1.092184595,3.276613475,0.0,1.092184595,1.092184595,3.276613475,3.276613475,22.93866901,0.0,0.0,9.677436174,0.0,0.027022599,0.0,0.01159343,0.0,0.008277092,0.0,0.0,0.0,0.0,0.0,0.0,0.353910636,0.0,0.003467705,0.0,0.43295239500000005,0.0,0.0,0.0,1.0,1.0
13x13,0.410457485,0.0,14.493883595,5.023068847,0.820916369,18.333893675,7.388223625,4.514929944,1.231361832,0.410457485,3.694074737,2.462740927,3.791689752,0.0,0.0,3.283610752,9.029978452,0.410457485,1.231361832,2.462740927,4.104462293,1.690642042,0.410457485,0.410457485,0.410457485,2.05224928,0.410457485,3.283610752,0.820916369,0.410457485,2.05224928,3.283610752,34.19399807,11.882672320000001,0.0,0.0,5.531142074,1.231361832,0.0,0.410457485,0.0,2.970785405,5.07185933,0.0,0.0,0.0,1.690642042,5.38464685,3.332433837,0.820916369,1.64180039,0.0,0.0,1.64180039,0.0,12.72460961,2.873200685,7.798527586,0.410457485,0.820916369,1.690642042,4.974259294,5.433528605,7.388223625,0.820916369,0.410457485,0.0,0.820916369,0.410457485,0.0,0.410457485,1.231361832,0.410457485,0.0,26.88046418,0.0,0.820916369,5.335924595,4.563795309,2.462740927,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,0.410457485,0.0,1.280184557,0.0,0.820916369,10.26159747,1.690642042,11.590306372,3.332433837,26.68216163,2.873200685,0.0,0.0,3.840497498,8.208947562,0.0,0.820916369,0.410457485,2.873200685,0.0,0.410457485,0.410457485,0.410457485,4.104462293,0.0,0.410457485,0.820916369,0.0,18.05899517,0.0,0.0,1.280184557,0.0,0.820916369,9.274023384,15.020267348,0.410457485,2.462740927,0.410457485,19.70141349,0.0,0.0,0.820916369,0.0,3.694074737,6.156818443,0.0,0.0,6.811280184,0.18109274,0.000700254,0.0,0.0,0.0,0.000398381,0.0,0.0,0.0,0.0,0.0,0.0,0.251370752,0.0,0.0,0.0,0.351158464,0.0,0.0,0.0,1.0,1.0
14x14,0.0,0.0,23.91271651,4.526320089,0.0,19.889428359,0.0,3.93196516,0.0,0.0,0.0,0.0,2.56032792,0.0,1.965992169,0.0,3.93196516,0.0,0.0,0.0,1.965992169,1.280184557,0.0,0.0,0.0,1.965992169,0.0,0.0,0.0,0.0,0.0,0.0,41.60674123,12.206864099,0.0,0.0,5.120684589,0.0,0.0,0.0,0.0,2.56032792,5.806489667,0.0,0.0,1.965992169,3.246176726,5.212149717,1.280184557,0.0,0.0,0.0,0.0,0.0,0.0,9.8292904,0.0,0.0,0.0,0.0,1.280184557,7.178133889,2.56032792,3.93196516,0.0,0.0,1.965992169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.778413512,0.0,0.0,0.0,3.246176726,3.93196516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.246176726,0.0,0.0,5.897949332,1.280184557,6.49229308,3.246176726,49.15335611,0.0,0.0,0.0,5.806489667,0.0,0.0,0.0,11.79675927,0.0,0.0,0.0,0.0,3.93196516,0.0,0.0,0.0,0.0,0.0,1.965992169,0.0,0.0,1.280184557,1.965992169,7.863801057,6.400822699,35.893811899,0.0,1.965992169,0.0,0.0,0.0,0.0,1.965992169,0.0,0.0,13.76046366,0.0,0.0,6.400822699,0.014858281,0.0,0.021380824,0.003320302,0.010425737,0.002071568,0.0,0.0,0.0,0.0,0.004685189,0.0,0.0,0.0,0.0,0.0,0.37720967000000005,0.009242893,0.008558979,0.001682785,1.0,1.0
15x15,0.0,0.0,26.02713432,0.0,0.0,39.458663606,1.859170143,4.286615323,0.0,0.0,0.0,0.0,6.198291968,0.0,0.0,3.5639380210000002,5.423116215,0.0,0.0,0.0,0.568266986,2.273030106,0.0,0.0,0.929612039,0.0,0.0,1.859170143,1.497879025,0.0,1.136534943,1.497879025,34.6095803,16.684003957999998,0.0,0.0,0.0,2.788785337,0.568266986,0.0,0.0,0.0,2.273030106,0.929612039,1.497879025,0.929612039,0.0,0.0,5.423116215,3.5639380210000002,0.929612039,0.568266986,0.568266986,0.0,0.929612039,12.50205896,0.0,2.4274371290000003,0.0,0.0,1.859170143,3.92532028,2.4274371290000003,4.286615323,0.568266986,1.497879025,0.568266986,0.0,0.0,0.0,0.0,4.132200249,0.0,0.0,46.066600576,0.0,0.0,0.568266986,1.136534943,0.929612039,0.0,0.0,0.0,0.0,1.136534943,0.0,1.704767878,0.929612039,0.0,1.136534943,0.0,4.907441343,0.0,4.286615323,1.704767878,40.91794659,0.568266986,0.0,1.859170143,18.852327283999998,0.929612039,0.0,1.704767878,0.929612039,1.859170143,0.0,0.568266986,12.50205896,1.859170143,4.132200249,0.0,0.0,5.268676774,0.929612039,1.136534943,0.568266986,0.0,0.0,0.929612039,6.766614641,6.405171864,26.44719938,0.568266986,0.0,0.568266986,0.929612039,0.0,0.568266986,2.0661469820000002,2.788785337,3.770927728,12.50205896,0.0,0.0,10.22535282,0.007551839,0.012016516,0.022995424,0.033679107,0.0,0.0,0.0,0.0,0.0,0.0,0.024555115000000002,0.0,0.0,0.0,0.0,0.0,0.544775009,0.00021435,0.010261959,0.0,1.0,1.0
16x16,0.0,0.0,26.712794393,2.742570586,2.056961717,37.1856335,1.859170143,16.059705167,0.0,0.0,1.371264502,0.0,4.845747054,0.0,0.685660073,1.859170143,9.889187802,0.685660073,0.0,5.485149617,0.685660073,0.685660073,0.0,0.685660073,0.929612039,0.685660073,0.0,2.5448302160000003,1.615272112,0.0,0.685660073,1.615272112,37.01291962,9.296746007,0.0,0.0,0.685660073,4.160049839,0.0,0.685660073,0.0,0.685660073,0.685660073,1.615272112,1.615272112,0.929612039,0.685660073,10.28495938,5.089612839,20.371089843,0.929612039,0.685660073,0.0,0.0,0.929612039,13.02813705,0.685660073,8.030009608,0.0,0.0,1.859170143,4.845747054,1.859170143,5.089612839,0.0,1.615272112,0.0,0.0,0.0,0.0,0.0,4.601740728999999,0.685660073,1.371264502,41.539325508,0.0,0.0,4.113873726,0.0,1.615272112,0.0,0.0,0.0,0.0,0.0,0.0,1.371264502,0.929612039,0.685660073,0.685660073,1.371264502,11.214571419,0.0,7.832222063,13.71295816,24.68029451,1.371264502,1.371264502,1.859170143,15.560158052999999,0.929612039,0.685660073,0.685660073,1.615272112,1.859170143,0.685660073,0.685660073,0.685660073,1.859170143,7.34431976,0.0,0.685660073,10.772510108,2.300876541,3.428228268,0.0,0.0,0.0,1.615272112,3.4744454100000004,5.973043869,29.02936024,0.0,0.0,8.913339965,9.842952004,0.0,0.685660073,0.929612039,3.4744454100000004,5.043485765,8.227626339,1.371264502,0.0,10.22535282,0.0,0.016932606,0.00257322,0.030615837,0.0,0.0,0.019721556,0.0,0.0,0.0,0.028878085,0.0,0.236260519,0.0,0.024693544,0.0,0.48303043199999995,0.00021435,0.0,0.0,1.0,1.0
17x17,0.0,0.0,26.02713432,0.0,1.092184595,38.277818095,2.951354738,4.810532932,0.0,0.0,2.184344163,1.092184595,7.157496011,0.0,0.0,1.859170143,6.994961812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,7.320173996,2.021796634,0.0,0.0,0.929612039,49.0576979,9.296746007,0.0,0.0,0.0,7.157496011,0.0,0.0,0.0,0.0,7.64529864,0.929612039,0.929612039,0.929612039,0.0,0.0,8.087059011000001,2.951354738,0.929612039,0.0,0.0,0.0,0.929612039,27.30740119,0.0,4.0435143060000005,0.0,0.0,4.0435143060000005,8.249789190000001,2.951354738,5.902692500000001,0.0,0.929612039,0.0,1.092184595,0.0,0.0,0.0,1.859170143,1.092184595,0.0,38.11109724,0.0,0.0,2.184344163,2.184344163,7.4827949170000005,1.092184595,1.092184595,0.0,0.0,0.0,0.0,1.092184595,2.021796634,0.0,0.0,0.0,4.206225514,0.0,14.639000067,5.461003853,66.62386672,2.184344163,0.0,5.135783618,18.151111455,0.929612039,0.0,0.0,2.021796634,2.951354738,0.0,0.0,0.0,1.859170143,5.135783618,0.0,2.184344163,4.0435143060000005,0.929612039,4.368710674,0.0,0.0,0.0,2.021796634,4.973129500000001,12.779821873,36.88380943,0.0,1.092184595,1.092184595,4.206225514,0.0,1.092184595,2.021796634,6.065398812,4.206225514,22.93866901,0.0,0.0,13.501966294999999,0.0,0.039039115,0.00257322,0.018018161,0.0,0.008277092,0.0,0.0,0.0,0.0,0.000229578,0.0,0.353910636,0.0,0.003467705,0.0,0.399921756,0.00021435,0.0,0.0,1.0,1.0
18x18,0.410457485,0.0,26.437591804999997,2.462740927,0.820916369,37.596090985000004,9.247393768,8.233278281,1.231361832,0.410457485,3.694074737,2.462740927,4.020147169,0.0,0.0,5.142780895,12.748326789,0.410457485,1.231361832,2.462740927,4.104462293,0.410457485,0.410457485,0.410457485,1.340069524,2.05224928,0.410457485,5.142780895,1.750528408,0.410457485,2.05224928,4.213222791,33.12579456,10.938546397,0.0,0.0,0.410457485,4.020147169,0.0,0.410457485,0.0,0.410457485,1.231361832,0.929612039,0.929612039,0.929612039,0.410457485,4.104462293,5.770597617,2.680086512,2.571412429,0.0,0.0,1.64180039,0.929612039,12.72460961,2.873200685,9.657697728999999,0.410457485,0.820916369,2.2696276280000003,6.482860074,4.7323708280000005,11.106571962,0.820916369,1.340069524,0.0,0.820916369,0.410457485,0.0,0.410457485,3.090531975,0.410457485,0.0,38.11109724,0.0,0.820916369,5.335924595,3.283610752,3.392352966,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,0.410457485,0.929612039,0.0,0.0,0.820916369,11.191209509,0.410457485,12.748326789,2.05224928,26.68216163,2.873200685,0.0,1.859170143,14.87449798,9.138559601,0.0,0.820916369,1.340069524,4.7323708280000005,0.0,0.410457485,0.410457485,2.2696276280000003,5.963632436,0.0,0.410457485,2.680086512,0.929612039,18.05899517,0.0,0.0,0.0,0.929612039,3.609701706,4.7323708280000005,22.564585069,0.410457485,2.462740927,0.410457485,20.631025529,0.0,0.0,1.750528408,2.788785337,4.623686776,6.156818443,0.0,0.0,10.635810305,0.18109274,0.012716769999999999,0.00257322,0.006424731,0.0,0.000398381,0.0,0.0,0.0,0.0,0.000229578,0.0,0.251370752,0.0,0.0,0.0,0.318127825,0.00021435,0.0,0.0,1.0,1.0
19x19,0.0,0.0,35.85642472,1.965992169,0.0,39.151625669000005,1.859170143,7.650313497,0.0,0.0,0.0,0.0,2.788785337,0.0,1.965992169,1.859170143,7.650313497,0.0,0.0,0.0,1.965992169,0.0,0.0,0.0,0.929612039,1.965992169,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,40.53853772,11.262738176,0.0,0.0,0.0,2.788785337,0.0,0.0,0.0,0.0,1.965992169,0.929612039,0.929612039,2.895604208,1.965992169,3.93196516,3.718348337,1.859170143,0.929612039,0.0,0.0,0.0,0.929612039,9.8292904,0.0,1.859170143,0.0,0.0,1.859170143,8.686734669,1.859170143,7.650313497,0.0,0.929612039,1.965992169,0.0,0.0,0.0,0.0,1.859170143,0.0,0.0,44.009046572,0.0,0.0,0.0,1.965992169,4.861577199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,1.965992169,0.0,0.0,6.827561371,0.0,7.650313497,1.965992169,49.15335611,0.0,0.0,1.859170143,16.840490149,0.929612039,0.0,0.0,12.726371309000001,1.859170143,0.0,0.0,0.0,5.791135303,1.859170143,0.0,0.0,1.859170143,0.929612039,1.965992169,0.0,0.0,0.0,2.895604208,10.652586394,1.859170143,43.43812962,0.0,1.965992169,0.0,0.929612039,0.0,0.0,2.895604208,2.788785337,0.929612039,13.76046366,0.0,0.0,10.22535282,0.014858281,0.012016516,0.023954044,0.009745033,0.010425737,0.002071568,0.0,0.0,0.0,0.0,0.0049147670000000004,0.0,0.0,0.0,0.0,0.0,0.344179031,0.009457243,0.008558979,0.001682785,1.0,1.0
20x20,0.889687542,0.0,14.23351063,0.0,0.889687542,65.438296256,0.0,0.568266986,0.889687542,0.0,0.0,0.0,8.747619955000001,0.0,0.0,1.704767878,1.704767878,0.0,0.0,3.558689367,2.3476602460000002,2.273030106,0.0,0.0,0.889687542,0.0,0.0,0.0,1.4579545280000001,0.0,1.136534943,0.568266986,28.711814761,18.063416941,0.0,0.0,0.889687542,1.77939326,0.568266986,0.0,0.889687542,0.0,4.942049438,0.0,0.568266986,0.0,0.0,0.0,1.704767878,3.484161138,0.0,0.568266986,1.4579545280000001,0.0,0.0,12.50205896,1.77939326,0.568266986,1.77939326,1.77939326,0.889687542,2.915928203,0.568266986,0.568266986,0.568266986,0.568266986,0.568266986,0.0,0.889687542,0.0,0.0,4.052423366,0.0,0.0,41.765180856,0.0,0.889687542,1.4579545280000001,1.136534943,0.0,0.0,0.889687542,0.0,0.0,1.136534943,0.0,4.37378721,0.0,0.0,1.136534943,0.0,4.867516846,0.0,0.568266986,1.704767878,40.91794659,0.568266986,2.669019332,0.889687542,4.867516846,0.0,0.0,1.704767878,0.0,0.889687542,0.0,0.568266986,14.281452219999998,0.0,4.942049438,0.0,0.0,6.078525963000001,0.0,1.136534943,0.568266986,0.0,0.0,0.889687542,5.757222564,5.4356892629999995,13.391746502,0.568266986,0.0,0.568266986,0.0,0.889687542,0.568266986,2.915928203,0.0,2.841315689,12.50205896,0.0,0.0,3.558689367,0.027716323,0.0,0.198567897,0.033499989,0.0,0.0,0.0,0.0,0.0,0.0,0.039500738,0.0,0.0,0.0,0.0,0.019623415,0.6143103249999999,0.0,0.063593284,0.0,1.0,1.0
21x21,0.889687542,0.0,14.919170702999999,2.742570586,2.946649259,63.16526615,0.0,12.34135683,0.889687542,0.0,1.371264502,0.0,7.395075041,0.0,0.685660073,0.0,6.170839465,0.685660073,0.0,9.043838984,2.465053333,0.685660073,0.0,0.685660073,0.889687542,0.685660073,0.0,0.685660073,1.575347615,0.0,0.685660073,0.685660073,31.115154081,10.67615899,0.0,0.0,1.575347615,3.150657762,0.0,0.685660073,0.889687542,0.685660073,3.3546794049999997,0.685660073,0.685660073,0.0,0.685660073,10.28495938,1.371264502,20.29131296,0.0,0.685660073,0.889687542,0.0,0.0,13.02813705,2.465053333,6.170839465,1.77939326,1.77939326,0.889687542,3.836354977,0.0,1.371264502,0.0,0.685660073,0.0,0.0,0.889687542,0.0,0.0,4.521963846,0.685660073,1.371264502,37.237905788,0.0,0.889687542,5.0035612679999995,0.0,0.685660073,0.0,0.889687542,0.0,0.0,0.0,0.0,4.040283834,0.0,0.685660073,0.685660073,1.371264502,11.174646922,0.0,4.113873726,13.71295816,24.68029451,1.371264502,4.040283834,0.889687542,1.575347615,0.0,0.685660073,0.685660073,0.685660073,0.889687542,0.685660073,0.685660073,2.465053333,0.0,8.154168949,0.0,0.685660073,11.582359297,1.371264502,3.428228268,0.0,0.0,0.0,1.575347615,2.465053333,5.0035612679999995,15.973907362,0.0,0.0,8.913339965,8.913339965,0.889687542,0.685660073,1.77939326,0.685660073,4.113873726,8.227626339,1.371264502,0.0,3.558689367,0.020164484,0.00491609,0.178145693,0.030436719,0.0,0.0,0.019721556,0.0,0.0,0.0,0.043823708,0.0,0.236260519,0.0,0.024693544,0.019623415,0.552565748,0.0,0.053331325,0.0,1.0,1.0
22x22,0.889687542,0.0,14.23351063,0.0,1.9818721369999999,64.257450745,1.092184595,1.092184595,0.889687542,0.0,2.184344163,1.092184595,9.706823998,0.0,0.0,0.0,3.276613475,0.0,0.0,3.558689367,1.77939326,0.0,0.0,0.0,0.889687542,0.0,0.0,5.461003853,1.9818721369999999,0.0,0.0,0.0,43.159932361,10.67615899,0.0,0.0,0.889687542,6.148103934,0.0,0.0,0.889687542,0.0,10.314317972,0.0,0.0,0.0,0.0,0.0,4.368710674,2.871577855,0.0,0.0,0.889687542,0.0,0.0,27.30740119,1.77939326,2.184344163,1.77939326,1.77939326,3.074031705,7.240397113,1.092184595,2.184344163,0.0,0.0,0.0,1.092184595,0.889687542,0.0,0.0,1.77939326,1.092184595,0.0,33.80967752,0.0,0.889687542,3.074031705,2.184344163,6.553182878,1.092184595,1.9818721369999999,0.0,0.0,0.0,0.0,3.761203927,1.092184595,0.0,0.0,0.0,4.166301017,0.0,10.92065173,5.461003853,66.62386672,2.184344163,2.669019332,4.166301017,4.166301017,0.0,0.0,0.0,1.092184595,1.9818721369999999,0.0,0.0,1.77939326,0.0,5.945632807,0.0,2.184344163,4.853363495,0.0,4.368710674,0.0,0.0,0.0,1.9818721369999999,3.963737423,11.810339272,23.828356552000002,0.0,1.092184595,1.092184595,3.276613475,0.889687542,1.092184595,2.871577855,3.276613475,3.276613475,22.93866901,0.0,0.0,6.835302842,0.020164484,0.027022599,0.178145693,0.017839043,0.0,0.008277092,0.0,0.0,0.0,0.0,0.015175201,0.0,0.353910636,0.0,0.003467705,0.019623415,0.469457072,0.0,0.053331325,0.0,1.0,1.0
23x23,1.3001450270000001,0.0,14.643968115,2.462740927,1.710603911,63.575723635,7.388223625,4.514929944,2.121049374,0.410457485,3.694074737,2.462740927,6.569475156,0.0,0.0,3.283610752,9.029978452,0.410457485,1.231361832,6.021430294,5.883855553,0.410457485,0.410457485,0.410457485,1.3001450270000001,2.05224928,0.410457485,3.283610752,1.710603911,0.410457485,2.05224928,3.283610752,27.228029021,12.31795938,0.0,0.0,1.3001450270000001,3.010755092,0.0,0.410457485,0.889687542,0.410457485,3.9003811639999997,0.0,0.0,0.0,0.410457485,4.104462293,2.05224928,2.600309629,1.64180039,0.0,0.889687542,1.64180039,0.0,12.72460961,4.652593945,7.798527586,2.189850745,2.600309629,1.3001450270000001,5.473467997,2.873200685,7.388223625,0.820916369,0.410457485,0.0,0.820916369,1.3001450270000001,0.0,0.410457485,3.010755092,0.410457485,0.0,33.80967752,0.0,1.710603911,6.225612137,3.283610752,2.462740927,0.820916369,1.3001450270000001,8.208947562,0.0,1.64180039,0.0,3.0794768169999998,0.0,0.0,0.0,0.820916369,11.151285012,0.410457485,9.029978452,2.05224928,26.68216163,2.873200685,2.669019332,0.889687542,0.889687542,8.208947562,0.0,0.820916369,0.410457485,3.762888227,0.0,0.410457485,2.189850745,0.410457485,6.7734816250000005,0.0,0.410457485,3.489935701,0.0,18.05899517,0.0,0.0,0.0,0.889687542,2.600309629,3.762888227,9.509132191,0.410457485,2.462740927,0.410457485,19.70141349,0.889687542,0.0,2.600309629,0.0,3.694074737,6.156818443,0.0,0.0,3.9691468519999997,0.201257224,0.000700254,0.178145693,0.006245613,0.0,0.000398381,0.0,0.0,0.0,0.0,0.015175201,0.0,0.251370752,0.0,0.0,0.019623415,0.387663141,0.0,0.053331325,0.0,1.0,1.0
24x24,0.889687542,0.0,24.06280103,1.965992169,0.889687542,65.131258319,0.0,3.93196516,0.889687542,0.0,0.0,0.0,5.338113324,0.0,1.965992169,0.0,3.93196516,0.0,0.0,3.558689367,3.7453854289999997,0.0,0.0,0.0,0.889687542,1.965992169,0.0,0.0,0.889687542,0.0,0.0,0.0,34.640772181,12.642151158999999,0.0,0.0,0.889687542,1.77939326,0.0,0.0,0.889687542,0.0,4.635011501,0.0,0.0,1.965992169,1.965992169,3.93196516,0.0,1.77939326,0.0,0.0,0.889687542,0.0,0.0,9.8292904,1.77939326,0.0,1.77939326,1.77939326,0.889687542,7.677342592,0.0,3.93196516,0.0,0.0,1.965992169,0.0,0.889687542,0.0,0.0,1.77939326,0.0,0.0,39.707626852000004,0.0,0.889687542,0.889687542,1.965992169,3.93196516,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.0,1.965992169,0.0,0.0,6.7876368739999995,0.0,3.93196516,1.965992169,49.15335611,0.0,2.669019332,0.889687542,2.855679711,0.0,0.0,0.0,11.79675927,0.889687542,0.0,0.0,1.77939326,3.93196516,2.669019332,0.0,0.0,2.669019332,0.0,1.965992169,0.0,0.0,0.0,2.855679711,9.643194316999999,0.889687542,30.382676742,0.0,1.965992169,0.0,0.0,0.889687542,0.0,3.7453854289999997,0.0,0.0,13.76046366,0.0,0.0,3.558689367,0.035022765,0.0,0.199526517,0.009565915,0.010425737,0.002071568,0.0,0.0,0.0,0.0,0.01986039,0.0,0.0,0.0,0.0,0.019623415,0.413714347,0.009242893,0.061890304,0.001682785,1.0,1.0
