coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature3,permutationTracker
16x16,0.0,0.96942751,24.23480772,2.2770246920000003,0.484704415,21.835147005,0.653826704,2.107970467,1.138531119,0.0,1.6232542140000001,1.138531119,4.046814533,0.96942751,0.0,1.307597182,6.515406281,1.138531119,0.653826704,1.792301597,0.653826704,3.415563728,0.0,2.44612438,0.653826704,0.0,0.0,3.269037797,2.423576211,0.0,0.0,0.96942751,13.493129696,11.1478662,0.0,0.0,1.454143763,1.138531119,0.0,0.0,23.368316014999998,0.0,0.653826704,0.653826704,0.0,0.0,0.0,0.653826704,4.554063651,0.0,0.0,0.0,0.0,0.0,0.484704415,26.80353394,0.484704415,7.000182703,0.0,0.0,0.653826704,12.162846567999999,1.961419965,0.484704415,0.484704415,0.653826704,0.96942751,1.138531119,0.0,0.0,3.753742212,3.584691372,0.653826704,0.96942751,35.237710942,0.653826704,0.0,23.53578741,1.6232542140000001,0.653826704,0.0,5.546034002,0.0,0.0,1.138531119,0.0,2.761740945,0.484704415,10.291576226,1.792301597,0.0,2.615263862,0.0,4.554063651,3.2463969710000002,0.484704415,0.653826704,14.675556513,0.0,5.33184099,0.484704415,0.0,1.792301597,0.653826704,0.0,0.96942751,0.0,38.459926843999995,7.192001063,13.008478476,1.307597182,0.653826704,35.933316489,0.96942751,2.44612438,0.0,0.484704415,0.484704415,0.96942751,3.562055677,3.87764288,10.100230036,0.0,0.0,0.0,2.44612438,0.653826704,2.615263862,1.792301597,2.423576211,3.2463969710000002,0.0,3.099968277,0.0,48.266104055,0.014628133,0.07859606799999999,0.016091925,0.057236449,0.0,0.056634315,1.553289152,0.114148511,0.0,0.0,0.015273148,0.0,1.357978148,0.0,0.083639931,0.0,0.009750554,0.0,0.0,0.014299006,1.0,1.0,"[[3], [1]]"
17x17,0.0,0.96942751,32.440151242,6.439661697,0.484704415,22.608807829,0.0,4.189224552,0.484704415,8.205343522,0.96942751,3.219785204,3.392987829,0.96942751,0.0,0.0,1.938799789,5.954938602,0.0,0.484704415,0.0,1.454143763,0.0,0.484704415,0.0,0.0,0.0,0.0,2.423576211,0.0,0.0,0.96942751,6.301128633,16.618100387,0.0,0.0,1.454143763,0.484704415,0.0,0.0,22.367021535,2.735080789,2.735080789,0.0,0.0,0.0,0.0,0.0,7.409033976,10.93988104,0.0,2.735080789,0.0,2.735080789,0.484704415,35.55947916,0.484704415,5.158657,0.0,0.0,0.0,16.445301583,0.0,8.690047937,0.484704415,2.735080789,0.96942751,3.219785204,0.0,2.735080789,8.690047937,0.96942751,0.0,0.96942751,47.60585345,0.0,0.0,38.29162586,0.96942751,0.0,0.0,0.96942751,2.735080789,0.0,0.484704415,2.735080789,1.454143763,3.219785204,3.219785204,0.484704415,0.0,0.0,0.0,15.614539479000001,1.938799789,0.484704415,0.0,2.908228973,0.0,5.33184099,0.484704415,0.0,0.484704415,0.0,2.735080789,0.96942751,0.0,37.80610014,0.0,8.551558202,0.0,0.0,78.527772179,0.96942751,0.484704415,0.0,0.484704415,0.484704415,0.96942751,2.908228973,6.612723668999999,11.113572495,0.0,0.0,0.0,11.424585454999999,0.0,0.0,0.484704415,2.423576211,1.938799789,2.735080789,0.484704415,0.0,37.046074785,0.0,0.051841231,0.016091925,0.074420886,0.0,0.05208921,1.348172513,0.26914797,0.091746982,0.0,0.017823093,0.0,2.054087119,0.0,0.0,0.0,0.009750554,0.0,0.0,0.0,1.0,1.0,"[[3], [2]]"
18x18,0.0,3.053751558,24.23480772,0.96942751,0.484704415,19.87372704,0.0,5.622708973,0.484704415,0.0,3.053751558,0.484704415,3.392987829,0.96942751,2.084324048,0.0,4.023123837,0.484704415,0.0,2.569028463,2.084324048,1.454143763,0.0,0.484704415,0.0,0.0,0.0,0.0,2.423576211,0.0,0.0,0.96942751,6.301128633,13.232190247999998,0.0,0.0,1.454143763,0.484704415,0.0,0.0,10.905595765,0.0,0.0,2.084324048,0.0,0.0,2.084324048,2.084324048,1.938799789,12.50516828,0.0,0.0,0.0,4.16856521,0.484704415,22.92764739,0.484704415,4.5079002589999995,0.0,0.0,0.0,10.324282108999999,2.084324048,0.484704415,2.569028463,0.0,0.96942751,0.484704415,0.0,0.0,12.989872694999999,0.96942751,0.0,0.96942751,33.93011376,0.0,0.0,22.92764739,3.053751558,0.0,0.0,0.96942751,0.0,0.0,0.484704415,0.0,7.707015546,0.484704415,4.653269625,0.484704415,0.0,0.0,0.0,6.107364999,1.938799789,0.484704415,2.084324048,2.908228973,0.0,5.33184099,2.569028463,0.0,0.484704415,0.0,0.0,0.96942751,0.0,37.80610014,0.0,7.900801461,0.0,0.0,85.311121509,0.96942751,0.484704415,0.0,0.484704415,0.484704415,3.053751558,2.908228973,3.87764288,4.992553021,0.0,0.0,0.0,0.484704415,2.084324048,0.0,0.484704415,6.592141420999999,1.938799789,2.084324048,0.484704415,0.0,34.706583235,0.0,0.041643241,0.016091925,0.062872622,0.0,0.023056926,0.867583378,0.085128075,0.0,0.0,0.0,0.0,1.46152452,0.093054962,0.019073715,0.004065165,0.009750554,0.0,0.0,0.0,1.0,1.0,"[[3], [3]]"
19x19,0.0,0.96942751,25.47579814,2.21041793,0.484704415,19.87372704,1.24099042,5.177057355,2.966634127,0.0,2.21041793,0.484704415,3.392987829,0.96942751,1.24099042,2.481929712,6.902694944,0.484704415,0.0,0.484704415,3.722913592,1.454143763,0.0,0.484704415,0.0,2.481929712,0.0,2.481929712,2.423576211,0.0,0.0,2.21041793,11.265023788,12.388856619999999,0.0,0.0,1.454143763,6.689472403000001,1.24099042,0.0,31.510505365,1.24099042,2.481929712,1.24099042,0.0,0.0,0.0,0.0,4.420729501,4.963895155,0.0,0.0,0.0,1.24099042,0.484704415,13.65210425,0.484704415,8.628344199,0.0,0.0,0.0,10.721887772999999,2.481929712,14.136808665,0.484704415,1.24099042,0.96942751,0.484704415,0.0,0.0,4.207618007,2.21041793,0.0,0.96942751,40.134881748,0.0,0.0,40.95657223,2.21041793,7.44578458,0.0,0.96942751,0.0,0.0,0.484704415,1.24099042,3.9360734749999997,1.7256948349999999,7.930488995,1.7256948349999999,0.0,1.24099042,0.0,13.106261829000001,1.938799789,0.484704415,0.0,6.631142564999999,1.24099042,7.813770701999999,1.7256948349999999,0.0,0.484704415,0.0,0.0,0.96942751,0.0,37.80610014,0.0,13.262261993,0.0,0.0,67.711663139,0.96942751,1.7256948349999999,1.24099042,0.484704415,0.484704415,0.96942751,2.908228973,3.87764288,20.282071923,0.0,0.0,0.0,4.207618007,1.24099042,0.0,0.484704415,2.423576211,3.179790209,1.24099042,0.484704415,0.0,40.718811615,0.0,0.069162569,0.0382402,0.066305332,0.0,0.047172569,2.080704195,0.085128075,0.000573232,0.0,0.01222929,0.0,0.855408205,0.0,0.011446929,0.018213381,0.009750554,0.041091738,0.0206022,0.013707828,1.0,1.0,"[[3], [4]]"
20x20,0.0,0.0,0.0,0.0,2.950414855,2.337336513,0.0,0.0,0.0,1.168652664,1.781762191,1.781762191,0.0,0.0,0.0,0.0,4.674662016,0.0,0.0,4.674662016,2.337336513,1.781762191,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,7.069403041,0.0,0.0,0.0,0.0,1.168652664,5.843212087,0.0,35.018429384,0.0,1.168652664,0.0,0.0,4.674662016,1.168652664,4.119098704,0.0,0.0,0.0,1.781762191,0.0,1.168652664,0.0,51.67444883,0.0,3.50598768,0.0,0.0,0.0,8.793744838,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,8.295647803,6.456424207,0.0,0.0,5.287749871,0.0,0.0,35.018429384,1.168652664,1.781762191,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,4.732068025,7.126995139,1.168652664,0.0,1.781762191,0.0,5.900751874,4.732068025,7.126995139,0.0,0.0,1.781762191,0.0,0.0,0.0,2.950414855,26.88046418,0.0,0.0,0.0,82.96533016,1.168652664,10.575398008,0.0,1.781762191,107.966528916,2.337336513,0.0,0.0,0.0,1.781762191,3.50598768,14.02449903,0.0,5.345122338,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,58.79983697,0.01595296,0.090031378,0.054176397,0.09815354300000001,0.0,0.06427324200000001,2.199779119,0.146045869,0.0,0.0,0.041429798,0.0,1.133819848,0.0,0.109059893,0.019157852,0.086882553,0.000742606,0.008686872,0.0,1.0,1.0,"[[4], [0]]"
21x21,0.0,0.0,0.0,1.307597182,1.168652664,4.298756478,0.653826704,0.653826704,0.653826704,1.168652664,0.653826704,0.653826704,0.653826704,0.0,0.0,1.307597182,9.251268507999999,0.653826704,0.653826704,5.982259198,2.991163217,1.961419965,0.0,1.961419965,0.653826704,0.0,0.0,3.269037797,0.0,0.0,0.0,0.0,10.697988743,0.0,0.0,0.0,0.0,1.8224793679999998,5.843212087,0.0,24.052264263999998,0.0,1.8224793679999998,0.653826704,0.0,4.674662016,1.168652664,2.991163217,2.615263862,0.0,0.0,0.0,0.0,1.168652664,0.0,26.80353394,0.0,8.082594172,0.0,0.0,0.653826704,10.934871154,1.961419965,0.0,0.0,0.653826704,0.0,0.653826704,0.0,0.0,4.437690461,7.289925878,0.653826704,0.0,4.813584862,0.653826704,0.0,24.704440074,1.8224793679999998,0.653826704,0.0,4.576606492,0.0,0.0,0.653826704,0.0,1.307597182,1.168652664,9.806871811,2.476249846,0.0,2.615263862,0.0,4.952600374999999,2.476249846,0.0,0.653826704,11.76732754,0.0,0.0,0.0,0.0,2.476249846,27.534290884,0.0,0.0,0.0,83.61915686399999,8.360653727,14.20398371,1.307597182,0.653826704,42.175094176,2.337336513,1.961419965,0.0,0.0,0.0,3.50598768,14.678325734,0.0,7.192001063,0.0,0.0,0.0,1.961419965,0.653826704,2.615263862,1.307597182,0.0,1.307597182,0.0,2.615263862,0.0,38.57309339,0.030581092999999997,0.036952827,0.033180022,0.08137807,0.0,0.035494815,1.553289152,0.029020436,0.0,0.0,0.015273148,0.0,1.076158825,0.0,0.083639931,0.014984944,0.073813847,0.000742606,0.001060327,0.014299006,1.0,1.0,"[[4], [1]]"
22x22,0.0,0.0,8.205343522,5.470234187,1.168652664,5.072417302,0.0,2.735080789,0.0,9.373996186,0.0,2.735080789,0.0,0.0,0.0,0.0,4.674662016,5.470234187,0.0,4.674662016,2.337336513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50598768,5.470234187,0.0,0.0,0.0,1.168652664,5.843212087,0.0,23.050969784,2.735080789,3.903733453,0.0,0.0,4.674662016,1.168652664,2.337336513,5.470234187,10.93988104,0.0,2.735080789,0.0,3.903733453,0.0,35.55947916,0.0,6.241068469,0.0,0.0,0.0,15.217326169,0.0,8.205343522,0.0,2.735080789,0.0,2.735080789,0.0,2.735080789,9.373996186,4.674662016,0.0,0.0,17.18172737,0.0,0.0,39.460278524,1.168652664,0.0,0.0,0.0,2.735080789,0.0,0.0,2.735080789,0.0,3.903733453,2.735080789,1.168652664,0.0,0.0,0.0,16.013076203,1.168652664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168652664,26.88046418,2.735080789,0.0,0.0,82.96533016,1.168652664,9.747063436,0.0,0.0,84.76954986599999,2.337336513,0.0,0.0,0.0,0.0,3.50598768,14.02449903,2.735080789,8.205343522,0.0,0.0,0.0,10.93988104,0.0,0.0,0.0,0.0,0.0,2.735080789,0.0,0.0,27.35306412,0.01595296,0.01019799,0.033180022,0.09856250700000001,0.0,0.03094971,1.348172513,0.184019895,0.091746982,0.0,0.017823093,0.0,1.772267796,0.0,0.0,0.014984944,0.073813847,0.000742606,0.001060327,0.0,1.0,1.0,"[[4], [2]]"
23x23,0.0,2.084324048,0.0,0.0,1.168652664,2.337336513,0.0,4.16856521,0.0,1.168652664,2.084324048,0.0,0.0,0.0,2.084324048,0.0,6.758986064,0.0,0.0,6.758986064,4.4216605609999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50598768,2.084324048,0.0,0.0,0.0,1.168652664,5.843212087,0.0,11.589544014,0.0,1.168652664,2.084324048,0.0,4.674662016,3.2529767119999997,4.4216605609999995,0.0,12.50516828,0.0,0.0,0.0,5.337217873999999,0.0,22.92764739,0.0,5.590311728,0.0,0.0,0.0,9.096306694999999,2.084324048,0.0,2.084324048,0.0,0.0,0.0,0.0,0.0,13.673820944,4.674662016,0.0,0.0,3.50598768,0.0,0.0,24.096300054,3.2529767119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252871783,1.168652664,4.16856521,1.168652664,0.0,0.0,0.0,6.505901722999999,1.168652664,0.0,2.084324048,0.0,0.0,0.0,2.084324048,0.0,1.168652664,26.88046418,0.0,0.0,0.0,82.96533016,1.168652664,9.096306694999999,0.0,0.0,91.552899196,2.337336513,0.0,0.0,0.0,0.0,5.590311728,14.02449903,0.0,2.084324048,0.0,0.0,0.0,0.0,2.084324048,0.0,0.0,4.16856521,0.0,2.084324048,0.0,0.0,25.01357257,0.01595296,0.0,0.033180022,0.087014243,0.0,0.001917426,0.867583378,0.0,0.0,0.0,0.0,0.0,1.1797051969999999,0.093054962,0.019073715,0.019050109,0.073813847,0.000742606,0.001060327,0.0,1.0,1.0,"[[4], [3]]"
24x24,0.0,0.0,1.24099042,1.24099042,1.168652664,2.337336513,1.24099042,3.722913592,2.481929712,1.168652664,1.24099042,0.0,0.0,0.0,1.24099042,2.481929712,9.638557171,0.0,0.0,4.674662016,6.060250105,0.0,0.0,0.0,0.0,2.481929712,0.0,2.481929712,0.0,0.0,0.0,1.24099042,8.469882835,1.24099042,0.0,0.0,0.0,7.373420652,7.0842025070000005,0.0,32.194453614000004,1.24099042,3.650582376,1.24099042,0.0,4.674662016,1.168652664,2.337336513,2.481929712,4.963895155,0.0,0.0,0.0,2.409643084,0.0,13.65210425,0.0,9.710755668000001,0.0,0.0,0.0,9.493912359,2.481929712,13.65210425,0.0,1.24099042,0.0,0.0,0.0,0.0,4.891566256,5.915652436,0.0,0.0,9.710755668000001,0.0,0.0,42.125224894,2.409643084,7.44578458,0.0,0.0,0.0,0.0,0.0,1.24099042,2.481929712,2.409643084,7.44578458,2.409643084,0.0,1.24099042,0.0,13.504798553,1.168652664,0.0,0.0,3.722913592,1.24099042,2.481929712,1.24099042,0.0,1.168652664,26.88046418,0.0,0.0,0.0,82.96533016,1.168652664,14.457767227,0.0,0.0,73.95344082599999,2.337336513,1.24099042,1.24099042,0.0,0.0,3.50598768,14.02449903,0.0,17.37384295,0.0,0.0,0.0,3.722913592,1.24099042,0.0,0.0,0.0,1.24099042,1.24099042,0.0,0.0,31.02580095,0.01595296,0.027519328,0.055328297,0.090446953,0.0,0.026033069,2.080704195,0.0,0.000573232,0.0,0.01222929,0.0,0.5735888819999999,0.0,0.011446929,0.033198325,0.073813847,0.041834344,0.021662527,0.013707828,1.0,1.0,"[[4], [4]]"
25x25,0.891907941,0.0,15.16218226,1.307597182,1.781762191,26.712337873,0.653826704,2.437639328,0.653826704,0.0,4.219401519,9.349645184,0.653826704,0.0,0.0,2.1995051230000002,18.404095036,1.545734645,0.653826704,1.307597182,0.653826704,5.52699478,0.0,1.961419965,0.653826704,6.022148348,1.781762191,3.269037797,0.891907941,0.0,0.0,0.0,20.56726613,8.919048185,0.0,0.0,0.0,1.545734645,0.0,0.0,56.73338832,0.891907941,12.697502624,1.545734645,0.0,0.0,6.022148348,3.3274968360000003,4.399076486,0.0,0.0,1.781762191,0.891907941,6.022148348,0.891907941,79.36989071100001,0.0,11.712026889,0.891907941,6.914056289,0.653826704,9.272271057000001,2.853327906,0.0,0.0,8.457737243,0.891907941,0.653826704,0.0,0.0,10.396032936000001,30.270800466999997,0.653826704,0.0,22.709897752999996,0.653826704,0.0,57.385564130000006,0.653826704,17.597771155,0.0,4.576606492,2.6736701320000003,0.0,0.653826704,0.0,3.089359373,5.347227985,22.956015298,1.307597182,0.0,7.9646464120000005,0.0,8.854463367000001,6.654825167,7.126995139,2.437639328,15.334947899,1.781762191,2.675784144,0.0,6.022148348,15.133035293,0.653826704,0.0,0.0,0.0,149.405671234,7.192001063,18.782760586000002,2.1995051230000002,2.435588895,142.699516325,0.0,11.551188672,0.0,0.891907941,1.781762191,0.0,15.595023237,4.459589628,19.672543798,0.0,0.0,0.0,17.5706707,6.675975052,2.615263862,2.1995051230000002,1.781762191,2.1995051230000002,0.0,2.615263862,0.891907941,109.85945344,0.043364385,0.132563448,0.065538402,0.10589590400000001,0.002447184,0.095933205,3.753068271,0.175066305,0.0,0.0,0.070940997,0.0,1.519881926,0.0,0.19269982400000002,0.004935723,0.38331529499999994,0.005567434,0.008017646,0.014299006,2.0,2.0,"[[0, 1], [0, 1]]"
26x26,0.891907941,0.0,23.367525782,5.470234187,1.781762191,27.485998697,0.0,4.518893413,0.0,8.205343522,3.565574815,11.430899269,0.0,0.0,0.0,0.891907941,13.827488544,6.362142128,0.0,0.0,0.0,3.565574815,0.0,0.0,0.0,6.022148348,1.781762191,0.0,0.891907941,0.0,0.0,0.0,13.375265067,14.389282372,0.0,0.0,0.0,0.891907941,0.0,0.0,55.732093840000005,3.62698873,14.778756709,0.891907941,0.0,0.0,6.022148348,2.6736701320000003,7.254046811,10.93988104,0.0,4.51684298,0.891907941,8.757229137,0.891907941,88.12583593100001,0.0,9.870501186,0.891907941,6.914056289,0.0,13.554726072000001,0.891907941,8.205343522,0.0,10.538991328,0.891907941,2.735080789,0.0,2.735080789,15.332338661,27.655536604999998,0.0,0.0,35.078040261,0.0,0.0,72.14140258,0.0,16.943944451,0.0,0.0,5.408750921,0.0,0.0,2.735080789,1.781762191,8.082308774,15.884224276,0.0,0.0,5.3493825500000005,0.0,19.914939195000002,5.347227985,7.126995139,1.783812624,3.567620359,1.781762191,2.675784144,0.0,6.022148348,13.825438111,0.0,2.735080789,0.0,0.0,148.75184453,0.0,14.325840312,0.891907941,1.781762191,185.293972015,0.0,9.589768707000001,0.0,0.891907941,1.781762191,0.0,14.941196533,7.194670416999999,20.685886257,0.0,0.0,0.0,26.549131775,6.022148348,0.0,0.891907941,1.781762191,0.891907941,2.735080789,0.0,0.891907941,98.63942417,0.028736252,0.105808611,0.065538402,0.12308034100000001,0.002447184,0.0913881,3.547951632,0.330065764,0.091746982,0.0,0.073490942,0.0,2.215990897,0.0,0.109059893,0.004935723,0.38331529499999994,0.005567434,0.008017646,0.0,2.0,2.0,"[[0, 1], [0, 2]]"
27x27,0.891907941,2.084324048,15.16218226,0.0,1.781762191,24.750917907999998,0.0,5.952377834,0.0,0.0,5.649898863000001,8.69581848,0.0,0.0,2.084324048,0.891907941,15.911812592,0.891907941,0.0,2.084324048,2.084324048,3.565574815,0.0,0.0,0.0,6.022148348,1.781762191,0.0,0.891907941,0.0,0.0,0.0,13.375265067,11.003372233,0.0,0.0,0.0,0.891907941,0.0,0.0,44.27066807,0.891907941,12.04367592,2.976231989,0.0,0.0,8.106472396000001,4.757994180000001,1.783812624,12.50516828,0.0,1.781762191,0.891907941,10.190713557999999,0.891907941,75.494004161,0.0,9.219744445,0.891907941,6.914056289,0.0,7.4337065980000006,2.976231989,0.0,2.084324048,7.803910539,0.891907941,0.0,0.0,0.0,19.632163419,27.655536604999998,0.0,0.0,21.402300570999998,0.0,0.0,56.77742411,2.084324048,16.943944451,0.0,0.0,2.6736701320000003,0.0,0.0,0.0,8.034633974,5.347227985,17.317708697,0.0,0.0,5.3493825500000005,0.0,10.407764714999999,5.347227985,7.126995139,3.8681366720000003,3.567620359,1.781762191,2.675784144,2.084324048,6.022148348,13.825438111,0.0,0.0,0.0,0.0,148.75184453,0.0,13.675083571000002,0.891907941,1.781762191,192.077321345,0.0,9.589768707000001,0.0,0.891907941,1.781762191,2.084324048,14.941196533,4.459589628,14.564866783,0.0,0.0,0.0,15.609250735,8.106472396000001,0.0,0.891907941,5.950327401,0.891907941,2.084324048,0.0,0.891907941,96.29993261999999,0.028736252,0.09561062099999999,0.065538402,0.11153207700000001,0.002447184,0.062355816,3.067362497,0.146045869,0.0,0.0,0.055667849,0.0,1.6234282979999999,0.093054962,0.128133608,0.009000888,0.38331529499999994,0.005567434,0.008017646,0.0,2.0,2.0,"[[0, 1], [0, 3]]"
28x28,0.891907941,0.0,16.40317268,1.24099042,1.781762191,24.750917907999998,1.24099042,5.506726216,2.481929712,0.0,4.806565235,8.69581848,0.0,0.0,1.24099042,3.373837653,18.791383699,0.891907941,0.0,0.0,3.722913592,3.565574815,0.0,0.0,0.0,8.50407806,1.781762191,2.481929712,0.891907941,0.0,0.0,1.24099042,18.339160222,10.160038604999999,0.0,0.0,0.0,7.096675929000001,1.24099042,0.0,64.87557767,2.132898361,14.525605632,2.132898361,0.0,0.0,6.022148348,2.6736701320000003,4.265742336,4.963895155,0.0,1.781762191,0.891907941,7.263138768,0.891907941,66.218461021,0.0,13.340188385000001,0.891907941,6.914056289,0.0,7.831312262000001,3.373837653,13.65210425,0.0,9.044900959,0.891907941,0.0,0.0,0.0,10.849908731,28.896527024999997,0.0,0.0,27.607068559,0.0,0.0,74.80634895,1.24099042,24.389729031,0.0,0.0,2.6736701320000003,0.0,0.0,1.24099042,4.263691903,6.588218405,20.594928066999998,1.24099042,0.0,6.590372970000001,0.0,17.406661545,5.347227985,7.126995139,1.783812624,7.2905339510000005,3.022752611,5.157713856,1.24099042,6.022148348,13.825438111,0.0,0.0,0.0,0.0,148.75184453,0.0,19.036544103,0.891907941,1.781762191,174.477862975,0.0,10.830759127,1.24099042,0.891907941,1.781762191,0.0,14.941196533,4.459589628,29.854385685,0.0,0.0,0.0,19.332164327,7.263138768,0.0,0.891907941,1.781762191,2.132898361,1.24099042,0.0,0.891907941,102.312161,0.028736252,0.12312994899999999,0.08768667699999999,0.11496478700000001,0.002447184,0.086471459,4.280483314,0.146045869,0.000573232,0.0,0.067897139,0.0,1.017311983,0.0,0.120506822,0.023149104,0.38331529499999994,0.046659172,0.028619846,0.013707828,2.0,2.0,"[[0, 1], [0, 4]]"
29x29,0.891907941,0.0,23.367525782,6.777831369,0.0,29.447418662,0.653826704,5.172720117,0.653826704,8.205343522,2.437639328,10.302963782,0.653826704,0.0,0.0,2.1995051230000002,18.404095036,7.015968832,0.653826704,1.307597182,0.653826704,3.745232589,0.0,1.961419965,0.653826704,6.022148348,0.0,3.269037797,0.891907941,0.0,0.0,0.0,17.003850769,14.389282372,0.0,0.0,0.0,1.545734645,0.0,0.0,44.76592872,3.62698873,15.432583413,1.545734645,0.0,0.0,6.022148348,1.545734645,9.869310673000001,10.93988104,0.0,2.735080789,0.891907941,8.757229137,0.891907941,63.254921041,0.0,14.447107678,0.891907941,6.914056289,0.653826704,15.695852388,2.853327906,8.205343522,0.0,9.411055841,0.891907941,3.388907493,0.0,2.735080789,11.474381318999999,28.489038276,0.653826704,0.0,34.603875251999995,0.653826704,0.0,61.82741327000001,0.653826704,15.816008964,0.0,4.576606492,3.62698873,0.0,0.653826704,2.735080789,1.307597182,4.518893413,18.564100948,1.307597182,0.0,6.182884221,0.0,18.966787696,3.091409806,0.0,2.437639328,15.334947899,0.0,2.675784144,0.0,6.022148348,13.351273102,0.653826704,2.735080789,0.0,0.0,149.405671234,7.192001063,17.954426014000003,2.1995051230000002,0.653826704,119.502537275,0.0,11.551188672,0.0,0.891907941,0.0,0.0,15.595023237,7.194670416999999,22.532764982,0.0,0.0,0.0,26.728789549,6.675975052,2.615263862,2.1995051230000002,0.0,2.1995051230000002,2.735080789,2.615263862,0.891907941,78.41268059,0.043364385,0.052730059999999995,0.044542027,0.106304868,0.002447184,0.062609673,2.9014616650000002,0.213040331,0.091746982,0.0,0.047334292,0.0,2.158329874,0.0,0.083639931,0.000762815,0.37024658899999996,0.005567434,0.000391101,0.014299006,2.0,2.0,"[[0, 1], [1, 2]]"
30x30,0.891907941,2.084324048,15.16218226,1.307597182,0.0,26.712337873,0.653826704,6.606204538,0.653826704,0.0,4.521963376,7.5678829930000004,0.653826704,0.0,2.084324048,2.1995051230000002,20.488419084,1.545734645,0.653826704,3.3919212300000003,2.738150752,3.745232589,0.0,1.961419965,0.653826704,6.022148348,0.0,3.269037797,0.891907941,0.0,0.0,0.0,17.003850769,11.003372233,0.0,0.0,0.0,1.545734645,0.0,0.0,33.30450295,0.891907941,12.697502624,3.630058693,0.0,0.0,8.106472396000001,3.630058693,4.399076486,12.50516828,0.0,0.0,0.891907941,10.190713557999999,0.891907941,50.623089271,0.0,13.796350937,0.891907941,6.914056289,0.653826704,9.574832914000002,4.937651954,0.0,2.084324048,6.675975052,0.891907941,0.653826704,0.0,0.0,15.774206076999999,28.489038276,0.653826704,0.0,20.928135561999998,0.653826704,0.0,46.4634348,2.738150752,15.816008964,0.0,4.576606492,0.891907941,0.0,0.653826704,0.0,7.560468965,1.783812624,19.997585369,1.307597182,0.0,6.182884221,0.0,9.459613216000001,3.091409806,0.0,4.521963376,15.334947899,0.0,2.675784144,2.084324048,6.022148348,13.351273102,0.653826704,0.0,0.0,0.0,149.405671234,7.192001063,17.303669273,2.1995051230000002,0.653826704,126.285886605,0.0,11.551188672,0.0,0.891907941,0.0,2.084324048,15.595023237,4.459589628,16.411745508,0.0,0.0,0.0,15.788908508999999,8.760299100000001,2.615263862,2.1995051230000002,4.16856521,2.1995051230000002,2.084324048,2.615263862,0.891907941,76.07318903999999,0.043364385,0.04253207,0.044542027,0.094756604,0.002447184,0.033577389,2.42087253,0.029020436,0.0,0.0,0.029511199000000002,0.0,1.565767275,0.093054962,0.102713646,0.00482798,0.37024658899999996,0.005567434,0.000391101,0.014299006,2.0,2.0,"[[0, 1], [1, 3]]"
