coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Endothelial3,Inhibitory Endothelial3
16x16,2.032145239,0.677374359,1.354778164,2.032145239,0.0,2.032145239,2.032145239,0.677374359,0.0,0.0,4.65130815,3.3417422439999998,0.0,0.677374359,0.0,6.096431255,5.419038788,0.677374359,1.354778164,0.677374359,3.386922882,2.709539501,0.0,0.0,0.0,0.0,0.0,10.657416387000001,2.664338439,0.0,0.0,1.354778164,6.638348173,2.709539501,0.0,0.0,2.032145239,4.65130815,1.98696408,0.677374359,0.677374359,0.0,0.677374359,0.677374359,0.0,19.64429232,0.0,0.677374359,6.638348173,1.354778164,0.0,0.677374359,0.0,7.406002868,0.677374359,0.677374359,2.709539501,5.419038788,0.0,0.677374359,0.677374359,12.1478842,3.973933791,6.683473292,0.677374359,0.0,4.06430671,0.0,0.0,1.354778164,1.354778164,4.741693427,0.0,0.0,5.419038788,0.0,0.0,10.79292143,13.275893404000001,0.677374359,0.0,0.0,1.98696408,0.677374359,0.0,0.0,0.0,1.354778164,0.0,0.677374359,1.354778164,4.019109319,0.0,8.625251245000001,3.386922882,0.0,3.973933791,0.677374359,0.0,0.677374359,1.354778164,1.354778164,0.0,42.67169015,0.0,0.0,0.0,11.92111524,4.06430671,1.354778164,0.0,1.354778164,4.06430671,1.354778164,9.30265505,0.0,0.0,0.0,21.67775192,1.98696408,0.0,0.0,0.0,1.354778164,0.0,1.98696408,0.0,0.677374359,0.0,0.0,4.65130815,0.0,0.0,0.677374359,0.0,0.11921327200000001,0.0,0.034120149,0.003279873,0.0,0.0,0.0,0.0,0.0,0.0,0.007378088,0.0,0.0,0.0,0.0,0.0,0.32101645900000003,0.261555064,0.016644932,0.0,1.0,1.0,"[[3], [1]]"
17x17,12.91874249,12.91874249,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,0.0,5.265909444,3.2789397329999996,0.0,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,0.0,0.0,2.583933973,7.947876886,1.98696408,0.0,0.0,0.0,11.128911819999999,0.0,0.0,0.0,0.0,3.973933791,1.98696408,0.0,0.0,1.291975653,1.291975653,0.0,0.0,0.0,0.0,0.0,5.960973814,0.0,0.0,0.0,0.0,1.98696408,0.0,0.0,1.291975653,0.0,0.0,0.0,0.0,9.738816789,7.849892284,3.973933791,0.0,0.0,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,0.0,5.167938006,0.0,0.0,1.98696408,11.92111524,1.291975653,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98696408,0.0,7.947876886,0.0,0.0,3.973933791,0.0,1.291975653,0.0,0.0,0.0,0.0,25.84108084,0.0,0.0,0.0,11.92111524,1.291975653,0.0,0.0,0.0,2.583933973,0.0,9.239852539000001,0.0,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,0.0,3.2789397329999996,2.583933973,0.0,1.291975653,0.0,3.973933791,3.875958493,0.0,0.0,1.291975653,0.05811390600000001,0.0,0.047592955000000006,0.017357731,0.0,0.0,0.0,0.0,0.0,0.0,0.007378088,0.0,0.111754766,0.0,0.0,0.0,0.31781405500000004,0.067504616,0.016644932,0.0,1.0,1.0,"[[3], [2]]"
18x18,5.100283239,7.650475889,1.275097431,1.275097431,1.275097431,0.0,0.0,0.0,0.0,0.0,11.62440968,1.98696408,1.275097431,0.0,0.0,0.0,2.55017695,1.275097431,0.0,2.55017695,2.55017695,2.55017695,1.275097431,0.0,0.0,0.0,0.0,7.947876886,1.98696408,0.0,0.0,0.0,8.511150764,3.825252007,0.0,0.0,0.0,3.973933791,1.98696408,0.0,0.0,0.0,6.375305256,0.0,0.0,6.375305256,0.0,0.0,5.960973814,1.275097431,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.087247319,3.973933791,3.973933791,0.0,0.0,1.275097431,0.0,0.0,1.275097431,0.0,0.0,0.0,0.0,14.02449903,14.02449903,0.0,10.912409374,11.92111524,0.0,0.0,2.55017695,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53714103,0.0,7.947876886,0.0,5.100283239,3.973933791,0.0,1.275097431,0.0,0.0,0.0,0.0,113.4721922,3.825252007,0.0,0.0,11.92111524,2.55017695,0.0,0.0,0.0,0.0,0.0,9.222974317,0.0,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,1.275097431,0.0,1.98696408,0.0,0.0,0.0,0.0,3.973933791,0.0,1.275097431,0.0,1.275097431,0.036401422,0.008373212,0.057202753,0.038715252000000006,0.0,0.005364625,0.0,0.0,0.0,0.0,0.029058813000000003,0.0,0.281297563,0.0,0.0,0.031295209,0.333872548,0.021121603000000003,0.016644932,0.0,1.0,1.0,"[[3], [3]]"
19x19,4.746454866,0.0,0.0,0.0,0.0,0.0,2.373261425,0.0,0.0,2.373261425,11.093634097999999,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746454866,0.0,0.0,0.0,0.0,0.0,7.947876886,1.98696408,0.0,0.0,0.0,8.334235239,0.0,0.0,0.0,0.0,3.973933791,1.98696408,0.0,2.373261425,0.0,2.373261425,0.0,0.0,33.22157552,0.0,0.0,5.960973814,0.0,0.0,2.373261425,0.0,1.98696408,0.0,0.0,2.373261425,0.0,0.0,0.0,2.373261425,18.59861221,3.973933791,13.466941695000001,0.0,0.0,7.119700307,0.0,0.0,0.0,2.373261425,0.0,0.0,0.0,4.746454866,0.0,2.373261425,13.85167406,11.92111524,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98696408,0.0,7.947876886,0.0,0.0,3.973933791,0.0,7.119700307,0.0,0.0,0.0,0.0,23.73432141,0.0,0.0,0.0,11.92111524,4.746454866,0.0,0.0,0.0,7.119700307,0.0,7.947876886,0.0,0.0,0.0,33.22157552,4.360225505,0.0,0.0,0.0,0.0,0.0,6.733418946,0.0,0.0,0.0,0.0,3.973933791,0.0,0.0,0.0,2.373261425,0.036401422,0.020032478,0.049708475,0.022733793,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.007378088,0.0,0.0,0.006760343,0.0,0.027940554,0.370962752,0.031737005,0.016644932,0.0,1.0,1.0,"[[3], [4]]"
20x20,1.448612149,2.897265563,8.92088629,0.0,0.0,18.14696749,0.0,1.06747373,0.53373384,0.0,4.49844313,0.0,1.601177567,0.0,0.53373384,1.982345989,2.134945535,0.0,0.0,1.448612149,2.668681418,0.0,0.0,0.0,1.06747373,0.53373384,0.0,2.668681418,0.0,0.0,0.53373384,0.53373384,8.539596378,7.472274141,0.0,0.0,2.516085879,4.26987119,0.0,0.0,0.53373384,0.0,7.014571194,0.0,0.53373384,10.67411371,0.0,11.20955962,2.668681418,12.27700137,0.0,0.0,0.0,0.0,0.53373384,0.53373384,0.0,5.18470273,0.0,1.601177567,0.53373384,10.064410255999999,4.117293567,1.982345989,0.0,0.0,0.0,0.0,0.0,0.53373384,0.0,0.53373384,0.53373384,0.0,37.280820326,15.93557709,0.0,15.01833416,0.53373384,2.134945535,0.0,0.0,2.134945535,1.448612149,0.53373384,0.0,1.06747373,5.871000814,1.982345989,0.0,0.53373384,6.480835311,0.53373384,8.234503305,3.202328513,0.53373384,0.0,1.06747373,1.982345989,3.202328513,0.0,0.0,0.0,123.1366439,1.601177567,0.0,0.0,1.448612149,4.879623616,2.134945535,0.0,0.0,1.06747373,1.448612149,0.0,0.0,0.0,0.0,0.0,2.668681418,2.134945535,2.668681418,0.0,2.134945535,0.53373384,2.668681418,1.06747373,0.0,1.06747373,1.601177567,2.668681418,1.448612149,0.0,8.005959716,15.019360536,0.008201873,0.020369104,0.052587676,0.055077364000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187189372,0.0,0.0,0.0,0.456545869,0.004664369,0.021080306,0.0,1.0,1.0,"[[4], [0]]"
21x21,2.032145239,0.677374359,8.827052305,2.032145239,0.0,20.179112729000003,2.032145239,1.744848089,0.53373384,0.0,2.278551926,1.354778164,1.601177567,0.677374359,0.53373384,6.630165095,7.553984323,0.677374359,1.354778164,0.677374359,6.0556043,2.709539501,0.0,0.0,1.06747373,0.53373384,0.0,5.378220919,0.677374359,0.0,0.53373384,1.888512004,9.216970737,10.181813642,0.0,0.0,3.099618969,4.947245549,0.0,0.677374359,1.2111081989999999,0.0,3.3460557769999997,0.677374359,0.53373384,20.17802616,0.0,11.886933979,3.3460557769999997,13.631779534000001,0.0,0.677374359,0.0,5.419038788,1.2111081989999999,1.2111081989999999,2.709539501,9.155129369,0.0,2.278551926,1.2111081989999999,14.43079131,2.668681418,3.243273341,0.677374359,0.0,4.06430671,0.0,0.0,1.888512004,1.354778164,5.275427267,0.53373384,0.0,36.905320048,0.0,0.0,9.33969119,1.888512004,2.812319894,0.0,0.0,2.134945535,0.677374359,0.53373384,0.0,1.06747373,7.225778978,0.53373384,0.677374359,1.888512004,4.167090774,0.53373384,6.014612101,6.589251395,0.53373384,0.0,1.744848089,0.53373384,3.8797028719999997,1.354778164,1.354778164,0.0,42.67169015,1.601177567,0.0,0.0,0.0,4.59804055,3.489723699,0.0,1.354778164,5.13178044,1.354778164,1.354778164,0.0,0.0,0.0,21.67775192,2.668681418,2.134945535,2.668681418,0.0,3.489723699,0.53373384,2.668681418,1.06747373,0.677374359,1.06747373,1.601177567,3.3460557769999997,0.0,0.0,8.683334075,10.67347076,0.08281185,0.020369104,0.02733007,0.01686547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290386937,0.251631483,0.021080306,0.0,1.0,1.0,"[[4], [1]]"
22x22,12.91874249,12.91874249,7.472274141,0.0,0.0,19.438943143000003,0.0,1.06747373,0.53373384,0.0,2.89315322,1.291975653,1.601177567,0.0,0.53373384,0.53373384,3.4269211879999997,0.0,0.0,0.0,3.960657071,0.0,0.0,0.0,1.06747373,0.53373384,2.583933973,2.668681418,0.0,0.0,0.53373384,0.53373384,13.707534384,7.472274141,0.0,0.0,1.06747373,4.26987119,0.0,0.0,0.53373384,1.291975653,3.960657071,0.0,0.53373384,0.53373384,0.0,11.20955962,2.668681418,12.27700137,0.0,0.0,0.0,0.0,0.53373384,0.53373384,1.291975653,3.736090581,0.0,1.601177567,0.53373384,12.021723899,6.544639911,0.53373384,0.0,0.0,0.0,0.0,0.0,1.825709493,0.0,0.53373384,0.53373384,0.0,36.654219266,0.0,0.0,0.53373384,0.53373384,3.4269211879999997,0.0,0.0,2.134945535,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,0.53373384,2.134945535,0.53373384,5.337237742,3.202328513,0.53373384,0.0,1.06747373,1.825709493,3.202328513,0.0,0.0,0.0,25.84108084,1.601177567,0.0,0.0,0.0,1.825709493,2.134945535,0.0,0.0,3.6514077030000003,0.0,1.291975653,0.0,0.0,0.0,0.0,2.668681418,2.134945535,2.668681418,0.0,2.134945535,0.53373384,3.960657071,3.6514077030000003,0.0,2.359449383,1.601177567,2.668681418,3.875958493,0.0,8.005959716,11.965446413,0.021712484,0.020369104,0.040802876,0.030943328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111754766,0.0,0.0,0.0,0.287184533,0.057581035,0.021080306,0.0,1.0,1.0,"[[4], [2]]"
23x23,5.100283239,7.650475889,8.747371572,1.275097431,1.275097431,18.14696749,0.0,1.06747373,0.53373384,0.0,9.251653456,0.0,2.876274998,0.0,0.53373384,0.53373384,4.685122485,1.275097431,0.0,2.55017695,5.218858367999999,2.55017695,1.275097431,0.0,1.06747373,0.53373384,0.0,2.668681418,0.0,0.0,0.53373384,0.53373384,11.089773328,11.297526148,0.0,0.0,1.06747373,4.26987119,0.0,0.0,0.53373384,0.0,9.043986674,0.0,0.53373384,6.909039096,0.0,11.20955962,2.668681418,13.552098801000001,0.0,0.0,0.0,0.0,0.53373384,0.53373384,0.0,3.736090581,0.0,1.601177567,0.53373384,9.370154429,2.668681418,0.53373384,0.0,0.0,1.275097431,0.0,0.0,1.808831271,0.0,0.53373384,0.53373384,0.0,45.51078029,14.02449903,0.0,9.459179134,0.53373384,2.134945535,0.0,2.55017695,2.134945535,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,0.53373384,4.685122485,0.53373384,5.337237742,3.202328513,5.634017079,0.0,1.06747373,1.808831271,3.202328513,0.0,0.0,0.0,113.4721922,5.426429574,0.0,0.0,0.0,3.08391079,2.134945535,0.0,0.0,1.06747373,0.0,1.275097431,0.0,0.0,0.0,0.0,2.668681418,2.134945535,2.668681418,0.0,3.410042966,0.53373384,2.668681418,1.06747373,0.0,1.06747373,1.601177567,2.668681418,0.0,1.275097431,8.005959716,11.948568191000001,0.0,0.028742315999999997,0.050412674000000005,0.052300849,0.0,0.005364625,0.0,0.0,0.0,0.0,0.021680725,0.0,0.281297563,0.0,0.0,0.031295209,0.30324302599999997,0.011198022,0.021080306,0.0,1.0,1.0,"[[4], [3]]"
24x24,4.746454866,0.0,7.472274141,0.0,0.0,18.14696749,2.373261425,1.06747373,0.53373384,2.373261425,8.720877874,0.0,1.601177567,0.0,0.53373384,0.53373384,2.134945535,0.0,0.0,0.0,2.668681418,4.746454866,0.0,0.0,1.06747373,0.53373384,0.0,2.668681418,0.0,0.0,0.53373384,0.53373384,10.912857803000001,7.472274141,0.0,0.0,1.06747373,4.26987119,0.0,0.0,2.906995265,0.0,5.041942842999999,0.0,0.53373384,33.75530936,0.0,11.20955962,2.668681418,12.27700137,0.0,2.373261425,0.0,0.0,0.53373384,0.53373384,2.373261425,3.736090581,0.0,1.601177567,2.906995265,20.88151932,2.668681418,10.026741744,0.0,0.0,7.119700307,0.0,0.0,0.53373384,2.373261425,0.53373384,0.53373384,0.0,36.232736126,0.0,2.373261425,12.39844382,0.53373384,2.134945535,0.0,0.0,2.134945535,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,0.53373384,2.134945535,0.53373384,5.337237742,3.202328513,0.53373384,0.0,1.06747373,7.653434147,3.202328513,0.0,0.0,0.0,23.73432141,1.601177567,0.0,0.0,0.0,5.280188706,2.134945535,0.0,0.0,8.187174037,0.0,0.0,0.0,0.0,0.0,33.22157552,5.041942842999999,2.134945535,2.668681418,0.0,2.134945535,0.53373384,7.415136283999999,1.06747373,0.0,1.06747373,1.601177567,2.668681418,0.0,0.0,8.005959716,13.046732185,0.0,0.040401582,0.042918396,0.03631939,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.0,0.0,0.0,0.006760343,0.0,0.027940554,0.34033323,0.021813423999999998,0.021080306,0.0,1.0,1.0,"[[4], [4]]"
25x25,3.480757388,3.574639922,7.847606645,21.207367945,0.630872464,6.6983716090000005,2.032145239,10.893738665999999,1.261778128,0.0,7.990906108999999,3.372436036,0.630872464,1.68623588,0.0,10.068589845,15.888404303,1.308246823,1.9856506280000001,2.125986508,7.550200573,4.3492734859999995,0.630872464,0.0,4.163277691,15.897557442,1.639733985,12.17002202,2.695032231,0.630872464,0.0,1.354778164,19.348055717,4.3492734859999995,0.0,0.0,4.111629852,7.9922518149999995,1.008861521,1.308246823,0.677374359,0.630872464,8.302700135,1.68623588,0.0,29.784672190000002,5.928031289,10.893738665999999,1.9391524869999999,55.227348084000006,0.0,0.677374359,1.008861521,27.369621574999996,2.3171083439999998,0.677374359,14.191252043,33.105141447,0.0,1.308246823,5.849448401,21.758426206,3.3412895320000002,17.153748811,6.480341379,0.0,5.073168231,0.630872464,0.630872464,1.354778164,2.363639685,7.643232331,0.630872464,0.630872464,18.52845531,15.93557709,0.0,28.337697346,2.994512149,12.533366723999999,0.0,0.630872464,7.570575795,3.387764636,0.0,0.0,0.630872464,3.6254178130000003,1.448612149,1.308246823,3.8783246050000004,21.765496165000002,0.0,14.424708250999998,8.936990615000001,1.261778128,3.532407962,2.3171083439999998,3.9721585900000003,1.308246823,2.6165562920000003,4.8871861260000005,0.630872464,165.80833404999998,0.630872464,0.0,0.0,3.4662700209999997,11.564612656000001,10.312244027,1.892677383,4.256317068,4.06430671,2.803390313,21.279660392,0.0,0.0,0.0,21.67775192,6.81183044,8.829525480000001,0.630872464,0.630872464,1.354778164,0.0,12.490575962,0.0,0.677374359,0.0,0.0,3.2009208,1.448612149,1.008861521,0.677374359,4.345889776,0.091013723,0.024003092,0.027641777,0.06637316300000001,0.0,0.0,0.0,0.0,0.014445687,0.0,0.184843157,0.0,0.25064898199999996,0.0,0.0727907,0.016809277,0.8544862049999999,0.246967114,0.006601794,0.036583618,2.0,2.0,"[[0, 1], [0, 1]]"
26x26,14.367354639,15.816008053,6.492828481,19.175222706,0.630872464,5.958202023,0.0,10.216364307,1.261778128,0.0,8.605507402999999,3.3096335249999997,0.630872464,1.008861521,0.0,3.9721585900000003,11.761341168,0.630872464,0.630872464,1.448612149,5.455253344,1.639733985,0.630872464,0.0,4.163277691,15.897557442,4.223667958,9.460482519,2.017657872,0.630872464,0.0,0.0,23.838619364,1.639733985,0.0,0.0,2.079484613,7.314877456,1.008861521,0.630872464,0.0,1.922848117,8.917301429,1.008861521,0.0,10.14037987,5.928031289,10.216364307,1.261778128,53.872569920000004,0.0,0.0,1.008861521,21.950582787,1.639733985,0.0,12.773688195,27.686102659,0.0,0.630872464,5.172074042,19.349358795,7.217248025,14.44420931,5.8029670200000005,0.0,1.008861521,0.630872464,0.630872464,1.291975653,1.008861521,2.901538904,0.630872464,0.630872464,18.277354528,15.93557709,0.0,19.531739996,1.639733985,13.147968017999998,0.0,0.630872464,7.570575795,2.710390277,0.0,0.0,0.630872464,2.270639649,1.448612149,0.630872464,2.523546441,19.733350926,0.0,13.747333891999999,5.550067733000001,1.261778128,3.532407962,1.639733985,5.264134243,0.630872464,1.261778128,3.532407962,0.630872464,148.97772473999999,0.630872464,0.0,0.0,3.4662700209999997,8.792281599,8.957465863,1.892677383,2.901538904,2.583933973,1.448612149,21.216857881000003,0.0,0.0,0.0,0.0,6.81183044,8.829525480000001,0.630872464,0.630872464,0.0,0.0,13.782551615,2.583933973,0.0,1.291975653,0.0,2.523546441,5.324570642,1.008861521,0.0,5.637865429,0.029914357000000003,0.024003092,0.041114582999999996,0.08045102100000001,0.0,0.0,0.0,0.0,0.014445687,0.0,0.184843157,0.0,0.36240374799999997,0.0,0.0727907,0.016809277,0.851283801,0.052916666,0.006601794,0.036583618,2.0,2.0,"[[0, 1], [0, 2]]"
27x27,6.548895388,10.547741452,7.767925912,20.450320137,1.9059698950000001,4.66622637,0.0,10.216364307,1.261778128,0.0,14.964007638999998,2.017657872,1.9059698950000001,1.008861521,0.0,3.9721585900000003,13.019542465,1.9059698950000001,0.630872464,3.9987890989999997,6.713454641,4.189910935,1.9059698950000001,0.0,4.163277691,15.897557442,1.639733985,9.460482519,2.017657872,0.630872464,0.0,0.0,21.220858308,5.464985992,0.0,0.0,2.079484613,7.314877456,1.008861521,0.630872464,0.0,0.630872464,14.000631032000001,1.008861521,0.0,16.515685126,5.928031289,10.216364307,1.261778128,55.147667351,0.0,0.0,1.008861521,21.950582787,1.639733985,0.0,11.481712542,27.686102659,0.0,0.630872464,5.172074042,16.697789325,3.3412895320000002,14.44420931,5.8029670200000005,0.0,2.283958952,0.630872464,0.630872464,1.275097431,1.008861521,2.901538904,0.630872464,0.630872464,27.133915551999998,29.96007612,0.0,28.457185289999998,1.639733985,11.855992364999999,0.0,3.181049414,7.570575795,2.710390277,0.0,0.0,0.630872464,2.270639649,1.448612149,0.630872464,2.523546441,22.283527876,0.0,13.747333891999999,5.550067733000001,6.362061367000001,3.532407962,1.639733985,5.247256021,0.630872464,1.261778128,3.532407962,0.630872464,236.6088361,4.456124471,0.0,0.0,3.4662700209999997,10.050482896,8.957465863,1.892677383,2.901538904,0.0,1.448612149,21.199979659,0.0,0.0,0.0,0.0,6.81183044,8.829525480000001,0.630872464,0.630872464,1.275097431,0.0,12.490575962,0.0,0.0,0.0,0.0,2.523546441,1.448612149,2.283958952,0.0,5.620987207,0.008201873,0.032376304,0.050724381,0.10180854200000002,0.0,0.005364625,0.0,0.0,0.014445687,0.0,0.20652388200000002,0.0,0.5319465449999999,0.0,0.0727907,0.048104486,0.867342294,0.006533653,0.006601794,0.036583618,2.0,2.0,"[[0, 1], [0, 3]]"
28x28,6.195067014999999,2.897265563,6.492828481,19.175222706,0.630872464,4.66622637,2.373261425,10.216364307,1.261778128,2.373261425,14.433232056999998,2.017657872,0.630872464,1.008861521,0.0,3.9721585900000003,10.469365515,0.630872464,0.630872464,1.448612149,4.163277691,6.386188851,0.630872464,0.0,4.163277691,15.897557442,1.639733985,9.460482519,2.017657872,0.630872464,0.0,0.0,21.043942783,1.639733985,0.0,0.0,2.079484613,7.314877456,1.008861521,0.630872464,2.373261425,0.630872464,9.998587201,1.008861521,0.0,43.361955390000006,5.928031289,10.216364307,1.261778128,53.872569920000004,0.0,2.373261425,1.008861521,21.950582787,1.639733985,0.0,13.854973967,27.686102659,0.0,0.630872464,7.545335467,28.209154215999998,3.3412895320000002,23.937217214,5.8029670200000005,0.0,8.128561827999999,0.630872464,0.630872464,0.0,3.382122946,2.901538904,0.630872464,0.630872464,17.855871388,15.93557709,2.373261425,31.396449976,1.639733985,11.855992364999999,0.0,0.630872464,7.570575795,2.710390277,0.0,0.0,0.630872464,2.270639649,1.448612149,0.630872464,2.523546441,19.733350926,0.0,13.747333891999999,5.550067733000001,1.261778128,3.532407962,1.639733985,11.091858897,0.630872464,1.261778128,3.532407962,0.630872464,146.87096531,0.630872464,0.0,0.0,3.4662700209999997,12.246760812,8.957465863,1.892677383,2.901538904,7.119700307,1.448612149,19.924882228,0.0,0.0,0.0,33.22157552,9.185091865,8.829525480000001,0.630872464,0.630872464,0.0,0.0,17.237030827999998,0.0,0.0,0.0,0.0,2.523546441,1.448612149,1.008861521,0.0,6.719151201,0.008201873,0.044035569999999996,0.043230103,0.08582708300000001,0.0,0.004387271,0.011314421,0.0,0.014445687,0.0,0.184843157,0.0,0.25064898199999996,0.006760343,0.0727907,0.044749831000000004,0.904432498,0.017149055,0.006601794,0.036583618,2.0,2.0,"[[0, 1], [0, 4]]"
29x29,14.950887729,13.596116849,6.398994496,21.207367945,0.630872464,7.990347262,2.032145239,10.893738665999999,1.261778128,0.0,6.385616198999999,4.664411689,0.630872464,1.68623588,0.0,8.619977696,17.180379956,1.308246823,1.9856506280000001,0.677374359,8.842176226,4.3492734859999995,0.630872464,0.0,4.163277691,15.897557442,4.223667958,12.17002202,2.695032231,0.630872464,0.0,1.354778164,24.515993723,4.3492734859999995,0.0,0.0,2.663017703,7.9922518149999995,1.008861521,1.308246823,0.677374359,1.922848117,5.248786012,1.68623588,0.0,19.64429232,5.928031289,10.893738665999999,1.9391524869999999,55.227348084000006,0.0,0.677374359,1.008861521,27.369621574999996,2.3171083439999998,0.677374359,15.483227696,31.656529298000002,0.0,1.308246823,5.849448401,23.715739849000002,5.768635876,15.705136662,6.480341379,0.0,5.073168231,0.630872464,0.630872464,2.646753817,2.363639685,7.643232331,0.630872464,0.630872464,17.90185425,0.0,0.0,13.853097026,2.994512149,13.825342376999998,0.0,0.630872464,7.570575795,1.9391524869999999,0.0,0.0,0.630872464,3.6254178130000003,0.0,1.308246823,3.8783246050000004,17.419606389000002,0.0,11.527442687999999,8.936990615000001,1.261778128,3.532407962,2.3171083439999998,3.8155220940000003,1.308246823,2.6165562920000003,4.8871861260000005,0.630872464,68.51277099,0.630872464,0.0,0.0,2.017657872,8.510698533000001,10.312244027,1.892677383,4.256317068,6.648240683000001,1.354778164,22.571636045,0.0,0.0,0.0,21.67775192,6.81183044,8.829525480000001,0.630872464,0.630872464,1.354778164,0.0,13.782551615,2.583933973,0.677374359,1.291975653,0.0,3.2009208,3.875958493,1.008861521,0.677374359,1.291975653,0.10452433400000001,0.024003092,0.015856977,0.042239127,0.0,0.0,0.0,0.0,0.014445687,0.0,0.184843157,0.0,0.175214376,0.0,0.0727907,0.016809277,0.6851248689999999,0.29988378,0.006601794,0.036583618,2.0,2.0,"[[0, 1], [1, 2]]"
