coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Pericytes,Astrocyte Pericytes
16x16,0.0,0.0,26.02713432,0.0,0.0,38.801767590000004,1.859170143,3.718348337,0.0,0.0,1.61613409,0.0,2.788785337,0.0,0.0,1.859170143,3.718348337,0.0,0.0,0.0,0.0,3.23233465,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,13.0152226,9.296746007,0.0,0.0,4.848439478,2.788785337,0.0,0.0,0.0,1.61613409,0.0,0.929612039,0.929612039,65.57436223900001,0.0,0.0,3.718348337,1.859170143,0.929612039,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.0,0.0,1.859170143,2.788785337,1.859170143,3.718348337,0.0,0.929612039,0.0,0.0,0.0,1.61613409,0.0,1.859170143,0.0,0.0,38.11109724,12.92836054,0.0,6.464659462,1.61613409,0.929612039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,0.0,0.929612039,0.0,3.718348337,1.61613409,0.0,0.0,0.0,1.859170143,14.87449798,0.929612039,0.0,0.0,2.5457461290000003,1.859170143,0.0,0.0,1.61613409,1.859170143,1.859170143,0.0,1.61613409,3.475304233,0.929612039,0.0,0.0,0.0,0.0,2.5457461290000003,2.788785337,1.859170143,13.94514042,0.0,0.0,1.61613409,0.929612039,0.0,0.0,0.929612039,2.788785337,0.929612039,0.0,0.0,0.0,10.22535282,0.0,0.054153958999999995,0.011767080999999999,0.011489848,0.0,0.025205671,0.0,0.0,0.0,0.0,0.004055023,0.0,0.167070254,0.0,0.0,0.0,0.556891679,0.00021435,0.0,0.0,1.0,1.0,"[[3], [1]]"
17x17,0.0,0.0,26.02713432,11.39938086,0.0,37.1856335,1.859170143,4.858231196,0.0,1.139882859,0.0,0.0,2.788785337,0.0,0.0,2.999053002,3.718348337,0.0,0.0,4.559554603,0.0,1.139882859,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.929612039,0.0,0.0,2.0694948980000003,13.0152226,9.296746007,0.0,1.139882859,3.419671593,2.788785337,0.0,2.279744406,0.0,0.0,0.0,0.929612039,0.929612039,48.806100909,1.139882859,0.0,3.718348337,1.859170143,0.929612039,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.0,0.0,1.859170143,10.768034027,1.859170143,3.718348337,0.0,0.929612039,2.279744406,0.0,0.0,34.19654225,2.279744406,1.859170143,0.0,1.139882859,38.11109724,182.4002824,1.139882859,27.3595934,0.0,0.929612039,0.0,5.699463109,0.0,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,1.139882859,0.929612039,0.0,3.718348337,0.0,0.0,0.0,1.139882859,1.859170143,14.87449798,2.0694948980000003,0.0,0.0,0.929612039,7.558633252,0.0,2.279744406,0.0,1.859170143,1.859170143,0.0,2.279744406,1.859170143,2.0694948980000003,0.0,1.139882859,0.0,0.0,0.929612039,2.788785337,6.418724746,13.94514042,0.0,0.0,0.0,0.929612039,0.0,0.0,0.929612039,2.788785337,0.929612039,0.0,0.0,0.0,10.22535282,0.0,0.050472276999999996,0.025098138000000002,0.016425722,0.0,0.027159767,0.0,0.0,0.0,0.0,0.081158158,0.0,0.019951216,0.0,0.0,0.0,0.7652817649999999,0.00021435,0.0,0.0,1.0,1.0,"[[3], [2]]"
18x18,0.0,0.0,26.02713432,0.0,0.0,47.701589580000004,1.859170143,3.718348337,0.0,0.0,0.0,0.0,2.788785337,0.0,0.0,1.859170143,3.718348337,0.0,0.0,10.51595608,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,13.0152226,9.296746007,0.0,0.0,5.2579199,2.788785337,0.0,0.0,0.0,10.51595608,0.0,0.929612039,0.929612039,106.09916773900001,0.0,0.0,3.718348337,1.859170143,0.929612039,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.0,0.0,1.859170143,2.788785337,1.859170143,3.718348337,0.0,0.929612039,0.0,0.0,0.0,0.0,0.0,1.859170143,0.0,0.0,38.11109724,15.77258494,0.0,0.0,0.0,0.929612039,0.0,0.0,0.0,0.0,0.0,5.2579199,0.0,0.929612039,0.0,0.0,0.0,0.929612039,0.0,3.718348337,0.0,0.0,0.0,0.0,1.859170143,14.87449798,0.929612039,0.0,0.0,0.929612039,1.859170143,0.0,0.0,0.0,1.859170143,12.375126223,0.0,0.0,1.859170143,0.929612039,0.0,0.0,0.0,0.0,0.929612039,2.788785337,1.859170143,13.94514042,0.0,0.0,0.0,0.929612039,0.0,0.0,0.929612039,2.788785337,0.929612039,0.0,0.0,0.0,10.22535282,0.0,0.03456074,0.023024324000000002,0.006424731,0.0,0.024030755,0.0,0.0,0.0,0.0,0.0085271,0.0,0.121873785,0.0,0.0,0.0,0.533507003,0.010893252,0.0,0.0,1.0,1.0,"[[3], [3]]"
19x19,0.0,0.0,26.02713432,4.552518318,1.820979954,38.096146512000004,4.590640535,3.718348337,0.0,0.0,0.0,0.910513012,4.609765291,0.0,0.910513012,1.859170143,3.718348337,0.0,0.0,3.641945102,1.820979954,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,13.0152226,10.207259018999999,0.910513012,0.0,2.731470392,3.699298349,0.0,0.0,0.0,0.0,0.0,1.840125051,0.929612039,39.166991988999996,0.0,0.0,4.628861349,1.859170143,0.929612039,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.0,0.0,1.859170143,10.072783616,1.859170143,3.718348337,0.0,0.929612039,0.0,0.0,0.910513012,30.95950175,0.910513012,3.6801500970000003,0.0,0.0,38.11109724,130.1897789,0.0,8.194539862,0.0,0.929612039,0.0,4.552518318,0.0,0.0,0.0,0.0,0.0,2.750591993,0.0,0.0,0.0,0.929612039,0.0,3.718348337,0.0,0.0,0.0,2.731470392,1.859170143,14.87449798,3.6610824309999996,0.0,0.0,1.840125051,2.769683155,0.910513012,0.0,0.0,1.859170143,1.859170143,0.0,1.820979954,6.411688461,0.929612039,0.0,0.0,0.0,0.910513012,0.929612039,2.788785337,1.859170143,13.94514042,0.0,0.0,1.820979954,0.929612039,0.0,0.910513012,0.929612039,2.788785337,1.840125051,0.910513012,0.0,0.0,11.135865832,0.0,0.062985743,0.006217006000000001,0.018592025,0.0,0.041317099,0.0,0.0,0.0,0.0,0.056650515,0.0,0.158534577,0.0,0.0,0.0,0.744247297,0.00021435,0.0,0.0,1.0,1.0,"[[3], [4]]"
20x20,0.889687542,0.0,14.23351063,1.500115082,0.889687542,63.16526615,0.0,0.750048159,0.889687542,0.0,0.750048159,0.0,5.338113324,0.0,0.0,0.0,0.0,0.750048159,0.750048159,8.059035244,4.029517779,6.750504986,0.0,0.0,0.889687542,0.750048159,0.750048159,0.0,0.889687542,0.0,0.0,0.0,7.117457061,10.67615899,0.0,0.0,0.889687542,1.77939326,0.0,0.0,0.889687542,0.0,2.669019332,0.0,0.0,51.75941847,0.0,0.0,0.0,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.750048159,2.529441419,1.77939326,0.889687542,10.779393259999999,0.750048159,0.0,0.0,0.0,3.750288648,0.0,1.639735701,2.250124519,0.0,4.029517779,0.0,0.0,33.80967752,30.00273442,0.889687542,3.1398120609999998,0.750048159,0.0,0.0,0.889687542,0.750048159,0.750048159,0.750048159,0.0,4.919143850999999,0.750048159,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.0,0.0,6.41930798,0.889687542,0.889687542,0.0,0.0,0.0,0.0,1.639735701,0.0,0.750048159,1.77939326,0.0,2.669019332,0.0,1.500115082,4.169134414,0.0,0.0,0.0,0.0,0.0,3.889871833,2.529441419,0.889687542,0.889687542,0.0,0.0,0.0,0.0,0.889687542,0.750048159,1.77939326,0.0,0.0,0.750048159,0.0,0.0,3.558689367,0.020164484,0.042238232,0.180212485,0.029367558000000002,0.0,0.032435668,0.0,0.0,0.0,0.0,0.062229008,0.0,0.178221654,0.0,0.0,0.019623415,0.6186545139999999,0.0,0.053331325,0.0,1.0,1.0,"[[4], [0]]"
21x21,0.889687542,0.0,14.23351063,0.0,0.889687542,64.78140024,0.0,0.0,0.889687542,0.0,1.61613409,0.0,5.338113324,0.0,0.0,0.0,0.0,0.0,0.0,3.558689367,1.77939326,3.23233465,0.0,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,7.117457061,10.67615899,0.0,0.0,5.73812702,1.77939326,0.0,0.0,0.889687542,1.61613409,2.669019332,0.0,0.0,64.6447502,0.0,0.0,0.0,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.0,1.77939326,1.77939326,0.889687542,1.77939326,0.0,0.0,0.0,0.0,0.0,0.0,0.889687542,1.61613409,0.0,1.77939326,0.0,0.0,33.80967752,12.92836054,0.889687542,7.354347004,1.61613409,0.0,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,1.61613409,0.0,0.0,2.669019332,0.889687542,0.889687542,0.0,0.0,0.0,1.61613409,0.889687542,0.0,0.0,3.39552735,0.0,2.669019332,0.0,1.61613409,4.2851534220000005,0.0,0.0,0.0,0.0,0.0,2.505821632,1.77939326,0.889687542,0.889687542,0.0,0.0,1.61613409,0.0,0.889687542,0.0,1.77939326,0.0,0.0,0.0,0.0,0.0,3.558689367,0.020164484,0.042137443,0.187339554,0.01131073,0.0,0.025205671,0.0,0.0,0.0,0.0,0.019000646,0.0,0.167070254,0.0,0.0,0.019623415,0.626426995,0.0,0.053331325,0.0,1.0,1.0,"[[4], [1]]"
22x22,0.889687542,0.0,14.23351063,11.39938086,0.889687542,63.16526615,0.0,1.139882859,0.889687542,1.139882859,0.0,0.0,5.338113324,0.0,0.0,1.139882859,0.0,0.0,0.0,8.11824397,1.77939326,1.139882859,0.0,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,1.139882859,7.117457061,10.67615899,0.0,1.139882859,4.309359135,1.77939326,0.0,2.279744406,0.889687542,0.0,2.669019332,0.0,0.0,47.87648887,1.139882859,0.0,0.0,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.0,1.77939326,1.77939326,0.889687542,9.758641950000001,0.0,0.0,0.0,0.0,2.279744406,0.0,0.889687542,34.19654225,2.279744406,1.77939326,0.0,1.139882859,33.80967752,182.4002824,2.029570401,28.249280942000002,0.0,0.0,0.0,6.589150651,0.0,0.0,0.0,0.0,2.669019332,0.0,0.0,0.0,1.139882859,0.889687542,0.0,0.0,0.0,0.0,0.0,3.808902191,0.889687542,0.889687542,1.139882859,0.0,0.0,0.0,6.589150651,0.0,2.279744406,1.77939326,0.0,2.669019332,0.0,2.279744406,2.669019332,1.139882859,0.0,1.139882859,0.0,0.0,0.889687542,1.77939326,5.4492421449999995,0.889687542,0.0,0.0,0.0,0.0,0.889687542,0.0,1.77939326,0.0,0.0,0.0,0.0,0.0,3.558689367,0.020164484,0.038455761,0.200670611,0.016246604,0.0,0.027159767,0.0,0.0,0.0,0.0,0.096103781,0.0,0.019951216,0.0,0.0,0.019623415,0.834817081,0.0,0.053331325,0.0,1.0,1.0,"[[4], [2]]"
23x23,0.889687542,0.0,14.23351063,0.0,0.889687542,73.68122223,0.0,0.0,0.889687542,0.0,0.0,0.0,5.338113324,0.0,0.0,0.0,0.0,0.0,0.0,14.074645447,1.77939326,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,7.117457061,10.67615899,0.0,0.0,6.147607442,1.77939326,0.0,0.0,0.889687542,10.51595608,2.669019332,0.0,0.0,105.1695557,0.0,0.0,0.0,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.0,1.77939326,1.77939326,0.889687542,1.77939326,0.0,0.0,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,1.77939326,0.0,0.0,33.80967752,15.77258494,0.889687542,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,5.2579199,2.669019332,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.0,0.0,2.669019332,0.889687542,0.889687542,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,1.77939326,0.0,13.184975412,0.0,0.0,2.669019332,0.0,0.0,0.0,0.0,0.0,0.889687542,1.77939326,0.889687542,0.889687542,0.0,0.0,0.0,0.0,0.889687542,0.0,1.77939326,0.0,0.0,0.0,0.0,0.0,3.558689367,0.020164484,0.022544224,0.198596797,0.006245613,0.0,0.024030755,0.0,0.0,0.0,0.0,0.023472723,0.0,0.121873785,0.0,0.0,0.019623415,0.603042319,0.010678902,0.053331325,0.0,1.0,1.0,"[[4], [3]]"
24x24,0.889687542,0.0,14.23351063,4.552518318,2.710667496,64.075779162,2.731470392,0.0,0.889687542,0.0,0.0,0.910513012,7.159093278,0.0,0.910513012,0.0,0.0,0.0,0.0,7.200634469000001,3.600373214,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,7.117457061,11.586672002,0.910513012,0.0,3.6211579339999997,2.689906272,0.0,0.0,0.889687542,0.0,2.669019332,0.910513012,0.0,38.23737995,0.0,0.0,0.910513012,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.0,1.77939326,1.77939326,0.889687542,9.063391539000001,0.0,0.0,0.0,0.0,0.0,0.0,1.800200554,30.95950175,0.910513012,3.600373214,0.0,0.0,33.80967752,130.1897789,0.889687542,9.084227404,0.0,0.0,0.0,5.44220586,0.0,0.0,0.0,0.0,2.669019332,1.820979954,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.0,0.0,5.400489724,0.889687542,0.889687542,2.731470392,0.0,0.0,0.910513012,1.800200554,0.910513012,0.0,1.77939326,0.0,2.669019332,0.0,1.820979954,7.22153765,0.0,0.0,0.0,0.0,0.910513012,0.889687542,1.77939326,0.889687542,0.889687542,0.0,0.0,1.820979954,0.0,0.889687542,0.910513012,1.77939326,0.0,0.910513012,0.910513012,0.0,0.0,4.469202379,0.020164484,0.050969227,0.181789479,0.018412907,0.0,0.041317099,0.0,0.0,0.0,0.0,0.071596138,0.0,0.158534577,0.0,0.0,0.019623415,0.813782613,0.0,0.053331325,0.0,1.0,1.0,"[[4], [4]]"
25x25,0.0,0.0,37.19856438,4.954830858,0.0,54.34387894,0.0,0.750048159,0.0,0.0,3.2328627890000003,0.0,3.454715776,0.0,3.454715776,0.0,1.733316984,0.750048159,0.750048159,5.367026417,2.250124519,20.358805394999997,0.0,0.0,0.86668054,3.3440732079999997,0.750048159,0.0,0.0,0.0,0.0,0.0,7.799945855,10.375965759,1.727344509,0.0,4.848439478,0.0,0.0,0.0,0.0,5.076795583,2.59997927,0.0,0.0,118.131513179,0.0,0.0,6.060693464,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616728699,0.750048159,0.0,0.0,15.060693464,5.071444475000001,0.0,0.0,0.0,5.483605632,0.0,2.477392668,3.866258609,0.0,5.710786012,0.86668054,0.86668054,43.274838259999996,42.931094959999996,1.733316984,9.581464521000001,4.0994992329999995,1.727344509,0.0,0.0,0.750048159,0.750048159,0.750048159,0.0,3.977469028,0.750048159,0.86668054,0.0,0.0,0.0,0.0,2.594025049,2.48281463,1.727344509,0.0,3.750288648,0.0,7.788064731,0.0,0.0,0.0,4.210159139,4.21667838,0.0,0.750048159,1.61613409,0.0,1.727344509,0.0,3.9829297120000002,3.9829297120000002,0.86668054,1.733316984,0.0,0.0,0.0,4.616318381,6.804743205,5.19397473,15.588806146,0.86668054,0.86668054,1.61613409,2.594025049,0.0,1.616728699,1.727344509,1.727344509,1.727344509,4.210709652,0.0,0.0,20.758558388,0.014057076,0.09502479,0.050607441999999996,0.037592872000000006,0.0,0.057641339,0.0,0.0,0.0,0.0,0.050879252,0.0,0.345291908,0.0,0.0,0.0,1.1467883,0.01306404,0.0048049090000000004,0.0,2.0,2.0,"[[0, 1], [0, 1]]"
26x26,0.0,0.0,37.19856438,16.354211718000002,0.0,52.72774485,0.0,1.889931018,0.0,1.139882859,1.616728699,0.0,3.454715776,0.0,3.454715776,1.139882859,1.733316984,0.750048159,0.750048159,9.92658102,2.250124519,18.266353604,0.0,0.0,0.86668054,3.3440732079999997,0.750048159,0.0,0.0,0.0,0.0,1.139882859,7.799945855,10.375965759,1.727344509,1.139882859,3.419671593,0.0,0.0,2.279744406,0.0,3.460661493,2.59997927,0.0,0.0,101.363251849,1.139882859,0.0,6.060693464,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616728699,0.750048159,0.0,0.0,23.039942154000002,5.071444475000001,0.0,0.0,0.0,7.763350038,0.0,2.477392668,36.446666769000004,2.279744406,5.710786012,0.86668054,2.006563399,43.274838259999996,212.40301682,2.873199843,30.476398459000002,2.483365143,1.727344509,0.0,5.699463109,0.750048159,0.750048159,0.750048159,0.0,3.977469028,0.750048159,0.86668054,0.0,1.139882859,0.0,0.0,2.594025049,0.86668054,1.727344509,0.0,4.890171507,0.0,7.788064731,1.139882859,0.0,0.0,2.594025049,9.916141489000001,0.0,3.0297925649999997,0.0,0.0,1.727344509,0.0,4.646540028,2.366795622,2.006563399,1.733316984,1.139882859,0.0,0.0,3.000184291,6.804743205,9.753529333,15.588806146,0.86668054,0.86668054,0.0,2.594025049,0.0,1.616728699,1.727344509,1.727344509,1.727344509,4.210709652,0.0,0.0,20.758558388,0.014057076,0.091343108,0.063938499,0.042528746000000006,0.0,0.059595435,0.0,0.0,0.0,0.0,0.127982387,0.0,0.19817287,0.0,0.0,0.0,1.355178386,0.01306404,0.0048049090000000004,0.0,2.0,2.0,"[[0, 1], [0, 2]]"
27x27,0.0,0.0,37.19856438,4.954830858,0.0,63.24370093,0.0,0.750048159,0.0,0.0,1.616728699,0.0,3.454715776,0.0,3.454715776,0.0,1.733316984,0.750048159,0.750048159,15.882982497,2.250124519,17.126470745,0.0,0.0,0.86668054,3.3440732079999997,0.750048159,0.0,0.0,0.0,0.0,0.0,7.799945855,10.375965759,1.727344509,0.0,5.2579199,0.0,0.0,0.0,0.0,13.976617573,2.59997927,0.0,0.0,158.656318679,0.0,0.0,6.060693464,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616728699,0.750048159,0.0,0.0,15.060693464,5.071444475000001,0.0,0.0,0.0,5.483605632,0.0,2.477392668,2.250124519,0.0,5.710786012,0.86668054,0.86668054,43.274838259999996,45.77531936,1.733316984,3.116805059,2.483365143,1.727344509,0.0,0.0,0.750048159,0.750048159,0.750048159,5.2579199,3.977469028,0.750048159,0.86668054,0.0,0.0,0.0,0.0,2.594025049,0.86668054,1.727344509,0.0,3.750288648,0.0,7.788064731,0.0,0.0,0.0,2.594025049,4.21667838,0.0,0.750048159,0.0,0.0,12.243300589,0.0,2.366795622,2.366795622,0.86668054,1.733316984,0.0,0.0,0.0,3.000184291,6.804743205,5.19397473,15.588806146,0.86668054,0.86668054,0.0,2.594025049,0.0,1.616728699,1.727344509,1.727344509,1.727344509,4.210709652,0.0,0.0,20.758558388,0.014057076,0.075431571,0.061864685,0.032527755000000005,0.0,0.056466423,0.0,0.0,0.0,0.0,0.055351329000000005,0.0,0.300095439,0.0,0.0,0.0,1.123403624,0.023742942000000003,0.0048049090000000004,0.0,2.0,2.0,"[[0, 1], [0, 3]]"
28x28,0.0,0.0,37.19856438,9.507349176,1.820979954,53.638257862,2.731470392,0.750048159,0.0,0.0,1.616728699,0.910513012,5.27569573,0.0,4.365228788,0.0,1.733316984,0.750048159,0.750048159,9.008971519,4.071104473,17.126470745,0.0,0.0,0.86668054,3.3440732079999997,0.750048159,0.0,0.0,0.0,0.0,0.0,7.799945855,11.286478770999999,2.637857521,0.0,2.731470392,0.910513012,0.0,0.0,0.0,3.460661493,2.59997927,0.910513012,0.0,91.724142929,0.0,0.0,6.971206476,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616728699,0.750048159,0.0,0.0,22.344691743,5.071444475000001,0.0,0.0,0.0,5.483605632,0.0,3.38790568,33.209626269,0.910513012,7.531765966,0.86668054,0.86668054,43.274838259999996,160.19251332,1.733316984,11.311344921,2.483365143,1.727344509,0.0,4.552518318,0.750048159,0.750048159,0.750048159,0.0,3.977469028,2.571028113,0.86668054,0.0,0.0,0.0,0.0,2.594025049,0.86668054,1.727344509,0.0,6.48175904,0.0,7.788064731,2.731470392,0.0,0.0,3.504538061,5.127191392,0.910513012,0.750048159,0.0,0.0,1.727344509,0.0,4.187775576,6.91931394,0.86668054,1.733316984,0.0,0.0,0.910513012,3.000184291,6.804743205,5.19397473,15.588806146,0.86668054,0.86668054,1.820979954,2.594025049,0.0,2.5272417110000003,1.727344509,1.727344509,2.637857521,5.121222664,0.0,0.0,21.6690714,0.014057076,0.10385657400000001,0.045057367,0.04469504900000001,0.0,0.073752767,0.0,0.0,0.0,0.0,0.10347474400000001,0.0,0.336756231,0.0,0.0,0.0,1.334143918,0.01306404,0.0048049090000000004,0.0,2.0,2.0,"[[0, 1], [0, 4]]"
29x29,0.0,0.0,37.19856438,14.854096636000001,0.0,54.34387894,0.0,1.139882859,0.0,1.139882859,2.48281463,0.0,3.454715776,0.0,3.454715776,1.139882859,1.733316984,0.0,0.0,5.4262351429999995,0.0,14.748183268,0.0,0.0,0.86668054,2.594025049,0.0,0.0,0.0,0.0,0.0,1.139882859,7.799945855,10.375965759,1.727344509,1.139882859,8.268111071,0.0,0.0,2.279744406,0.0,5.076795583,2.59997927,0.0,0.0,114.24858357900001,1.139882859,0.0,6.060693464,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86668054,0.0,0.0,0.0,14.039942154,4.321396316,0.0,0.0,0.0,4.01306139,0.0,1.727344509,35.81267634,2.279744406,3.460661493,0.86668054,2.006563399,43.274838259999996,195.32864294,2.873199843,34.690933402,3.349451074,1.727344509,0.0,5.699463109,0.0,0.0,0.0,0.0,1.727344509,0.0,0.86668054,0.0,1.139882859,0.0,0.0,2.594025049,2.48281463,1.727344509,0.0,1.139882859,0.0,7.788064731,1.139882859,0.0,0.0,4.210159139,9.166093329999999,0.0,2.279744406,1.61613409,0.0,1.727344509,0.0,4.762559036,2.48281463,2.006563399,1.733316984,1.139882859,0.0,0.0,1.61613409,6.054695046,9.753529333,15.588806146,0.86668054,0.86668054,1.61613409,2.594025049,0.0,0.86668054,1.727344509,1.727344509,1.727344509,3.460661493,0.0,0.0,20.758558388,0.014057076,0.09124231899999999,0.071065568,0.024471918000000002,0.0,0.052365438,0.0,0.0,0.0,0.0,0.084754025,0.0,0.18702147,0.0,0.0,0.0,1.362950867,0.01306404,0.0048049090000000004,0.0,2.0,2.0,"[[0, 1], [1, 2]]"
30x30,0.0,0.0,37.19856438,3.454715776,0.0,64.85983502,0.0,0.0,0.0,0.0,2.48281463,0.0,3.454715776,0.0,3.454715776,0.0,1.733316984,0.0,0.0,11.382636620000001,0.0,13.608300409,0.0,0.0,0.86668054,2.594025049,0.0,0.0,0.0,0.0,0.0,0.0,7.799945855,10.375965759,1.727344509,0.0,10.106359378,0.0,0.0,0.0,0.0,15.592751663000001,2.59997927,0.0,0.0,171.541650409,0.0,0.0,6.060693464,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86668054,0.0,0.0,0.0,6.060693464,4.321396316,0.0,0.0,0.0,1.733316984,0.0,1.727344509,1.61613409,0.0,3.460661493,0.86668054,0.86668054,43.274838259999996,28.70094548,1.733316984,7.331340002,3.349451074,1.727344509,0.0,0.0,0.0,0.0,0.0,5.2579199,1.727344509,0.0,0.86668054,0.0,0.0,0.0,0.0,2.594025049,2.48281463,1.727344509,0.0,0.0,0.0,7.788064731,0.0,0.0,0.0,4.210159139,3.466630221,0.0,0.0,1.61613409,0.0,12.243300589,0.0,2.48281463,2.48281463,0.86668054,1.733316984,0.0,0.0,0.0,1.61613409,6.054695046,5.19397473,15.588806146,0.86668054,0.86668054,1.61613409,2.594025049,0.0,0.86668054,1.727344509,1.727344509,1.727344509,3.460661493,0.0,0.0,20.758558388,0.014057076,0.075330782,0.068991754,0.014470927000000001,0.0,0.049236426,0.0,0.0,0.0,0.0,0.012122967,0.0,0.288944039,0.0,0.0,0.0,1.131176105,0.023742942000000003,0.0048049090000000004,0.0,2.0,2.0,"[[0, 1], [1, 3]]"
