coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Microglia,Inhibitorycells,Microgliacells
10x10,0.891907941,0.0,16.943432079,8.906038237,0.0,20.510019379,0.0,5.346282395,0.0,0.0,10.689850861,0.891907941,0.0,0.0,0.0,1.782509449,5.346282395,0.891907941,0.0,1.781249819,1.781249819,1.783812624,0.0,0.0,0.0,0.890601508,0.0,7.124936959,2.67315776,0.0,0.0,0.0,15.155511194,8.919048185,0.0,0.0,0.0,0.891907941,0.0,0.0,0.890601508,0.891907941,3.562469771,0.891907941,0.0,0.0,0.890601508,2.67315776,7.127474112000001,0.0,0.0,0.890601508,0.891907941,0.890601508,0.891907941,0.891907941,0.0,30.290028737,0.891907941,0.891907941,9.796922897,4.458221867000001,4.454377712,2.671808307,2.671808307,2.671808307,0.891907941,0.0,0.0,0.0,0.0,4.455620931,0.0,0.890601508,21.401788199,0.0,0.0,0.0,0.0,17.833990567,0.890601508,0.0,2.67315776,2.671808307,0.0,0.0,0.0,3.565062443,0.0,6.234358059,0.0,16.925820409,0.0,12.472707041,2.674414132,0.0,5.346282395,3.567620359,1.781249819,2.675784144,0.0,0.0,0.890601508,0.0,1.781249819,0.890601508,0.0,46.38053933,0.0,15.152281121000001,0.891907941,0.0,10.700298003999999,0.0,11.583124143,0.0,0.891907941,0.0,0.0,8.919048185,6.240839447,8.026021905,0.890601508,0.890601508,0.890601508,12.470730704,0.0,0.0,0.891907941,1.781249819,4.454377712,0.0,0.0,0.891907941,13.377124588,0.02634885,0.018391853,0.036334588,0.066598721,0.0,0.0,0.0,0.0,0.0,0.0,0.113150264,0.0,0.029409093,0.0,0.048409627,0.000762815,0.463589574,0.0,0.0,0.00828011,1.0,1.0,[2],[0]
11x11,0.0,0.0,1.781249819,8.906038237,0.0,7.803398167,0.0,3.562469771,0.0,0.0,8.906038237,6.022148348,0.0,0.0,0.0,0.890601508,15.606145691,0.0,0.0,1.781249819,1.781249819,0.0,0.0,0.0,0.0,6.912749856,0.0,7.124936959,1.781249819,0.0,0.0,0.0,5.343661488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890601508,0.0,15.606145691,0.0,0.0,0.0,6.912749856,1.781249819,5.343661488,0.0,0.0,0.890601508,0.0,6.912749856,0.0,0.0,0.0,23.15460834,0.0,6.022148348,9.796922897,0.890601508,3.562469771,2.671808307,2.671808307,8.693956655000001,0.0,0.0,0.0,0.0,0.0,26.761770097,0.0,0.890601508,1.781249819,0.0,0.0,0.0,0.0,2.671808307,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,0.0,1.781249819,6.022148348,6.234358059,0.0,13.35820005,0.0,9.796922897,0.890601508,0.0,3.562469771,0.0,1.781249819,0.0,0.0,6.022148348,12.934277428,0.0,1.781249819,0.890601508,0.0,102.3713052,0.0,7.124936959,0.0,0.0,1.781249819,0.0,14.037652132,0.0,0.0,0.0,0.0,6.022148348,1.781249819,0.890601508,0.890601508,0.890601508,0.890601508,22.730594,6.022148348,0.0,0.0,1.781249819,3.562469771,0.0,0.0,0.0,0.890601508,0.002387402,0.01281261,0.031149739,0.04269436,0.002447184,0.0,0.0,0.0,0.0,0.0,0.098912213,0.0,0.0,0.0,0.048409627,0.0,0.402343319,0.005567434,0.000391101,0.00828011,1.0,1.0,[2],[1]
12x12,0.0,2.889914001,1.781249819,11.795952238000002,0.0,1.781249819,1.444950101,3.562469771,0.0,0.0,10.350988338,0.0,0.0,0.0,1.444950101,8.115489645,13.677227481,1.444950101,0.0,1.781249819,1.781249819,0.0,0.0,0.0,1.444950101,0.890601508,1.444950101,8.569887060000001,3.22619992,0.0,0.0,0.0,8.233575489,2.889914001,0.0,0.0,0.0,0.0,0.0,0.0,0.890601508,0.0,3.562469771,0.0,0.0,0.0,0.890601508,1.781249819,5.343661488,1.444950101,0.0,0.890601508,0.0,5.225547166,1.444950101,0.0,0.0,27.489553997999998,0.0,8.669855849,9.796922897,0.890601508,3.562469771,5.561722308,2.671808307,2.671808307,0.0,1.444950101,0.0,0.0,0.0,2.671808307,0.0,2.3355516090000004,3.22619992,0.0,0.0,0.0,4.334945658,2.671808307,0.890601508,0.0,4.67116382,2.671808307,0.0,0.0,0.0,3.22619992,0.0,6.234358059,0.0,19.138048716,0.0,11.241872998,0.890601508,1.444950101,3.562469771,1.444950101,1.781249819,0.0,0.0,0.0,11.005359217999999,0.0,1.781249819,0.890601508,0.0,65.02372147,0.0,23.021563299,0.0,0.0,10.451105667999999,0.0,10.905417785000001,0.0,0.0,1.444950101,0.0,2.889914001,1.781249819,2.3355516090000004,0.890601508,0.890601508,0.890601508,15.021863738,0.0,0.0,1.444950101,3.22619992,5.007419872,1.444950101,0.0,0.0,0.890601508,0.0,0.01281261,0.023680396,0.039347103,0.0,0.0,0.0,0.0,0.0,0.0,0.098912213,0.0,0.287508189,0.0,0.048409627,0.103260324,0.27724750400000003,0.31084095,0.0,0.00828011,1.0,1.0,[2],[2]
13x13,0.0,0.96942751,26.016057539,9.875465747,0.484704415,21.654976858999998,0.0,5.016613534,0.484704415,0.0,9.875465747,0.484704415,3.392987829,0.96942751,0.0,0.890601508,5.50126956,0.484704415,0.0,2.265954234,1.781249819,1.454143763,0.0,0.484704415,0.0,0.890601508,0.0,7.124936959,4.2048260299999995,0.0,0.0,0.96942751,11.644790121,11.1478662,0.0,0.0,1.454143763,0.484704415,0.0,0.0,1.375305923,0.0,3.562469771,0.0,0.0,0.0,0.890601508,1.781249819,7.282461277,0.0,0.0,0.890601508,0.0,0.890601508,0.484704415,0.0,0.484704415,25.578184551,0.0,0.0,9.796922897,9.130559568999999,3.562469771,3.156512722,3.156512722,2.671808307,0.96942751,0.484704415,0.0,0.0,0.484704415,3.641235817,0.0,1.860029018,35.711363579,0.0,0.0,0.0,0.96942751,2.671808307,0.890601508,0.96942751,1.781249819,2.671808307,0.484704415,0.0,1.454143763,2.265954234,0.484704415,6.719062474,0.0,13.35820005,0.0,11.735722685999999,2.829401297,0.484704415,3.562469771,2.908228973,1.781249819,5.33184099,0.484704415,0.0,1.375305923,0.0,1.781249819,1.860029018,0.0,37.80610014,0.0,12.941414372,0.0,0.0,3.720049608,0.96942751,8.500208199,0.0,0.484704415,0.484704415,0.96942751,2.908228973,5.658892699,3.798830481,0.890601508,0.890601508,0.890601508,11.171622495,0.0,0.0,0.484704415,4.2048260299999995,5.50126956,0.0,0.484704415,0.0,10.583612172999999,0.0,0.054455851,0.027563075,0.067322774,0.0,0.023056926,0.0,0.085128075,0.0,0.0,0.098912213,0.0,0.641572243,0.0,0.048409627,0.0,0.25759370600000003,0.0,0.0,0.00828011,1.0,1.0,[2],[3]
14x14,0.0,0.0,1.781249819,8.906038237,1.168652664,4.118586332,0.0,3.562469771,0.0,1.168652664,8.906038237,0.0,0.0,0.0,0.0,0.890601508,8.237131787,0.0,0.0,6.455911835,4.118586332,0.0,0.0,0.0,0.0,0.890601508,0.0,7.124936959,1.781249819,0.0,0.0,0.0,8.849649168000001,0.0,0.0,0.0,0.0,1.168652664,5.843212087,0.0,2.059254172,0.0,4.731122435,0.0,0.0,4.674662016,2.059254172,4.118586332,5.343661488,0.0,0.0,0.890601508,0.0,2.059254172,0.0,0.0,0.0,26.66059602,0.0,0.0,9.796922897,7.9025841549999996,3.562469771,2.671808307,2.671808307,2.671808307,0.0,0.0,0.0,0.0,1.168652664,7.346470323,0.0,0.890601508,5.287237499,0.0,0.0,1.168652664,1.168652664,2.671808307,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,0.0,2.949902483,0.0,7.4030107229999995,0.0,13.35820005,0.0,12.13425941,2.059254172,0.0,3.562469771,0.0,1.781249819,0.0,0.0,0.0,2.059254172,26.88046418,1.781249819,0.890601508,0.0,82.96533016,1.168652664,14.136919606,0.0,0.0,9.961827294999999,2.337336513,8.015503784,0.0,0.0,0.0,3.50598768,14.02449903,1.781249819,0.890601508,0.890601508,0.890601508,0.890601508,10.68691808,0.0,0.0,0.0,1.781249819,3.562469771,0.0,0.0,0.0,0.890601508,0.01595296,0.01281261,0.044651172,0.091464395,0.0,0.001917426,0.0,0.0,0.0,0.0,0.098912213,0.0,0.35975292,0.0,0.048409627,0.014984944,0.321656999,0.000742606,0.001060327,0.00828011,1.0,1.0,[2],[4]
15x15,0.891907941,0.0,15.16218226,0.0,0.0,18.72876956,0.0,1.783812624,0.0,0.0,5.757746415,2.878872021,0.0,0.0,0.0,0.891907941,1.783812624,0.891907941,0.0,0.0,0.0,1.783812624,0.0,0.0,0.0,0.0,0.0,7.947876886,2.878872021,0.0,0.0,0.0,15.77282352,8.919048185,0.0,0.0,0.0,4.865841732,1.98696408,0.0,0.0,0.891907941,0.0,0.891907941,0.0,0.0,0.0,0.891907941,7.744786438,0.0,0.0,0.0,0.891907941,1.98696408,0.891907941,0.891907941,0.0,7.135420397,0.891907941,0.891907941,0.0,5.554584439,4.865841732,3.973933791,0.0,0.0,0.891907941,0.0,0.0,0.0,0.0,1.783812624,0.0,0.0,19.62053838,0.0,0.0,1.98696408,11.92111524,15.16218226,0.0,0.0,2.878872021,0.0,0.0,0.0,0.0,1.783812624,0.0,0.0,0.0,5.554584439,0.0,10.623661030000001,1.783812624,0.0,5.757746415,3.567620359,0.0,2.675784144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.30165457,0.0,8.027344162,0.891907941,0.0,8.919048185,0.0,11.515497245,0.0,0.891907941,0.0,0.0,10.906012265,4.459589628,7.135420397,0.0,0.0,0.0,3.770776704,0.0,0.0,0.891907941,0.0,4.865841732,0.0,0.0,0.891907941,12.48652308,0.062750272,0.005579243,0.058983587000000004,0.044151092,0.0,0.0,0.0,0.0,0.0,0.0,0.021616139,0.0,0.029409093,0.0,0.0,0.000762815,0.483923794,0.01458795,0.016644932,0.0,1.0,1.0,[3],[0]
16x16,0.0,0.0,0.0,0.0,0.0,6.022148348,0.0,0.0,0.0,0.0,3.973933791,8.009112428,0.0,0.0,0.0,0.0,12.04367592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022148348,0.0,7.947876886,1.98696408,0.0,0.0,0.0,5.960973814,0.0,0.0,0.0,0.0,3.973933791,1.98696408,0.0,0.0,0.0,12.04367592,0.0,0.0,0.0,6.022148348,0.0,5.960973814,0.0,0.0,0.0,0.0,8.009112428,0.0,0.0,0.0,0.0,0.0,6.022148348,0.0,1.98696408,3.973933791,3.973933791,0.0,6.022148348,0.0,0.0,0.0,0.0,0.0,24.08996179,0.0,0.0,0.0,0.0,0.0,1.98696408,11.92111524,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,0.0,6.022148348,0.0,0.0,1.98696408,0.0,7.947876886,0.0,0.0,3.973933791,0.0,0.0,0.0,0.0,6.022148348,12.04367592,0.0,0.0,0.0,0.0,114.29242044,0.0,0.0,0.0,0.0,0.0,0.0,13.970025234000001,0.0,0.0,0.0,0.0,8.009112428,0.0,0.0,0.0,0.0,0.0,14.03064,6.022148348,0.0,0.0,0.0,3.973933791,0.0,0.0,0.0,0.0,0.038788824,0.0,0.053798738,0.020246731,0.002447184,0.0,0.0,0.0,0.0,0.0,0.007378088,0.0,0.0,0.0,0.0,0.0,0.42267753900000005,0.020155384,0.017036033000000003,0.0,1.0,1.0,[3],[1]
17x17,0.0,2.889914001,0.0,2.889914001,0.0,0.0,1.444950101,0.0,0.0,0.0,5.418883892,1.98696408,0.0,0.0,1.444950101,7.224888137,10.11475771,1.444950101,0.0,0.0,0.0,0.0,0.0,0.0,1.444950101,0.0,1.444950101,9.392826987000001,3.431914181,0.0,0.0,0.0,8.850887815,2.889914001,0.0,0.0,0.0,3.973933791,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960973814,1.444950101,0.0,0.0,0.0,6.321909738,1.444950101,0.0,0.0,4.334945658,0.0,8.669855849,0.0,1.98696408,3.973933791,6.863847792,0.0,0.0,0.0,1.444950101,0.0,0.0,0.0,0.0,0.0,1.444950101,1.444950101,0.0,0.0,1.98696408,16.256060898,0.0,0.0,0.0,4.876878081,0.0,0.0,0.0,0.0,1.444950101,0.0,0.0,0.0,7.766812746,0.0,9.392826987000001,0.0,1.444950101,3.973933791,1.444950101,0.0,0.0,0.0,0.0,10.11475771,0.0,0.0,0.0,0.0,76.94483671,0.0,15.89662634,0.0,0.0,8.669855849,0.0,10.837790887,0.0,0.0,1.444950101,0.0,4.876878081,0.0,1.444950101,0.0,0.0,0.0,6.321909738,0.0,0.0,1.444950101,1.444950101,5.418883892,1.444950101,0.0,0.0,0.0,0.036401422,0.0,0.046329395,0.016899474,0.0,0.0,0.0,0.0,0.0,0.0,0.007378088,0.0,0.287508189,0.0,0.0,0.103260324,0.29758172400000005,0.3254289,0.016644932,0.0,1.0,1.0,[3],[2]
18x18,0.0,0.96942751,24.23480772,0.96942751,0.484704415,19.87372704,0.0,1.454143763,0.484704415,0.0,4.9433613009999995,2.471668495,3.392987829,0.96942751,0.0,0.0,1.938799789,0.484704415,0.0,0.484704415,0.0,1.454143763,0.0,0.484704415,0.0,0.0,0.0,7.947876886,4.410540291,0.0,0.0,0.96942751,12.262102447,11.1478662,0.0,0.0,1.454143763,4.458638206,1.98696408,0.0,0.484704415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.899773603,0.0,0.0,0.0,0.0,1.98696408,0.484704415,0.0,0.484704415,2.423576211,0.0,0.0,0.0,10.226922141,3.973933791,4.458638206,0.484704415,0.0,0.96942751,0.484704415,0.0,0.0,0.484704415,0.96942751,0.0,0.96942751,33.93011376,0.0,0.0,1.98696408,12.890542750000002,0.0,0.0,0.96942751,1.98696408,0.0,0.484704415,0.0,1.454143763,0.484704415,0.484704415,0.484704415,0.0,1.98696408,0.0,9.886676675,1.938799789,0.484704415,3.973933791,2.908228973,0.0,5.33184099,0.484704415,0.0,0.484704415,0.0,0.0,0.96942751,0.0,49.72721538,0.0,5.816477413,0.0,0.0,1.938799789,0.96942751,8.432581301,0.0,0.484704415,0.484704415,0.96942751,4.895193053,3.87764288,2.908228973,0.0,0.0,0.0,2.471668495,0.0,0.0,0.484704415,2.423576211,5.912733579999999,0.0,0.484704415,0.0,9.693010665,0.036401422,0.041643241,0.050212074,0.044875145000000005,0.0,0.023056926,0.0,0.085128075,0.0,0.0,0.007378088,0.0,0.641572243,0.0,0.0,0.0,0.27792792600000005,0.01458795,0.016644932,0.0,1.0,1.0,[3],[3]
19x19,0.0,0.0,0.0,0.0,1.168652664,2.337336513,0.0,0.0,0.0,1.168652664,3.973933791,1.98696408,0.0,0.0,0.0,0.0,4.674662016,0.0,0.0,4.674662016,2.337336513,0.0,0.0,0.0,0.0,0.0,0.0,7.947876886,1.98696408,0.0,0.0,0.0,9.466961494,0.0,0.0,0.0,0.0,5.142586455,7.830176167,0.0,1.168652664,0.0,1.168652664,0.0,0.0,4.674662016,1.168652664,2.337336513,5.960973814,0.0,0.0,0.0,0.0,3.1556167439999996,0.0,0.0,0.0,3.50598768,0.0,0.0,0.0,8.998946727,3.973933791,3.973933791,0.0,0.0,0.0,0.0,0.0,0.0,1.168652664,4.674662016,0.0,0.0,3.50598768,0.0,0.0,3.1556167439999996,13.089767904,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,1.168652664,0.0,1.168652664,0.0,1.98696408,0.0,10.285213399,1.168652664,0.0,3.973933791,0.0,0.0,0.0,0.0,0.0,1.168652664,26.88046418,0.0,0.0,0.0,94.8864454,1.168652664,7.011982647,0.0,0.0,8.180577476,2.337336513,7.947876886,0.0,0.0,0.0,3.50598768,16.01146311,0.0,0.0,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,3.973933791,0.0,0.0,0.0,0.0,0.052354382000000005,0.0,0.067300171,0.06901676600000001,0.0,0.001917426,0.0,0.0,0.0,0.0,0.007378088,0.0,0.35975292,0.0,0.0,0.014984944,0.341991219,0.015330556,0.017705259,0.0,1.0,1.0,[3],[4]
20x20,0.891907941,0.0,22.634456401,0.0,0.0,36.87573705,0.0,2.851286354,0.53373384,0.0,3.384990191,0.891907941,1.601177567,0.0,0.53373384,1.425641781,3.9187581590000002,0.891907941,0.0,0.0,2.668681418,1.783812624,0.0,0.0,1.06747373,0.53373384,0.0,2.668681418,0.891907941,0.0,0.53373384,0.53373384,18.351446084000003,16.391322326,0.0,0.0,1.06747373,5.161779131,0.0,0.0,0.53373384,0.891907941,2.668681418,0.891907941,0.53373384,0.53373384,0.0,12.101467561,4.452494042,12.27700137,0.0,0.0,0.891907941,0.0,1.425641781,1.425641781,0.0,10.871510978,0.891907941,2.493085508,0.53373384,7.837491549,3.5605893589999997,0.53373384,0.0,0.0,0.891907941,0.0,0.0,0.53373384,0.0,2.3175464640000003,0.53373384,0.0,51.10681964,0.0,0.0,0.53373384,0.53373384,17.297127795,0.0,0.0,3.026853476,0.0,0.53373384,0.0,1.06747373,7.654813438000001,0.53373384,0.0,0.53373384,5.702565894,0.53373384,8.013021886,4.986141137,0.53373384,1.783812624,4.635094089,0.53373384,5.878112657,0.0,0.0,0.0,0.0,1.601177567,0.0,0.0,46.38053933,0.53373384,10.162289697,0.891907941,0.0,9.986521914999999,0.0,3.567620359,0.0,0.891907941,0.0,0.0,11.587729603,6.594535163,9.804101815,0.0,2.134945535,0.53373384,4.452494042,1.06747373,0.0,1.959381671,1.601177567,3.5605893589999997,0.0,0.0,8.897867656999999,23.15999384,0.02634885,0.025948347,0.052193508,0.057736689,0.0,0.0,0.0,0.0,0.0,0.0,0.014238051,0.0,0.029409093,0.0,0.0,0.000762815,0.453294272,0.004664369,0.021080306,0.0,1.0,1.0,[4],[0]
21x21,0.0,0.0,7.472274141,0.0,0.0,24.169115838000003,0.0,1.06747373,0.53373384,0.0,1.601177567,6.022148348,1.601177567,0.0,0.53373384,0.53373384,14.178621455,0.0,0.0,0.0,2.668681418,0.0,0.0,0.0,1.06747373,6.555882188,0.0,2.668681418,0.0,0.0,0.53373384,0.53373384,8.539596378,7.472274141,0.0,0.0,1.06747373,4.26987119,0.0,0.0,0.53373384,0.0,14.712357338,0.0,0.53373384,0.53373384,6.022148348,11.20955962,2.668681418,12.27700137,0.0,0.0,0.0,6.022148348,0.53373384,0.53373384,0.0,3.736090581,0.0,7.623325915,0.53373384,4.26987119,2.668681418,0.53373384,0.0,6.022148348,0.0,0.0,0.0,0.53373384,0.0,24.62369563,0.53373384,0.0,31.48628126,0.0,0.0,0.53373384,0.53373384,2.134945535,0.0,0.0,2.134945535,0.0,0.53373384,0.0,1.06747373,5.871000814,6.555882188,0.0,0.53373384,2.134945535,0.53373384,5.337237742,3.202328513,0.53373384,0.0,1.06747373,0.53373384,3.202328513,0.0,6.022148348,12.04367592,0.0,1.601177567,0.0,0.0,102.3713052,0.53373384,2.134945535,0.0,0.0,1.06747373,0.0,6.022148348,0.0,0.0,0.0,0.0,8.690829766,2.134945535,2.668681418,0.0,2.134945535,0.53373384,14.712357338,7.089622078,0.0,1.06747373,1.601177567,2.668681418,0.0,0.0,8.005959716,10.67347076,0.002387402,0.020369104,0.047008659,0.033832328,0.002447184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392048017,0.010231803,0.021471407,0.0,1.0,1.0,[4],[1]
22x22,0.0,2.889914001,7.472274141,2.889914001,0.0,18.14696749,1.444950101,1.06747373,0.53373384,0.0,3.046127668,0.0,1.601177567,0.0,1.9786839410000001,7.758621977,12.249703245,1.444950101,0.0,0.0,2.668681418,0.0,0.0,0.0,2.512423831,0.53373384,1.444950101,4.113631519,1.444950101,0.0,0.53373384,0.53373384,11.429510379,10.362188142,0.0,0.0,1.06747373,4.26987119,0.0,0.0,0.53373384,0.0,2.668681418,0.0,0.53373384,0.53373384,0.0,11.20955962,2.668681418,13.721951471,0.0,0.0,0.0,4.334945658,1.9786839410000001,0.53373384,0.0,8.071036239,0.0,10.271033416,0.53373384,4.26987119,2.668681418,3.423647841,0.0,0.0,0.0,1.444950101,0.0,0.53373384,0.0,0.53373384,0.53373384,1.444950101,32.931231361,0.0,0.0,0.53373384,4.868679498,2.134945535,0.0,0.0,5.024859536,0.0,0.53373384,0.0,1.06747373,7.315950915,0.53373384,0.0,0.53373384,7.914794201,0.53373384,6.782187843,3.202328513,1.9786839410000001,0.0,2.512423831,0.53373384,3.202328513,0.0,0.0,10.11475771,0.0,1.601177567,0.0,0.0,65.02372147,0.53373384,18.031571874999997,0.0,0.0,9.737329578999999,0.0,2.889914001,0.0,0.0,1.444950101,0.0,5.5585954189999995,2.134945535,4.113631519,0.0,2.134945535,0.53373384,7.003627075999999,1.06747373,0.0,2.512423831,3.046127668,4.113631519,1.444950101,0.0,8.005959716,10.67347076,0.0,0.020369104,0.039539316000000005,0.030485071000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287508189,0.0,0.0,0.103260324,0.266952202,0.315505319,0.021080306,0.0,1.0,1.0,[4],[2]
23x23,0.0,0.96942751,31.707081861,0.96942751,0.484704415,38.02069453,0.0,2.521617493,1.018438255,0.0,2.5706050769999997,0.484704415,4.994165396,0.96942751,0.53373384,0.53373384,4.073745324,0.484704415,0.0,0.484704415,2.668681418,1.454143763,0.0,0.484704415,1.06747373,0.53373384,0.0,2.668681418,2.423576211,0.0,0.53373384,1.50316135,14.840725011,18.620140341,0.0,0.0,2.521617493,4.754575605,0.0,0.0,1.018438255,0.0,2.668681418,0.0,0.53373384,0.53373384,0.0,11.20955962,4.607481206999999,12.27700137,0.0,0.0,0.0,0.0,1.018438255,0.53373384,0.484704415,6.1596667919999994,0.0,1.601177567,0.53373384,12.509829251,2.668681418,1.018438255,0.484704415,0.0,0.96942751,0.484704415,0.0,0.53373384,0.484704415,1.50316135,0.53373384,0.96942751,65.41639502,0.0,0.0,0.53373384,1.50316135,2.134945535,0.0,0.96942751,2.134945535,0.0,1.018438255,0.0,2.521617493,6.355705229000001,1.018438255,0.484704415,0.53373384,2.134945535,0.53373384,7.276037531,5.141128302,1.018438255,0.0,3.9757027029999996,0.53373384,8.534169503,0.484704415,0.0,0.484704415,0.0,1.601177567,0.96942751,0.0,37.80610014,0.53373384,7.951422948,0.0,0.0,3.0062735189999996,0.96942751,0.484704415,0.0,0.484704415,0.484704415,0.96942751,5.576910391,6.012588415,5.576910391,0.0,2.134945535,0.53373384,3.1533858329999997,1.06747373,0.0,1.5521781449999998,4.024753778,4.607481206999999,0.0,0.484704415,8.005959716,20.366481425,0.0,0.062012344999999996,0.043421995000000005,0.058460742,0.0,0.023056926,0.0,0.085128075,0.0,0.0,0.0,0.0,0.641572243,0.0,0.0,0.0,0.247298404,0.004664369,0.021080306,0.0,1.0,1.0,[4],[3]
24x24,0.0,0.0,7.472274141,0.0,1.168652664,20.484304003000002,0.0,1.06747373,0.53373384,1.168652664,1.601177567,0.0,1.601177567,0.0,0.53373384,0.53373384,6.809607551,0.0,0.0,4.674662016,5.006017931,0.0,0.0,0.0,1.06747373,0.53373384,0.0,2.668681418,0.0,0.0,0.53373384,0.53373384,12.045584058000001,7.472274141,0.0,0.0,1.06747373,5.438523854,5.843212087,0.0,1.702386504,0.0,3.837334082,0.0,0.53373384,5.208395856,1.168652664,13.546896133,2.668681418,12.27700137,0.0,0.0,0.0,1.168652664,0.53373384,0.53373384,0.0,7.242078261,0.0,1.601177567,0.53373384,11.281853837,2.668681418,0.53373384,0.0,0.0,0.0,0.0,0.0,0.53373384,1.168652664,5.208395856,0.53373384,0.0,34.992268939999995,0.0,0.0,1.702386504,1.702386504,2.134945535,0.0,0.0,2.134945535,0.0,0.53373384,0.0,1.06747373,7.039653478,0.53373384,1.168652664,0.53373384,2.134945535,0.53373384,7.674574255,4.370981177,0.53373384,0.0,1.06747373,0.53373384,3.202328513,0.0,0.0,1.168652664,26.88046418,1.601177567,0.0,0.0,82.96533016,1.702386504,9.146928182,0.0,0.0,9.248051206,2.337336513,0.0,0.0,0.0,0.0,3.50598768,16.693180448,2.134945535,2.668681418,0.0,2.134945535,0.53373384,2.668681418,1.06747373,0.0,1.06747373,1.601177567,2.668681418,0.0,0.0,8.005959716,10.67347076,0.01595296,0.020369104,0.060510092,0.08260236300000001,0.0,0.001917426,0.0,0.0,0.0,0.0,0.0,0.0,0.35975292,0.0,0.0,0.014984944,0.311361697,0.005406975,0.022140633,0.0,1.0,1.0,[4],[4]
