coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,ODMature4,Endothelial3cells
10x10,12.91874249,12.91874249,0.0,2.840696592,0.0,1.291975653,0.0,0.0,0.0,0.0,1.291975653,1.291975653,0.0,0.0,0.0,0.0,12.654296193,0.0,0.0,0.0,1.291975653,14.20197451,0.0,0.0,0.0,0.0,2.583933973,5.681438881,0.0,2.840696592,0.0,0.0,10.849376887,0.0,0.0,0.0,0.0,2.840696592,0.0,0.0,0.0,6.973414534,1.291975653,0.0,2.840696592,0.0,2.840696592,5.681438881,2.840696592,96.588805,2.840696592,0.0,0.0,2.840696592,2.840696592,0.0,4.132672245,0.0,0.0,0.0,0.0,7.751852709,15.238279033000001,2.840696592,2.840696592,0.0,0.0,0.0,0.0,1.291975653,0.0,31.24779319,0.0,0.0,10.849376887,0.0,0.0,0.0,0.0,9.814234875,0.0,2.840696592,2.840696592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36232054,0.0,11.36232054,0.0,8.522259222,0.0,0.0,6.973414534,0.0,0.0,0.0,2.840696592,28.681777432,0.0,0.0,2.840696592,0.0,1.291975653,8.522259222,0.0,0.0,2.583933973,0.0,1.291975653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.840696592,0.0,21.175317613,2.583933973,0.0,1.291975653,0.0,2.840696592,6.716655085,0.0,0.0,1.291975653,0.021712484,0.0,0.013472806,0.034799916,0.0,0.0,0.052046655,0.0,0.0,0.0,0.0,0.014365337,0.111754766,0.0,0.0,0.006830122,0.322729301,0.052916666,0.0,0.223626855,1.0,1.0,[0]
11x11,12.91874249,12.91874249,0.0,0.0,0.0,3.139582313,0.615883328,1.84760666,0.0,0.0,1.907858981,1.291975653,0.615883328,0.0,0.615883328,0.0,2.523748554,0.0,0.0,0.0,1.291975653,0.615883328,1.231772901,0.615883328,0.0,0.0,3.815706874,0.0,0.0,0.0,0.615883328,0.0,7.63147635,0.615883328,0.0,0.0,0.615883328,0.0,0.0,0.615883328,20.32553818,1.291975653,3.7555139969999995,1.231772901,0.0,1.231772901,1.231772901,0.615883328,0.0,0.0,0.0,1.231772901,0.0,0.0,0.0,17.24315718,1.291975653,0.0,0.0,0.0,0.0,12.678921939999999,4.491841821,0.615883328,0.0,1.231772901,0.0,0.615883328,0.0,1.291975653,10.4709662,37.56559179,0.0,0.0,7.63147635,0.0,1.231772901,20.32553818,1.231772901,1.291975653,0.0,0.0,0.0,0.0,0.0,0.0,4.311167523,3.695263824,6.158796218,0.0,0.0,0.0,0.0,1.231772901,1.231772901,0.0,0.0,1.231772901,1.291975653,0.0,0.0,0.0,0.0,27.6886875,0.0,0.615883328,0.0,0.0,3.139582313,76.98301105,0.0,0.0,24.757880473,0.0,1.291975653,0.0,0.0,0.0,0.615883328,1.84760666,0.0,5.542895741,0.0,0.615883328,0.0,1.291975653,3.1998173010000004,1.231772901,1.291975653,0.0,1.231772901,3.875958493,0.0,0.0,11.762941853,0.021712484,0.058490586,0.045761094,0.060420681999999996,0.0,0.036217685,5.365463028,0.0,0.0,0.0,0.019394063,0.0,0.12778983900000002,0.0,0.075905184,0.00685771,0.049636683,0.052916666,0.013587393,0.0,1.0,1.0,[1]
12x12,12.91874249,12.91874249,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,0.0,1.291975653,1.291975653,0.0,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,0.0,0.0,2.583933973,0.0,0.0,0.0,0.0,0.0,5.167938006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95560323,1.291975653,1.291975653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95560323,1.291975653,0.0,0.0,0.0,0.0,7.751852709,6.701738559000001,0.0,0.0,0.0,0.0,0.0,0.0,1.291975653,2.825780066,39.5601918,0.0,0.0,5.167938006,0.0,0.0,2.825780066,0.0,1.291975653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.651659355,0.0,0.0,0.0,0.0,2.825780066,0.0,0.0,0.0,2.825780066,1.291975653,0.0,0.0,0.0,0.0,25.84108084,0.0,0.0,0.0,0.0,1.291975653,115.8691808,0.0,0.0,22.366539773,0.0,1.291975653,0.0,0.0,0.0,0.0,0.0,0.0,2.825780066,0.0,0.0,2.825780066,1.291975653,2.583933973,0.0,1.291975653,0.0,5.651659355,3.875958493,0.0,0.0,4.117755719,0.021712484,0.089065499,0.038607661,0.052096133999999995,0.0,0.023764345,4.851268133,0.0,0.0,0.0,0.046554863,0.0,0.111754766,0.0,0.058003246,0.066026498,0.049636683,0.052916666,0.028527718,0.0,1.0,1.0,[2]
13x13,12.91874249,12.91874249,2.867675238,0.0,0.0,2.725804308,1.433828655,0.716919764,0.0,0.0,1.291975653,1.291975653,0.0,0.0,0.0,0.716919764,4.876560345,0.716919764,0.716919764,0.716919764,2.0088954169999997,1.433828655,0.0,0.0,0.0,0.0,2.583933973,0.0,0.0,0.0,0.0,0.0,5.88485777,0.0,0.0,1.433828655,0.0,0.0,0.0,0.0,6.452294345,1.291975653,1.291975653,4.301515067,0.0,0.0,0.0,0.716919764,0.716919764,0.0,0.0,0.0,0.0,0.0,0.0,12.18863958,1.291975653,0.716919764,0.0,0.716919764,0.0,8.468772473,4.592878257000001,0.0,0.0,0.0,0.0,0.0,0.0,1.291975653,14.33910428,22.94418173,0.0,0.716919764,8.035613244,0.716919764,0.716919764,0.0,0.716919764,3.4427695820000004,0.0,0.0,0.0,0.0,0.0,0.0,3.584584692,3.584584692,10.7543874,0.716919764,0.0,0.0,0.0,0.716919764,0.0,0.0,0.0,0.0,1.291975653,1.433828655,0.0,0.0,0.0,26.558000604,0.0,0.0,0.0,0.0,1.291975653,141.2328787,0.0,0.0,3.300853737,0.0,1.291975653,0.716919764,0.716919764,0.0,0.716919764,3.584584692,0.0,10.7543874,0.716919764,0.0,0.0,2.725804308,3.300853737,0.0,2.0088954169999997,0.0,0.0,3.875958493,0.0,0.0,1.291975653,0.021712484,0.02629686,0.04718823900000001,0.059770374,0.0,0.039747776,4.400699333,0.0,0.0,0.002651482,0.016789845,0.0,0.111754766,0.00462805,0.0,0.026313402,0.082947558,0.052916666,0.028989635,0.0,1.0,1.0,[3]
14x14,12.91874249,12.91874249,0.0,0.0,0.0,1.291975653,14.21948651,0.0,0.0,0.0,1.291975653,1.291975653,0.0,0.0,0.0,0.0,6.031421995,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,0.0,0.0,2.583933973,0.0,0.0,0.0,4.739446342,0.0,5.167938006,0.0,0.0,0.0,0.0,14.21948651,0.0,0.0,37.91347363,1.291975653,6.031421995,0.0,0.0,4.739446342,0.0,0.0,0.0,9.478521287,0.0,0.0,0.0,14.21948651,0.0,18.95721794,6.031421995,9.478521287,0.0,0.0,0.0,7.751852709,3.875958493,4.739446342,0.0,0.0,0.0,0.0,0.0,1.291975653,4.739446342,0.0,0.0,0.0,5.167938006,0.0,0.0,33.17432931,0.0,6.031421995,0.0,0.0,0.0,0.0,4.739446342,0.0,28.43743734,0.0,23.69448651,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,4.739446342,9.478521287,1.291975653,0.0,0.0,0.0,4.739446342,25.84108084,0.0,0.0,0.0,0.0,1.291975653,9.478521287,0.0,0.0,40.497407603,0.0,6.031421995,0.0,0.0,0.0,0.0,0.0,0.0,14.21948651,0.0,0.0,0.0,6.031421995,2.583933973,0.0,1.291975653,0.0,0.0,3.875958493,4.739446342,0.0,10.77049694,0.040014961,0.002922097,0.013472806,0.098653883,0.0,0.0,0.842934924,0.223855094,0.0,0.0,0.040411155,0.0,1.559352261,0.0,0.102216733,0.0,0.09738748,0.148637703,0.0,0.0,1.0,1.0,[4]
15x15,5.100283239,7.650475889,1.275097431,4.115794023,1.275097431,0.0,0.0,0.0,0.0,0.0,7.650475889,0.0,1.275097431,0.0,0.0,0.0,13.91249749,1.275097431,0.0,2.55017695,2.55017695,16.75215146,1.275097431,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,8.231615831,3.825252007,0.0,0.0,0.0,2.840696592,0.0,0.0,0.0,5.681438881,6.375305256,0.0,2.840696592,6.375305256,2.840696592,5.681438881,2.840696592,97.863902431,2.840696592,0.0,0.0,2.840696592,2.840696592,0.0,2.840696592,0.0,0.0,0.0,0.0,5.100283239,11.36232054,2.840696592,2.840696592,0.0,1.275097431,0.0,0.0,1.275097431,0.0,31.24779319,0.0,0.0,19.705937911,14.02449903,0.0,8.925445294,0.0,8.522259222,0.0,5.390873542,2.840696592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91249749,0.0,11.36232054,0.0,13.622542461000002,0.0,0.0,6.956536312,0.0,0.0,0.0,2.840696592,116.312888792,3.825252007,0.0,2.840696592,0.0,2.55017695,8.522259222,0.0,0.0,0.0,0.0,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115794023,0.0,19.88334196,0.0,0.0,0.0,0.0,2.840696592,2.840696592,1.275097431,0.0,1.275097431,0.0,0.008373212,0.023082604,0.056157437000000004,0.0,0.005364625,0.052046655,0.0,0.0,0.0,0.021680725,0.014365337,0.281297563,0.0,0.0,0.038125331,0.33878779400000003,0.006533653,0.0,0.223626855,1.0,1.0,[0]
16x16,5.100283239,7.650475889,1.275097431,1.275097431,1.275097431,1.84760666,0.615883328,1.84760666,0.0,0.0,8.266359217,0.0,1.890980759,0.0,0.615883328,0.0,3.7819498510000003,1.275097431,0.0,2.55017695,2.55017695,3.166060278,2.506870332,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,0.615883328,0.0,5.013715294,4.441135335,0.0,0.0,0.615883328,0.0,0.0,0.615883328,20.32553818,0.0,8.8388436,1.231772901,0.0,7.607078157,1.231772901,0.615883328,0.0,1.275097431,0.0,1.231772901,0.0,0.0,0.0,17.24315718,0.0,0.0,0.0,0.0,0.0,10.02735247,0.615883328,0.615883328,0.0,1.231772901,1.275097431,0.615883328,0.0,1.275097431,10.4709662,37.56559179,0.0,0.0,16.488037374,14.02449903,1.231772901,29.250983473999998,1.231772901,0.0,0.0,2.55017695,0.0,0.0,0.0,0.0,4.311167523,3.695263824,6.158796218,0.0,0.0,2.55017695,0.0,1.231772901,1.231772901,5.100283239,0.0,1.231772901,1.275097431,0.0,0.0,0.0,0.0,115.31979885999999,3.825252007,0.615883328,0.0,0.0,4.39778361,76.98301105,0.0,0.0,22.1739465,0.0,1.275097431,0.0,0.0,0.0,0.615883328,1.84760666,0.0,5.542895741,0.0,1.890980759,0.0,0.0,0.615883328,1.231772901,0.0,0.0,1.231772901,0.0,1.275097431,0.0,11.746063631,0.0,0.066863798,0.055370892,0.081778203,0.0,0.04158231,5.365463028,0.0,0.0,0.0,0.041074788,0.0,0.297332636,0.0,0.075905184,0.038152919,0.065695176,0.006533653,0.013587393,0.0,1.0,1.0,[1]
17x17,5.100283239,7.650475889,1.275097431,1.275097431,1.275097431,0.0,0.0,0.0,0.0,0.0,7.650475889,0.0,1.275097431,0.0,0.0,0.0,2.55017695,1.275097431,0.0,2.55017695,2.55017695,2.55017695,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55017695,3.825252007,0.0,0.0,0.0,0.0,0.0,0.0,16.95560323,0.0,6.375305256,0.0,0.0,6.375305256,0.0,0.0,0.0,1.275097431,0.0,0.0,0.0,0.0,0.0,16.95560323,0.0,0.0,0.0,0.0,0.0,5.100283239,2.825780066,0.0,0.0,0.0,1.275097431,0.0,0.0,1.275097431,2.825780066,39.5601918,0.0,0.0,14.02449903,14.02449903,0.0,11.75122536,0.0,0.0,0.0,2.55017695,0.0,0.0,0.0,0.0,0.0,0.0,5.651659355,0.0,0.0,2.55017695,0.0,2.825780066,0.0,5.100283239,0.0,2.825780066,1.275097431,0.0,0.0,0.0,0.0,113.4721922,3.825252007,0.0,0.0,0.0,2.55017695,115.8691808,0.0,0.0,19.7826058,0.0,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,2.825780066,0.0,1.275097431,2.825780066,0.0,0.0,0.0,0.0,0.0,5.651659355,0.0,1.275097431,0.0,4.100877497,0.0,0.09743871100000001,0.048217459000000004,0.073453655,0.0,0.029128969999999997,4.851268133,0.0,0.0,0.0,0.068235588,0.0,0.281297563,0.0,0.058003246,0.09732170700000001,0.065695176,0.006533653,0.028527718,0.0,1.0,1.0,[2]
18x18,5.100283239,7.650475889,4.142772669,1.275097431,1.275097431,1.433828655,1.433828655,0.716919764,0.0,0.0,7.650475889,0.0,1.275097431,0.0,0.0,0.716919764,6.134761642,1.992017195,0.716919764,3.267096714,3.267096714,3.984005605,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267096714,3.825252007,0.0,1.433828655,0.0,0.0,0.0,0.0,6.452294345,0.0,6.375305256,4.301515067,0.0,6.375305256,0.0,0.716919764,0.716919764,1.275097431,0.0,0.0,0.0,0.0,0.0,12.18863958,0.0,0.716919764,0.0,0.716919764,0.0,5.817203003,0.716919764,0.0,0.0,0.0,1.275097431,0.0,0.0,1.275097431,14.33910428,22.94418173,0.0,0.716919764,16.892174267999998,14.741418794,0.716919764,8.925445294,0.716919764,2.150793929,0.0,2.55017695,0.0,0.0,0.0,0.0,3.584584692,3.584584692,10.7543874,0.716919764,0.0,2.55017695,0.0,0.716919764,0.0,5.100283239,0.0,0.0,1.275097431,1.433828655,0.0,0.0,0.0,114.18911196399999,3.825252007,0.0,0.0,0.0,2.55017695,141.2328787,0.0,0.0,0.716919764,0.0,1.275097431,0.716919764,0.716919764,0.0,0.716919764,3.584584692,0.0,10.7543874,0.716919764,1.275097431,0.0,1.433828655,0.716919764,0.0,0.716919764,0.0,0.0,0.0,1.275097431,0.0,1.275097431,0.0,0.034670071999999996,0.056798037,0.081127895,0.0,0.045112400999999996,4.400699333,0.0,0.0,0.002651482,0.03847057,0.0,0.281297563,0.00462805,0.0,0.057608611,0.09900605099999998,0.006533653,0.028989635,0.0,1.0,1.0,[3]
19x19,5.100283239,7.650475889,1.275097431,1.275097431,1.275097431,0.0,14.21948651,0.0,0.0,0.0,7.650475889,0.0,1.275097431,0.0,0.0,0.0,7.289623292,1.275097431,0.0,2.55017695,2.55017695,2.55017695,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,2.55017695,3.825252007,0.0,0.0,0.0,14.21948651,0.0,0.0,37.91347363,0.0,11.114751598,0.0,0.0,11.114751598,0.0,0.0,0.0,10.753618718,0.0,0.0,0.0,14.21948651,0.0,18.95721794,4.739446342,9.478521287,0.0,0.0,0.0,5.100283239,0.0,4.739446342,0.0,0.0,1.275097431,0.0,0.0,1.275097431,4.739446342,0.0,0.0,0.0,14.02449903,14.02449903,0.0,42.099774604,0.0,4.739446342,0.0,2.55017695,0.0,0.0,4.739446342,0.0,28.43743734,0.0,23.69448651,0.0,0.0,2.55017695,0.0,4.739446342,0.0,5.100283239,4.739446342,9.478521287,1.275097431,0.0,0.0,0.0,4.739446342,113.4721922,3.825252007,0.0,0.0,0.0,2.55017695,9.478521287,0.0,0.0,37.91347363,0.0,6.014543773,0.0,0.0,0.0,0.0,0.0,0.0,14.21948651,0.0,1.275097431,0.0,4.739446342,0.0,0.0,0.0,0.0,0.0,0.0,6.014543773,0.0,10.753618718,0.018302477,0.011295309,0.023082604,0.120011404,0.0,0.005364625,0.842934924,0.223855094,0.0,0.0,0.06209188,0.0,1.728895058,0.0,0.102216733,0.031295209,0.11344597299999999,0.10225469,0.0,0.0,1.0,1.0,[4]
20x20,4.746454866,0.0,0.0,2.840696592,0.0,0.0,2.373261425,0.0,0.0,2.373261425,7.119700307,0.0,0.0,0.0,0.0,0.0,11.36232054,0.0,0.0,0.0,0.0,18.948429376,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,8.054700306,0.0,0.0,0.0,0.0,2.840696592,0.0,0.0,2.373261425,5.681438881,2.373261425,0.0,2.840696592,33.22157552,2.840696592,5.681438881,2.840696592,96.588805,2.840696592,2.373261425,0.0,2.840696592,2.840696592,0.0,5.2139580169999995,0.0,0.0,0.0,2.373261425,16.61164813,11.36232054,12.333704496000001,2.840696592,0.0,7.119700307,0.0,0.0,0.0,2.373261425,31.24779319,0.0,0.0,10.427893746999999,0.0,2.373261425,11.86470998,0.0,8.522259222,0.0,2.840696592,2.840696592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36232054,0.0,11.36232054,0.0,8.522259222,0.0,0.0,12.801139188,0.0,0.0,0.0,2.840696592,26.575018002,0.0,0.0,2.840696592,0.0,4.746454866,8.522259222,0.0,0.0,7.119700307,0.0,0.0,0.0,0.0,0.0,33.22157552,2.373261425,0.0,0.0,0.0,2.840696592,0.0,24.629796826,0.0,0.0,0.0,0.0,2.840696592,2.840696592,0.0,0.0,2.373261425,0.0,0.020032478,0.015588326,0.040175978,0.0,0.004387271,0.063361076,0.0,0.0,0.0,0.0,0.014365337,0.0,0.006760343,0.0,0.034770676,0.375877998,0.017149055,0.0,0.223626855,1.0,1.0,[0]
21x21,4.746454866,0.0,0.0,0.0,0.0,1.84760666,2.9891447529999997,1.84760666,0.0,2.373261425,7.735583634999999,0.0,0.615883328,0.0,0.615883328,0.0,1.231772901,0.0,0.0,0.0,0.0,5.3623381939999994,1.231772901,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,0.615883328,0.0,4.836799769,0.615883328,0.0,0.0,0.615883328,0.0,0.0,0.615883328,22.698799604999998,0.0,4.836799769,1.231772901,0.0,34.453348421,1.231772901,0.615883328,0.0,0.0,0.0,3.605034326,0.0,0.0,0.0,17.24315718,2.373261425,0.0,0.0,0.0,2.373261425,21.538717361,0.615883328,10.108891232000001,0.0,1.231772901,7.119700307,0.615883328,0.0,0.0,12.844227624999998,37.56559179,0.0,0.0,7.2099932099999995,0.0,3.605034326,32.190248159999996,1.231772901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.311167523,3.695263824,6.158796218,0.0,0.0,0.0,0.0,1.231772901,1.231772901,0.0,0.0,1.231772901,7.119700307,0.0,0.0,0.0,0.0,25.58192807,0.0,0.615883328,0.0,0.0,6.594061526,76.98301105,0.0,0.0,29.293646807,0.0,0.0,0.0,0.0,0.0,33.837458848000004,4.220868085,0.0,5.542895741,0.0,0.615883328,0.0,4.746454866,0.615883328,1.231772901,0.0,0.0,1.231772901,0.0,0.0,0.0,12.844227624999998,0.0,0.078523064,0.047876614,0.06579674399999999,0.0,0.040604956,5.3767774489999995,0.0,0.0,0.0,0.019394063,0.0,0.016035073,0.006760343,0.075905184,0.034798264,0.10278538,0.017149055,0.013587393,0.0,1.0,1.0,[1]
22x22,4.746454866,0.0,0.0,0.0,0.0,0.0,2.373261425,0.0,0.0,2.373261425,7.119700307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746454866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373261425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.328864655,0.0,2.373261425,0.0,0.0,33.22157552,0.0,0.0,0.0,0.0,0.0,2.373261425,0.0,0.0,0.0,16.95560323,2.373261425,0.0,0.0,0.0,2.373261425,16.61164813,2.825780066,9.493007904,0.0,0.0,7.119700307,0.0,0.0,0.0,5.199041491,39.5601918,0.0,0.0,4.746454866,0.0,2.373261425,14.690490046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.651659355,0.0,0.0,0.0,0.0,2.825780066,0.0,0.0,0.0,2.825780066,7.119700307,0.0,0.0,0.0,0.0,23.73432141,0.0,0.0,0.0,0.0,4.746454866,115.8691808,0.0,0.0,26.902306106999998,0.0,0.0,0.0,0.0,0.0,33.22157552,2.373261425,0.0,2.825780066,0.0,0.0,2.825780066,4.746454866,0.0,0.0,0.0,0.0,5.651659355,0.0,0.0,0.0,5.199041491,0.0,0.10909797700000001,0.040723181,0.057472195999999996,0.0,0.028151615999999997,4.862582553999999,0.0,0.0,0.0,0.046554863,0.0,0.0,0.006760343,0.058003246,0.093967052,0.10278538,0.017149055,0.028527718,0.0,1.0,1.0,[2]
23x23,4.746454866,0.0,2.867675238,0.0,0.0,1.433828655,3.80709008,0.716919764,0.0,2.373261425,7.119700307,0.0,0.0,0.0,0.0,0.716919764,3.584584692,0.716919764,0.716919764,0.716919764,0.716919764,6.180283521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.090181189,0.0,0.0,1.433828655,0.0,0.0,0.0,0.0,8.825555770000001,0.0,2.373261425,4.301515067,0.0,33.22157552,0.0,0.716919764,0.716919764,0.0,0.0,2.373261425,0.0,0.0,0.0,12.18863958,2.373261425,0.716919764,0.0,0.716919764,2.373261425,17.328567894,0.716919764,9.493007904,0.0,0.0,7.119700307,0.0,0.0,0.0,16.712365705,22.94418173,0.0,0.716919764,7.614130103999999,0.716919764,3.090181189,11.86470998,0.716919764,2.150793929,0.0,0.0,0.0,0.0,0.0,0.0,3.584584692,3.584584692,10.7543874,0.716919764,0.0,0.0,0.0,0.716919764,0.0,0.0,0.0,0.0,7.119700307,1.433828655,0.0,0.0,0.0,24.451241174,0.0,0.0,0.0,0.0,4.746454866,141.2328787,0.0,0.0,7.836620071,0.0,0.0,0.716919764,0.716919764,0.0,33.938495284,5.957846117,0.0,10.7543874,0.716919764,0.0,0.0,6.180283521,0.716919764,0.0,0.716919764,0.0,0.0,0.0,0.0,0.0,2.373261425,0.0,0.046329338,0.049303759,0.065146436,0.0,0.044135047,4.412013754,0.0,0.0,0.002651482,0.016789845,0.0,0.0,0.011388393,0.0,0.054253956,0.136096255,0.017149055,0.028989635,0.0,1.0,1.0,[3]
24x24,4.746454866,0.0,0.0,0.0,0.0,0.0,16.592747935,0.0,0.0,2.373261425,7.119700307,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,0.0,0.0,4.746454866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,2.373261425,0.0,0.0,0.0,0.0,14.21948651,0.0,0.0,40.286735055,0.0,7.112707767,0.0,0.0,37.961021862,0.0,0.0,0.0,9.478521287,0.0,2.373261425,0.0,14.21948651,0.0,18.95721794,7.112707767,9.478521287,0.0,0.0,2.373261425,16.61164813,0.0,14.232454246,0.0,0.0,7.119700307,0.0,0.0,0.0,7.112707767,0.0,0.0,0.0,4.746454866,0.0,2.373261425,45.03903929,0.0,4.739446342,0.0,0.0,0.0,0.0,4.739446342,0.0,28.43743734,0.0,23.69448651,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,4.739446342,9.478521287,7.119700307,0.0,0.0,0.0,4.739446342,23.73432141,0.0,0.0,0.0,0.0,4.746454866,9.478521287,0.0,0.0,45.033173937,0.0,4.739446342,0.0,0.0,0.0,33.22157552,2.373261425,0.0,14.21948651,0.0,0.0,0.0,9.485901208,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,11.851782711999999,0.018302477,0.022954574999999998,0.015588326,0.104029945,0.0,0.004387271,0.854249345,0.223855094,0.0,0.0,0.040411155,0.0,1.447597495,0.006760343,0.102216733,0.027940554,0.150536177,0.11287009199999999,0.0,0.0,1.0,1.0,[4]
25x25,3.480757388,3.574639922,2.803390313,4.872841831000001,0.0,3.8797518990000004,2.648028567,2.524981019,0.0,0.0,4.19052325,1.354778164,0.615883328,0.677374359,0.615883328,7.545043403999999,18.013132229,0.677374359,1.354778164,2.125986508,3.386922882,17.527397339,1.231772901,0.615883328,0.0,0.0,1.231772901,8.390978382,0.677374359,2.840696592,0.615883328,1.354778164,8.822351584,3.325422829,0.0,0.0,4.096640716,3.518070951,0.0,1.293257687,21.002912539,5.681438881,7.486802479,1.9091472600000001,2.840696592,31.016445091,4.072469493,6.974696568,3.518070951,97.94358316399999,2.840696592,1.9091472600000001,0.0,8.25973538,3.518070951,17.920531539000002,5.5502360930000005,6.867650937,0.0,0.677374359,0.677374359,20.882528417,13.426816017000002,7.614731569999999,3.518070951,1.231772901,4.06430671,0.615883328,0.0,1.354778164,11.825744364,73.555078407,0.0,0.0,19.358555079,15.93557709,1.231772901,43.616095849999994,2.586551065,9.199633581,0.0,2.840696592,2.840696592,2.125986508,0.0,0.0,4.311167523,5.050041988,7.607408367,0.677374359,1.354778164,17.740355555,0.0,16.168733363,4.618695783,8.522259222,0.0,1.9091472600000001,7.13005103,0.677374359,1.354778164,1.354778164,2.840696592,170.49663730199998,0.0,0.615883328,2.840696592,1.448612149,10.257803146,86.860048436,0.0,1.354778164,26.23825321,2.803390313,1.354778164,0.0,0.0,0.0,22.293635247999998,1.84760666,0.0,5.542895741,0.0,4.811358084,0.0,19.88334196,0.615883328,1.9091472600000001,0.0,0.0,4.749843852,4.289308741,0.0,0.677374359,14.816855976,0.091013723,0.058490586,0.057545894,0.105276776,0.0,0.036217685,5.417509683,0.0,0.0,0.0,0.019394063,0.014365337,0.203224445,0.0,0.075905184,0.013687832,0.544929724,0.246967114,0.013587393,0.223626855,2.0,2.0,"[0, 1]"
