coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,ODMature1,Astrocytecells
16x16,0.0,0.0,27.484444613999997,0.0,0.0,37.1856335,1.859170143,3.718348337,0.0,0.0,1.457310294,2.914713648,2.788785337,0.0,0.0,1.859170143,5.175658631,0.0,1.457310294,0.0,4.372049429,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,13.0152226,15.126105904,0.0,0.0,0.0,2.788785337,0.0,0.0,10.20211431,2.914713648,2.914713648,0.929612039,0.929612039,0.929612039,0.0,0.0,3.718348337,16.433164033,0.929612039,0.0,0.0,1.457310294,0.929612039,7.286669155,0.0,1.859170143,0.0,0.0,1.859170143,4.246095631,3.316480437,11.005017492,0.0,0.929612039,0.0,0.0,0.0,0.0,7.286669155,1.859170143,0.0,0.0,42.483146669,0.0,0.0,24.7750787,0.0,0.929612039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3869223330000002,0.0,0.0,0.0,2.3869223330000002,0.0,6.633061985,0.0,0.0,0.0,4.372049429,1.859170143,14.87449798,2.3869223330000002,0.0,0.0,0.929612039,3.316480437,0.0,0.0,0.0,1.859170143,6.231219572,0.0,0.0,47.033436093,0.929612039,1.457310294,0.0,0.0,0.0,2.3869223330000002,2.788785337,1.859170143,16.859854068,0.0,0.0,0.0,2.3869223330000002,0.0,1.457310294,0.929612039,2.788785337,2.3869223330000002,0.0,0.0,0.0,26.254778440000003,0.0,0.012016516,0.027974842,0.006424731,0.0,0.0,1.446639596,0.0,0.031706104,0.0,0.034387826,0.0,0.0,0.0,0.0,0.060679072,0.362383736,0.0017318680000000001,0.015233641,0.0,1.0,1.0,[1]
17x17,0.0,0.0,26.02713432,1.983389796,0.0,40.160751271,1.859170143,4.710030344,0.0,0.0,0.0,1.983389796,2.788785337,0.0,1.983389796,4.834287914,5.701738133,0.991682007,0.0,0.0,1.983389796,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,17.973764533,9.296746007,0.0,0.0,0.0,3.7804673440000003,0.0,0.0,16.86076268,0.0,0.0,0.929612039,0.929612039,0.929612039,0.0,1.983389796,3.718348337,3.842559939,0.929612039,0.0,0.0,3.966838056,0.929612039,13.88332619,0.0,7.809413319,0.0,0.0,1.859170143,2.788785337,2.85085215,11.652020269000001,0.0,0.929612039,0.0,0.0,0.0,0.0,3.966838056,1.859170143,0.0,0.0,42.077935296,0.0,0.0,22.8067439,0.0,2.913001835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,0.0,0.991682007,0.0,2.913001835,0.0,7.685186393,0.991682007,0.0,0.0,3.966838056,3.842559939,14.87449798,0.929612039,0.0,1.983389796,0.929612039,2.85085215,0.0,0.0,0.0,1.859170143,4.834287914,0.0,0.0,16.733668123,0.929612039,3.966838056,0.0,0.0,0.0,0.929612039,2.788785337,1.859170143,13.94514042,0.991682007,0.0,0.0,8.863283971,0.0,0.0,0.929612039,3.7804673440000003,1.9212940459999999,0.0,0.0,0.0,26.09088307,0.0,0.012016516,0.044945851,0.010109422,0.0,0.0,0.296492474,0.0,0.0,0.0,0.095221714,0.010784794,0.0,0.010793173,0.0,0.006690337,0.33076362,0.031576051,0.024389221,0.0,1.0,1.0,[2]
18x18,0.719174655,0.0,26.02713432,2.157548282,0.0,37.904808155000005,1.859170143,5.156720547,2.157548282,1.43837221,0.0,0.0,2.788785337,0.0,0.0,1.859170143,9.471865377,0.0,0.0,1.43837221,0.719174655,0.719174655,0.0,0.0,6.683129079,7.191812438,0.719174655,2.578344798,0.929612039,0.0,0.0,2.367984249,14.45359481,9.296746007,0.0,0.0,0.0,3.507959992,0.0,0.0,16.54284394,0.0,3.595999788,2.367984249,0.929612039,0.929612039,0.0,3.595999788,3.718348337,15.524775693,0.929612039,0.719174655,0.0,4.315082378,1.648786694,9.349038438,1.43837221,12.646081023,0.0,0.0,3.297542353,4.946333619000001,2.578344798,5.156720547,0.0,1.648786694,0.0,0.719174655,0.0,0.0,11.50834928,5.455169931,0.719174655,0.0,38.830271895,0.0,0.0,15.10274813,0.0,0.929612039,0.0,1.43837221,0.719174655,0.0,0.0,0.0,1.43837221,0.929612039,1.43837221,0.0,0.719174655,3.806381717,2.157548282,5.156720547,0.0,0.0,0.0,0.0,1.859170143,15.593672634999999,0.929612039,0.0,0.0,2.367984249,1.859170143,0.719174655,0.0,0.719174655,1.859170143,5.455169931,0.0,0.0,49.321021363,0.929612039,6.472742201,1.43837221,0.0,0.0,0.929612039,4.946333619000001,3.297542353,23.294178858,0.0,0.0,0.0,3.806381717,0.0,0.0,0.929612039,4.227157547,2.367984249,3.595999788,1.43837221,0.0,32.522352839999996,0.00355112,0.02143999,0.027472056,0.02996987,0.0,0.029233705,1.068473684,0.0,0.0,0.0,0.31581787,0.0,0.29720914,0.0,0.020208882,0.0,0.299218482,0.00021435,0.002309854,0.0,1.0,1.0,[3]
19x19,0.0,0.0,31.470903866,0.0,0.0,42.629403046,1.859170143,3.718348337,0.0,0.0,0.0,0.0,2.788785337,0.0,0.0,1.859170143,3.718348337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,0.0,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,18.458992146,20.184505227,0.0,0.0,0.0,2.788785337,5.443769546,0.0,10.88775922,0.0,0.0,0.929612039,0.929612039,0.929612039,0.0,5.443769546,3.718348337,1.859170143,0.929612039,0.0,0.0,10.88775922,0.929612039,16.33005735,0.0,7.3029396890000005,0.0,0.0,1.859170143,13.676544557,7.3029396890000005,3.718348337,0.0,0.929612039,0.0,0.0,0.0,0.0,0.0,1.859170143,0.0,0.0,38.11109724,0.0,0.0,5.443769546,0.0,0.929612039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929612039,21.77718242,0.0,0.0,0.929612039,0.0,3.718348337,21.77718242,0.0,0.0,0.0,1.859170143,14.87449798,0.929612039,0.0,0.0,0.929612039,1.859170143,0.0,0.0,0.0,1.859170143,1.859170143,0.0,0.0,18.189227493,0.929612039,5.443769546,0.0,0.0,0.0,0.929612039,2.788785337,1.859170143,13.94514042,0.0,0.0,0.0,0.929612039,0.0,5.443769546,0.929612039,8.232554883,0.929612039,0.0,0.0,0.0,10.22535282,0.016425846,0.012016516,0.033308165,0.006424731,0.0,0.0,0.607792506,0.0,0.0,0.0,0.129752373,0.0,0.0,0.0,0.0,0.006989866,0.492026099,0.005131134000000001,0.017870904,0.0,1.0,1.0,[4]
20x20,0.889687542,0.0,14.23351063,2.658137286,2.218743913,64.494322521,1.993574012,1.993574012,0.889687542,0.664523765,0.664523765,0.0,5.338113324,0.0,0.0,0.0,7.974287945,0.0,0.0,3.558689367,2.443917025,4.651711701,0.0,0.0,1.554211307,0.0,0.0,0.0,1.554211307,0.0,0.0,0.0,9.775594347,10.67615899,0.664523765,0.0,0.889687542,2.443917025,0.0,0.0,11.522909112,0.0,3.998075703,0.0,0.0,0.0,0.0,1.329056371,0.0,11.746700246,0.0,0.0,0.889687542,0.664523765,0.0,7.974287945,2.443917025,1.329056371,1.77939326,3.108449631,2.883261554,4.437530546,0.0,5.316260017,0.664523765,0.0,0.0,0.0,0.889687542,0.0,1.329056371,3.772967272,0.0,0.0,39.790394006,0.0,1.554211307,8.19947661,0.664523765,4.651711701,0.664523765,0.889687542,0.664523765,0.0,0.0,0.0,3.998075703,1.329056371,5.316260017,0.0,0.664523765,5.541399243,0.0,2.658137286,1.329056371,0.664523765,0.0,3.998075703,1.554211307,0.889687542,1.329056371,0.0,0.664523765,0.0,0.889687542,0.0,0.0,1.77939326,3.987122086,7.985279349000001,0.0,1.329056371,37.884979181999995,0.0,1.993574012,0.0,0.0,0.0,1.554211307,2.443917025,0.889687542,4.212336819,0.0,0.664523765,0.664523765,2.658137286,0.889687542,0.0,1.77939326,0.0,0.0,1.329056371,0.0,0.0,15.521524577,0.020164484,0.011069478,0.178145693,0.006245613,0.223201486,0.0,0.672283867,0.0,0.013825942,0.0,0.015175201,0.035893242,0.0,0.0,0.0,0.217251578,0.365473649,0.0,0.053331325,0.075526214,1.0,1.0,[0]
21x21,0.889687542,0.0,15.690820924,0.0,0.889687542,63.16526615,0.0,0.0,0.889687542,0.0,1.457310294,2.914713648,5.338113324,0.0,0.0,0.0,1.457310294,0.0,1.457310294,3.558689367,6.151442689,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,7.117457061,16.505518887,0.0,0.0,0.889687542,1.77939326,0.0,0.0,11.091801852000001,2.914713648,5.583732980000001,0.0,0.0,0.0,0.0,0.0,0.0,16.35338715,0.0,0.0,0.889687542,1.457310294,0.0,7.286669155,1.77939326,0.0,1.77939326,1.77939326,0.889687542,3.236703554,1.457310294,7.286669155,0.0,0.0,0.0,0.0,0.889687542,0.0,7.286669155,1.77939326,0.0,0.0,38.181726949,0.0,0.889687542,25.664766242000002,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,1.457310294,0.0,0.0,0.0,2.346997836,0.0,2.914713648,0.0,0.0,0.0,7.041068761,0.889687542,0.889687542,1.457310294,0.0,0.0,0.0,2.346997836,0.0,0.0,1.77939326,0.0,7.041068761,0.0,0.0,47.843285282,0.0,1.457310294,0.0,0.0,0.0,2.346997836,1.77939326,0.889687542,3.80440119,0.0,0.0,0.0,1.457310294,0.889687542,1.457310294,1.77939326,0.0,1.457310294,0.0,0.0,0.0,19.588114987,0.020164484,0.0,0.203547315,0.006245613,0.0,0.0,1.446639596,0.0,0.031706104,0.0,0.049333449,0.0,0.0,0.0,0.0,0.080302487,0.431919052,0.001517518,0.068564966,0.0,1.0,1.0,[1]
22x22,0.889687542,0.0,14.23351063,1.983389796,0.889687542,66.140383921,0.0,0.991682007,0.889687542,0.0,0.0,1.983389796,5.338113324,0.0,1.983389796,2.975117771,1.983389796,0.991682007,0.0,3.558689367,3.762783056,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,12.075998993999999,10.67615899,0.0,0.0,0.889687542,2.771075267,0.0,0.0,17.750450222,0.0,2.669019332,0.0,0.0,0.0,0.0,1.983389796,0.0,3.762783056,0.0,0.0,0.889687542,3.966838056,0.0,13.88332619,1.77939326,5.950243176,1.77939326,1.77939326,0.889687542,1.77939326,0.991682007,7.933671932,0.0,0.0,0.0,0.0,0.889687542,0.0,3.966838056,1.77939326,0.0,0.0,37.776515576,0.0,0.889687542,23.696431442,0.0,1.983389796,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.0,0.0,0.991682007,0.0,2.873077338,0.0,3.966838056,0.991682007,0.0,0.0,6.635857388,2.873077338,0.889687542,0.0,0.0,1.983389796,0.0,1.881369549,0.0,0.0,1.77939326,0.0,5.644137103,0.0,0.0,17.543517312,0.0,3.966838056,0.0,0.0,0.0,0.889687542,1.77939326,0.889687542,0.889687542,0.991682007,0.0,0.0,7.933671932,0.889687542,0.0,1.77939326,0.991682007,0.991682007,0.0,0.0,0.0,19.424219617000002,0.020164484,0.0,0.220518324,0.009930304,0.0,0.0,0.296492474,0.0,0.0,0.0,0.110167337,0.010784794,0.0,0.010793173,0.0,0.026313752000000003,0.400298936,0.031361701,0.077720546,0.0,1.0,1.0,[2]
23x23,1.608862197,0.0,14.23351063,2.157548282,0.889687542,63.884440805000004,0.0,1.43837221,3.047235824,1.43837221,0.0,0.0,5.338113324,0.0,0.0,0.0,5.75351704,0.0,0.0,4.997061577,2.4985679149999998,0.719174655,0.0,0.0,6.643204582,7.191812438,0.719174655,0.719174655,0.889687542,0.0,0.0,1.43837221,8.555829271,10.67615899,0.0,0.0,0.889687542,2.4985679149999998,0.0,0.0,17.432531482,0.0,6.26501912,1.43837221,0.0,0.0,0.0,3.595999788,0.0,15.444998810000001,0.0,0.719174655,0.889687542,4.315082378,0.719174655,9.349038438,3.21776547,10.78691088,1.77939326,1.77939326,2.328059752,3.936941542,0.719174655,1.43837221,0.0,0.719174655,0.0,0.719174655,0.889687542,0.0,11.50834928,5.375393047999999,0.719174655,0.0,34.528852175000004,0.0,0.889687542,15.992435672000001,0.0,0.0,0.0,2.328059752,0.719174655,0.0,0.0,0.0,4.107391542,0.0,1.43837221,0.0,0.719174655,3.76645722,2.157548282,1.43837221,0.0,0.0,0.0,2.669019332,0.889687542,1.608862197,0.0,0.0,0.0,1.43837221,0.889687542,0.719174655,0.0,2.4985679149999998,0.0,6.26501912,0.0,0.0,50.130870552,0.0,6.472742201,1.43837221,0.0,0.0,0.889687542,3.936941542,2.328059752,10.23872598,0.0,0.0,0.0,2.876769678,0.889687542,0.0,1.77939326,1.43837221,1.43837221,3.595999788,1.43837221,0.0,25.855689386999998,0.023715604,0.009423474,0.203044529,0.029790752,0.0,0.029233705,1.068473684,0.0,0.0,0.0,0.33076349299999996,0.0,0.29720914,0.0,0.020208882,0.019623415,0.368753798,0.0,0.055641179,0.0,1.0,1.0,[3]
24x24,0.889687542,0.0,19.677280176,0.0,0.889687542,68.609035696,0.0,0.0,0.889687542,0.0,0.0,0.0,5.338113324,0.0,0.0,0.0,0.0,0.0,0.0,3.558689367,1.77939326,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,12.561226607,21.563918209999997,0.0,0.0,0.889687542,1.77939326,5.443769546,0.0,11.777446762,0.0,2.669019332,0.0,0.0,0.0,0.0,5.443769546,0.0,1.77939326,0.0,0.0,0.889687542,10.88775922,0.0,16.33005735,1.77939326,5.443769546,1.77939326,1.77939326,0.889687542,12.667152479999999,5.443769546,0.0,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,1.77939326,0.0,0.0,33.80967752,0.0,0.889687542,6.333457088,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.0,21.77718242,0.0,0.0,0.889687542,0.0,0.0,21.77718242,0.0,0.0,2.669019332,0.889687542,0.889687542,0.0,0.0,0.0,0.0,0.889687542,0.0,0.0,1.77939326,0.0,2.669019332,0.0,0.0,18.999076682000002,0.0,5.443769546,0.0,0.0,0.0,0.889687542,1.77939326,0.889687542,0.889687542,0.0,0.0,0.0,0.0,0.889687542,5.443769546,1.77939326,5.443769546,0.0,0.0,0.0,0.0,3.558689367,0.036590330000000004,0.0,0.208880638,0.006245613,0.0,0.0,0.607792506,0.0,0.0,0.0,0.144697996,0.0,0.0,0.0,0.0,0.026613281000000003,0.561561415,0.004916784,0.071202229,0.0,1.0,1.0,[4]
25x25,0.0,0.0,38.655874674,6.112853062,1.329056371,54.056801221,1.993574012,1.993574012,0.0,0.664523765,2.988514599,2.914713648,3.454715776,0.0,3.454715776,0.0,11.164915223000001,0.0,1.457310294,0.86668054,5.036573194,15.02767746,0.0,0.0,1.5312043050000002,2.594025049,0.0,0.0,0.664523765,0.0,0.0,0.0,10.458083141,16.205325656,2.391868274,0.0,0.0,0.664523765,0.0,0.0,20.835335880000002,6.375375141,6.843749289,0.0,0.0,1.727344509,0.0,1.329056371,6.060693464,25.407981416000002,0.0,0.0,0.0,2.121834059,0.0,15.2609571,0.664523765,2.195736911,0.0,1.329056371,1.993574012,10.176141044000001,5.77870661,12.602929172,0.664523765,0.0,1.733316984,0.0,1.727344509,0.0,8.615725526,5.454235505,0.86668054,0.86668054,53.627604174999995,0.0,2.397840749,32.951548308,2.397840749,6.37905621,0.664523765,0.0,0.664523765,0.0,0.0,0.0,3.05640088,2.786366665,6.182940557,0.0,0.664523765,6.109021995,0.0,8.166875983,2.195736911,2.391868274,0.0,5.7011058,0.664523765,7.788064731,2.786366665,0.0,0.664523765,2.594025049,4.923940515,0.0,0.0,0.0,3.987122086,11.415653955,0.0,2.195736911,81.25690634,0.86668054,5.18420129,0.0,0.0,0.0,2.121834059,6.719218811,5.19397473,21.826169071,0.86668054,1.5312043050000002,0.664523765,6.7094726289999995,0.0,2.323990834,1.727344509,1.727344509,3.184654803,4.789717864,0.0,0.0,48.750819218000004,0.014057076,0.021718593,0.064748411,0.00940581,0.223201486,0.0,2.118923463,0.0,0.045532046,0.0,0.034158248,0.035893242,0.0,0.0,0.0,0.25830723499999997,0.6990994920000001,0.014581558000000001,0.02003855,0.075526214,2.0,2.0,"[0, 1]"
26x26,0.0,0.0,37.19856438,8.096242858,1.329056371,57.031918992,1.993574012,2.985256019,0.0,0.664523765,1.5312043050000002,1.983389796,3.454715776,0.0,5.4381055719999996,2.975117771,11.690994725,0.991682007,0.0,0.86668054,2.647913561,15.02767746,0.0,0.0,1.5312043050000002,2.594025049,0.0,0.0,0.664523765,0.0,0.0,0.0,15.416625073999999,10.375965759,2.391868274,0.0,0.0,1.6562057719999999,0.0,0.0,27.49398425,3.460661493,3.929035641,0.0,0.0,1.727344509,0.0,3.312446167,6.060693464,12.817377322000002,0.0,0.0,0.0,4.631361821,0.0,21.857614135,0.664523765,8.145980087,0.0,1.329056371,1.993574012,8.71883075,5.313078323,13.249931949,0.664523765,0.0,1.733316984,0.0,1.727344509,0.0,5.295894427,5.454235505,0.86668054,0.86668054,53.222392801999995,0.0,2.397840749,30.983213508,2.397840749,8.362446005999999,0.664523765,0.0,0.664523765,0.0,0.0,0.0,3.05640088,1.329056371,6.182940557,0.991682007,0.664523765,6.635101497,0.0,9.219000391,3.187418918,2.391868274,0.0,5.295894427,2.647913561,7.788064731,1.329056371,0.0,2.647913561,2.594025049,4.458312228,0.0,0.0,0.0,3.987122086,10.018722297,0.0,2.195736911,50.957138369999996,0.86668054,7.693729052,0.0,0.0,0.0,0.664523765,6.719218811,5.19397473,18.911455423,1.858362547,1.5312043050000002,0.664523765,13.185834267,0.0,0.86668054,1.727344509,2.719026516,2.719026516,4.789717864,0.0,0.0,48.586923848,0.014057076,0.021718593,0.08171942,0.013090501000000001,0.223201486,0.0,0.968776341,0.0,0.013825942,0.0,0.094992136,0.046678036,0.0,0.010793173,0.0,0.2043185,0.6674793760000001,0.044425741,0.02919413,0.075526214,2.0,2.0,"[0, 2]"
27x27,0.719174655,0.0,37.19856438,8.270401344,1.329056371,54.775975876000004,1.993574012,3.431946222,2.157548282,2.102895975,1.5312043050000002,0.0,3.454715776,0.0,3.454715776,0.0,15.461121969,0.0,0.0,2.30505275,1.38369842,15.746852115,0.0,0.0,7.284721345,9.785837487,0.719174655,0.719174655,0.664523765,0.0,0.0,1.43837221,11.896455351,10.375965759,2.391868274,0.0,0.0,1.38369842,0.0,0.0,27.17606551,3.460661493,7.525035429,1.43837221,0.0,1.727344509,0.0,4.925056159,6.060693464,24.499593076000004,0.0,0.719174655,0.0,4.979606143,0.719174655,17.323326383,2.102895975,12.982647791000002,0.0,1.329056371,3.431946222,10.876379032000001,5.040570971,6.754632227,0.664523765,0.719174655,1.733316984,0.719174655,1.727344509,0.0,12.837405651,9.050235293,1.5858551950000002,0.86668054,49.974729401,0.0,2.397840749,23.279217738,2.397840749,6.37905621,0.664523765,1.43837221,1.38369842,0.0,0.0,0.0,4.49477309,1.329056371,7.621312767,0.0,1.38369842,7.5284813790000005,2.157548282,6.690534544999999,2.195736911,2.391868274,0.0,1.329056371,0.664523765,8.507239386,1.329056371,0.0,0.664523765,4.032397259,3.466630221,0.719174655,0.0,0.719174655,3.987122086,10.639604314,0.0,2.195736911,83.54449161,0.86668054,10.199633197,1.43837221,0.0,0.0,0.664523765,8.876767093,6.63234694,28.260493861,0.86668054,1.5312043050000002,0.664523765,8.128932013,0.0,0.86668054,1.727344509,3.1657167189999997,3.1657167189999997,8.385717652,1.43837221,0.0,55.018393618,0.017608196,0.031142067000000002,0.064245625,0.032950949,0.223201486,0.029233705,1.740757551,0.0,0.013825942,0.0,0.315588292,0.035893242,0.29720914,0.0,0.020208882,0.197628163,0.635934238,0.01306404,0.0071147630000000005,0.075526214,2.0,2.0,"[0, 3]"
28x28,0.0,0.0,42.642333926,6.112853062,1.329056371,59.500570767,1.993574012,1.993574012,0.0,0.664523765,1.5312043050000002,0.0,3.454715776,0.0,3.454715776,0.0,9.707604929,0.0,0.0,0.86668054,0.664523765,15.02767746,0.0,0.0,1.5312043050000002,2.594025049,0.0,0.0,0.664523765,0.0,0.0,0.0,15.901852687,21.263724979,2.391868274,0.0,0.0,0.664523765,5.443769546,0.0,21.52098079,3.460661493,3.929035641,0.0,0.0,1.727344509,0.0,6.7728259170000005,6.060693464,10.833987526000001,0.0,0.0,0.0,11.552282985,0.0,24.304345295,0.664523765,7.639506457,0.0,1.329056371,1.993574012,19.60658997,9.765165862,5.316260017,0.664523765,0.0,1.733316984,0.0,1.727344509,0.0,1.329056371,5.454235505,0.86668054,0.86668054,49.255554745999994,0.0,2.397840749,13.620239154,2.397840749,6.37905621,0.664523765,0.0,0.664523765,0.0,0.0,0.0,3.05640088,1.329056371,27.960122976999997,0.0,0.664523765,4.651711701,0.0,5.2521623349999995,23.972919331,2.391868274,0.0,1.329056371,0.664523765,7.788064731,1.329056371,0.0,0.664523765,2.594025049,3.466630221,0.0,0.0,0.0,3.987122086,7.043604526,0.0,2.195736911,52.41269774,0.86668054,9.170660542,0.0,0.0,0.0,0.664523765,6.719218811,5.19397473,18.911455423,0.86668054,1.5312043050000002,0.664523765,5.2521623349999995,0.0,6.310450086,1.727344509,7.171114055,1.727344509,4.789717864,0.0,0.0,32.721393598,0.030482922000000003,0.021718593,0.070081734,0.00940581,0.223201486,0.0,1.280076373,0.0,0.013825942,0.0,0.129522795,0.035893242,0.0,0.0,0.0,0.204618029,0.8287418550000001,0.017980824,0.022675813,0.075526214,2.0,2.0,"[0, 4]"
29x29,0.0,0.0,38.655874674,5.4381055719999996,0.0,55.702862621,0.0,0.991682007,0.0,0.0,2.323990834,4.898103444,3.454715776,0.0,5.4381055719999996,2.975117771,5.174017074,0.991682007,1.457310294,0.86668054,6.355439225,10.375965759,0.0,0.0,0.86668054,2.594025049,0.0,0.0,0.0,0.0,0.0,0.0,12.758487788,16.205325656,1.727344509,0.0,0.0,0.991682007,0.0,0.0,27.06287699,6.375375141,5.514692918,0.0,0.0,1.727344509,0.0,1.983389796,6.060693464,17.424064226000002,0.0,0.0,0.0,5.424148349999999,0.0,21.169995345,0.0,6.816923716,0.0,0.0,0.0,7.518003758,6.770388617,15.220341087000001,0.0,0.0,1.733316984,0.0,1.727344509,0.0,11.253507211,3.460661493,0.86668054,0.86668054,51.613725744999996,0.0,1.733316984,48.44850314,1.733316984,3.710734305,0.0,0.0,0.0,0.0,0.0,0.0,1.727344509,1.457310294,0.86668054,0.991682007,0.0,3.44070009,0.0,9.475576753,1.858362547,1.727344509,0.0,8.338887484999999,1.983389796,7.788064731,1.457310294,0.0,1.983389796,2.594025049,5.915622522,0.0,0.0,0.0,0.0,9.074511709,0.0,0.86668054,60.91544447,0.86668054,7.157465333999999,0.0,0.0,0.0,1.457310294,6.054695046,5.19397473,18.503519794,1.858362547,0.86668054,0.0,11.985007275000001,0.0,2.323990834,1.727344509,2.719026516,4.17633681,3.460661493,0.0,0.0,52.653514258,0.014057076,0.010649115,0.107121042,0.013090501000000001,0.0,0.0,1.7431320700000001,0.0,0.031706104,0.0,0.129150384,0.010784794,0.0,0.010793173,0.0,0.067369409,0.7339247790000001,0.045943259,0.044427771,0.0,2.0,2.0,"[1, 2]"
30x30,0.719174655,0.0,38.655874674,5.612264058,0.0,53.446919505000004,0.0,1.43837221,2.157548282,1.43837221,2.323990834,2.914713648,3.454715776,0.0,3.454715776,0.0,8.944144318,0.0,1.457310294,2.30505275,5.091224083999999,11.095140414,0.0,0.0,6.62019758,9.785837487,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,9.238318065,16.205325656,1.727344509,0.0,0.0,0.719174655,0.0,0.0,26.744958250000003,6.375375141,9.110692706,1.43837221,0.0,1.727344509,0.0,3.595999788,6.060693464,29.106279980000004,0.0,0.719174655,0.0,5.772392672,0.719174655,16.635707593,1.43837221,11.653591420000001,0.0,0.0,1.43837221,9.67555204,6.497881265,8.725041365000001,0.0,0.719174655,1.733316984,0.719174655,1.727344509,0.0,18.795018435,7.056661281,1.5858551950000002,0.86668054,48.366062344,0.0,1.733316984,40.74450737,1.733316984,1.727344509,0.0,1.43837221,0.719174655,0.0,0.0,0.0,3.1657167189999997,1.457310294,2.30505275,0.0,0.719174655,4.334079972,2.157548282,6.947110907,0.86668054,1.727344509,0.0,4.372049429,0.0,8.507239386,1.457310294,0.0,0.0,4.032397259,4.923940515,0.719174655,0.0,0.719174655,0.0,9.695393725999999,0.0,0.86668054,93.50279771,0.86668054,9.663369479,1.43837221,0.0,0.0,1.457310294,8.212243328,6.63234694,27.852558232,0.86668054,0.86668054,0.0,6.928105021,0.0,2.323990834,1.727344509,3.1657167189999997,4.623027013,7.056661281,1.43837221,0.0,59.084984028,0.017608196,0.020072589000000002,0.08964724700000001,0.032950949,0.0,0.029233705,2.51511328,0.0,0.031706104,0.0,0.34974654,0.0,0.29720914,0.0,0.020208882,0.060679072,0.702379641,0.014581558000000001,0.022348404,0.0,2.0,2.0,"[1, 3]"
