coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Endothelial2
14x14,0.628845904,1.886556084,5.256883604,6.564062045,0.0,6.514569021,10.032837675,32.033776153000005,0.0,0.0,5.080200079,1.709879628,19.72046342,0.628845904,14.53459731,0.0,7.242294822,0.628845904,2.3387255319999998,3.596435712,8.549266197,4.401943034,3.1936034739999997,0.85494057,0.0,1.483786474,0.85494057,0.85494057,3.144288684,0.0,0.0,0.85494057,17.273576694,7.143471481,0.0,0.628845904,2.741496654,2.56475757,0.0,1.257719583,0.628845904,0.628845904,2.3387255319999998,0.0,0.0,22.63741608,1.483786474,8.323253577,0.628845904,8.62723247,0.0,0.85494057,0.0,2.741496654,0.85494057,2.3387255319999998,0.85494057,12.096350707,0.0,0.85494057,1.257719583,14.335748523,9.354972033,11.467501812,0.0,0.85494057,2.515442509,0.0,0.85494057,6.288530911,5.885811028,0.85494057,0.85494057,6.839529524,20.575402478,28.9295371,2.112660153,15.643454969999999,0.628845904,1.483786474,0.0,6.514569021,26.050609223,0.0,0.0,0.0,1.709879628,0.628845904,0.0,0.628845904,2.3387255319999998,7.645012381000001,0.0,10.661711354,8.952127256,39.93647404,4.451313654,5.030870458,0.85494057,1.886556084,7.242294822,0.0,0.85494057,84.90135215,10.513805073999999,1.709879628,0.628845904,0.0,0.628845904,8.097249107,0.628845904,2.3387255319999998,2.741496654,0.628845904,20.5179057,0.0,0.0,0.628845904,3.773094139,4.225322137,1.257719583,7.242294822,0.85494057,0.0,0.0,6.839529524,1.483786474,0.0,0.628845904,3.773094139,1.709879628,4.677492944,0.0,0.0,3.3703830790000002,0.011601815,0.019814776,0.0,0.069056232,0.0,0.0,0.0,0.032514121,0.0,0.0,0.07633881,0.0,1.113211456,0.0,0.09926415899999999,0.02892855,0.105938559,0.0,0.0,0.0,1.0,1.0
15x15,0.690985953,1.381990362,37.29382627,3.109509606,0.34548853,45.993161839,2.072981884,6.007864346,0.0,0.0,4.491487508,0.0,8.292017092,0.0,0.0,0.0,3.454920928,0.690985953,4.625873984,1.381990362,32.38105052,6.353344095,18.5029362,0.34548853,0.34548853,1.727470111,0.0,3.109509606,0.34548853,0.34548853,1.0364793,0.0,3.800428439,7.255435717,0.0,0.0,0.34548853,0.0,0.0,0.0,0.690985953,0.0,1.381990362,0.34548853,0.0,5.182441277,0.0,4.625873984,1.727470111,11.05591008,0.0,0.0,0.0,0.34548853,0.0,0.0,0.690985953,1.381990362,0.0,0.0,0.0,26.661258840000002,1.381990362,0.34548853,0.0,0.34548853,1.0364793,0.34548853,0.0,1.381990362,5.662353284,4.146002585,0.0,0.0,77.27340268,6.909881914,0.0,15.470679997000001,1.381990362,0.0,0.34548853,2.764003339,0.0,1.0364793,0.34548853,0.0,0.690985953,0.0,1.0364793,0.690985953,0.0,0.690985953,1.0364793,3.454920928,0.690985953,13.474381,0.0,2.418456045,2.418456045,1.381990362,0.0,0.0,0.690985953,40.77341687,3.109509606,0.34548853,0.0,0.690985953,1.0364793,1.0364793,0.34548853,0.34548853,15.258464102,0.34548853,0.0,0.0,0.34548853,0.690985953,23.761375718,2.072981884,4.491487508,2.764003339,0.34548853,0.34548853,0.690985953,0.690985953,1.0364793,0.690985953,1.0364793,2.072981884,0.690985953,0.34548853,0.0,0.0,26.236324936,0.0,0.014893334,0.048396969,0.080596835,0.0,0.030051645,0.0,0.452947761,0.0,0.157891858,0.0,0.0,1.231428774,0.013323,0.00895826,0.010417362,0.018783025,0.00943649,0.021645908,0.0,1.0,1.0
16x16,0.0,2.599813489,24.426720873,0.0,0.0,38.310092003,1.299905543,5.9257795269999995,0.0,0.0,7.799540612,0.0,10.39987266,1.299905543,0.0,0.0,1.299905543,1.299905543,4.625873984,5.199690368,33.680956063000004,5.9257795269999995,18.5029362,0.0,0.0,0.0,1.299905543,0.0,5.199690368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.599813489,0.0,0.0,0.0,0.0,4.625873984,0.0,1.299905543,0.0,0.0,0.0,5.199690368,0.0,0.0,1.299905543,0.0,1.299905543,0.0,0.0,17.776292318,1.299905543,0.0,0.0,0.0,0.0,2.599813489,0.0,0.0,11.125506786999999,2.599813489,0.0,0.0,60.706397498,0.0,0.0,9.251797048,1.299905543,1.299905543,0.0,0.0,0.0,0.0,0.0,0.0,2.599813489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09309425,0.0,1.299905543,2.599813489,0.0,0.0,0.0,0.0,22.0993628,2.599813489,0.0,0.0,0.0,0.0,0.0,0.0,2.599813489,29.47616459,0.0,0.0,0.0,0.0,0.0,9.251797048,1.299905543,0.0,1.299905543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.199690368,1.299905543,0.0,0.0,0.0,23.12681533,0.0,0.058933002,0.040669599,0.059846573,0.0,0.062261497,0.0,0.572133068,0.0,0.157891858,0.0,0.0,1.617292793,0.013323,0.00895826,0.010417362,0.0,0.00943649,0.021645908,0.0,1.0,1.0
17x17,0.0,3.883261708,25.715704112,2.588888782,0.0,37.01018646,3.883261708,7.214762766,1.294457406,0.0,2.588888782,0.0,15.53484012,0.0,0.0,0.0,1.294457406,0.0,5.92033139,10.35533628,32.38105052,4.625873984,18.5029362,0.0,0.0,0.0,0.0,1.294457406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588888782,0.0,0.0,0.0,0.0,11.65027597,0.0,0.0,1.294457406,0.0,7.214762766,1.294457406,9.060046775,0.0,1.294457406,1.294457406,1.294457406,0.0,0.0,0.0,7.766575956,0.0,0.0,0.0,29.41131386,0.0,2.588888782,0.0,0.0,3.883261708,0.0,0.0,2.588888782,7.214762766,2.588888782,0.0,0.0,61.978933151,29.77513736,0.0,10.546254454,0.0,0.0,0.0,2.588888782,1.294457406,0.0,0.0,0.0,1.294457406,2.588888782,0.0,0.0,0.0,0.0,0.0,2.588888782,1.294457406,38.82905479,3.883261708,2.588888782,0.0,1.294457406,3.883261708,0.0,0.0,62.13933449,0.0,0.0,0.0,1.294457406,0.0,0.0,0.0,0.0,13.87647374,0.0,0.0,0.0,0.0,0.0,9.251797048,0.0,0.0,6.472226021,0.0,0.0,0.0,3.883261708,1.294457406,0.0,1.294457406,2.588888782,0.0,0.0,0.0,0.0,28.304560645,0.0,0.040514559,0.035127866,0.092382091,0.0,0.050032921999999994,0.0,0.592861531,0.0,0.157891858,0.0,0.0,1.915175707,0.013323,0.00895826,0.010417362,0.0,0.00943649,0.021645908,0.0,1.0,1.0
18x18,0.0,0.0,23.968096025999998,2.523870987,0.0,39.534057447,2.523870987,5.46715468,0.0,0.0,3.365158322,0.0,21.03433764,0.0,0.0,0.841280696,1.682563431,0.841280696,4.625873984,0.841280696,32.38105052,4.625873984,18.5029362,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.0,0.0,2.523870987,2.523870987,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.0,3.365158322,0.0,0.0,0.0,0.841280696,4.625873984,0.0,0.841280696,0.841280696,0.0,0.841280696,0.0,0.0,0.0,0.0,2.523870987,0.0,0.0,0.0,20.60666074,0.841280696,0.0,0.0,0.841280696,0.0,0.0,0.0,0.0,7.1497449710000005,3.365158322,0.0,0.841280696,66.44383923000001,0.841280696,0.0,11.775668035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.841280696,0.0,0.841280696,0.0,37.8597498,0.0,8.412825336,0.841280696,0.0,0.0,0.0,0.0,15.14358557,3.365158322,0.0,0.0,0.841280696,0.841280696,2.523870987,0.841280696,0.841280696,16.400344727,0.0,0.841280696,0.0,0.0,0.0,10.934360479,0.0,0.841280696,0.0,0.0,0.0,0.0,0.0,0.0,0.841280696,1.682563431,0.0,0.0,0.841280696,0.0,0.0,23.968096025999998,0.0,0.048430266,0.072381583,0.111910185,0.0,0.08128468,0.0,0.610383798,0.0,0.157891858,0.0,0.0,2.0045898319999997,0.013323,0.00895826,0.010417362,0.0,0.00943649,0.030809095999999998,0.0,1.0,1.0
19x19,0.628845904,1.886556084,27.528758363999998,3.144288684,0.0,42.669814911,0.628845904,5.883593567,0.0,0.0,2.515442509,0.0,18.86552285,0.628845904,0.0,0.0,1.257719583,0.628845904,5.254719888,1.886556084,32.38105052,9.027817018,19.131782104,0.0,0.0,0.628845904,0.0,0.0,3.144288684,0.0,0.0,0.0,1.886556084,6.288530911,0.0,0.628845904,1.886556084,0.0,0.0,1.257719583,0.628845904,0.628845904,0.628845904,0.0,0.0,22.63741608,0.628845904,5.254719888,0.628845904,6.917352842,0.0,0.0,0.0,1.886556084,0.0,0.628845904,0.0,4.401943034,0.0,0.0,1.257719583,23.937616560000002,2.515442509,3.773094139,0.0,0.0,2.515442509,0.0,0.0,6.288530911,9.656744442,0.0,0.0,0.0,74.37222998,28.9295371,1.257719583,18.055722494,0.628845904,0.628845904,0.0,5.659628451,1.257719583,0.0,0.0,0.0,0.0,0.628845904,0.0,0.628845904,0.628845904,2.515442509,0.0,1.257719583,1.257719583,12.57688064,1.886556084,5.030870458,0.0,1.886556084,1.257719583,0.0,0.0,84.90135215,8.803925446,0.0,0.628845904,0.0,0.628845904,1.257719583,0.628845904,0.628845904,15.763029824,0.628845904,0.0,0.0,0.0,0.628845904,13.024891187,2.515442509,1.257719583,1.257719583,0.0,0.0,0.0,0.0,0.628845904,0.0,0.628845904,3.773094139,0.0,1.257719583,0.0,0.0,25.642257839,0.0,0.03470811,0.035127866,0.10840588100000001,0.0,0.030051645,0.0,0.485461882,0.0,0.157891858,0.0,0.0,1.668186065,0.013323,0.037571239,0.019435795,0.0,0.00943649,0.021645908,0.0,1.0,1.0
20x20,0.690985953,3.314706304,14.16701094,10.840228393,0.34548853,10.915691321,5.938398119,5.247406597,0.0,0.0,4.491487508,0.0,10.224733034,0.0,0.0,0.0,5.38763687,0.690985953,0.0,5.247406597,0.0,1.727470111,0.0,0.34548853,6.1436269,3.660186053,1.932715942,3.109509606,0.34548853,0.34548853,1.0364793,0.0,40.522887859,11.120851952,1.932715942,1.932715942,0.34548853,3.865416235,0.0,0.0,0.690985953,17.3950088,3.314706304,0.34548853,0.0,5.182441277,0.0,1.932715942,1.727470111,28.45091888,0.0,0.0,0.0,0.34548853,0.0,21.25871045,12.286038973,3.314706304,0.0,0.0,0.0,14.717501042,1.381990362,21.60419898,0.0,4.210904765,2.969195242,0.34548853,0.0,1.381990362,1.0364793,4.146002585,0.0,9.663505567,23.699411492000003,6.909881914,0.0,8.151598891,11.045495929,0.0,0.34548853,2.764003339,0.0,1.0364793,0.34548853,0.0,0.690985953,1.932715942,1.0364793,0.690985953,0.0,12.286038973,1.0364793,22.783171248,8.42170474,73.38597994999999,5.79813837,2.418456045,4.351171987,1.381990362,0.0,0.0,4.556402188,40.77341687,6.974925841,2.278204472,0.0,0.690985953,1.0364793,6.83461767,0.34548853,0.34548853,3.314706304,0.34548853,0.0,0.0,0.34548853,0.690985953,14.50957867,2.072981884,10.289625877999999,10.494722126,0.34548853,4.210904765,0.690985953,2.623701895,4.901895535,0.690985953,4.901895535,2.072981884,4.556402188,8.076207317,0.0,0.0,3.109509606,0.0,0.0,0.013269103,0.020750262,0.018385249,0.0,0.0,0.0,0.183308543,0.0,0.017878169,0.146909104,0.482927496,0.0,0.006120041,0.002926485,0.018783025,0.0,0.001931591,0.0,1.0,1.0
21x21,0.0,4.532529431,1.299905543,7.730718787,0.0,3.232621485,5.165321778,5.165321778,0.0,0.0,7.799540612,0.0,12.332588602,1.299905543,0.0,0.0,3.232621485,1.299905543,0.0,9.065106603,1.299905543,1.299905543,0.0,0.0,5.79813837,1.932715942,3.232621485,0.0,5.199690368,0.0,0.0,0.0,36.72245942,3.865416235,1.932715942,1.932715942,0.0,3.865416235,0.0,0.0,0.0,17.3950088,4.532529431,0.0,0.0,0.0,0.0,1.932715942,0.0,18.694914343,0.0,0.0,0.0,5.199690368,0.0,21.25871045,12.894958563,1.932715942,1.299905543,0.0,0.0,5.83253452,1.299905543,21.25871045,0.0,3.865416235,1.932715942,2.599813489,0.0,0.0,6.499632803,2.599813489,0.0,9.663505567,7.1324063099999995,0.0,0.0,1.932715942,10.96341111,1.299905543,0.0,0.0,0.0,0.0,0.0,0.0,2.599813489,1.932715942,0.0,0.0,0.0,11.59505302,0.0,19.32825032,7.730718787,134.0046932,5.79813837,1.299905543,4.532529431,0.0,0.0,0.0,3.865416235,22.0993628,6.465229724,1.932715942,0.0,0.0,0.0,5.79813837,0.0,2.599813489,17.532406792,0.0,0.0,0.0,0.0,0.0,0.0,1.299905543,5.79813837,9.03062433,0.0,3.865416235,0.0,1.932715942,3.865416235,0.0,3.865416235,5.199690368,5.165321778,7.730718787,0.0,0.0,0.0,0.0,0.044039668,0.005541733,0.0,0.018385249,0.032209852,0.0,0.119185307,0.183308543,0.0,0.017878169,0.146909104,0.8687915150000001,0.0,0.006120041,0.002926485,0.0,0.0,0.001931591,0.0,1.0,1.0
22x22,0.0,5.81597765,2.588888782,10.319607569,0.0,1.932715942,7.748677943000001,6.454305017,1.294457406,0.0,2.588888782,0.0,17.467556062,0.0,0.0,0.0,3.227173348,0.0,1.294457406,14.220752515,0.0,0.0,0.0,0.0,5.79813837,1.932715942,1.932715942,1.294457406,0.0,0.0,0.0,0.0,36.72245942,3.865416235,1.932715942,1.932715942,0.0,6.454305017,0.0,0.0,0.0,17.3950088,13.582991911999999,0.0,0.0,1.294457406,0.0,4.521604724,1.294457406,26.455055575,0.0,1.294457406,1.294457406,1.294457406,0.0,21.25871045,11.59505302,9.699291898,0.0,0.0,0.0,17.467556062,0.0,23.847599232,0.0,3.865416235,5.81597765,0.0,0.0,2.588888782,2.588888782,2.588888782,0.0,9.663505567,8.404941963,29.77513736,0.0,3.227173348,9.663505567,0.0,0.0,2.588888782,1.294457406,0.0,0.0,0.0,1.294457406,4.521604724,0.0,0.0,0.0,11.59505302,0.0,21.917139102,9.025176193,98.74065374,9.681400078,2.588888782,1.932715942,1.294457406,3.883261708,0.0,3.865416235,62.13933449,3.865416235,1.932715942,0.0,1.294457406,0.0,5.79813837,0.0,0.0,1.932715942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79813837,14.202944808,0.0,3.865416235,0.0,5.81597765,5.159873641,0.0,5.159873641,2.588888782,3.865416235,7.730718787,0.0,0.0,5.177745315,0.0,0.025621225,0.0,0.032535518,0.018385249,0.019981277,0.0,0.13991377,0.183308543,0.0,0.017878169,0.146909104,1.166674429,0.0,0.006120041,0.002926485,0.0,0.0,0.001931591,0.0,1.0,1.0
23x23,0.0,1.932715942,0.841280696,10.254589774,0.0,4.456586929,6.389287222,4.706696931,0.0,0.0,3.365158322,0.0,22.967053582000002,0.0,0.0,0.841280696,3.615279373,0.841280696,0.0,4.706696931,0.0,0.0,0.0,0.0,5.79813837,1.932715942,2.773996638,0.0,0.0,0.0,0.0,0.0,39.246330407,6.389287222,1.932715942,1.932715942,0.0,4.706696931,0.0,0.0,0.0,17.3950088,5.297874264,0.0,0.0,0.0,0.841280696,1.932715942,0.0,18.236289495999998,0.841280696,0.0,0.841280696,0.0,0.0,21.25871045,11.59505302,4.456586929,0.0,0.0,0.0,8.662902942,0.841280696,21.25871045,0.0,4.706696931,1.932715942,0.0,0.0,0.0,2.523870987,3.365158322,0.0,10.504786263,12.869848042,0.841280696,0.0,4.456586929,9.663505567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.773996638,0.0,0.0,0.0,12.436333716,0.0,20.169531015999997,7.730718787,97.77134875,5.79813837,8.412825336,2.773996638,0.0,0.0,0.0,3.865416235,15.14358557,7.230574557000001,1.932715942,0.0,0.841280696,0.841280696,8.322009357,0.841280696,0.841280696,4.456586929,0.0,0.841280696,0.0,0.0,0.0,1.682563431,0.0,6.639419066,7.730718787,0.0,3.865416235,0.0,1.932715942,3.865416235,0.841280696,5.547979666,0.0,3.865416235,8.571999482999999,0.0,0.0,0.841280696,0.0,0.033536932,0.037253717,0.052063612,0.018385249,0.051233035,0.0,0.157436037,0.183308543,0.0,0.017878169,0.146909104,1.256088554,0.0,0.006120041,0.002926485,0.0,0.0,0.011094778999999999,0.0,1.0,1.0
24x24,0.628845904,3.819272026,4.401943034,10.875007471,0.0,7.592344392999999,4.494262139,5.123135818,0.0,0.0,2.515442509,0.0,20.798238792000003,0.628845904,0.0,0.0,3.190435525,0.628845904,0.628845904,5.751972319,0.0,4.401943034,0.628845904,0.0,5.79813837,2.561561846,1.932715942,0.0,3.144288684,0.0,0.0,0.0,38.609015504,10.153947146,1.932715942,2.561561846,1.886556084,3.865416235,0.0,1.257719583,0.628845904,18.023854703999998,2.561561846,0.0,0.0,22.63741608,0.628845904,2.561561846,0.628845904,24.312361642,0.0,0.0,0.0,1.886556084,0.0,21.887556353999997,11.59505302,6.334658976,0.0,0.0,1.257719583,11.993858762,2.515442509,25.031804589,0.0,3.865416235,4.448158451,0.0,0.0,6.288530911,5.030870458,0.0,0.0,9.663505567,20.798238792000003,28.9295371,1.257719583,10.736641387999999,10.292351471,0.628845904,0.0,5.659628451,1.257719583,0.0,0.0,0.0,0.0,2.561561846,0.0,0.628845904,0.628845904,14.110495529,0.0,20.585969903,8.98843837,72.48847959,7.684694454000001,5.030870458,1.932715942,1.886556084,1.257719583,0.0,3.865416235,84.90135215,12.669341680999999,1.932715942,0.628845904,0.0,0.628845904,7.055857953,0.628845904,0.628845904,3.819272026,0.628845904,0.0,0.0,0.0,0.628845904,3.773094139,2.515442509,7.055857953,8.98843837,0.0,3.865416235,0.0,1.932715942,4.494262139,0.0,4.494262139,3.773094139,3.865416235,8.98843837,0.0,0.0,2.515442509,0.0,0.019814776,0.0,0.048559308,0.018385249,0.0,0.0,0.032514121,0.183308543,0.0,0.017878169,0.146909104,0.919684787,0.0,0.03473302,0.011944917999999999,0.0,0.0,0.001931591,0.0,1.0,1.0
25x25,0.690985953,3.9818038510000004,28.387836885000002,4.758863658,0.34548853,33.652645497,3.3728874269999998,3.50658972,0.0,0.0,17.927083474,0.0,24.327945106,1.299905543,0.0,0.0,6.404180522999999,1.990891496,0.824693815,6.5816807299999995,1.299905543,34.364396004,4.948123813,0.34548853,1.994842582,1.727470111,1.299905543,3.109509606,8.019260378,0.34548853,1.0364793,0.0,15.896688604000001,30.625200292000002,0.0,0.0,5.981543884,0.824693815,0.824693815,0.0,0.690985953,0.0,4.806497666,0.34548853,0.0,5.182441277,0.0,0.0,1.727470111,18.816564792,0.0,0.0,0.0,5.545178898,0.0,0.0,1.990891496,4.6807186960000005,1.299905543,0.824693815,0.0,18.33395773,3.50658972,0.34548853,0.0,0.34548853,1.8611731150000002,9.406051188,0.0,2.206684177,7.536112103,12.518643348,0.0,37.662068860000005,57.070411048,6.909881914,0.0,6.218882949,2.681895905,1.299905543,5.981543884,2.764003339,0.0,1.0364793,0.34548853,0.0,3.290799442,0.0,1.0364793,1.515679768,0.824693815,7.976395359,1.0364793,5.929002408000001,0.690985953,89.216829302,0.0,5.36771564,5.018269534,3.0313444140000003,0.824693815,0.0,3.165067433,62.87277967,5.709323095,0.34548853,0.0,51.000747933,1.0364793,5.9846031129999995,5.981543884,9.406051188,29.350714352,1.994842582,2.47408148,0.0,1.1701823450000002,0.690985953,14.50957867,7.496307907,12.601624342000001,15.335475232,0.34548853,0.34548853,5.639109766,0.690985953,1.0364793,0.690985953,1.0364793,18.544238602,3.6402455479999998,0.34548853,0.0,0.0,3.9342034210000003,0.025115972,0.044039668,0.053221395,0.051734071,0.00197471,0.074114559,0.0,0.119185307,0.0,0.0,0.0,0.0,1.505275049,0.0,0.0,0.023340904,0.31340824400000006,0.518427849,0.003393076,0.0,2.0,2.0
26x26,0.690985953,5.26525207,29.676820124000002,7.347752440000001,0.34548853,32.352739954,5.956243592,4.795572959,1.294457406,0.0,12.716431643999998,0.0,29.462912566,0.0,0.0,0.0,6.398732386,0.690985953,2.119151221,11.737326642,0.0,33.064490461,4.948123813,0.34548853,1.994842582,1.727470111,0.0,4.403967012,2.81957001,0.34548853,1.0364793,0.0,15.896688604000001,30.625200292000002,0.0,0.0,5.981543884,3.4135825970000004,0.824693815,0.0,0.690985953,0.0,13.856960146999999,0.34548853,0.0,6.476898683,0.0,2.588888782,3.021927517,26.576706024,0.0,1.294457406,1.294457406,1.6399459360000002,0.0,0.0,0.690985953,12.447294652,0.0,0.824693815,0.0,29.968979272,2.206684177,2.934377312,0.0,0.34548853,5.744434823000001,6.8062376989999995,0.0,4.795572959,3.6253680820000005,12.507718640999999,0.0,37.662068860000005,58.342946700999995,36.685019274,0.0,7.513340355,1.381990362,0.0,5.981543884,5.352892121,1.294457406,1.0364793,0.34548853,0.0,1.985443359,2.588888782,1.0364793,1.515679768,0.824693815,7.976395359,1.0364793,8.51789119,1.985443359,53.952789842,3.883261708,6.656698879,2.418456045,4.325801820000001,4.707955523,0.0,3.165067433,102.91275136,3.109509606,0.34548853,0.0,52.295205339,1.0364793,5.9846031129999995,5.981543884,6.8062376989999995,13.751023502,1.994842582,2.47408148,0.0,1.1701823450000002,0.690985953,14.50957867,6.196402364,12.601624342000001,20.50779571,0.34548853,0.34548853,5.639109766,4.574247661,2.330936706,0.690985953,2.330936706,15.933437016000001,2.340340005,0.34548853,0.0,0.0,9.111948736,0.025115972,0.025621225,0.047679662,0.084269589,0.00197471,0.061885984,0.0,0.13991377,0.0,0.0,0.0,0.0,1.8031579629999999,0.0,0.0,0.023340904,0.31340824400000006,0.518427849,0.003393076,0.0,2.0,2.0
27x27,0.690985953,1.381990362,27.929212038,7.282734645,0.34548853,34.876610941,4.596852870999999,3.047964873,0.0,0.0,13.492701183999998,0.0,34.962410086,0.0,0.0,0.841280696,6.786838411,1.5322666489999999,0.824693815,2.223271058,0.0,33.064490461,4.948123813,0.34548853,1.994842582,1.727470111,0.841280696,3.109509606,2.81957001,0.34548853,1.0364793,0.0,18.420559591,33.149071279000005,0.0,0.0,5.981543884,1.665974511,0.824693815,0.0,0.690985953,0.0,5.571842499000001,0.34548853,0.0,5.182441277,0.841280696,0.0,1.727470111,18.357939945,0.841280696,0.0,0.841280696,0.34548853,0.0,0.0,0.690985953,7.204589683,0.0,0.824693815,0.0,21.164326152,3.047964873,0.34548853,0.0,1.186769226,1.8611731150000002,6.8062376989999995,0.0,2.206684177,3.5603502870000003,13.283988180999998,0.0,38.503349556,62.80785278,7.75116261,0.0,8.742753936,1.381990362,0.0,5.981543884,2.764003339,0.0,1.0364793,0.34548853,0.0,0.690985953,0.841280696,1.0364793,1.515679768,0.824693815,8.817676055,1.0364793,6.770283104000001,0.690985953,52.983484852000004,0.0,12.480635433,3.259736741,3.0313444140000003,0.824693815,0.0,3.165067433,55.91700244,6.474667928000001,0.34548853,0.0,51.842028629,1.877759996,8.508474099999999,6.82282458,7.647518395,16.274894489,1.994842582,3.3153621760000003,0.0,1.1701823450000002,0.690985953,16.192142100999998,6.196402364,13.442905038000001,14.035569689,0.34548853,0.34548853,5.639109766,0.690985953,1.0364793,1.5322666489999999,2.719042731,13.344548234000001,2.340340005,1.186769226,0.0,0.0,4.775484117,0.025115972,0.033536932,0.084933379,0.103797683,0.00197471,0.093137742,0.0,0.157436037,0.0,0.0,0.0,0.0,1.8925720879999999,0.0,0.0,0.023340904,0.31340824400000006,0.518427849,0.012556264,0.0,2.0,2.0
28x28,1.319831857,3.268546446,31.489874376000003,7.903152342,0.34548853,38.012368405000004,2.7018277879999997,3.46440376,0.0,0.0,12.642985370999998,0.0,32.793595296,0.628845904,0.0,0.0,6.361994563,1.319831857,1.4535397190000001,3.268546446,0.0,37.466433495,5.576969717,0.34548853,1.994842582,2.356316015,0.0,3.109509606,5.963858694000001,0.34548853,1.0364793,0.0,17.783244688,36.913731203000005,0.0,0.628845904,7.868099967999999,0.824693815,0.824693815,1.257719583,1.319831857,0.628845904,2.835530081,0.34548853,0.0,27.819857357,0.628845904,0.628845904,2.356316015,24.434012091,0.0,0.0,0.0,2.232044614,0.0,0.628845904,0.690985953,9.082661730000002,0.0,0.824693815,1.257719583,24.495281972,4.722126686,4.118582669,0.0,0.34548853,4.376615624,6.8062376989999995,0.0,8.495215088,6.067349758,9.918829858999999,0.0,37.662068860000005,70.73624353,35.839419014,1.257719583,15.022808394999998,2.010836266,0.628845904,5.981543884,8.42363179,1.257719583,1.0364793,0.34548853,0.0,0.690985953,0.628845904,1.0364793,2.144525672,1.4535397190000001,10.491837868,1.0364793,7.186721991000001,1.948705536,27.700615692,1.886556084,9.098680555000001,2.418456045,4.917900498,2.082413398,0.0,3.165067433,125.67476901999999,11.913435051999999,0.34548853,0.628845904,51.000747933,1.6653252040000002,7.242322696,6.610389788,7.435083603,15.637579586000001,2.623688486,2.47408148,0.0,1.1701823450000002,1.319831857,18.282672809,8.711844873,13.859343925000001,15.293289272,0.34548853,0.34548853,5.639109766,0.690985953,1.6653252040000002,0.690985953,1.6653252040000002,17.117642373000002,2.340340005,1.603208113,0.0,0.0,6.449645930000001,0.025115972,0.019814776,0.047679662,0.100293379,0.00197471,0.041904707,0.0,0.032514121,0.0,0.0,0.0,0.0,1.556168321,0.0,0.028612979,0.032359337,0.31340824400000006,0.518427849,0.003393076,0.0,2.0,2.0
