coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Ependymal,permutationTracker
10x10,0.0,6.362579546,1.781249819,8.906038237,0.0,14.505859429,6.362579546,16.287079380999998,0.0,0.0,21.630647847,0.0,0.0,0.0,0.0,0.890601508,3.562469771,0.0,0.0,20.867552369,8.143829365,6.362579546,0.0,0.0,0.0,0.890601508,0.0,7.124936959,1.781249819,0.0,0.0,0.0,5.343661488,12.72460961,0.0,0.0,6.362579546,0.0,0.0,0.0,0.890601508,0.0,3.562469771,0.0,0.0,0.0,0.890601508,1.781249819,5.343661488,0.0,0.0,0.890601508,0.0,0.890601508,0.0,0.0,0.0,23.15460834,12.72460961,0.0,9.796922897,0.890601508,3.562469771,2.671808307,2.671808307,2.671808307,0.0,0.0,0.0,0.0,12.72460961,2.671808307,0.0,0.890601508,109.950417719,0.0,0.0,6.362579546,0.0,2.671808307,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,0.0,1.781249819,0.0,6.234358059,0.0,13.35820005,0.0,9.796922897,0.890601508,0.0,3.562469771,19.08630255,1.781249819,6.362579546,0.0,0.0,0.890601508,0.0,1.781249819,7.253181054000001,0.0,0.0,6.362579546,13.487516505,0.0,0.0,1.781249819,0.0,8.015503784,0.0,0.0,0.0,0.0,0.0,1.781249819,7.253181054000001,0.890601508,0.890601508,0.890601508,10.68691808,0.0,0.0,0.0,1.781249819,9.925049317,0.0,0.0,0.0,7.253181054000001,0.0,0.140731837,0.01147115,0.068525047,0.0,0.144848449,0.0,1.628028072,0.0,0.0,0.127252854,0.0,1.390451848,0.0,0.12062492699999999,0.0,0.255781573,0.0,0.034115386,0.00828011,1.0,1.0,"[[2], [0]]"
11x11,0.274911387,0.41237493,4.667761703,9.868223457000001,1.237072195,28.719551328999998,1.237072195,4.387205602,0.0,0.41237493,14.129327675,0.137454413,0.0,0.137454413,0.137454413,1.302976438,6.5864885609999995,1.237072195,7.422480225,2.60598565,31.606030839,3.71129176,0.41237493,0.274911387,0.5498155,1.577853696,0.41237493,7.812189147,4.392852777,0.137454413,0.5498155,0.137454413,6.8556635990000006,0.41237493,0.0,0.137454413,6.185384288,1.237072195,0.41237493,0.5498155,1.165512895,0.137454413,3.699924184,0.41237493,0.274911387,1.649476062,1.577853696,1.9187042319999998,5.343661488,1.649476062,0.0,1.165512895,0.0,3.227323318,2.061822428,0.137454413,0.41237493,25.078962718,0.824735831,1.512002111,9.796922897,8.588012641,8.373324256,5.558320191,2.671808307,2.671808307,0.41237493,0.41237493,0.0,0.274911387,6.047904326,5.97073461,0.41237493,1.577853696,58.964770919,0.0,0.5498155,3.848752315,0.274911387,2.671808307,0.890601508,1.099616611,5.492541579,2.671808307,0.5498155,0.41237493,0.96218522,2.331065319,0.0,6.646732989,0.137454413,14.320385270000001,0.0,11.858745325000001,1.440417008,0.0,4.112285271,3.573829803,2.331065319,3.02401879,0.137454413,0.137454413,1.577853696,0.137454413,5.080176122,0.890601508,0.0,0.0,0.0,9.599098433,0.41237493,0.274911387,2.88086643,0.5498155,8.427878714,0.137454413,0.137454413,0.5498155,1.099616611,5.773139181,5.630002134,4.326994392,0.890601508,1.302976438,0.890601508,11.786534691,0.824735831,0.0,0.274911387,3.980513236,7.136299574000001,2.474161474,0.137454413,0.274911387,8.450527306,0.0,0.156027836,0.03484897,0.084069426,0.0,0.138245652,0.0,1.373558828,0.0,0.0,0.116923985,0.0,1.528715671,0.0,0.13323041800000002,0.0,0.247843152,0.0,0.034255883,0.00828011,1.0,1.0,"[[2], [1]]"
12x12,0.38640463,0.38640463,2.554050868,11.997325746000001,0.38640463,37.713009419,0.38640463,12.835533919,0.0,0.772801049,14.315772135,0.0,0.0,0.38640463,1.545599049,1.277006138,7.040118291,1.932040737,3.091287509,2.94048526,36.172833779,1.545599049,1.159235441,0.38640463,0.38640463,2.4362005570000003,0.772801049,9.056977696,6.031741806,0.38640463,0.38640463,0.0,8.048506121,1.545599049,0.0,0.0,5.796103746,0.772801049,0.0,0.38640463,1.277006138,0.0,4.33527082,0.0,0.0,0.38640463,1.277006138,2.554050868,5.730066118000001,1.159235441,0.38640463,1.663402557,0.0,2.4362005570000003,0.38640463,1.159235441,0.38640463,26.63225686,0.772801049,0.38640463,10.956158338,5.913839174,7.812961758,4.990217975,2.671808307,3.831043748,0.0,0.38640463,0.0,0.38640463,4.636895712,5.37665294,0.38640463,1.277006138,29.219312028999997,0.0,0.0,2.704844633,0.0,3.058212937,1.277006138,0.772801049,4.872537328,3.058212937,0.772801049,0.0,2.704844633,2.167654449,0.0,7.3935935,0.0,14.903799099,0.0,13.274571417,1.663402557,0.0,5.10806882,1.545599049,2.94048526,1.545599049,0.772801049,0.0,3.209011176,0.38640463,6.418145531,1.663402557,0.0,0.772801049,0.38640463,10.602585479,0.38640463,0.38640463,2.554050868,0.0,8.401908414,0.38640463,0.0,0.0,0.772801049,3.864072057,8.350101589,3.595446141,0.890601508,2.0498369490000004,0.890601508,18.028722437,0.38640463,0.772801049,0.0,3.7132905559999996,5.494510507999999,0.38640463,0.0,0.0,4.754673565,0.0,0.047130413,0.01147115,0.095895599,0.0,0.043316318,0.0,0.581248039,0.0,0.0,0.166604241,0.0,0.545859432,0.0,0.118429885,0.040490214,0.377280123,0.184977216,0.012632589,0.025251417,1.0,1.0,"[[2], [2]]"
13x13,0.0,0.0,2.632606084,10.608751669,0.851356265,40.941832009,0.851356265,3.562469771,2.55410292,0.0,13.162820635000001,0.851356265,0.0,0.0,0.851356265,0.890601508,6.116572691,3.405447195,11.0670191,2.632606084,40.941832009,3.405447195,0.851356265,0.0,0.0,0.890601508,0.851356265,7.124936959,6.0380322170000005,0.0,1.702713432,0.0,6.195017753,0.851356265,0.0,0.0,4.256782398,3.405447195,0.0,0.851356265,0.890601508,1.702713432,3.562469771,0.0,0.0,2.55410292,0.890601508,1.781249819,5.343661488,2.55410292,0.851356265,0.890601508,0.0,5.147383906,0.851356265,0.0,0.0,25.70871126,2.55410292,0.851356265,10.648279162,8.552837273,5.265183202999999,4.374521739,2.671808307,5.225911227,0.851356265,1.702713432,0.851356265,0.0,5.108154309,3.5231645719999998,0.0,0.890601508,66.486488919,0.0,1.702713432,4.256782398,0.851356265,3.5231645719999998,0.890601508,4.256782398,3.4839632509999996,2.671808307,0.851356265,1.702713432,1.702713432,1.781249819,0.0,6.234358059,0.851356265,13.35820005,1.702713432,10.648279162,0.890601508,0.0,4.413826036,4.256782398,1.781249819,1.702713432,0.0,0.851356265,2.59331494,0.0,4.335352739,0.890601508,0.0,0.0,0.0,9.679039879000001,0.0,0.0,1.781249819,0.0,8.015503784,0.0,0.0,1.702713432,0.0,6.810880617,11.146982387,2.59331494,0.890601508,1.741957773,0.890601508,14.092365274999999,0.851356265,0.0,0.0,3.4839632509999996,8.67062408,2.55410292,0.851356265,2.55410292,7.701482125,0.0,0.106665705,0.01147115,0.097774932,0.0,0.108339982,0.0,1.022320573,0.0,0.0,0.146274664,0.0,1.135157912,0.0,0.125966,0.001605037,0.247843152,0.0,0.010256608,0.00828011,1.0,1.0,"[[2], [3]]"
14x14,0.0,0.0,2.708996659,10.761524005,1.855485768,39.820368069000004,2.783293202,4.490216611,0.0,0.92774684,18.183834396,0.0,0.92774684,0.0,0.0,0.890601508,7.273544573000001,1.855485768,7.422092365,1.781249819,43.527694569000005,0.0,0.0,0.92774684,0.0,0.890601508,0.92774684,7.124936959,1.781249819,0.0,0.0,0.92774684,5.343661488,0.0,0.0,0.0,3.711074802,0.92774684,0.92774684,0.0,0.890601508,2.783293202,3.562469771,0.0,0.0,0.0,2.746087276,2.708996659,5.343661488,0.0,0.0,2.746087276,0.0,1.818348348,0.0,0.0,0.0,24.08235518,0.92774684,0.0,9.796922897,9.240351538999999,6.345762972999999,2.671808307,2.671808307,3.5995551470000002,0.0,0.92774684,0.92774684,0.0,7.422092365,8.238399804,0.0,0.890601508,58.378267949000005,0.0,0.0,3.711074802,0.0,2.671808307,1.818348348,0.92774684,5.492324621,3.5995551470000002,0.92774684,0.0,5.566591497,2.708996659,0.0,8.089843827,0.0,13.35820005,0.0,10.724669737,1.818348348,0.0,3.562469771,6.494281465,1.781249819,2.783293202,0.0,0.0,2.746087276,0.0,3.636735587,0.890601508,0.0,0.0,0.0,8.052683799,0.0,0.0,2.708996659,0.92774684,8.015503784,0.0,0.0,0.0,0.92774684,10.20469399,7.347841316,1.818348348,0.890601508,0.890601508,0.890601508,11.61466492,0.0,0.0,0.0,4.5645430209999995,4.490216611,4.638842963,0.0,0.0,8.312693873,0.0,0.138199885,0.045662736,0.101132375,0.0,0.129892172,0.0,1.185848208,0.0,0.0,0.118439374,0.0,1.140079959,0.0,0.09963782099999999,0.0,0.247843152,0.023021592,0.054721988,0.00828011,1.0,1.0,"[[2], [4]]"
15x15,0.0,6.362579546,0.0,0.0,0.0,12.72460961,6.362579546,12.72460961,0.0,0.0,16.698543401,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08630255,6.362579546,6.362579546,0.0,0.0,0.0,0.0,0.0,7.947876886,1.98696408,0.0,0.0,0.0,5.960973814,12.72460961,0.0,0.0,6.362579546,3.973933791,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960973814,0.0,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,12.72460961,0.0,0.0,1.98696408,3.973933791,3.973933791,0.0,0.0,0.0,0.0,0.0,0.0,12.72460961,0.0,0.0,0.0,108.1691679,0.0,0.0,8.349543625999999,11.92111524,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98696408,0.0,7.947876886,0.0,0.0,3.973933791,19.08630255,0.0,6.362579546,0.0,0.0,0.0,0.0,0.0,6.362579546,0.0,11.92111524,6.362579546,6.362579546,0.0,0.0,0.0,0.0,7.947876886,0.0,0.0,0.0,0.0,1.98696408,0.0,6.362579546,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,0.0,10.336513337,0.0,0.0,0.0,6.362579546,0.036401422,0.127919227,0.034120149,0.046077418,0.0,0.144848449,0.0,1.628028072,0.0,0.0,0.035718729,0.0,1.390451848,0.0,0.0722153,0.0,0.276115793,0.01458795,0.050760318,0.0,1.0,1.0,"[[3], [0]]"
16x16,0.274911387,0.41237493,2.886511884,0.96218522,1.237072195,26.93830151,1.237072195,0.824735831,0.0,0.41237493,9.197223229,2.124418493,0.0,0.137454413,0.137454413,0.41237493,3.02401879,1.237072195,7.422480225,0.824735831,29.82478102,3.71129176,0.41237493,0.274911387,0.5498155,0.687252188,0.41237493,8.635129074,4.5985670380000006,0.137454413,0.5498155,0.137454413,7.472975925,0.41237493,0.0,0.137454413,6.185384288,5.211005986,2.39933901,0.5498155,0.274911387,0.137454413,0.137454413,0.41237493,0.274911387,1.649476062,0.687252188,0.137454413,5.960973814,1.649476062,0.0,0.274911387,0.0,4.32368589,2.061822428,0.137454413,0.41237493,1.924354378,0.824735831,1.512002111,0.0,9.684375213,8.784788276,6.860445674999999,0.0,0.0,0.41237493,0.41237493,0.0,0.274911387,6.047904326,3.298926303,0.41237493,0.687252188,57.1835211,0.0,0.5498155,5.835716395,12.196026627,0.0,0.0,1.099616611,5.69825584,0.0,0.5498155,0.41237493,0.96218522,0.5498155,0.0,0.41237493,0.137454413,2.9491492999999998,0.0,10.009699314,0.5498155,0.0,4.523749291,3.573829803,0.5498155,3.02401879,0.137454413,0.137454413,0.687252188,0.137454413,3.298926303,0.0,0.0,11.92111524,0.0,2.474161474,0.41237493,0.274911387,1.099616611,0.5498155,8.360251816,0.137454413,0.137454413,0.5498155,1.099616611,7.760103261,3.848752315,3.436392884,0.0,0.41237493,0.0,3.086580691,0.824735831,0.0,0.274911387,2.199263417,7.547763594,2.474161474,0.137454413,0.274911387,7.559925798,0.036401422,0.143215226,0.057497969,0.061621797000000006,0.0,0.138245652,0.0,1.373558828,0.0,0.0,0.02538986,0.0,1.528715671,0.0,0.084820791,0.0,0.268177372,0.01458795,0.050900815,0.0,1.0,1.0,"[[3], [1]]"
17x17,0.38640463,0.38640463,0.772801049,3.091287509,0.38640463,35.9317596,0.38640463,9.273064148,0.0,0.772801049,9.383667689,1.98696408,0.0,0.38640463,1.545599049,0.38640463,3.47764852,1.932040737,3.091287509,1.159235441,34.39158396,1.545599049,1.159235441,0.38640463,0.38640463,1.545599049,0.772801049,9.879917623,6.237456067,0.38640463,0.38640463,0.0,8.665818447,1.545599049,0.0,0.0,5.796103746,4.74673484,1.98696408,0.38640463,0.38640463,0.0,0.772801049,0.0,0.0,0.38640463,0.38640463,0.772801049,6.347378444,1.159235441,0.38640463,0.772801049,0.0,3.5325631289999997,0.38640463,1.159235441,0.38640463,3.47764852,0.772801049,0.38640463,1.159235441,7.010201746,8.224425778,6.292343459,0.0,1.159235441,0.0,0.38640463,0.0,0.38640463,4.636895712,2.704844633,0.38640463,0.38640463,27.43806221,0.0,0.0,4.691808713,11.92111524,0.38640463,0.38640463,0.772801049,5.078251589,0.38640463,0.772801049,0.0,2.704844633,0.38640463,0.0,1.159235441,0.0,3.5325631289999997,0.0,11.425525406,0.772801049,0.0,5.51953284,1.545599049,1.159235441,1.545599049,0.772801049,0.0,2.318409668,0.38640463,4.636895712,0.772801049,0.0,12.693916289,0.38640463,3.47764852,0.38640463,0.38640463,0.772801049,0.0,8.334281516,0.38640463,0.0,0.0,0.772801049,5.8510361369999995,6.56885177,2.704844633,0.0,1.159235441,0.0,9.328768437,0.38640463,0.772801049,0.0,1.932040737,5.905974528,0.38640463,0.0,0.0,3.864072057,0.036401422,0.034317803,0.034120149,0.07344797,0.0,0.043316318,0.0,0.581248039,0.0,0.0,0.075070116,0.0,0.545859432,0.0,0.070020258,0.040490214,0.39761434300000004,0.199565166,0.029277521,0.016971307,1.0,1.0,"[[3], [2]]"
18x18,0.0,0.0,0.851356265,1.702713432,0.851356265,39.16058219,0.851356265,0.0,2.55410292,0.0,8.230716189,2.8383203449999996,0.0,0.0,0.851356265,0.0,2.55410292,3.405447195,11.0670191,0.851356265,39.16058219,3.405447195,0.851356265,0.0,0.0,0.0,0.851356265,7.947876886,6.243746478,0.0,1.702713432,0.0,6.812330079,0.851356265,0.0,0.0,4.256782398,7.379380985999999,1.98696408,0.851356265,0.0,1.702713432,0.0,0.0,0.0,2.55410292,0.0,0.0,5.960973814,2.55410292,0.851356265,0.0,0.0,6.243746478,0.851356265,0.0,0.0,2.55410292,2.55410292,0.851356265,0.851356265,9.649199845,5.676647223,5.676647223,0.0,2.55410292,0.851356265,1.702713432,0.851356265,0.0,5.108154309,0.851356265,0.0,0.0,64.7052391,0.0,1.702713432,6.243746478,12.772471505,0.851356265,0.0,4.256782398,3.689677512,0.0,0.851356265,1.702713432,1.702713432,0.0,0.0,0.0,0.851356265,1.98696408,1.702713432,8.799233151000001,0.0,0.0,4.825290056,4.256782398,0.0,1.702713432,0.0,0.851356265,1.702713432,0.0,2.55410292,0.0,0.0,11.92111524,0.0,2.55410292,0.0,0.0,0.0,0.0,7.947876886,0.0,0.0,1.702713432,0.0,8.797844696999999,9.365732568,1.702713432,0.0,0.851356265,0.0,5.392411275,0.851356265,0.0,0.0,1.702713432,9.0820881,2.55410292,0.851356265,2.55410292,6.810880617,0.036401422,0.093853095,0.034120149,0.075327303,0.0,0.108339982,0.0,1.022320573,0.0,0.0,0.054740539,0.0,1.135157912,0.0,0.077556373,0.001605037,0.268177372,0.01458795,0.02690154,0.0,1.0,1.0,"[[3], [3]]"
19x19,0.0,0.0,0.92774684,1.855485768,1.855485768,38.03911825,2.783293202,0.92774684,0.0,0.92774684,13.25172995,1.98696408,0.92774684,0.0,0.0,0.0,3.711074802,1.855485768,7.422092365,0.0,41.74644475,0.0,0.0,0.92774684,0.0,0.0,0.92774684,7.947876886,1.98696408,0.0,0.0,0.92774684,5.960973814,0.0,0.0,0.0,3.711074802,4.901680631,2.91471092,0.0,0.0,2.783293202,0.0,0.0,0.0,0.0,1.855485768,0.92774684,5.960973814,0.0,0.0,1.855485768,0.0,2.91471092,0.0,0.0,0.0,0.92774684,0.92774684,0.0,0.0,10.336714111,6.757226993,3.973933791,0.0,0.92774684,0.0,0.92774684,0.92774684,0.0,7.422092365,5.566591497,0.0,0.0,56.59701813,0.0,0.0,5.6980388820000005,11.92111524,0.0,0.92774684,0.92774684,5.6980388820000005,0.92774684,0.92774684,0.0,5.566591497,0.92774684,0.0,1.855485768,0.0,1.98696408,0.0,8.875623726,0.92774684,0.0,3.973933791,6.494281465,0.0,2.783293202,0.0,0.0,1.855485768,0.0,1.855485768,0.0,0.0,11.92111524,0.0,0.92774684,0.0,0.0,0.92774684,0.92774684,7.947876886,0.0,0.0,0.0,0.92774684,12.19165807,5.566591497,0.92774684,0.0,0.0,0.0,2.91471092,0.0,0.0,0.0,2.783293202,4.901680631,4.638842963,0.0,0.0,7.422092365,0.036401422,0.125387275,0.06831173500000001,0.078684746,0.0,0.129892172,0.0,1.185848208,0.0,0.0,0.026905249,0.0,1.140079959,0.0,0.051228194,0.0,0.268177372,0.037609542,0.07136692,0.0,1.0,1.0,"[[3], [4]]"
20x20,0.0,6.362579546,7.472274141,0.0,0.0,30.871577100000003,6.362579546,13.79208334,0.53373384,0.0,14.325787177,0.0,1.601177567,0.0,0.53373384,0.53373384,2.134945535,0.0,0.0,19.08630255,9.031260964,6.362579546,0.0,0.0,1.06747373,0.53373384,0.0,2.668681418,0.0,0.0,0.53373384,0.53373384,8.539596378,20.196883751,0.0,0.0,7.430053276,4.26987119,0.0,0.0,0.53373384,0.0,2.668681418,0.0,0.53373384,0.53373384,0.0,11.20955962,2.668681418,12.27700137,0.0,0.0,0.0,0.0,0.53373384,0.53373384,0.0,3.736090581,12.72460961,1.601177567,0.53373384,4.26987119,2.668681418,0.53373384,0.0,0.0,0.0,0.0,0.0,0.53373384,12.72460961,0.53373384,0.53373384,0.0,139.65544916,0.0,0.0,6.896313386,0.53373384,2.134945535,0.0,0.0,2.134945535,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,0.53373384,2.134945535,0.53373384,5.337237742,3.202328513,0.53373384,0.0,20.15377628,0.53373384,9.564908059,0.0,0.0,0.0,0.0,1.601177567,6.362579546,0.0,0.0,6.896313386,8.497525081,0.0,0.0,1.06747373,0.0,0.0,0.0,0.0,0.0,0.0,2.668681418,2.134945535,9.031260964,0.0,2.134945535,0.53373384,2.668681418,1.06747373,0.0,1.06747373,1.601177567,9.031260964,0.0,0.0,8.005959716,17.036050306,0.0,0.148288331,0.02733007,0.059663015,0.0,0.144848449,0.0,1.628028072,0.0,0.0,0.028340641,0.0,1.390451848,0.0,0.0722153,0.0,0.245486271,0.004664369,0.055195692,0.0,1.0,1.0,"[[4], [0]]"
21x21,0.274911387,0.41237493,10.358786025,0.96218522,1.237072195,45.085269,1.237072195,1.892209561,0.53373384,0.41237493,6.824467005,0.137454413,1.601177567,0.137454413,0.671188253,0.9461087699999999,5.1589643249999995,1.237072195,7.422480225,0.824735831,32.493462438,3.71129176,0.41237493,0.274911387,1.61728923,1.220986028,0.41237493,3.355933606,2.611602958,0.137454413,1.08354934,0.671188253,10.051598489,7.884649071,0.0,0.137454413,7.2528580179999995,5.506943385,0.41237493,0.5498155,0.808645227,0.137454413,2.8061358309999997,0.41237493,0.808645227,2.1832099019999998,0.687252188,11.347014033,2.668681418,13.926477432,0.0,0.274911387,0.0,2.33672181,2.595556268,0.671188253,0.41237493,5.660444959,0.824735831,3.113179678,0.53373384,11.967282323,7.479535903,3.420245724,0.0,0.0,0.41237493,0.41237493,0.0,0.808645227,6.047904326,3.832660143,0.9461087699999999,0.687252188,88.66980236,0.0,0.5498155,4.3824861550000005,0.808645227,2.134945535,0.0,1.099616611,5.846237295,0.0,1.08354934,0.41237493,2.02965895,6.4208163140000005,0.53373384,0.41237493,0.671188253,3.097130755,0.53373384,7.39906017,3.7521440129999997,0.53373384,0.5498155,4.641303533,1.08354934,6.226347303,0.137454413,0.137454413,0.687252188,0.137454413,4.90010387,0.0,0.0,0.0,0.53373384,4.609107009000001,0.41237493,0.274911387,2.1670903409999998,0.5498155,0.41237493,0.137454413,0.137454413,0.5498155,1.099616611,8.441820599,5.98369785,6.105074302,0.0,2.547320465,0.53373384,3.768298029,1.892209561,0.0,1.3423851169999999,3.8004409839999997,6.242511221,2.474161474,0.137454413,8.280871102999999,18.233396558000003,0.0,0.16358433,0.050707890000000005,0.07520739400000001,0.0,0.138245652,0.0,1.373558828,0.0,0.0,0.018011772,0.0,1.528715671,0.0,0.084820791,0.0,0.23754785,0.004664369,0.055336189,0.0,1.0,1.0,"[[4], [1]]"
22x22,0.38640463,0.38640463,8.24507519,3.091287509,0.38640463,54.07872709,0.38640463,10.340537878,0.53373384,0.772801049,7.0109114649999995,0.0,1.601177567,0.38640463,2.079332889,0.92013847,5.612594055,1.932040737,3.091287509,1.159235441,37.060265378,1.545599049,1.159235441,0.38640463,1.45387836,2.079332889,0.772801049,4.600722155,4.250491987,0.38640463,0.92013847,0.53373384,11.244441011000001,9.01787319,0.0,0.0,6.863577476,5.042672239,0.0,0.38640463,0.92013847,0.0,3.4414824669999997,0.0,0.53373384,0.92013847,0.38640463,11.982360669,3.0550860479999997,13.436236811,0.38640463,0.772801049,0.0,1.545599049,0.92013847,1.692969281,0.38640463,7.213739101,0.772801049,1.987582197,1.692969281,9.293108856,6.919173405,2.852143508,0.0,1.159235441,0.0,0.38640463,0.0,0.92013847,4.636895712,3.238578473,0.92013847,0.38640463,58.92434347,0.0,0.0,3.238578473,0.53373384,2.521350165,0.38640463,0.772801049,5.226233044,0.38640463,1.306534889,0.0,3.772318363,6.257405444000001,0.53373384,1.159235441,0.53373384,3.6805445839999997,0.53373384,8.814886262,3.975129562,0.53373384,1.545599049,2.613072779,1.692969281,4.747927562,0.772801049,0.0,2.318409668,0.38640463,6.238073279,0.772801049,0.0,0.772801049,0.92013847,5.612594055,0.38640463,0.38640463,1.840274779,0.0,0.38640463,0.38640463,0.0,0.0,0.772801049,6.532753475,8.703797305,5.373526051,0.0,3.294180976,0.53373384,10.010485775,1.45387836,0.772801049,1.06747373,3.533218304,4.600722155,0.38640463,0.0,8.005959716,14.537542817,0.0,0.054686907,0.02733007,0.087033567,0.0,0.043316318,0.0,0.581248039,0.0,0.0,0.067692028,0.0,0.545859432,0.0,0.070020258,0.040490214,0.366984821,0.189641585,0.033712895,0.016971307,1.0,1.0,"[[4], [2]]"
23x23,0.0,0.0,8.323630406,1.702713432,0.851356265,57.30754968,0.851356265,1.06747373,3.08783676,0.0,5.857959965,0.851356265,1.601177567,0.0,1.385090105,0.53373384,4.689048455,3.405447195,11.0670191,0.851356265,41.829263608,3.405447195,0.851356265,0.0,1.06747373,0.53373384,0.851356265,2.668681418,4.256782398,0.0,2.236447272,0.53373384,9.390952643,8.323630406,0.0,0.0,5.324256128,7.675318385,0.0,0.851356265,0.53373384,1.702713432,2.668681418,0.0,0.53373384,3.08783676,0.0,11.20955962,2.668681418,14.83110429,0.851356265,0.0,0.0,4.256782398,1.385090105,0.53373384,0.0,6.290193501,2.55410292,2.452533832,1.385090105,11.932106955,4.37139485,2.236447272,0.0,2.55410292,0.851356265,1.702713432,0.851356265,0.53373384,5.108154309,1.385090105,0.53373384,0.0,96.19152036,0.0,1.702713432,4.790516238,1.385090105,2.9863017999999997,0.0,4.256782398,3.837658967,0.0,1.385090105,1.702713432,2.770187162,5.871000814,0.53373384,0.0,1.385090105,2.134945535,2.236447272,6.188594007,3.202328513,0.53373384,0.851356265,5.324256128,0.53373384,4.905041945,0.0,0.851356265,1.702713432,0.0,4.155280487,0.0,0.0,0.0,0.53373384,4.689048455,0.0,0.0,1.06747373,0.0,0.0,0.0,0.0,1.702713432,0.0,9.479562034999999,11.500678103,4.37139485,0.0,2.9863017999999997,0.53373384,6.074128612999999,1.9188299949999998,0.0,1.06747373,3.303890999,7.776835727,2.55410292,0.851356265,10.560062636,17.484351377,0.0,0.114222199,0.02733007,0.08891289999999999,0.0,0.108339982,0.0,1.022320573,0.0,0.0,0.047362451,0.0,1.135157912,0.0,0.077556373,0.001605037,0.23754785,0.004664369,0.031336914,0.0,1.0,1.0,"[[4], [3]]"
24x24,0.0,0.0,8.400020980999999,1.855485768,1.855485768,56.18608574,2.783293202,1.9952205699999999,0.53373384,0.92774684,10.878973726,0.0,2.528924407,0.0,0.53373384,0.53373384,5.846020337000001,1.855485768,7.422092365,0.0,44.415126168,0.0,0.0,0.92774684,1.06747373,0.53373384,0.92774684,2.668681418,0.0,0.0,0.53373384,1.46148068,8.539596378,7.472274141,0.0,0.0,4.778548532,5.19761803,0.92774684,0.0,0.53373384,2.783293202,2.668681418,0.0,0.53373384,0.53373384,1.855485768,12.13730646,2.668681418,12.27700137,0.0,1.855485768,0.0,0.92774684,0.53373384,0.53373384,0.0,4.663837421,0.92774684,1.601177567,0.53373384,12.619621221,5.45197462,0.53373384,0.0,0.92774684,0.0,0.92774684,0.92774684,0.53373384,7.422092365,6.100325337,0.53373384,0.0,88.08329939000001,0.0,0.0,4.244808642000001,0.53373384,2.134945535,0.92774684,0.92774684,5.846020337000001,0.92774684,1.46148068,0.0,6.634065227,6.7987476540000005,0.53373384,1.855485768,0.53373384,2.134945535,0.53373384,6.264984582,4.130075353,0.53373384,0.0,7.561755195,0.53373384,5.985621715,0.0,0.0,1.855485768,0.0,3.456663335,0.0,0.0,0.0,0.53373384,3.062692375,0.0,0.0,1.9952205699999999,0.92774684,0.0,0.0,0.0,0.0,0.92774684,12.873375408000001,7.701537032,3.5964282579999995,0.0,2.134945535,0.53373384,3.5964282579999995,1.06747373,0.0,1.06747373,4.384470769,3.5964282579999995,4.638842963,0.0,8.005959716,18.095563125,0.0,0.145756379,0.06152165600000001,0.092270343,0.0,0.129892172,0.0,1.185848208,0.0,0.0,0.019527161,0.0,1.140079959,0.0,0.051228194,0.0,0.23754785,0.027685961000000002,0.07580229399999999,0.0,1.0,1.0,"[[4], [4]]"
