coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Endothelial3,ODImmature2cells,Endothelial3cells
10x10,1.448612149,2.897265563,2.303552719,3.419773361,0.0,0.85494057,9.403991771,30.77605657,0.0,0.0,5.462023133,1.709879628,0.85494057,0.0,14.53459731,1.448612149,5.984575239,0.0,1.709879628,3.158491777,8.549266197,0.0,2.56475757,0.85494057,0.0,0.85494057,0.85494057,0.85494057,0.0,0.0,0.0,0.85494057,15.38702061,0.85494057,0.0,0.0,2.303552719,2.56475757,0.0,0.0,0.0,0.0,6.055769403999999,0.0,0.0,10.14037987,0.85494057,7.694407673,0.0,1.709879628,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,9.143019822,0.0,0.85494057,0.0,10.069144769,8.288141673,9.143019822,0.0,0.85494057,0.0,0.0,0.85494057,0.0,0.85494057,0.85494057,0.85494057,6.839529524,7.504418694,15.93557709,0.85494057,21.324129843999998,0.0,0.85494057,0.0,0.85494057,24.79288964,1.448612149,0.0,0.0,1.709879628,0.0,1.448612149,0.0,1.709879628,9.475459648000001,0.0,12.301257333999999,7.694407673,27.3595934,2.56475757,0.0,2.303552719,0.0,5.984575239,0.0,0.85494057,123.1366439,1.709879628,1.709879628,0.0,1.448612149,4.345889776,6.839529524,0.0,1.709879628,0.85494057,1.448612149,20.5179057,0.0,0.0,0.0,0.0,1.709879628,0.0,5.984575239,0.85494057,0.0,0.0,6.839529524,0.85494057,0.0,0.0,0.0,1.709879628,4.8683855099999995,0.0,0.0,5.200830346,0.019803688,0.0,0.025257606,0.058708818,0.0,0.0,0.0,0.0,0.0,0.0,0.07633881,0.0,0.531717834,0.0,0.07065118,0.019910117,0.324936578,0.0,0.0,0.0,1.0,1.0,[2],[0]
11x11,2.032145239,0.677374359,2.209718734,5.4519186,0.0,2.8870858090000002,11.43613701,31.453430929000003,0.0,0.0,3.2421319289999997,3.064657792,0.85494057,0.677374359,14.53459731,6.096431255,11.403614027,0.677374359,3.064657792,2.387253987,11.936189079,2.709539501,2.56475757,0.85494057,0.0,0.85494057,0.85494057,3.564480071,0.677374359,0.0,0.0,2.209718734,16.064394969000002,3.564480071,0.0,0.0,2.8870858090000002,3.2421319289999997,0.0,0.677374359,0.677374359,0.0,2.387253987,0.677374359,0.0,19.64429232,0.85494057,8.371782032,0.677374359,3.064657792,0.0,1.532314929,0.0,6.273979358,1.532314929,2.387253987,3.564480071,13.113446460999999,0.0,1.532314929,0.677374359,14.435525822999999,6.839529524,10.403947173999999,0.677374359,0.85494057,4.06430671,0.0,0.85494057,1.354778164,2.209718734,5.5966339970000005,0.85494057,6.839529524,7.128918415999999,0.0,0.85494057,15.645486874,1.354778164,1.532314929,0.0,0.85494057,24.79288964,0.677374359,0.0,0.0,1.709879628,1.354778164,0.0,0.677374359,3.064657792,7.161715111,0.0,10.08136613,11.081330555,27.3595934,2.56475757,0.677374359,0.85494057,0.677374359,7.339353403,1.354778164,0.85494057,42.67169015,1.709879628,1.709879628,0.0,0.0,4.06430671,8.194307688,0.0,3.064657792,4.91924728,1.354778164,21.872683864,0.0,0.0,0.0,21.67775192,1.709879628,0.0,5.984575239,0.85494057,1.354778164,0.0,6.839529524,0.85494057,0.677374359,0.0,0.0,2.387253987,3.419773361,0.0,0.677374359,0.85494057,0.09441366500000001,0.0,0.0,0.020496924,0.0,0.0,0.0,0.0,0.0,0.0,0.07633881,0.0,0.344528462,0.0,0.07065118,0.019910117,0.158777646,0.246967114,0.0,0.0,1.0,1.0,[2],[1]
12x12,12.91874249,12.91874249,0.85494057,3.419773361,0.0,2.146916223,9.403991771,30.77605657,0.0,0.0,3.856733223,3.001855281,0.85494057,0.0,14.53459731,0.0,7.2765508919999995,0.0,1.709879628,1.709879628,9.84124185,0.0,2.56475757,0.85494057,0.0,0.85494057,3.4388745430000003,0.85494057,0.0,0.0,0.0,0.85494057,20.554958616,0.85494057,0.0,0.0,0.85494057,2.56475757,0.0,0.0,0.0,1.291975653,3.001855281,0.0,0.0,0.0,0.85494057,7.694407673,0.0,1.709879628,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,2.146916223,7.694407673,0.0,0.85494057,0.0,12.026458412,10.715488017,7.694407673,0.0,0.85494057,0.0,0.0,0.85494057,1.291975653,0.85494057,0.85494057,0.85494057,6.839529524,6.8778176339999995,0.0,0.85494057,6.839529524,0.0,2.146916223,0.0,0.85494057,24.79288964,0.0,0.0,0.0,1.709879628,0.0,0.0,0.0,1.709879628,5.129569872,0.0,9.403991771,7.694407673,27.3595934,2.56475757,0.0,2.146916223,0.0,5.984575239,0.0,0.85494057,25.84108084,1.709879628,1.709879628,0.0,0.0,1.291975653,6.839529524,0.0,1.709879628,3.4388745430000003,0.0,21.809881353,0.0,0.0,0.0,0.0,1.709879628,0.0,5.984575239,0.85494057,0.0,0.0,8.131505177,3.4388745430000003,0.0,1.291975653,0.0,1.709879628,7.295731854,0.0,0.0,2.146916223,0.033314299,0.0,0.013472806,0.034574782,0.0,0.0,0.0,0.0,0.0,0.0,0.07633881,0.0,0.456283228,0.0,0.07065118,0.019910117,0.155575242,0.052916666,0.0,0.0,1.0,1.0,[2],[2]
13x13,5.100283239,7.650475889,2.130038001,4.694870792,1.275097431,0.85494057,9.403991771,30.77605657,0.0,0.0,10.215233459,1.709879628,2.130038001,0.0,14.53459731,0.0,8.534752188999999,1.275097431,1.709879628,4.260056578,11.099443146999999,2.55017695,3.839855001,0.85494057,0.0,0.85494057,0.85494057,0.85494057,0.0,0.0,0.0,0.85494057,17.93719756,4.680192577,0.0,0.0,0.85494057,2.56475757,0.0,0.0,0.0,0.0,8.085184884,0.0,0.0,6.375305256,0.85494057,7.694407673,0.0,2.984977059,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,7.694407673,0.0,0.85494057,0.0,9.374888942,6.839529524,7.694407673,0.0,0.85494057,1.275097431,0.0,0.85494057,1.275097431,0.85494057,0.85494057,0.85494057,6.839529524,15.734378657999999,14.02449903,0.85494057,15.764974817999999,0.0,0.85494057,0.0,3.40511752,24.79288964,0.0,0.0,0.0,1.709879628,0.0,0.0,0.0,1.709879628,7.679746822,0.0,9.403991771,7.694407673,32.459876639,2.56475757,0.0,2.130038001,0.0,5.984575239,0.0,0.85494057,113.4721922,5.535131635,1.709879628,0.0,0.0,2.55017695,6.839529524,0.0,1.709879628,0.85494057,0.0,21.793003131,0.0,0.0,0.0,0.0,1.709879628,0.0,5.984575239,0.85494057,1.275097431,0.0,6.839529524,0.85494057,0.0,0.0,0.0,1.709879628,3.419773361,1.275097431,0.0,2.130038001,0.011601815,0.008373212,0.023082604,0.055932303,0.0,0.005364625,0.0,0.0,0.0,0.0,0.09801953499999999,0.0,0.625826025,0.0,0.07065118,0.051205325999999995,0.171633735,0.006533653,0.0,0.0,1.0,1.0,[2],[3]
14x14,4.746454866,0.0,0.85494057,3.419773361,0.0,0.85494057,11.777253196,30.77605657,0.0,2.373261425,9.684457877,1.709879628,0.85494057,0.0,14.53459731,0.0,5.984575239,0.0,1.709879628,1.709879628,8.549266197,4.746454866,2.56475757,0.85494057,0.0,0.85494057,0.85494057,0.85494057,0.0,0.0,0.0,0.85494057,17.760282035,0.85494057,0.0,0.0,0.85494057,2.56475757,0.0,0.0,2.373261425,0.0,4.083141053,0.0,0.0,33.22157552,0.85494057,7.694407673,0.0,1.709879628,0.0,3.228201995,0.0,0.85494057,0.85494057,1.709879628,3.228201995,7.694407673,0.0,0.85494057,2.373261425,20.886253832999998,6.839529524,17.187415577,0.0,0.85494057,7.119700307,0.0,0.85494057,0.0,3.228201995,0.85494057,0.85494057,6.839529524,6.456334494,0.0,3.228201995,18.704239504,0.0,0.85494057,0.0,0.85494057,24.79288964,0.0,0.0,0.0,1.709879628,0.0,0.0,0.0,1.709879628,5.129569872,0.0,9.403991771,7.694407673,27.3595934,2.56475757,0.0,7.974640877,0.0,5.984575239,0.0,0.85494057,23.73432141,1.709879628,1.709879628,0.0,0.0,4.746454866,6.839529524,0.0,1.709879628,7.974640877,0.0,20.5179057,0.0,0.0,0.0,33.22157552,4.083141053,0.0,5.984575239,0.85494057,0.0,0.0,11.58598439,0.85494057,0.0,0.0,0.0,1.709879628,3.419773361,0.0,0.0,3.228201995,0.011601815,0.020032478,0.015588326,0.039950844,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.07633881,0.0,0.344528462,0.006760343,0.07065118,0.047850671,0.208723939,0.017149055,0.0,0.0,1.0,1.0,[2],[4]
15x15,1.448612149,2.897265563,24.575427479,0.0,0.0,37.01018646,0.0,4.625873984,0.0,0.0,2.897265563,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,4.625873984,1.448612149,32.38105052,4.625873984,18.5029362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,0.0,0.0,0.0,4.345889776,0.0,0.0,10.14037987,0.0,4.625873984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,0.0,19.671012806,1.448612149,1.448612149,0.0,0.0,0.0,0.0,0.0,0.0,4.625873984,0.0,0.0,0.0,61.301246196,15.93557709,0.0,23.736397368,0.0,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,4.345889776,0.0,2.897265563,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,0.0,0.0,123.1366439,0.0,0.0,0.0,1.448612149,4.345889776,0.0,0.0,0.0,13.87647374,1.448612149,0.0,0.0,0.0,0.0,9.251797048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,27.472705106,0.008201873,0.014893334,0.060385471999999996,0.09805846700000001,0.0,0.030051645,0.0,0.452947761,0.0,0.157891858,0.0,0.0,1.086692443,0.013323,0.00895826,0.010417362,0.218998019,0.00943649,0.021645908,0.0,1.0,1.0,[3],[0]
16x16,2.032145239,0.677374359,24.481593494,2.032145239,0.0,39.042331699,2.032145239,5.303248343,0.0,0.0,0.677374359,1.354778164,0.0,0.677374359,0.0,6.096431255,5.419038788,0.677374359,5.980652148,0.677374359,35.767973402,7.335413485,18.5029362,0.0,0.0,0.0,0.0,2.709539501,0.677374359,0.0,0.0,1.354778164,0.677374359,2.709539501,0.0,0.0,2.032145239,0.677374359,0.0,0.677374359,0.677374359,0.0,0.677374359,0.677374359,0.0,19.64429232,0.0,5.303248343,0.677374359,1.354778164,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,2.709539501,5.419038788,0.0,0.677374359,0.677374359,24.03739386,0.0,2.709539501,0.677374359,0.0,4.06430671,0.0,0.0,1.354778164,5.980652148,4.741693427,0.0,0.0,60.925745918000004,0.0,0.0,18.057754398,1.354778164,0.677374359,0.0,0.0,0.0,0.677374359,0.0,0.0,0.0,1.354778164,0.0,0.677374359,1.354778164,2.032145239,0.0,0.677374359,3.386922882,0.0,0.0,0.677374359,0.0,0.677374359,1.354778164,1.354778164,0.0,42.67169015,0.0,0.0,0.0,0.0,4.06430671,1.354778164,0.0,1.354778164,17.94078045,1.354778164,1.354778164,0.0,0.0,0.0,30.929548968,0.0,0.0,0.0,0.0,1.354778164,0.0,0.0,0.0,0.677374359,0.0,0.0,0.677374359,0.0,0.0,0.677374359,23.12681533,0.08281185,0.014893334,0.035127866,0.059846573,0.0,0.030051645,0.0,0.452947761,0.0,0.157891858,0.0,0.0,0.899503071,0.013323,0.00895826,0.010417362,0.052839087,0.256403604,0.021645908,0.0,1.0,1.0,[3],[1]
17x17,12.91874249,12.91874249,23.12681533,0.0,0.0,38.302162113,0.0,4.625873984,0.0,0.0,1.291975653,1.291975653,0.0,0.0,0.0,0.0,1.291975653,0.0,4.625873984,0.0,33.673026173000004,4.625873984,18.5029362,0.0,0.0,0.0,2.583933973,0.0,0.0,0.0,0.0,0.0,5.167938006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291975653,1.291975653,0.0,0.0,0.0,0.0,4.625873984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,0.0,21.628326449,3.875958493,0.0,0.0,0.0,0.0,0.0,0.0,1.291975653,4.625873984,0.0,0.0,0.0,60.674645136,0.0,0.0,9.251797048,0.0,1.291975653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,0.0,25.84108084,0.0,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,16.460407713,0.0,1.291975653,0.0,0.0,0.0,9.251797048,0.0,0.0,0.0,0.0,0.0,0.0,1.291975653,2.583933973,0.0,1.291975653,0.0,0.0,3.875958493,0.0,0.0,24.418790983,0.021712484,0.014893334,0.048600672,0.073924431,0.0,0.030051645,0.0,0.452947761,0.0,0.157891858,0.0,0.0,1.011257837,0.013323,0.00895826,0.010417362,0.049636683,0.062353156,0.021645908,0.0,1.0,1.0,[3],[2]
18x18,5.100283239,7.650475889,24.401912761,1.275097431,1.275097431,37.01018646,0.0,4.625873984,0.0,0.0,7.650475889,0.0,1.275097431,0.0,0.0,0.0,2.55017695,1.275097431,4.625873984,2.55017695,34.93122747,7.176050934,19.778033631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55017695,3.825252007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.375305256,0.0,0.0,6.375305256,0.0,4.625873984,0.0,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.976756979,0.0,0.0,0.0,0.0,1.275097431,0.0,0.0,1.275097431,4.625873984,0.0,0.0,0.0,69.53120616,14.02449903,0.0,18.177242342,0.0,0.0,0.0,2.55017695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55017695,0.0,0.0,0.0,5.100283239,0.0,0.0,1.275097431,0.0,0.0,0.0,0.0,113.4721922,3.825252007,0.0,0.0,0.0,2.55017695,0.0,0.0,0.0,13.87647374,0.0,1.275097431,0.0,0.0,0.0,9.251797048,0.0,0.0,0.0,0.0,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275097431,0.0,24.401912761,0.0,0.023266546,0.05821047,0.095281952,0.0,0.03541627,0.0,0.452947761,0.0,0.157891858,0.021680725,0.0,1.1808006340000001,0.013323,0.00895826,0.041712571,0.065695176,0.015970143,0.021645908,0.0,1.0,1.0,[3],[3]
19x19,4.746454866,0.0,23.12681533,0.0,0.0,37.01018646,2.373261425,4.625873984,0.0,2.373261425,7.119700307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625873984,0.0,32.38105052,9.372328849999999,18.5029362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373261425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373261425,0.0,2.373261425,0.0,0.0,33.22157552,0.0,4.625873984,0.0,0.0,0.0,2.373261425,0.0,0.0,0.0,0.0,2.373261425,0.0,0.0,0.0,2.373261425,30.48812187,0.0,9.493007904,0.0,0.0,7.119700307,0.0,0.0,0.0,6.999135409,0.0,0.0,0.0,60.253161996,0.0,2.373261425,21.116507028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.119700307,0.0,0.0,0.0,0.0,23.73432141,0.0,0.0,0.0,0.0,4.746454866,0.0,0.0,0.0,20.996174047,0.0,0.0,0.0,0.0,0.0,42.473372568,2.373261425,0.0,0.0,0.0,0.0,0.0,4.746454866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.500076755,0.0,0.034925812,0.050716192,0.079300493,0.0,0.034438916,0.011314421,0.452947761,0.0,0.157891858,0.0,0.0,0.899503071,0.020083343,0.00895826,0.038357916,0.10278538,0.026585545000000002,0.021645908,0.0,1.0,1.0,[3],[4]
20x20,1.448612149,4.829981505,1.448612149,7.730718787,0.0,1.932715942,3.865416235,3.865416235,0.0,0.0,2.897265563,0.0,1.932715942,0.0,0.0,1.448612149,1.932715942,0.0,0.0,5.314028384,0.0,0.0,0.0,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,36.72245942,3.865416235,1.932715942,1.932715942,1.448612149,3.865416235,0.0,0.0,0.0,17.3950088,6.278605718,0.0,0.0,10.14037987,0.0,1.932715942,0.0,17.3950088,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,3.381328091,0.0,0.0,0.0,7.727255007999999,1.448612149,22.707322598999998,0.0,3.865416235,1.932715942,0.0,0.0,0.0,0.0,0.0,0.0,9.663505567,7.727255007999999,15.93557709,0.0,16.417316262,9.663505567,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,0.0,1.932715942,1.448612149,0.0,0.0,15.940942796,0.0,22.225515883,7.730718787,59.91159895,5.79813837,0.0,3.381328091,0.0,0.0,0.0,3.865416235,123.1366439,3.865416235,1.932715942,0.0,1.448612149,4.345889776,5.79813837,0.0,0.0,1.932715942,1.448612149,0.0,0.0,0.0,0.0,0.0,0.0,5.79813837,7.730718787,0.0,3.865416235,0.0,1.932715942,3.865416235,0.0,3.865416235,0.0,3.865416235,9.179330936,0.0,0.0,4.345889776,0.008201873,0.0,0.025257606,0.038211894,0.018385249,0.0,0.0,0.0,0.183308543,0.0,0.017878169,0.146909104,0.338191165,0.0,0.006120041,0.002926485,0.218998019,0.0,0.001931591,0.0,1.0,1.0,[4],[0]
21x21,2.032145239,2.610090301,1.354778164,9.762864025999999,0.0,3.964861181,5.897561474,4.542790594,0.0,0.0,0.677374359,1.354778164,1.932715942,0.677374359,0.0,6.096431255,7.35175473,0.677374359,1.354778164,4.542790594,3.386922882,2.709539501,0.0,0.0,5.79813837,1.932715942,1.932715942,2.709539501,0.677374359,0.0,0.0,1.354778164,37.399833779,6.574955736,1.932715942,1.932715942,2.032145239,4.542790594,0.0,0.677374359,0.677374359,17.3950088,2.610090301,0.677374359,0.0,19.64429232,0.0,2.610090301,0.677374359,18.749786964,0.0,0.677374359,0.0,5.419038788,0.677374359,21.936084809,14.304592521,7.35175473,0.0,0.677374359,0.677374359,12.093636062,0.0,23.968249950999997,0.677374359,3.865416235,5.997022652,0.0,0.0,1.354778164,1.354778164,4.741693427,0.0,9.663505567,7.35175473,0.0,0.0,10.738673292,11.018283731,0.677374359,0.0,0.0,0.0,0.677374359,0.0,0.0,0.0,3.287494106,0.0,0.677374359,1.354778164,13.627198259,0.0,20.005624679,11.117641669,59.91159895,5.79813837,0.677374359,1.932715942,0.677374359,1.354778164,1.354778164,3.865416235,42.67169015,3.865416235,1.932715942,0.0,0.0,4.06430671,7.152916534,0.0,1.354778164,5.997022652,1.354778164,1.354778164,0.0,0.0,0.0,21.67775192,0.0,5.79813837,7.730718787,0.0,5.220194399,0.0,1.932715942,3.865416235,0.677374359,3.865416235,0.0,4.542790594,7.730718787,0.0,0.677374359,0.0,0.08281185,0.0,0.0,0.0,0.018385249,0.0,0.0,0.0,0.183308543,0.0,0.017878169,0.146909104,0.151001793,0.0,0.006120041,0.002926485,0.052839087,0.246967114,0.001931591,0.0,1.0,1.0,[4],[1]
22x22,12.91874249,14.851458432,0.0,7.730718787,0.0,3.224691595,3.865416235,3.865416235,0.0,0.0,1.291975653,1.291975653,1.932715942,0.0,0.0,0.0,3.224691595,0.0,0.0,3.865416235,1.291975653,0.0,0.0,0.0,5.79813837,1.932715942,4.516649915,0.0,0.0,0.0,0.0,0.0,41.890397426,3.865416235,1.932715942,1.932715942,0.0,3.865416235,0.0,0.0,0.0,18.686984453,3.224691595,0.0,0.0,0.0,0.0,1.932715942,0.0,17.3950088,0.0,0.0,0.0,0.0,0.0,21.25871045,12.887028673,1.932715942,0.0,0.0,0.0,9.684568651,3.875958493,21.25871045,0.0,3.865416235,1.932715942,0.0,0.0,1.291975653,0.0,0.0,0.0,9.663505567,7.100653948,0.0,0.0,1.932715942,9.663505567,1.291975653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932715942,0.0,0.0,0.0,11.59505302,0.0,19.32825032,7.730718787,59.91159895,5.79813837,0.0,3.224691595,0.0,0.0,0.0,3.865416235,25.84108084,3.865416235,1.932715942,0.0,0.0,1.291975653,5.79813837,0.0,0.0,4.516649915,0.0,1.291975653,0.0,0.0,0.0,0.0,0.0,5.79813837,7.730718787,0.0,3.865416235,0.0,3.224691595,6.449350208,0.0,5.157391888,0.0,3.865416235,11.60667728,0.0,0.0,1.291975653,0.021712484,0.0,0.013472806,0.014077858,0.018385249,0.0,0.0,0.0,0.183308543,0.0,0.017878169,0.146909104,0.262756559,0.0,0.006120041,0.002926485,0.049636683,0.052916666,0.001931591,0.0,1.0,1.0,[4],[2]
23x23,5.100283239,9.583191831,1.275097431,9.005816218,1.275097431,1.932715942,3.865416235,3.865416235,0.0,0.0,7.650475889,0.0,3.207813373,0.0,0.0,0.0,4.482892892,1.275097431,0.0,6.4155931850000005,2.55017695,2.55017695,1.275097431,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,39.27263637,7.690668242,1.932715942,1.932715942,0.0,3.865416235,0.0,0.0,0.0,17.3950088,8.308021198,0.0,0.0,6.375305256,0.0,1.932715942,0.0,18.670106231,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,1.932715942,0.0,0.0,0.0,7.032999181,0.0,21.25871045,0.0,3.865416235,3.207813373,0.0,0.0,1.275097431,0.0,0.0,0.0,9.663505567,15.957214972,14.02449903,0.0,10.858161235999999,9.663505567,0.0,0.0,2.55017695,0.0,0.0,0.0,0.0,0.0,1.932715942,0.0,0.0,0.0,14.145229969999999,0.0,19.32825032,7.730718787,65.011882189,5.79813837,0.0,3.207813373,0.0,0.0,0.0,3.865416235,113.4721922,7.690668242,1.932715942,0.0,0.0,2.55017695,5.79813837,0.0,0.0,1.932715942,0.0,1.275097431,0.0,0.0,0.0,0.0,0.0,5.79813837,7.730718787,0.0,5.140513666,0.0,1.932715942,3.865416235,0.0,3.865416235,0.0,3.865416235,7.730718787,1.275097431,0.0,1.275097431,0.0,0.008373212,0.023082604,0.035435379,0.018385249,0.005364625,0.0,0.0,0.183308543,0.0,0.039558894,0.146909104,0.43229935599999997,0.0,0.006120041,0.034221694,0.065695176,0.006533653,0.001931591,0.0,1.0,1.0,[4],[3]
24x24,4.746454866,1.932715942,0.0,7.730718787,0.0,1.932715942,6.2386776600000005,3.865416235,0.0,2.373261425,7.119700307,0.0,1.932715942,0.0,0.0,0.0,1.932715942,0.0,0.0,3.865416235,0.0,4.746454866,0.0,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,39.095720845,3.865416235,1.932715942,1.932715942,0.0,3.865416235,0.0,0.0,2.373261425,17.3950088,4.305977367,0.0,0.0,33.22157552,0.0,1.932715942,0.0,17.3950088,0.0,2.373261425,0.0,0.0,0.0,21.25871045,13.968314445,1.932715942,0.0,0.0,2.373261425,18.544364072,0.0,30.751718353999998,0.0,3.865416235,9.052416249,0.0,0.0,0.0,2.373261425,0.0,0.0,9.663505567,6.679170807999999,0.0,2.373261425,13.797425922,9.663505567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932715942,0.0,0.0,0.0,11.59505302,0.0,19.32825032,7.730718787,59.91159895,5.79813837,0.0,9.052416249,0.0,0.0,0.0,3.865416235,23.73432141,3.865416235,1.932715942,0.0,0.0,4.746454866,5.79813837,0.0,0.0,9.052416249,0.0,0.0,0.0,0.0,0.0,33.22157552,2.373261425,5.79813837,7.730718787,0.0,3.865416235,0.0,6.679170807999999,3.865416235,0.0,3.865416235,0.0,3.865416235,7.730718787,0.0,0.0,2.373261425,0.0,0.020032478,0.015588326,0.01945392,0.018385249,0.004387271,0.011314421,0.0,0.183308543,0.0,0.017878169,0.146909104,0.151001793,0.006760343,0.006120041,0.030867039,0.10278538,0.017149055,0.001931591,0.0,1.0,1.0,[4],[4]
25x25,3.480757388,3.574639922,15.724310715000001,3.681499291,0.0,25.401909814,2.032145239,1.5020681740000001,0.0,0.0,9.210695276,1.354778164,5.636055354,0.677374359,0.0,7.545043403999999,7.06839284,0.677374359,2.179471979,2.125986508,3.386922882,34.046559851,4.948123813,0.0,1.649354052,0.0,0.0,2.709539501,3.151455839,0.0,0.0,1.354778164,12.773634524,26.079304076,0.0,0.0,9.116812742,1.5020681740000001,0.824693815,0.677374359,0.677374359,0.0,5.84795795,0.677374359,0.0,29.784672190000002,0.0,0.677374359,0.677374359,7.8155273329999995,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,2.709539501,10.166379271,0.0,1.5020681740000001,0.677374359,17.604813238,2.273305964,4.15815165,0.677374359,0.0,4.889000525,6.460749169,0.0,2.179471979,1.354778164,10.514520701,0.0,37.662068860000005,41.317602984,15.93557709,0.0,23.29055767,1.354778164,0.677374359,5.636055354,0.0,0.0,2.125986508,0.0,0.0,0.0,1.354778164,1.448612149,1.5020681740000001,2.179471979,13.663444421,0.0,6.048721402,3.386922882,1.649354052,0.0,2.326728411,1.448612149,2.326728411,2.179471979,1.354778164,2.47408148,165.80833404999998,0.0,0.0,0.0,51.758374128999996,8.410196486,6.302901976999999,5.636055354,7.8155273329999995,16.433339850000003,4.452744365,3.8288596440000005,0.0,0.824693815,0.0,21.67775192,4.12342048,8.110136834,11.27156635,0.0,1.354778164,4.948123813,0.0,0.0,0.677374359,0.0,11.27156635,2.326728411,1.448612149,0.0,0.677374359,5.170583591,0.116129695,0.0,0.059668164999999995,0.069195703,0.00197471,0.041904707,0.0,0.0,0.0,0.0,0.0,0.0,0.642748996,0.0,0.0,0.023340904,0.566462325,0.7653949630000001,0.003393076,0.0,2.0,2.0,"[0, 1]","[0, 1]"
