coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,Endothelial2,Endothelial3 Endothelial2
15x15,5.791269192000001,9.032466251,15.442108371000002,4.384607037,1.6205859610000002,8.982975379,2.072981884,1.381990362,0.0,0.0,12.141963397,0.0,9.567114523,0.0,0.0,0.0,6.005097878,1.966083384,0.0,3.932167312,2.55017695,4.277647061,1.275097431,0.34548853,0.34548853,1.727470111,0.0,3.109509606,0.34548853,0.34548853,1.0364793,0.0,6.350605389,11.080687724,0.0,0.0,0.34548853,0.0,0.0,0.0,0.690985953,0.0,7.757295618,0.34548853,0.0,11.557746533,0.0,0.0,1.727470111,12.331007511000001,0.0,0.0,0.0,0.34548853,0.0,0.0,0.690985953,1.381990362,0.0,0.0,0.0,17.885068339,1.381990362,0.34548853,0.0,0.34548853,2.311576731,0.34548853,0.0,2.657087793,1.0364793,4.146002585,0.0,0.0,35.79119458,20.934380943999997,0.0,15.144328243,1.381990362,0.0,0.34548853,5.314180288999999,0.0,1.0364793,0.34548853,0.0,0.690985953,0.0,1.0364793,0.690985953,0.0,3.241162903,1.0364793,3.454920928,0.690985953,18.574664239,0.0,2.418456045,3.693553476,1.381990362,0.0,0.0,0.690985953,154.24560907,6.934761613,0.34548853,0.0,0.690985953,3.58665625,1.0364793,0.34548853,0.34548853,1.381990362,0.34548853,1.275097431,0.0,0.34548853,0.690985953,14.50957867,2.072981884,4.491487508,2.764003339,0.34548853,1.6205859610000002,0.690985953,0.690985953,1.0364793,0.690985953,1.0364793,2.072981884,0.690985953,0.34548853,1.275097431,0.0,4.384607037,0.0,0.008373212,0.036351707,0.056185641,0.0,0.005364625,0.0,0.0,0.0,0.0,0.021680725,0.0,0.613223266,0.0,0.0,0.031295209,0.08447820099999999,0.006533653,0.0,0.0,1.0,1.0,"[[3], [0]]"
16x16,5.100283239,10.250289378,2.5750029740000002,1.275097431,1.275097431,1.299905543,1.299905543,1.299905543,0.0,0.0,15.450016501,0.0,11.674970091,1.299905543,0.0,0.0,3.850082493,2.5750029740000002,0.0,7.749867318,3.850082493,3.850082493,1.275097431,0.0,0.0,0.0,1.299905543,0.0,5.199690368,0.0,0.0,0.0,2.55017695,3.825252007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.975118745,0.0,0.0,6.375305256,0.0,0.0,0.0,2.5750029740000002,0.0,0.0,0.0,5.199690368,0.0,0.0,1.299905543,0.0,1.299905543,0.0,0.0,9.000101817000001,1.299905543,0.0,0.0,0.0,1.275097431,2.599813489,0.0,1.275097431,6.499632803,2.599813489,0.0,0.0,19.224189398,14.02449903,0.0,8.925445294,1.299905543,1.299905543,0.0,2.55017695,0.0,0.0,0.0,0.0,2.599813489,0.0,0.0,0.0,0.0,2.55017695,0.0,0.0,0.0,79.193377489,0.0,1.299905543,3.8749109200000005,0.0,0.0,0.0,0.0,135.571555,6.425065496,0.0,0.0,0.0,2.55017695,0.0,0.0,2.599813489,15.59969085,0.0,1.275097431,0.0,0.0,0.0,0.0,1.299905543,0.0,1.299905543,0.0,1.275097431,0.0,0.0,0.0,0.0,0.0,5.199690368,1.299905543,0.0,1.275097431,0.0,1.275097431,0.0,0.052412879999999995,0.028624337,0.035435379,0.0,0.037574476999999995,0.0,0.119185307,0.0,0.0,0.021680725,0.0,0.999087285,0.0,0.0,0.031295209,0.065695176,0.006533653,0.0,0.0,1.0,1.0,"[[3], [1]]"
17x17,5.100283239,11.533737597,3.8639862130000004,3.8639862130000004,1.275097431,0.0,3.883261708,2.588888782,1.294457406,0.0,10.239364671,0.0,16.809937551,0.0,0.0,0.0,3.8446343560000003,1.275097431,1.294457406,12.90551323,2.55017695,2.55017695,1.275097431,0.0,0.0,0.0,0.0,1.294457406,0.0,0.0,0.0,0.0,2.55017695,3.825252007,0.0,0.0,0.0,2.588888782,0.0,0.0,0.0,0.0,18.025581226,0.0,0.0,7.669762662,0.0,2.588888782,1.294457406,10.335144206,0.0,1.294457406,1.294457406,1.294457406,0.0,0.0,0.0,7.766575956,0.0,0.0,0.0,20.635123359,0.0,2.588888782,0.0,0.0,5.158359139,0.0,0.0,3.8639862130000004,2.588888782,2.588888782,0.0,0.0,20.496725051,43.799636389999996,0.0,10.219902699999999,0.0,0.0,0.0,5.139065732000001,1.294457406,0.0,0.0,0.0,1.294457406,2.588888782,0.0,0.0,0.0,2.55017695,0.0,2.588888782,1.294457406,43.929338029,3.883261708,2.588888782,1.275097431,1.294457406,3.883261708,0.0,0.0,175.61152669,3.825252007,0.0,0.0,1.294457406,2.55017695,0.0,0.0,0.0,0.0,0.0,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,6.472226021,0.0,1.275097431,0.0,3.883261708,1.294457406,0.0,1.294457406,2.588888782,0.0,0.0,1.275097431,0.0,6.452842746,0.0,0.033994437,0.023082604,0.067970897,0.0,0.025345901999999997,0.0,0.13991377,0.0,0.0,0.021680725,0.0,1.296970199,0.0,0.0,0.031295209,0.065695176,0.006533653,0.0,0.0,1.0,1.0,"[[3], [2]]"
18x18,5.100283239,7.650475889,2.116378127,3.7989684180000003,1.275097431,2.523870987,2.523870987,0.841280696,0.0,0.0,11.015634211,0.0,22.309435071,0.0,0.0,0.841280696,4.232740381,2.116378127,0.0,3.391457646,2.55017695,2.55017695,1.275097431,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.0,0.0,5.074047937,6.349122994,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.0,9.740463578,0.0,0.0,6.375305256,0.841280696,0.0,0.0,2.116378127,0.841280696,0.0,0.841280696,0.0,0.0,0.0,0.0,2.523870987,0.0,0.0,0.0,11.830470239,0.841280696,0.0,0.0,0.841280696,1.275097431,0.0,0.0,1.275097431,2.523870987,3.365158322,0.0,0.841280696,24.96163113,14.865779726,0.0,11.449316281,0.0,0.0,0.0,2.55017695,0.0,0.0,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,3.391457646,0.0,0.841280696,0.0,42.960033039,0.0,8.412825336,2.116378127,0.0,0.0,0.0,0.0,128.61577777,7.1904103290000005,0.0,0.0,0.841280696,3.391457646,2.523870987,0.841280696,0.841280696,2.523870987,0.0,2.116378127,0.0,0.0,0.0,1.682563431,0.0,0.841280696,0.0,0.0,1.275097431,0.0,0.0,0.0,0.841280696,1.682563431,0.0,0.0,0.841280696,1.275097431,0.0,2.116378127,0.0,0.041910143999999996,0.060336321,0.087498991,0.0,0.05659766,0.0,0.157436037,0.0,0.0,0.021680725,0.0,1.3863843239999998,0.0,0.0,0.031295209,0.065695176,0.006533653,0.009163188,0.0,1.0,1.0,"[[3], [3]]"
19x19,5.729129143000001,9.537031973,5.677040465,4.419386115,1.275097431,5.659628451,0.628845904,1.257719583,0.0,0.0,10.165918398,0.0,20.140620281,0.628845904,0.0,0.0,3.807896533,1.9039433350000001,0.628845904,4.4367330339999995,2.55017695,6.952119984,1.9039433350000001,0.0,0.0,0.628845904,0.0,0.0,3.144288684,0.0,0.0,0.0,4.4367330339999995,10.113782918,0.0,0.628845904,1.886556084,0.0,0.0,1.257719583,0.628845904,0.628845904,7.00415116,0.0,0.0,29.012721336000002,0.628845904,0.628845904,0.628845904,8.192450273,0.0,0.0,0.0,1.886556084,0.0,0.628845904,0.0,4.401943034,0.0,0.0,1.257719583,15.161426059,2.515442509,3.773094139,0.0,0.0,3.7905399400000004,0.0,0.0,7.5636283419999994,5.030870458,0.0,0.0,0.0,32.89002188,42.95403613,1.257719583,17.72937074,0.628845904,0.628845904,0.0,8.209805401,1.257719583,0.0,0.0,0.0,0.0,0.628845904,0.0,0.628845904,0.628845904,5.0656194590000005,0.0,1.257719583,1.257719583,17.677163879000002,1.886556084,5.030870458,1.275097431,1.886556084,1.257719583,0.0,0.0,198.37354434999997,12.629177452999999,0.0,0.628845904,0.0,3.179022854,1.257719583,0.628845904,0.628845904,1.886556084,0.628845904,1.275097431,0.0,0.0,0.628845904,3.773094139,2.515442509,1.257719583,1.257719583,0.0,1.275097431,0.0,0.0,0.628845904,0.0,0.628845904,3.773094139,0.0,1.257719583,1.275097431,0.0,3.7905399400000004,0.0,0.028187987999999997,0.023082604,0.08399468700000001,0.0,0.005364625,0.0,0.032514121,0.0,0.0,0.021680725,0.0,1.049980557,0.0,0.028612979,0.040313642,0.065695176,0.006533653,0.0,0.0,1.0,1.0,"[[3], [4]]"
20x20,5.437440819,1.381990362,14.16701094,3.109509606,0.34548853,8.982975379,4.446243309,1.381990362,0.0,2.373261425,11.611187815,0.0,8.292017092,0.0,0.0,0.0,3.454920928,0.690985953,0.0,1.381990362,0.0,6.473924976999999,0.0,0.34548853,0.34548853,1.727470111,0.0,3.109509606,0.34548853,0.34548853,1.0364793,0.0,6.173689864,7.255435717,0.0,0.0,0.34548853,0.0,0.0,0.0,3.064247378,0.0,3.7552517869999997,0.34548853,0.0,38.404016797000004,0.0,0.0,1.727470111,11.05591008,0.0,2.373261425,0.0,0.34548853,0.0,0.0,3.064247378,1.381990362,0.0,0.0,2.373261425,29.39643323,1.381990362,9.838496434000001,0.0,0.34548853,8.156179607,0.34548853,0.0,1.381990362,3.409740725,4.146002585,0.0,0.0,26.513150416000002,6.909881914,2.373261425,18.083592929,1.381990362,0.0,0.34548853,2.764003339,0.0,1.0364793,0.34548853,0.0,0.690985953,0.0,1.0364793,0.690985953,0.0,0.690985953,1.0364793,3.454920928,0.690985953,13.474381,0.0,2.418456045,9.538156352,1.381990362,0.0,0.0,0.690985953,64.50773828,3.109509606,0.34548853,0.0,0.690985953,5.7829341659999995,1.0364793,0.34548853,0.34548853,8.501690669,0.34548853,0.0,0.0,0.34548853,0.690985953,47.73115419,4.446243309,4.491487508,2.764003339,0.34548853,0.34548853,0.690985953,5.437440819,1.0364793,0.690985953,1.0364793,2.072981884,0.690985953,0.34548853,0.0,0.0,5.482771031,0.0,0.020032478,0.028857429,0.040204182,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.0,0.0,0.331925703,0.006760343,0.0,0.027940554,0.12156840499999999,0.017149055,0.0,0.0,1.0,1.0,"[[4], [0]]"
21x21,4.746454866,2.599813489,1.299905543,0.0,0.0,1.299905543,3.673166968,1.299905543,0.0,2.373261425,14.919240919,0.0,10.39987266,1.299905543,0.0,0.0,1.299905543,1.299905543,0.0,5.199690368,1.299905543,6.046360409,0.0,0.0,0.0,0.0,1.299905543,0.0,5.199690368,0.0,0.0,0.0,2.373261425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373261425,0.0,4.973074914,0.0,0.0,33.22157552,0.0,0.0,0.0,1.299905543,0.0,2.373261425,0.0,5.199690368,0.0,0.0,3.673166968,0.0,1.299905543,0.0,2.373261425,20.511466708,1.299905543,9.493007904,0.0,0.0,7.119700307,2.599813489,0.0,0.0,8.872894228,2.599813489,0.0,0.0,9.946145234,0.0,2.373261425,11.86470998,1.299905543,1.299905543,0.0,0.0,0.0,0.0,0.0,0.0,2.599813489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09309425,0.0,1.299905543,9.719513796,0.0,0.0,0.0,0.0,45.83368421,2.599813489,0.0,0.0,0.0,4.746454866,0.0,0.0,2.599813489,22.719391157,0.0,0.0,0.0,0.0,0.0,33.22157552,3.673166968,0.0,1.299905543,0.0,0.0,0.0,4.746454866,0.0,0.0,0.0,5.199690368,1.299905543,0.0,0.0,0.0,2.373261425,0.0,0.064072146,0.021130059,0.01945392,0.0,0.036597122999999995,0.011314421,0.119185307,0.0,0.0,0.0,0.0,0.717789722,0.006760343,0.0,0.027940554,0.10278538,0.017149055,0.0,0.0,1.0,1.0,"[[4], [1]]"
22x22,4.746454866,3.883261708,2.588888782,2.588888782,0.0,0.0,6.256523133,2.588888782,1.294457406,2.373261425,9.708589089,0.0,15.53484012,0.0,0.0,0.0,1.294457406,0.0,1.294457406,10.35533628,0.0,4.746454866,0.0,0.0,0.0,0.0,0.0,1.294457406,0.0,0.0,0.0,0.0,2.373261425,0.0,0.0,0.0,0.0,2.588888782,0.0,0.0,2.373261425,0.0,14.023537394999998,0.0,0.0,34.516032926,0.0,2.588888782,1.294457406,9.060046775,0.0,3.667718831,1.294457406,1.294457406,0.0,0.0,2.373261425,7.766575956,0.0,0.0,2.373261425,32.14648825,0.0,12.081896686,0.0,0.0,11.002962015,0.0,0.0,2.588888782,4.9621502070000005,2.588888782,0.0,0.0,11.218680887,29.77513736,2.373261425,13.159167386,0.0,0.0,0.0,2.588888782,1.294457406,0.0,0.0,0.0,1.294457406,2.588888782,0.0,0.0,0.0,0.0,0.0,2.588888782,1.294457406,38.82905479,3.883261708,2.588888782,7.119700307,1.294457406,3.883261708,0.0,0.0,85.8736559,0.0,0.0,0.0,1.294457406,4.746454866,0.0,0.0,0.0,7.119700307,0.0,0.0,0.0,0.0,0.0,33.22157552,2.373261425,0.0,6.472226021,0.0,0.0,0.0,8.629716574,1.294457406,0.0,1.294457406,2.588888782,0.0,0.0,0.0,0.0,7.55100674,0.0,0.045653703000000004,0.015588326,0.051989438,0.0,0.024368547999999997,0.011314421,0.13991377,0.0,0.0,0.0,0.0,1.015672636,0.006760343,0.0,0.027940554,0.10278538,0.017149055,0.0,0.0,1.0,1.0,"[[4], [2]]"
23x23,4.746454866,0.0,0.841280696,2.523870987,0.0,2.523870987,4.8971324119999995,0.841280696,0.0,2.373261425,10.484858629,0.0,21.03433764,0.0,0.0,0.841280696,1.682563431,0.841280696,0.0,0.841280696,0.0,4.746454866,0.0,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.0,0.0,4.8971324119999995,2.523870987,0.0,0.0,0.0,0.841280696,0.0,0.0,2.373261425,0.0,5.738419747,0.0,0.0,33.22157552,0.841280696,0.0,0.0,0.841280696,0.841280696,2.373261425,0.841280696,0.0,0.0,0.0,2.373261425,2.523870987,0.0,0.0,2.373261425,23.34183513,0.841280696,9.493007904,0.0,0.841280696,7.119700307,0.0,0.0,0.0,4.8971324119999995,3.365158322,0.0,0.841280696,15.683586966,0.841280696,2.373261425,14.388580967000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.841280696,0.0,0.841280696,0.0,37.8597498,0.0,8.412825336,7.960981003,0.0,0.0,0.0,0.0,38.87790698,3.365158322,0.0,0.0,0.841280696,5.587735562,2.523870987,0.841280696,0.841280696,9.643571294,0.0,0.841280696,0.0,0.0,0.0,34.904138951,2.373261425,0.841280696,0.0,0.0,0.0,0.0,4.746454866,0.0,0.841280696,1.682563431,0.0,0.0,0.841280696,0.0,0.0,3.214542121,0.0,0.05356941,0.052842043,0.071517532,0.0,0.055620306,0.011314421,0.157436037,0.0,0.0,0.0,0.0,1.105086761,0.006760343,0.0,0.027940554,0.10278538,0.017149055,0.009163188,0.0,1.0,1.0,"[[4], [3]]"
24x24,5.37530077,1.886556084,4.401943034,3.144288684,0.0,5.659628451,3.0021073289999998,1.257719583,0.0,2.373261425,9.635142816,0.0,18.86552285,0.628845904,0.0,0.0,1.257719583,0.628845904,0.628845904,1.886556084,0.0,9.148397899999999,0.628845904,0.0,0.0,0.628845904,0.0,0.0,3.144288684,0.0,0.0,0.0,4.2598175089999994,6.288530911,0.0,0.628845904,1.886556084,0.0,0.0,1.257719583,3.0021073289999998,0.628845904,3.0021073289999998,0.0,0.0,55.8589916,0.628845904,0.628845904,0.628845904,6.917352842,0.0,2.373261425,0.0,1.886556084,0.0,0.628845904,2.373261425,4.401943034,0.0,0.0,3.630981008,26.67279095,2.515442509,13.266102043,0.0,0.0,9.635142816,0.0,0.0,6.288530911,7.404131883,0.0,0.0,0.0,23.611977716000002,28.9295371,3.630981008,20.668635426,0.628845904,0.628845904,0.0,5.659628451,1.257719583,0.0,0.0,0.0,0.0,0.628845904,0.0,0.628845904,0.628845904,2.515442509,0.0,1.257719583,1.257719583,12.57688064,1.886556084,5.030870458,7.119700307,1.886556084,1.257719583,0.0,0.0,108.63567355999999,8.803925446,0.0,0.628845904,0.0,5.37530077,1.257719583,0.628845904,0.628845904,9.006256390999999,0.628845904,0.0,0.0,0.0,0.628845904,36.994669659,4.8887039340000005,1.257719583,1.257719583,0.0,0.0,0.0,4.746454866,0.628845904,0.0,0.628845904,3.773094139,0.0,1.257719583,0.0,0.0,4.8887039340000005,0.0,0.039847254,0.015588326,0.06801322800000001,0.0,0.004387271,0.011314421,0.032514121,0.0,0.0,0.0,0.0,0.768682994,0.006760343,0.028612979,0.036958987,0.10278538,0.017149055,0.0,0.0,1.0,1.0,"[[4], [4]]"
25x25,4.171743341,7.556443773,18.270306796000003,5.141654845,0.34548853,12.315026161,5.405032666,3.359270264,0.0,0.0,15.865668042,1.354778164,18.691889752,1.9772799019999998,0.0,7.545043403999999,10.173865259,2.668265855,1.354778164,8.707667237999999,4.686828425,5.736915155,0.0,0.34548853,0.34548853,1.727470111,1.299905543,5.819049107,6.2225532569999995,0.34548853,1.0364793,1.354778164,4.477802798,9.964975218,0.0,0.0,3.8262459179999997,0.677374359,0.0,0.677374359,1.368360312,0.0,9.005067986,1.022862889,0.0,34.967113467000004,0.0,0.677374359,2.40484447,13.710593787,0.0,0.677374359,0.0,10.964217686,0.677374359,0.677374359,4.700430997,8.249641299,1.299905543,0.677374359,0.677374359,32.640062864,4.130508054,4.50364018,0.677374359,0.34548853,5.10078601,2.945302019,0.0,2.736768526,8.890890267,11.487509501,0.0,0.0,38.179963772,22.845459004,0.0,29.509440619,4.036674069,1.9772799019999998,0.34548853,2.764003339,0.0,3.1624658080000003,0.34548853,0.0,3.290799442,1.354778164,2.485091449,1.368360312,1.354778164,7.069020968,1.0364793,7.029560849999999,4.077908835,87.56747524999999,0.0,4.395735947,6.466881683,2.059364721,1.354778164,1.354778164,0.690985953,228.68111371999998,5.709323095,0.34548853,0.0,2.139598102,9.446675786,2.391257464,0.34548853,4.300080183,21.045987922000002,3.148878843,1.354778164,0.0,0.34548853,0.690985953,36.18733059,3.3728874269999998,4.491487508,4.063908882,0.34548853,1.7002666940000002,0.690985953,0.690985953,1.0364793,1.368360312,1.0364793,7.272672252,2.668265855,1.794100679,0.0,0.677374359,7.4553993819999995,0.091013723,0.044039668,0.044068442,0.058962156,0.0,0.032209852,0.0,0.119185307,0.0,0.0,0.0,0.0,1.236904797,0.0,0.0,0.0,0.290620131,0.246967114,0.0,0.0,2.0,2.0,"[[0, 1], [0, 1]]"
26x26,4.171743341,8.839891992,19.559290035000004,7.730543626999999,0.34548853,11.015120618000001,7.988388831,4.648253503,1.294457406,0.0,10.655016212,1.354778164,23.826857212,0.677374359,0.0,7.545043403999999,10.168417122,1.368360312,2.64923557,13.86331315,3.386922882,4.437009612,0.0,0.34548853,0.34548853,1.727470111,0.0,7.113506513,1.022862889,0.34548853,1.0364793,1.354778164,4.477802798,9.964975218,0.0,0.0,3.8262459179999997,3.266263141,0.0,0.677374359,1.368360312,0.0,18.055530466999997,1.022862889,0.0,36.261570873000004,0.0,3.266263141,3.699301876,21.470735019000003,0.0,1.9718317650000001,1.294457406,7.058984724,0.677374359,0.677374359,3.4005254540000003,16.016217255,0.0,0.677374359,0.677374359,44.275084406,2.830602511,7.092528961999999,0.677374359,0.34548853,8.984047718,0.34548853,0.0,5.325657308,4.980146246,11.476584793999999,0.0,0.0,39.452499425,52.620596363999994,0.0,30.803898025,2.736768526,0.677374359,0.34548853,5.352892121,1.294457406,3.1624658080000003,0.34548853,0.0,1.985443359,3.9436669460000005,2.485091449,1.368360312,1.354778164,7.069020968,1.0364793,9.618449631999999,5.372366241,52.30343579,3.883261708,5.684719186000001,3.867068194,3.353822127,5.238039872,1.354778164,0.690985953,268.72108541,3.109509606,0.34548853,0.0,3.434055508,9.446675786,2.391257464,0.34548853,1.7002666940000002,5.446297072,3.148878843,1.354778164,0.0,0.34548853,0.690985953,36.18733059,2.072981884,4.491487508,9.23622936,0.34548853,1.7002666940000002,0.690985953,4.574247661,2.330936706,1.368360312,2.330936706,4.661870666,1.368360312,1.794100679,0.0,0.677374359,12.633144696999999,0.091013723,0.025621225,0.038526709,0.091497674,0.0,0.019981277,0.0,0.13991377,0.0,0.0,0.0,0.0,1.5347877109999999,0.0,0.0,0.0,0.290620131,0.246967114,0.0,0.0,2.0,2.0,"[[0, 1], [0, 2]]"
27x27,4.171743341,4.956630284,17.811681949,7.665525832,0.34548853,13.538991605000001,6.6289981099999995,2.9006454170000002,0.0,0.0,11.431285752,1.354778164,29.326354732,0.677374359,0.0,8.3863241,10.556523147,2.209641008,1.354778164,4.349257566,3.386922882,4.437009612,0.0,0.34548853,0.34548853,1.727470111,0.841280696,5.819049107,1.022862889,0.34548853,1.0364793,1.354778164,7.0016737849999995,12.488846205,0.0,0.0,3.8262459179999997,1.518655055,0.0,0.677374359,1.368360312,0.0,9.770412819,1.022862889,0.0,34.967113467000004,0.841280696,0.677374359,2.40484447,13.251968940000001,0.841280696,0.677374359,0.841280696,5.764527318,0.677374359,0.677374359,3.4005254540000003,10.773512286,0.0,0.677374359,0.677374359,35.470431286,3.671883207,4.50364018,0.677374359,1.186769226,5.10078601,0.34548853,0.0,2.736768526,4.915128451,12.252854333999998,0.0,0.841280696,43.917405504,23.686739699999997,0.0,32.033311606,2.736768526,0.677374359,0.34548853,2.764003339,0.0,3.1624658080000003,0.34548853,0.0,0.690985953,2.19605886,2.485091449,1.368360312,1.354778164,7.910301664,1.0364793,7.870841545999999,4.077908835,51.334130800000004,0.0,11.508655739999998,4.70834889,2.059364721,1.354778164,1.354778164,0.690985953,221.72533649,6.474667928000001,0.34548853,0.0,2.980878798,10.287956482,4.915128451,1.186769226,2.5415473900000003,7.970168059000001,3.148878843,2.19605886,0.0,0.34548853,0.690985953,37.869894021,2.072981884,5.332768204,2.764003339,0.34548853,1.7002666940000002,0.690985953,0.690985953,1.0364793,2.209641008,2.719042731,2.072981884,1.368360312,2.635381375,0.0,0.677374359,8.296680078,0.091013723,0.033536932,0.075780426,0.111025768,0.0,0.051233035,0.0,0.157436037,0.0,0.0,0.0,0.0,1.624201836,0.0,0.0,0.0,0.290620131,0.246967114,0.009163188,0.0,2.0,2.0,"[[0, 1], [0, 3]]"
28x28,4.800589245,6.843186368,21.372344287000004,8.285943529,0.34548853,16.674749069,4.733973027,3.317084304,0.0,0.0,10.581569939,1.354778164,27.157539942,1.306220263,0.0,7.545043403999999,10.131679299,1.997206216,1.9836240680000001,5.394532954000001,3.386922882,8.838952646,0.628845904,0.34548853,0.34548853,2.356316015,0.0,5.819049107,4.167151573,0.34548853,1.0364793,1.354778164,6.364358881999999,16.253506128999998,0.0,0.628845904,5.712802002,0.677374359,0.0,1.935093942,1.997206216,0.628845904,7.034100401,1.022862889,0.0,57.604529547000006,0.628845904,1.306220263,3.033690374,19.328041086,0.0,0.677374359,0.0,7.651083401999999,0.677374359,1.306220263,3.4005254540000003,12.651584333,0.0,0.677374359,1.935093942,38.801387106,5.34604502,8.276734319,0.677374359,0.34548853,7.616228519,0.34548853,0.0,9.025299437,7.422127922,8.887696012,0.0,0.0,51.84579625400001,51.774996103999996,1.257719583,38.313366065,3.36561443,1.306220263,0.34548853,8.42363179,1.257719583,3.1624658080000003,0.34548853,0.0,0.690985953,1.9836240680000001,2.485091449,1.997206216,1.9836240680000001,9.584463477,1.0364793,8.287280433,5.335628418,26.05126164,1.886556084,8.126700862,3.867068194,3.945920805,2.612497747,1.354778164,0.690985953,291.48310306999997,11.913435051999999,0.34548853,0.628845904,2.139598102,10.07552169,3.6489770470000003,0.974334434,2.329112598,7.3328531560000005,3.7777247469999997,1.354778164,0.0,0.34548853,1.319831857,39.960424729,4.588424393,5.749207091,4.021722922,0.34548853,1.7002666940000002,0.690985953,0.690985953,1.6653252040000002,1.368360312,1.6653252040000002,5.846076023,1.368360312,3.051820262,0.0,0.677374359,9.970841891,0.091013723,0.019814776,0.038526709,0.10752146400000001,0.0,0.0,0.0,0.032514121,0.0,0.0,0.0,0.0,1.287798069,0.0,0.028612979,0.009018433,0.290620131,0.246967114,0.0,0.0,2.0,2.0,"[[0, 1], [0, 4]]"
29x29,3.480757388,10.057715119000001,6.6921846380000005,4.621034021,0.0,3.332050782,7.2153124900000005,4.566168684,1.294457406,0.0,13.963069316,1.354778164,25.934712779999998,1.9772799019999998,0.0,7.545043403999999,8.013401736999999,1.9772799019999998,2.64923557,17.681013156,4.686828425,4.009445044,0.0,0.0,0.0,0.0,1.299905543,4.003996907,5.877064727,0.0,0.0,1.354778164,0.677374359,2.709539501,0.0,0.0,3.480757388,3.266263141,0.0,0.677374359,0.677374359,0.0,19.273353594,0.677374359,0.0,31.079129596,0.0,3.266263141,1.9718317650000001,11.714730482,0.0,1.9718317650000001,1.294457406,11.913186562,0.677374359,0.677374359,4.009445044,14.634226893,1.299905543,0.677374359,0.677374359,35.390117884,2.748517692,6.747040432,0.677374359,0.0,7.947568418,2.599813489,0.0,3.9436669460000005,10.443299749,9.930395698,0.0,0.0,22.885494243,45.71071445,0.0,24.585015075999998,2.6546837070000002,1.9772799019999998,0.0,2.588888782,1.294457406,2.125986508,0.0,0.0,3.894270895,3.9436669460000005,1.448612149,0.677374359,1.354778164,6.378035015,0.0,6.163528704,4.681380288,112.92214904,3.883261708,4.566168684,4.048425638,1.9718317650000001,5.238039872,1.354778164,0.0,250.04703134,2.599813489,0.0,0.0,2.743069555,8.410196486,1.354778164,0.0,3.9545916530000005,19.66399756,2.803390313,1.354778164,0.0,0.0,0.0,21.67775192,1.299905543,0.0,7.772131564,0.0,1.354778164,0.0,3.883261708,1.294457406,0.677374359,1.294457406,7.78857915,1.9772799019999998,1.448612149,0.0,0.677374359,9.523635091,0.091013723,0.069660893,0.030799339,0.07074741200000001,0.0,0.052191128999999996,0.0,0.259099077,0.0,0.0,0.0,0.0,1.92065173,0.0,0.0,0.0,0.271837106,0.246967114,0.0,0.0,2.0,2.0,"[[0, 1], [1, 2]]"
