"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Microglia" "ODMature1" "Pericytes" "Ambiguous" "Inhibitory" "Astrocyte" "Endothelial1" "Endothelial2" "ODImmature1" "ODMature2" "Excitatory" "ODImmature2" "ODMature4" "Endothelial3" "ODMature3" "Ependymal"
"1525x775" 0 0 0 12.988177821 8.246361798 0 1.757337962 4.947781564 1.01117564 0 23.785897222 0 0.638098452 0 0 0 3.406612054 1.649274092 1.757337962 0 5.910011084 11.809814876 2.287373444 2.768513602 5.212760505 6.548110436 0.638098452 0.638098452 0 1.276197804 8.138249496 2.552384774 0.638098452 4.525783153 2.552384774 2.925447079 0 14.313225593 5.585813105 5.055918196 0 0 0 0 1.276197804 0 1.01117564 0 0.638098452 0 0 1.649274092 9.846723513 7.765112585 36.068187039 7.018996058 0 1.276197804 26.762447177 0 2.395436414 8.94349194 30.766314193 0.638098452 0 6.753971322 9.208500974 4.839650783 13.989509995 0 0.638098452 0 1.01117564 0 1.01117564 3.514607513 1.01117564 2.287373444 1.01117564 5.271912632 0.638098452 0.638098452 20.741807396 0 5.585813105 0 1.276197804 1.276197804 1.276197804 0 1.01117564 0 4.044711406 0 4.574701677 8.138249496 11.809875558 1.914271439 15.796065406 5.055852669 0.638098452 4.30967866 2.022316903 4.044711406 0 5.212760505 1.757337962 1.914271439 5.271912632 10.219664927 0 4.839650783 1.914271439 0 14.686305022 0 1.276197804 5.585813105 4.30967866 3.936588342 0 0 0 0.638098452 2.395436414 2.768513602 1.01117564 2.022316903 4.044711406 1.757337962 22.450669528 3.671609401 0.638098452 1.757337962 1.649274092 8.354258296 0.638098452 4.947781564 0 0 0.014769721 0 0 0.0130904 NA 0.04648204 0 0 0.031283335 0.054554181 0.015359415 0.186550678 0 0.208311754 0.01424417 0.089971143 0.002580377 0 0.004462436 0.002281282 0.057050734 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1525x825" 0 0 0 1.04112687 3.123348098 0 4.164401517 3.123348098 0 1.04112687 1.04112687 0 0 0 1.04112687 0 0 1.04112687 1.04112687 0 3.123348098 20.82227378 0 0 0 0 0 0 0 1.04112687 1.04112687 0 0 0 0 0 0 11.45087864 0 0 0 0 9.370507263 0 1.04112687 0 21.86125143 0 0 0 0 1.04112687 1.04112687 2.082194208 14.57399389 1.04112687 1.04112687 0 0 0 2.082194208 3.123348098 4.164401517 0 1.04112687 0 3.123348098 3.123348098 9.370507263 1.04112687 0 0 0 1.04112687 0 2.082194208 1.04112687 2.082194208 1.04112687 3.123348098 0 0 1.04112687 3.123348098 2.082194208 0 3.123348098 1.04112687 0 0 0 0 6.246695283 0 1.04112687 0 9.370507263 0 14.57399389 8.328890597 0 10.41037716 0 0 2.082194208 3.123348098 0 1.04112687 0 2.082194208 0 0 0 4.164401517 6.246695283 0 0 1.04112687 0 4.164401517 0 0 1.04112687 0 4.164401517 0 0 3.123348098 0 0 16.65631222 1.04112687 0 0 0 3.123348098 0 0 0 0 0 0 0 0 NA 0.015810739 0 0 0 0.217460837 0.010343612 0 0.009872393 0.164107266 0 0.001369202 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1525x875" 0 0 1.86675118 2.800143529 2.512740723 4.379491884 4.666827594 6.246175949 0 0 12.63640841 0 0.933392368 0 0 0 0.933392368 0.933392368 0 1.579348355 0.933392368 12.13409037 1.86675118 0 2.512740723 0 6.604876117 0.933392368 0.933392368 3.733474044 8.400262904 1.579348355 0 0 6.533555637 0 0 6.533555637 2.800143529 0 0.933392368 0 5.600244137 0.933392368 0 0 13.06695182 0.933392368 0 0 78.96501076 0 0.933392368 4.666827594 13.06695182 0 2.512740723 0 0.933392368 0 0 0.933392368 7.538268466 0 0 0 46.375007274 1.86675118 9.046356938 1.86675118 2.512740723 6.317453983 0.933392368 0 0 0 9.763472767 0.933392368 0 16.943117379 0.933392368 4.738124937 17.012622819 3.733474044 0.933392368 0 0.933392368 0.933392368 0 0 0 0 0.933392368 0 0 0 10.26678482 1.579348355 10.26678482 7.179592492 0.933392368 5.600244137 7.896721587 1.86675118 1.579348355 3.733474044 4.738124937 0 0 0.933392368 0.933392368 0.933392368 0.933392368 7.250846351 8.112903992 0 0 4.738124937 1.579348355 0.933392368 0 0 0 40.418938308 6.533555637 2.800143529 0 0 0 0.933392368 6.533555637 0 0 2.800143529 0 0.933392368 1.86675118 0 0 1.86675118 0 0 0.03426658 0 NA 0.014858124 0.012040051 0.013098565 0 0.180077196 0 0 0.012778562 0.53094645 0.031221597 0 0 0 0.041436992 0.00934143 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"1525x925" 0 0 4.964521388 8.760288295 1.561533264 5.465319627 41.034473336 6.526032126 0 0.780778895 4.075747563 1.561533264 3.294968668 0 0 0 0 2.622263169 6.589968963 0 3.294968668 16.848867957 4.075747563 1.561533264 2.622263169 0.780778895 0.780778895 1.561533264 0 2.342258219 8.932227182 0 1.561533264 0 7.807649022 4.684601168 0 48.488961825 8.868291037 0 0 0 8.087582796 0 0.780778895 9.884287379 13.445613938 4.183796433 0.780778895 0 0 0 7.478765101 0.780778895 89.539656033 0 5.637226887 1.561533264 5.917231837 0.780778895 10.48947012 5.917231837 4.964521388 0 0 0 13.961554995 5.745326446 39.190714519 1.561533264 0 0 0 0 2.622263169 3.294968668 3.123063277 0.780778895 1.561533264 8.087582796 0.780778895 1.561533264 7.370747858 3.903768957 4.075747563 2.622263169 3.294968668 0 2.622263169 0 4.075747563 4.856501932 0 0 0.780778895 0 47.948150887 4.183796433 10.601833005 23.280375317 128.4791978 2.342258219 0 2.622263169 5.917231837 3.123063277 0 3.294968668 0 0 0 3.294968668 2.622263169 0 9.929134671 0 4.183796433 6.025312398 0.780778895 8.539502171 0 0.780778895 0 3.294968668 15.345972052 7.866863034 22.540131994 0 0.780778895 0 38.412210167 3.403042064 0.780778895 1.561533264 0 3.403042064 40.617543457 0 0.780778895 4.684601168 0.007900127 0.037110482 0.059038215 0.022583432 NA 0.025298001 0.002705507 0.020381556 0 0.272971079 0 0 0.234882578 0.173672692 0.062222342 0.066674599 0.052608574 0.027086451 0.064378835 0.055628623 0.019314025 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0
"1525x975" 0 0 0.768316503 2.66807515 0.763031138 0.763031138 5.362328702 30.46907889 0.384139938 0.384139938 10.366419331 0 0.757802185 0 0 0.384139938 1.141942123 3.046960651 2.683803961 7.198983266 9.488251248 18.655628073 1.141942123 0.3788912 1.152484337 2.283907316 1.915479588 0.384139938 0.384139938 0.384139938 11.429892332 2.673270922 13.755974502 1.147207703 0 3.067987566 1.147207703 13.340111628 21.499827645 0.384139938 0.3788912 0.763031138 0.384139938 1.141942123 1.141942123 5.309708125 13.023280914 1.147207703 0 0.3788912 0 1.536588388 30.8295667 1.152484337 24.97167741 1.531375537 1.910286522 0 22.202063516 0.3788912 2.652245814 1.915479588 22.459116678 0.768316503 0.384139938 0 8.004151471 8.40924022 8.035562541 1.536588388 1.899730751 0.763031138 1.141942123 1.141942123 0 3.031159666 1.136682534 1.152484337 0.757802185 1.526118688 0 0.757802185 12.165768861 12.899249947 12.219291579 0.768316503 0.757802185 0.3788912 1.536588388 5.704439584 1.147207703 2.29967896 1.910286522 1.520822472 3.446898551 0 9.145991289 1.92078776 25.250274544 13.654543297 1.141942123 1.531375537 2.273331577 3.07324 6.078052524 7.993586944 0 1.531375537 0 3.062714946 0.3788912 0 0.3788912 1.515590813 10.298535591 0 1.152484337 22.752045177 2.294390573 15.935853648 0 0.3788912 1.152484337 1.910286522 1.904999037 0.3788912 2.662792817 1.152484337 0.384139938 7.577880664 22.112548921 1.147207703 0.763031138 2.29967896 0.384139938 1.904999037 0.384139938 4.557263165 0.3788912 7.198983266 0 0.01226868 0 0.18981386 NA 0 0.002893 0.305268929 0.128295874 0.022024719 0.031651467 0 0 0.319471457 0 0.096952949 0.009563406 0 0.267360012 0 0.016099412 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"1525x1025" 2.498726545 2.498726545 14.99189759 3.644925603 0.57311329 2.498726545 2.292456153 5.158004473 0 0 3.644925603 0.57311329 0.57311329 0 0 0 0 0 0 6.143557418 17.49268619 21.662244641 1.719318016 0.57311329 4.99735836 0 3.644925603 0 0 4.584830541 7.656731018 1.719318016 0 0 0.57311329 1.719318016 0 15.519710939 6.716676376 0.57311329 0 0.57311329 14.006877604 0 0 0 10.88775922 0.57311329 0 0 0 0 9.788563676 11.507864458 32.714134143 0.57311329 0.57311329 0 23.223847525 0.57311329 0 3.071839835 17.60553694 0 0.57311329 0 3.644925603 1.146199058 39.5186047 4.791182698 0.57311329 0 0 0 0 0.57311329 1.146199058 0 1.719318016 22.077516731 0 0 0 1.146199058 0.57311329 3.071839835 0 2.292456153 0 0 2.498726545 0.57311329 3.438640791 0 1.146199058 0.57311329 8.596657603 0 25.87965681 7.289814513 0 7.450453182 2.498726545 0.57311329 12.287576822 2.292456153 0.57311329 1.719318016 0 0.57311329 7.496107523 0 0.57311329 0.57311329 1.146199058 0 0.57311329 0 0.57311329 18.06579948 0 0 0 0.57311329 2.865538472 1.146199058 5.57047165 0 1.719318016 0 14.946560705 1.146199058 0 0.57311329 0.57311329 4.791182698 1.719318016 1.146199058 1.146199058 0.57311329 0 0.001802151 0 0.073082222 NA 0 0 0 0 0.074726605 0.03342214 0.06784938 0.20748293 0 0.031428197 0 0.051276606 0 0.027268568 0.031330829 0.025206938 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"1525x1075" 0 0.780778895 0 30.27769493 0.780778895 3.87991063 21.757009247 5.441502876 0.780778895 0.813886047 2.408504422 0.780778895 0 0 0 0 0.780778895 0 6.946028354 3.066024583 0.813886047 12.733086758 3.87991063 6.288400363 2.441596885 8.039330569 1.594664942 0 0.780778895 20.30100037 22.457335018 3.22237578 7.940226234 0.780778895 0 18.947397606 0.780778895 18.947397606 3.189317773 0 0 0 3.846803478 0.813886047 0.780778895 0.813886047 41.932018162 3.066024583 0 0.813886047 0 1.627725527 13.637181962 3.22237578 92.35401803 3.066024583 0 0 26.238348193 0.780778895 2.375478293 2.408504422 40.570985193 6.946028354 0 7.02712452 8.597631981 4.750883742 30.26446997 11.030302821 0.780778895 0 0.813886047 0 0.813886047 0 3.255494171 0.780778895 0 16.456235236 0 0 1.561592246 0 5.408359762 0 0.813886047 18.73785708 7.069213714 0.813886047 0 4.69375011 6.255342356 0 4.003189131 1.594664942 26.518436756 0 34.64698663 8.720962669 0 13.266971022 0.780778895 4.717767918 8.588705936 10.216431463 0 5.49861811 0 2.408504422 0 0 0.780778895 0 25.546950943 0.780778895 1.594664942 0 0.813886047 0.780778895 0 0 0.780778895 0.813886047 6.246361568 0 4.660689525 0 4.69375011 0.813886047 23.417616292 0.813886047 3.123158215 3.87991063 0 5.663929958 2.375478293 3.066024583 1.561592246 0 0 0.017091208 0.008799597 0.067352815 NA 0.020148276 0.005995875 0 0.026358303 0.022225475 0.012318095 0 0.152847866 0.247914292 0.011172951 0.054295318 0 0 0.005329207 0.009650582 0.440182527 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1525x1125" 0 0.668476138 2.00545341 24.73356764 1.337006929 0.668476138 19.38449703 7.353336951 0.668476138 0 1.337006929 0 0 0 0 0 2.00545341 0.668476138 0 0 0 5.347898881 1.337006929 2.674007174 0.668476138 1.337006929 0 0.668476138 0 0 0 0.668476138 4.0109492 2.674007174 0 1.337006929 0.668476138 8.690361974 0.668476138 0 0 0 0.668476138 0 0.668476138 0.668476138 16.04511752 0 0 0 0 0.668476138 9.358574646 3.342501729 35.43342501 0 0.668476138 0.668476138 2.00545341 0 0 12.03166778 13.37143053 0 0 2.674007174 9.358574646 4.0109492 4.679498642 0 1.337006929 0 0.668476138 0 0 0 3.342501729 0 0.668476138 0 0 0 4.679498642 3.342501729 1.337006929 0 2.00545341 6.016491445 6.016491445 0 0.668476138 0.668476138 4.0109492 0 2.674007174 2.00545341 8.02194136 0 14.03834348 10.02808234 0 2.674007174 0 0 8.690361974 12.03166778 0 2.00545341 0 3.342501729 0 0 1.337006929 0 10.02808234 0 0.668476138 0.668476138 0.668476138 3.342501729 0 0 0.668476138 0.668476138 2.674007174 0.668476138 0.668476138 0 0 0 6.016491445 0.668476138 0 0.668476138 0.668476138 2.00545341 2.00545341 0 0 0 0 0.010882551 0 0 NA 0.027363187 0.017602347 0 0.055689009 0 0.016157437 0.6396834 0 0.152577136 0 0 0.531827987 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1525x1175" 0 0 1.380731855 8.666276585 2.291412583 0.940081614 14.806317096 9.195287887 1.850770599 0 8.813295192 0 0 0 0 0 0 0.910688985 6.110661423 0.47004287 0.940081614 11.075426897 1.821369713 3.731011254 0.940081614 4.201012088 2.790871437 0 0 0 0 4.582881873 4.641691982 1.850770599 1.410127399 6.433723676 0.47004287 16.980375953 1.380731855 0.910688985 0 0.47004287 3.672153497 0 0.47004287 1.410127399 17.243432534 0.910688985 0 0.47004287 1.410127399 1.850770599 15.570236839 1.880182452 53.40568608 0.47004287 1.821369713 0 3.701552165 0 3.231497112 7.403162481 41.60034609 2.320816384 0.47004287 8.196233715 19.975415698 4.171641191 6.463122528 0.47004287 0.47004287 8.431481693 1.821369713 0 0 0.940081614 2.320816384 5.493622838 1.380731855 4.171641191 0.47004287 2.820322269 8.813295192 0 1.850770599 4.553541224 2.291412583 1.380731855 5.493622838 0.940081614 0 0.47004287 0.940081614 0 0.910688985 0.910688985 9.753461682 2.732071883 24.7362876 7.961321445 0.47004287 8.930931813 0 0.47004287 5.023584094 16.891751319 0 5.581731935 6.580712042 4.112843129 0 0 0 5.111692816 16.569530032 0 0 6.551329947 1.410127399 3.231497112 0.910688985 0 0 18.33303334 2.350271478 1.410127399 0.940081614 0.940081614 0 4.553541224 9.665288721 0 1.850770599 2.320816384 3.760362222 2.790871437 1.850770599 0 0.910688985 3.290323103 0 0.03103495 0 0 NA 0.063966613 0.000380183 0.152699517 0.063381254 0 0.029269254 0.047415509 0.066605945 0.186443411 0.003190013 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"1525x1225" 0 1.392213848 28.705972087 0 0 20.28629125 1.12706127 5.038519142 0 0 1.12706127 1.12706127 0 0 1.392213848 0 0 2.254093295 0 0 0 5.303725541 1.12706127 0 2.519275118 0 2.519275118 0 1.12706127 0 0 0 0 1.12706127 0 0 0 17.701124441 14.916674018 0 0 5.635138613 3.911487117 0 0 0 1.12706127 5.568859909 0 0 47.33926025 1.392213848 1.12706127 3.381168939 4.773382787 1.392213848 2.784425847 1.12706127 1.12706127 0 0 0 0 0 0 0 23.467458311 8.684868065 14.850393433 0 0 2.519275118 0 0 0 0 0 0 0 40.90573904 0 5.303725541 15.31548544 1.392213848 1.392213848 0 0 1.392213848 0 0 0 0 1.392213848 1.12706127 0 0 4.508203794 0 5.038519142 6.165594786 0 3.911487117 0 0 4.508203794 1.392213848 0 0 34.53827571 1.392213848 0 0 0 15.31548544 1.392213848 0 0 4.176664271 1.392213848 1.12706127 0 0 1.12706127 20.61979985 4.773382787 3.381168939 4.773382787 0 0 2.254093295 0 2.784425847 0 0 5.635138613 0 1.12706127 0 0 18.829751301 0 0.006093168 0.031132802 0 NA 0.055166274 0.010587681 0 0 0.000984171 0 0 0 0.129153539 0.025591754 0 0 0 0.056538656 0.007919158 0.0010571 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"1525x1275" 0 0 13.229096314 3.459957598 1.153284122 21.46984104 3.376530909 5.955148723 1.635653695 0 0.964716987 4.341214262 0.964716987 0.482347414 0 1.153284122 1.82425633 3.565062711 0 0.670936708 25.460773236 27.663430571 1.635653695 0.482347414 0.482347414 10.61181211 1.635653695 1.341908916 0.482347414 0 2.97758426 1.153284122 9.331682209 4.025739801 0 0.964716987 6.753003857 25.68690069 24.093855758 0 0 1.341908916 8.577219829 0 0.482347414 0.670936708 0 4.613242482 0 0.482347414 0 0 5.200831728 5.01215097 2.306625903 0.964716987 1.153284122 1.341908916 13.29564567 0.482347414 10.13012393 5.200831728 16.483212313 0 1.929408922 0 7.025047822 3.753680911 12.098852894 0.670936708 1.447090325 0.964716987 0.670936708 0 0 0 1.447090325 1.82425633 0.964716987 22.14195262 0 0 11.659199144 0.482347414 2.788999241 0 0.482347414 2.495214687 0 1.341908916 1.153284122 2.306625903 5.976879116 0 0 0.964716987 21.264858025 0.670936708 14.1335052 6.836446658 32.31961695 1.153284122 2.012867273 1.635653695 1.82425633 4.424639268 0 1.447090325 0.482347414 2.118027033 0.482347414 0 0 1.341908916 5.389398182 0 1.153284122 2.60034563 0.670936708 10.778743658 0 0.670936708 0 0.482347414 7.989775968 4.52985952 11.155945906 0 0 1.447090325 3.082708703 1.635653695 1.153284122 1.153284122 2.97758426 5.788283945 8.094912773 0.670936708 0.482347414 7.380501343 0.288051463 0 0.01708746 0.042070256 NA 0 0 0 0.072323935 0 0 0 0.251374811 0.207710939 0 0 0 0 1.102809837 0.01061258 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
"1525x1325" 0.803142293 0 0.924287683 48.760542944 0.803142293 1.606333583 18.807082582 46.218888561 0.803142293 0 13.899805413 4.215351319 1.848590358 0.924287683 1.278557539 0 2.366698123 0.924287683 20.694069821 9.070073232 11.09205183 30.577199372 8.061580936 5.087753417 3.72435701 36.076328643 4.891691523 0 0.803142293 0 13.446187752 0.639268147 9.103432392 0.639268147 1.56355583 4.284562127 4.336478398 23.203211605 4.527499303 0.924287683 0 4.891691523 5.942811981 0 0 3.085067618 44.279830353 0 0 0 48.91142852 3.169889413 27.166357004 3.360274444 84.38786395 1.56355583 2.366698123 0.639268147 0 1.606333583 3.291000798 10.020857567 50.99075167 1.606333583 0.924287683 5.54590955 68.83165977 10.555228431 52.073122944 0 1.278557539 4.891691523 0.639268147 0 0.639268147 0 3.291000798 2.445799471 0 18.859027811 0.639268147 0.924287683 45.86310664 6.06401121 3.85186598 0.639268147 13.11283255 15.211927552 8.06729598 3.85186598 0 1.848590358 2.884891122 0.924287683 3.412209026 0.924287683 21.585051439 0.639268147 54.029771273 20.096138846 0.803142293 17.076082823 1.727429976 2.487858505 8.742339713 6.788738441 0 10.417748892 17.12174438 3.169889413 0 0.639268147 0 18.56415482 21.872067737 0.639268147 1.44241044 14.076767438 4.648644693 6.460992964 0 0.803142293 0 22.01441817 5.182435425 0 9.186170088 0 4.691401201 1.44241044 36.49622391 1.727429976 12.283240024 3.809178805 0.924287683 5.536642443 3.005987515 0 0 0 0.169192444 0.029821103 0.020378737 0 NA 0.015888631 0.02938428 0 0.083394893 0.102528678 0.030504689 0 0 0.677139272 0.027269511 0.018014116 0.003849715 0 0.428302713 0.027907148 0 0 0 0 0 2 0 1 0 0 0 1 0 0 0 0 0
"1525x1375" 0.428301854 0.428301854 7.215752985 14.395823262 1.104650564 1.055685697 34.874925432 55.103441355 4.049872677 1.055685697 12.202326553 6.176199482 1.104650564 0 1.908406466 0.627383843 1.055685697 7.215752985 1.882106335 6.56851968 0.856564321 31.291542339 7.689549843 12.777987961 5.941135837 25.020163624 2.340572545 1.961214885 0 6.762376244 67.939929354 1.532952418 27.359187824 2.389512696 2.359408894 4.241502718 3.598023713 48.733356905 7.624191978 1.055685697 0.856564321 1.908406466 58.357539998 1.683060184 3.01305703 1.483948164 11.701577673 3.246099466 0 0 2.97063987 1.055685697 61.043068002 11.728942348 93.520066267 1.882106335 3.01305703 0 6.734949738 0 20.108154344 23.030362925 21.545462981 2.107488455 4.568756932 7.009199527 14.007142454 14.775156835 84.535465112 4.879006949 3.640440873 3.212139019 1.055685697 0 0 3.58761011 5.081958478 4.064876831 0.627383843 31.995645657 0 1.480104612 21.604071598 26.601903943 11.179749558 7.359642651 13.926175902 28.420373589 7.654339581 0 0 2.389512696 1.912245975 4.022442628 2.637673416 4.424444351 48.034276367 1.480104612 79.0193592 42.749744955 38.54576671 10.123438472 1.480104612 1.683060184 1.532952418 27.991952538 1.908406466 7.422510727 6.352510285 4.850040856 0 0 1.683060184 4.02628618 31.569896627 0.428301854 1.683060184 7.666713654 2.160336261 94.634920037 1.104650564 0 0.856564321 1.732034407 11.918281092 5.158325788 8.53186517 0.428301854 8.911866144 10.842642865 64.169568609 3.441319497 4.26781536 2.986756899 3.193293314 12.101509067 22.831860661 2.588598728 0.627383843 0 0.039915377 0.179356661 0 0.03833382 NA 0 0.071731032 0 0.401644931 0.289455935 0.048343518 0.035559364 0.27966512 1.58691527 0.027350769 0.234260483 0.127213402 0 0 0 0.0437296 0 0 0 0 1 0 0 0 1 0 3 0 0 0 0 0
"1525x1425" 0 0 8.896101273 15.929877361 2.686464024 10.192703167 25.595884184 33.122860468 1.074579108 0 14.662115165 3.760092431 0.537304859 0 0.75990814 1.074579108 1.074579108 1.834487248 0.600036906 1.359945046 1.897249905 88.035830919 2.560049781 7.937994275 5.658287193 5.086629082 7.496896508 0.600036906 0 0.537304859 6.035747992 0.537304859 3.823804365 3.446372164 0 1.519822793 6.418201846 41.382212006 11.838667835 0.600036906 0 1.359945046 24.22597979 0 9.73025735 10.19953522 0.75990814 5.120964982 0 0 1.674616014 1.959995875 16.219934645 4.709248021 14.124777561 0.75990814 14.502223929 0.75990814 1.897249905 1.834487248 17.504732325 3.412002277 29.712935519 0 1.611860636 6.103473253 24.181673201 19.318621929 26.762435871 6.920117914 0.600036906 0.75990814 0 1.137341765 1.359945046 4.674813918 5.943677987 0.600036906 2.434524154 21.472393683 1.359945046 1.674616014 34.150418171 2.3374465 16.409426086 0 1.519822793 9.389946802 1.359945046 2.749235146 3.731720335 2.434524154 14.667112754 0.75990814 2.371768776 1.611860636 26.305247919 1.297212999 44.776337568 13.024709045 27.94009817 6.383840657 6.000353962 3.131683429 29.078783797 10.333050077 0.600036906 0.600036906 1.359945046 13.432655448 0 1.359945046 1.737392594 0 23.732232592 0 0.537304859 39.105340597 2.560049781 59.02656855 0 0 0.75990814 2.057127652 4.49156643 6.800635158 10.749947042 0 4.897447809 1.297212999 39.185193602 2.211897542 9.73025735 1.074579108 12.609963144 2.874720749 13.016756856 0.75990814 0 16.999925359 0.019319893 0.087353461 0 0.028617716 NA 0.026116284 0 1.066950138 0.309866251 0.053758974 0.037397709 0.20965452 0.171496512 1.96920649 0.017353304 0.234647152 0.03038612 0 2.80846347 0 0.455212338 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0
"1525x1475" 0 0 0 2.514147611 0 0 1.257043867 1.257043867 3.771226127 1.257043867 2.514147611 3.771226127 0 0 0 0 0 0 0 0 0 6.285342941 0 1.257043867 0 12.5706297 0 0 0 0 20.11057196 0 6.285342941 0 0 0 2.514147611 6.285342941 1.257043867 0 1.257043867 0 0 0 0 0 3.771226127 0 0 0 0 0 6.285342941 0 0 0 1.257043867 0 0 0 1.257043867 1.257043867 1.257043867 0 0 2.514147611 0 3.771226127 8.799411611 1.257043867 0 0 0 0 0 2.514147611 1.257043867 0 0 6.285342941 0 0 0 0 3.771226127 0 0 6.285342941 0 0 0 3.771226127 1.257043867 0 0 0 1.257043867 0 10.05605015 2.514147611 0 0 0 1.257043867 1.257043867 3.771226127 0 0 0 0 0 0 5.028232582 1.257043867 6.285342941 0 2.514147611 1.257043867 0 15.08421982 0 0 0 2.514147611 1.257043867 0 1.257043867 0 0 0 11.31402412 2.514147611 0 0 0 0 0 0 0 0 0.162660719 0 0 0 NA 0 0 0 0 0 0 0 0.103466111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"1525x1525" 2.100344829 2.25456947 11.20112847 15.7532859 0 10.656196216 1.400269463 5.755087846 0 0.350050456 4.354895698 1.204350463 0.350050456 0 0 0 1.708631969 3.304704415 0.350050456 1.050170594 0 3.654793559 1.904470601 2.058682425 2.562870194 0.350050456 2.954644836 0.700121658 0.854300007 0.350050456 8.276351888 1.904470601 0.700121658 1.554421665 0.350050456 0.350050456 0 36.705157428 9.564159985 0.350050456 0 0.350050456 4.859223542 0.350050456 0.350050456 16.23058411 0.350050456 2.604599571 0 0 11.20112847 0 4.900787839 2.800493552 12.476981764 0 3.108901432 0 0 0.350050456 28.544480426 1.050170594 10.46009997 0 0 3.150591573 11.357005487 5.013274602 6.609419808 2.100344829 0 2.450404408 0 0 0.350050456 0 0 0 1.050170594 12.713515464 2.25456947 3.654793559 30.612890298 1.204350463 1.204350463 4.621620726 1.050170594 1.050170594 0 1.050170594 0.854300007 1.554421665 1.400269463 5.980073568 1.554421665 2.800493552 7.576164723 0 3.613040788 2.408753627 60.65950019 1.750299564 7.730373132 2.100344829 2.058682425 2.758802563 0.854300007 2.604599571 13.65210425 2.954644836 2.800493552 0.854300007 0.350050456 2.100344829 7.926253867 0 0 34.17223774 0.700121658 1.708631969 0 1.554421665 1.904470601 13.611908359 5.167529431 10.797076892 22.181627508 0.350050456 0.350050456 0.854300007 4.354895698 1.708631969 1.204350463 0.700121658 3.304704415 2.058682425 12.659972408 1.904470601 0 32.28297592 0.003766275 0.011247125 0.033551211 0.006951145 NA 0.067365196 0.028729191 0.842256086 0.078498231 0.022341993 0 0 0 0.934594692 0.026767231 0.018688079 0 0 0.015365026 0.017973799 0.012357955 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
