"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "ODMature2" "ODImmature1" "Inhibitory" "Excitatory" "Microglia" "Ambiguous" "Astrocyte" "Endothelial2" "Endothelial3" "Endothelial1" "ODMature1" "ODMature4" "Pericytes" "ODMature3" "Ependymal" "ODImmature2"
"525x1575" 0 6.66115517 2.298498404 34.234943384 0 6.667530145 12.643042606 15.514649767 0.919906151 1.492986921 2.529153691 0 0 0 0 0 0.68927362 0.919906151 0 2.298498404 0.68927362 14.25042344 5.284431456 2.529153691 18.034808792 9.304744364 8.155926269 0 0 21.384063533 6.439435795 1.492986921 3.218472324 0 1.839880071 0.68927362 0.919906151 18.391377363 2.759758934 0.68927362 0 0 5.286295127 0 0.919906151 0 14.717013431 0.68927362 0 0.68927362 25.612230704 3.218472324 22.988033 6.203606811 42.987466542 1.839880071 5.516921615 0 6.20617399 0.919906151 1.378592253 2.067891527 27.811007716 0 0.919906151 0 19.760364341 4.368995033 41.488918941 0.919906151 0 16.886798594 1.492986921 1.492986921 5.168131057 0 7.012572643 8.391164896 0 8.504776006 104.287068381 0 16.200207089 3.679721413 8.044246718 0.68927362 12.760874414 0.68927362 3.907771598 0.68927362 0.68927362 3.449032554 2.759758934 0.68927362 0 4.827650461 23.220184141 2.067891527 29.6585501 21.271501894 0.68927362 5.978230871 10.336314311 5.515086743 2.067891527 8.502133202 0 2.412893072 16.884181096 5.400758519 0 0.68927362 0.68927362 1.609179771 10.113972292 0 0.68927362 9.074044064 1.492986921 1.378592253 0 1.492986921 0 1.492986921 11.493260374 6.66115517 1.839880071 0 0 1.378592253 18.387676435 2.298498404 0 2.298498404 2.067891527 4.366321207 1.609179771 0.919906151 0 1.609179771 0 0.206119341 0 0.014759673 NA 0 0.204955768 0.004436995 0.6626929 0.55831078 0 0 0.220548384 1.414504531 0 0.00671259 0.1260301 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0
"525x1625" 0.533451342 0 2.781032403 5.993587292 3.63225161 1.282653482 19.328663302 31.907822177 4.200421637 0 5.981818112 4.483439191 0 0 0.533451342 0 0.533451342 0.533451342 0 11.931140487 0 20.10167682 6.01652088 7.537940471 0.533451342 0 2.349601198 1.282653482 0 7.911719794 2.349601198 0.533451342 3.314483606 0.74920214 0 2.88306509 0 22.874204224 3.314483606 0 0 0.74920214 26.651773599 0 0 7.811300243 4.267687464 1.066902545 0.533451342 0 0.533451342 4.699169264 12.066094448 2.88306509 37.438667216 1.600399058 1.066902545 0 5.664107834 2.031840002 13.66898282 8.366195415 23.065328552 2.486291918 0.533451342 2.88306509 9.467747077 4.267687464 33.632298484 3.746024764 4.620170651 0 0.533451342 0.533451342 0.74920214 7.356902194 2.565291205 2.486291918 4.518131781 8.071407596 0.74920214 2.565291205 28.289766141 13.053638185 3.734237051 5.334611721 4.597176817 7.480261815 4.597176817 0 0 1.282653482 4.063680304 9.309688903 0.533451342 2.781032403 21.770999423 2.667330075 33.524021819 19.197710675 1.282653482 1.066902545 1.952840576 2.996777759 2.667330075 8.150398939 0 4.267687464 0.533451342 6.232316682 5.993587292 0.74920214 0.533451342 0 23.702046063 0 0.74920214 67.457607585 1.066902545 16.53880502 3.905688861 0.74920214 3.905688861 1.066902545 4.165718735 0.533451342 0.533451342 0.533451342 0.533451342 4.801095299 15.948241141 5.244389719 3.200780604 1.066902545 3.451229236 8.604858125 2.565291205 0 1.066902545 9.093953725 0 0.164351295 0.00889809 0 NA 0.020293923 0.110833376 1.33173934 0.144230786 0.152046477 0 0 0 0.319209365 0 0.340788835 0.122581808 0.328897759 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0
"525x1675" 0 0 2.636888612 2.824546979 2.824546979 2.887778709 1.757972935 0.878970666 2.32288522 0 3.954387828 0.878970666 1.443882951 0 0.564912285 0 2.573668045 0 0.878970666 4.959770062 1.694697379 3.452670314 2.887778709 0.564912285 0 0.564912285 0 0.564912285 0 2.824546979 21.660217245 0.564912285 1.443882951 0 12.30454418 1.694697379 1.443882951 2.00877644 59.506964213 0 0 0 0 22.59391443 0 0 1.443882951 0 0 0 0 2.00877644 10.170305323 3.138613379 83.42934496 0.878970666 2.887778709 0 0.878970666 1.694697379 1.129805774 2.32288522 4.331585991 0 1.129805774 0 8.914106934 0.878970666 7.282670306 2.887778709 3.389448925 0.564912285 0.564912285 0 0.564912285 2.32288522 0 3.703517645 0.564912285 13.308963059 0 0 6.528026808 1.129805774 2.32288522 0 2.32288522 11.049356615 0 0.878970666 1.694697379 0.564912285 3.138613379 0 0.878970666 0.878970666 10.859580468 0.564912285 26.744361102 0 1.129805774 2.573668045 0 4.582519914 0 2.573668045 0 2.32288522 0 1.694697379 0 0 0.878970666 6.778932446 20.776867957 0 0.564912285 0 0 11.047603146 0.564912285 0.878970666 1.443882951 1.757972935 9.666584025 0.564912285 0 1.443882951 1.443882951 29.88161469 10.545499702 0.878970666 0 0 1.694697379 7.721039835 2.00877644 0 1.129805774 0 0.036628602 0.064417368 0.026374531 0.033561951 NA 0 3.295418069 0.249311845 0 0.021796004 0 0 0 0 0 0.006278249 0 0.322208668 0 0.041124437 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
"525x1725" 0.974565376 0 1.949075435 9.516493494 3.082065791 4.32676097 11.007760007 20.552275742 0 0 2.409949682 1.488220639 0.513700659 0 0.460864717 0 1.896294419 1.488220639 1.702526742 0 16.493870705 33.165091662 2.923624974 1.949075435 0 9.36104992 4.767133459 0.974565376 0.921719513 0.460864717 57.7207818 0.460864717 10.356095585 3.918742116 0 0.460864717 0.460864717 24.984169257 4.112476424 0 0 4.379606833 9.496003931 0 0 13.82518085 2.976429607 0.974565376 0 6.625102636 0 2.677092118 37.586532057 1.38259376 13.353560562 4.109518783 4.626151716 0.460864717 3.405041457 2.163391459 15.42559551 9.980425024 14.051799654 1.027355922 0.460864717 1.488220639 10.793412653 6.595812392 13.984281318 2.765216906 0.974565376 0 0 0.460864717 0 7.197614285 7.954967435 1.896294419 0 7.441152282 1.702526742 0.921719513 15.774434692 5.814991139 3.792572828 0 2.001895931 4.253458167 1.843478835 0.460864717 1.488220639 2.001895931 6.164237919 3.686946541 0 2.515574811 16.144597087 0.513700659 39.814253242 10.549964145 40.435607807 2.054710094 2.765216906 2.677092118 3.651602177 7.549809439 0.460864717 3.651602177 0.513700659 2.054710094 0.513700659 3.405041457 1.896294419 1.38259376 12.179026223 2.163391459 1.38259376 33.094883161 0.974565376 45.09430368 0.460864717 0 0.513700659 2.729882664 7.303230386 5.621292412 13.121288197 0 1.843478835 7.705224988 24.566402442 1.949075435 1.949075435 1.38259376 4.432397379 9.272911968 0.460864717 0.513700659 0 16.59138364 0.131601104 0 0.008469342 0.089765481 NA 0 0.004697611 0.715470819 0 0.050930294 0 0 0 0 0 0.093284019 0 0.120085048 0.221625248 0.001358711 0.012836791 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0
"525x1775" 0 0.620242426 0.681821887 3.949052453 0 1.302064313 15.539460867 38.110840228 0 0 4.961835655 6.472843414 0 0.681821887 0 0 4.507716056 1.363632756 1.292714618 7.358133144 10.288945854 57.238791094 9.810961497 4.630859363 0.681821887 2.656347374 20.703537714 1.292714618 0 0.681821887 1.974536505 1.292714618 0.620242426 0.681821887 0 0 1.292714618 21.410517403 3.215010977 0.620242426 0.620242426 0 17.91194756 0 0 0.681821887 0.681821887 1.974536505 0 1.292714618 21.766953917 0 12.609099545 1.302064313 0 4.559914036 0.620242426 0.620242426 1.363632756 1.974536505 1.912957044 1.983875182 9.801726913 1.363632756 0 0 28.748280316 3.409100519 6.818078018 0.681821887 0 4.341583233 0 0.681821887 0 1.922296359 4.446104442 3.267241584 0 10.22225727 1.292714618 1.860684745 30.915507179 1.302064313 2.656347374 1.292714618 1.240474472 16.239738302 0.681821887 0 1.983875182 3.878092149 11.103792346 0 0.681821887 7.287192668 21.606462979 0 29.777888142 15.8665494 1.240474472 1.302064313 1.240474472 0 6.463456398 17.513337249 0 0.681821887 47.866670785 11.619433124 0 0.681821887 0 5.582032161 11.856412271 0 0.681821887 2.045439666 0.620242426 27.467457803 0 0 0 37.893842207 7.428963698 0.681821887 3.95839671 0 2.585419697 0 25.969097704 0.620242426 3.949052453 1.983875182 2.594778931 7.287192668 1.912957044 3.878092149 0 3.101096609 0.068319894 0.099256713 0.017830358 0.028909002 NA 0.02478608 0.106955244 0.021142378 0.208767777 0.031941511 0.01296533 0.006299368 0 0.125918546 0.025104343 0.103937206 0 0 1.784154799 0.016789056 0.026223605 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0
"575x25" 0 0 22.519667963 5.777195285 0.481426128 99.123430775 1.925768771 2.983579775 1.01034225 0 4.956835617 0 1.973205301 0 0.481426128 0 1.01034225 2.502142852 0.481426128 0.481426128 4.814334323 9.771227946 0.962863051 0.962863051 0.962863051 0.481426128 3.993929897 1.973205301 0 0 0.481426128 0.481426128 1.444330912 0 0 1.925768771 0 8.855720892 11.018297632 0 0 0 0.481426128 0 1.01034225 2.407218617 0 3.946485495 0 0.962863051 0 0.962863051 6.258719263 4.380428415 1.491768378 0.962863051 4.380428415 1.491768378 1.444330912 0 2.936111021 0.481426128 3.899002493 0 0 0.962863051 6.448605186 1.444330912 0.481426128 0 0.481426128 0 1.491768378 0.962863051 0 0.962863051 1.491768378 0.481426128 0.481426128 20.018765365 0.481426128 0.962863051 6.7401611 21.278876874 2.407218617 0 3.851544285 0 4.814334323 1.491768378 1.01034225 0.481426128 0 1.01034225 0 0 7.221669221 0 4.861886535 4.522812697 1.01034225 0 2.020716724 1.491768378 7.072536177 0.481426128 0 1.444330912 0 1.973205301 5.777195285 1.01034225 0 0.962863051 9.289786109 0 0.481426128 3.851544285 1.973205301 14.92575389 0 0 0 0.962863051 6.448605186 4.522812697 15.013681033 0.481426128 0 0 21.760298764 0 0 0 0.481426128 0.481426128 2.020716724 0 0 15.542354897 0.100178272 0.127961944 0.13333115 0.041970315 NA 0.010673783 0.102258108 0.088421219 0.235306167 0.044291651 0.027130484 0 0 0.509941077 0.01862541 0.044501152 0 0 0.004856393 0.027403011 0.006526005 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
"575x75" 0 1.219678114 1.777938392 8.604359844 0 3.51639215 2.424021489 7.17553183 0.621922132 0 2.958108663 0 2.439378721 0 0.558260278 1.802090535 2.463508371 4.17780927 0.558260278 0 26.09041459 14.672157055 6.577700362 0 3.34960681 0 3.683208978 0.621922132 0 0 1.18018241 0 2.982269628 1.777938392 0.558260278 2.360338674 0.558260278 41.256309344 4.281000333 0.558260278 0 0 0.621922132 0 0.558260278 0.558260278 0 1.219678114 0 0 0.621922132 3.580016788 16.712626983 9.544726438 4.217338479 0.558260278 4.760231229 0.558260278 6.522828733 0 21.254775859 12.894220328 11.944571467 0.558260278 1.18018241 0 12.311742784 2.982269628 1.219678114 1.18018241 1.841600246 0 0.621922132 2.233031976 0.558260278 0.621922132 0.621922132 0.621922132 1.18018241 16.437166655 0 0 8.364398022 43.523327771 1.841600246 0 5.342636209 1.18018241 11.841382624 0 0.621922132 0 0 0 0.558260278 0 23.130947855 0.621922132 14.137994213 11.098033193 42.69180634 1.865761211 0 2.424021489 10.315479024 0 0 1.738430549 0.621922132 3.667864511 7.321022832 1.219678114 3.659078201 0.558260278 23.305536626 0.558260278 4.16249896 3.51639215 1.18018241 34.176599511 0 0 1.116508417 1.116508417 7.311628045 8.537839281 15.674615353 3.34960681 0 0.621922132 37.725713884 1.777938392 0 0.621922132 1.18018241 2.982269628 8.537839281 0.558260278 0 1.219678114 0.196475999 0.048225589 0.370169003 0.093079632 NA 0.00824041 0.021500238 0 0 0.066297345 0 0 0 0.050366834 0.016948125 0.091676489 0.023655391 0 0.010782932 0.024937223 0.031504198 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"575x125" 0 0 27.862941012 8.107492953 0 20.85747549 1.020179687 2.013329761 0 0.993150074 0 0.993150074 0 0 0 0 0 0 0 0 3.060598034 11.167569322 3.006524835 0 1.020179687 0 2.979513662 0 0 0 0 0 0 3.060598034 0 1.020179687 0 9.019648725 7.945404838 1.020179687 0 4.965817998 0 0 0 0 0 1.020179687 0 0 0 3.999693349 6.121147805 4.02674008 0 0 2.013329761 0 6.121147805 0 3.006524835 5.046943182 0 0 1.020179687 0 7.00621293 2.013329761 0 0 0 0 0 1.020179687 0 0 0 0 0.993150074 16.936839502 0 0 6.094135675 19.330596818 0.993150074 0 2.013329761 0 0.993150074 0.993150074 0.993150074 0 0 0 0.993150074 0 11.167569322 0 12.188459458 5.019908594 7.141417006 0 7.945404838 1.020179687 1.986345148 0 0 2.040394932 1.020179687 6.094135675 2.040394932 0 0 0 0 1.020179687 1.020179687 1.020179687 0 13.236565424 0 0 0 2.979513662 5.073925509 4.053748108 13.958535322 1.020179687 0.993150074 0 18.36421964 0 1.020179687 1.020179687 1.020179687 0 1.020179687 1.020179687 0 26.81634089 0.048518173 0.065545599 0.06813354 0.011927067 NA 0.029939883 0.075679879 0 0.042024668 0.035650067 0 0 0 0.320869767 0.003521081 0.030948569 0 0 0.01643591 0.030946344 0.026424477 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
"575x175" 0.339553304 0 0.339553304 12.620422102 0 1.702125417 3.399820118 2.720772885 0 0 0.679074631 0 0.339553304 0 0.339553304 0.339553304 0.679074631 1.706562799 0.339553304 0 36.4344621 12.589608195 2.04166892 0.679074631 2.729567401 3.757088313 1.362601298 1.362601298 0 0 0 1.023079971 7.844758319 2.385608245 0.683526667 0 0.339553304 10.578923144 3.404255713 0 0 0.339553304 0.679074631 0.339553304 0.339553304 0.679074631 0 1.01859875 0.339553304 0.339553304 0 3.073602195 26.92639183 7.152426164 0 0.339553304 4.771295109 0.339553304 4.780129559 0 0.339553304 11.588622455 8.175516874 0.339553304 0.339553304 1.362601298 10.556759105 3.404255713 0.683526667 0 1.362601298 0.339553304 0.339553304 0.339553304 0.679074631 0.679074631 0.679074631 0.683526667 0.679074631 3.060285153 1.01859875 0.339553304 3.743767981 58.58037878 2.720772885 0 7.48765332 0.339553304 7.496471082 1.362601298 0 0.679074631 1.362601298 1.702125417 0.679074631 0 13.28628287 0.679074631 18.748639545 12.602811891 0 0.679074631 0 0.339553304 0.339553304 1.362601298 0.683526667 2.381203982 0 4.757988613 8.872264244 0.683526667 1.358142253 0 15.336795791 0.339553304 1.01859875 1.702125417 1.702125417 22.463762318 0 0 0 2.04166892 3.743767981 1.706562799 1.362601298 1.023079971 0 0.339553304 39.869437 1.01859875 3.395416154 1.023079971 2.05049277 2.381203982 1.367009495 1.023079971 0.683526667 0 0.008008513 0 0.634053496 0.040561684 NA 5.22e-05 0.00190303 0 0.002756764 0.044110157 0 0 0 0.361391364 0 0.135818193 0 0 0 0.10508326 0.04299066 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"575x225" 2.010786777 4.691804832 10.72465305 6.702647083 0 24.79882936 1.3405073 1.3405073 0.670282766 0 0 0 0.670282766 0 0 0 0.670282766 2.010786777 0 0 2.010786777 1.3405073 1.3405073 0 0.670282766 0 1.3405073 0.670282766 0 0 0 0 1.3405073 0.670282766 0 0 0.670282766 13.4045601 6.702647083 0 0 0.670282766 0 0 0.670282766 0 0.670282766 2.010786777 0.670282766 1.3405073 0.670282766 1.3405073 0.670282766 1.3405073 0 0 3.351309752 0 0 0 0.670282766 0 0.670282766 0 0.670282766 0 6.032342269 0.670282766 0 0 0 1.3405073 0 1.3405073 0 1.3405073 0 0 0 25.4728074 0 0.670282766 0.670282766 2.681035451 0.670282766 0 0.670282766 0 0 0 0 1.3405073 0 0 0 0 2.010786777 0 0 0 0 0 3.351309752 0 2.681035451 0 0 0 22.1206479 1.3405073 0 0 2.010786777 0 2.010786777 0 0 2.010786777 0 0 0 0 0 1.3405073 2.010786777 4.021575538 4.691804832 0 0 0 0.670282766 0 0 0 0 0.670282766 0.670282766 0 0 7.372978962 0.015311721 0 0.073151409 0.014853141 NA 0.015405473 0.040511777 0 0 0.000948539 0 0 0 0.307856213 0.030953316 0 0 0 0.119597706 0.031741738 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"575x275" 1.050170594 0.700121658 20.30164193 19.462594111 2.106821654 32.954032893 9.661871371 2.84889413 0.350050456 0 13.778344357 2.997882262 0.700121658 0.599558029 1.299679687 0.350050456 0.700121658 2.949361664 0 2.150358661 42.843005476 21.68485932 4.006108819 0.599558029 5.221913109 2.706389052 13.279248851 3.200529255 2.150358661 0 8.628444124 0.599558029 4.29760326 1.199125427 2.500409117 0.350050456 0.700121658 24.453861929 19.401101484 0.599558029 0 0.700121658 10.79234021 0.350050456 0 1.507263625 3.657622286 0.350050456 0 4.898695693 1.050170594 5.307350909 24.244332443 11.54269015 43.444875252 2.997882262 11.214429972 0 5.150286715 0 0.350050456 5.40633199 28.178160404 1.507263625 0.350050456 1.507263625 16.170553054 7.663782776 6.362511639 0.599558029 0.700121658 0.350050456 0 1.299679687 2.45687211 3.098408234 4.955720795 0.599558029 0.350050456 37.26165664 0.599558029 0 9.026986763 30.786974862 25.011108988 0.350050456 11.301465798 0 6.808118289 1.507263625 0.350050456 4.213704348 3.099967146 0.700121658 9.643402985 0.599558029 23.442451107 2.45687211 22.742699743 7.508161277 0.949608485 3.347932718 0.949608485 3.056439508 1.400214196 16.555204597 0.700121658 8.420859816 8.051280001 8.156253691 0 3.014578921 9.701386734 9.653303324 20.090865707 4.049605746 0.350050456 4.29760326 0.700121658 37.141882936 0 0.350050456 0.350050456 2.850480319 7.299074415 4.357743944 14.565460786 1.050170594 3.949082197 0 36.081954244 2.557434219 8.028876726 6.697376606 0.949608485 3.69800392 4.255600657 2.907477821 2.74991669 8.050836718 0.123269883 0 0.070129221 0.152605926 NA 0.011987954 0.026219956 0.337703062 0.070040237 0.082287546 0 0 0 0.110552962 0.03833976 0.518577213 0.015352774 0 0.323083181 0.040156354 0.117260507 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 0
"575x325" 1.308022297 0 10.929656444 12.966934841 0 8.377704571 6.809044237 16.838775477 0 2.028226482 15.514314676 2.684312105 1.310104883 0.654017118 0 0 5.695996725 0.589900698 0 0 18.379704095 16.046624207 2.359696137 1.243917816 3.079900322 3.930349736 5.304552202 1.964122001 0 10.671437678 9.622146136 0 16.487859188 2.030294987 2.160603378 0.720204185 0.654017118 25.145652416 11.915280474 0.589900698 0 0.654017118 17.606108391 0 0 1.310104883 7.661684102 16.35002081 0 3.924135555 0.589900698 2.684312105 8.578799093 12.11360985 42.45051206 3.205997101 3.27422823 1.310104883 16.362252874 0 1.243917816 13.872831524 16.290054577 1.440394289 2.48783912 10.091601511 10.410616247 9.363601844 39.98333704 1.179816823 3.208043305 1.962033732 1.962033732 0 0 0.654017118 4.385842761 5.234240438 1.374221303 11.126139994 0.589900698 1.897922995 6.745536944 20.085487888 24.929821265 1.308022297 2.880788726 5.761608168 0.589900698 1.179816823 1.179816823 3.077768655 0 0 2.160603378 2.030294987 16.241508295 0.589900698 30.372887742 3.669775864 0 3.272138615 1.440394289 1.900021008 3.208043305 4.520299515 0.654017118 3.60097634 0 12.038976583 1.440394289 1.833833941 1.440394289 3.924135555 11.331928844 1.179816823 2.620211112 4.451984275 1.310104883 10.605467939 0 0 1.179816823 2.684312105 10.936334847 4.584366854 7.593367938 5.894501981 5.899220098 0.654017118 30.058345349 0 3.079900322 5.963300003 1.310104883 4.977798161 1.243917816 0 0 4.12263711 0.092646996 0.016862426 0.014078325 0.301015415 NA 0.002554522 0.027185783 0.033557083 0.133992024 0.018510944 0 0 0.589644457 0.050548632 0.161598386 0.065670943 0.00843753 0 2.096519072 1.485310744 0.003619752 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0
"575x375" 0 0 42.3517617 62.099929803 0 38.450546225 5.175720593 7.721839857 3.9942468 0 17.13544688 0 0 0 0 0 0.828605409 2.010079202 0 0 0.828605409 111.089206396 2.838709012 2.326533891 0 3.9942468 0.828605409 2.010079202 0 6.990104373 6.820421559 0 12.482447991 3.314495298 0 2.326533891 0 41.019596601 38.0700718 2.679402275 0.828605409 3.983788957 0.828605409 0 0 0 3.9942468 0 0 0.828605409 2.995857573 1.657235219 8.488137311 3.508007684 0 4.822852209 7.185799032 0 3.191552232 0 0 6.320780691 6.990104373 0 0 6.990104373 22.329914138 4.493890511 4.177331366 0 1.497928482 1.657235219 0.828605409 9.486485962 0 0.828605409 0 2.362946823 2.010079202 100.349355142 3.9942468 4.373041497 2.326533891 25.29257171 22.153023215 0 3.9942468 2.679402275 0 0.828605409 0 4.177331366 3.9942468 0 0 3.9942468 23.299175969 0 18.487715393 2.010079202 1.497928482 7.98855748 2.362946823 4.822852209 9.671688921 9.486485962 0 0 0 9.183368382 0 0 1.657235219 0 11.802632609 3.9942468 2.679402275 8.647339592 0 53.487104603 0 1.497928482 0 0.828605409 6.663191841 11.584927882 13.841776827 2.326533891 0 0 24.333289593 2.362946823 2.010079202 0 12.377142018 7.173289943 3.9942468 0 0 15.375151998 0.066752838 0.177127004 0.018480222 0.054531706 NA 0.04323892 0.088580177 0 0.577676825 0.049130286 0.083869227 0 0.290510344 1.113491352 0.027521396 0.121232284 0 0 0.099340305 0.050325034 0.079901236 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0
"575x425" 0 0 2.23190472 12.726469693 0.513212778 2.745114447 3.899397336 5.478228227 0 0 4.40064708 1.520040551 0 0.513212778 0 0 1.173908244 4.105637774 2.57799723 0 1.321400106 65.615464442 2.693957969 0 1.834612884 1.026422505 3.867921131 1.173908244 2.379387408 0.859345085 4.162926269 2.180745191 24.179293788 0.660695466 0 3.040092048 0 40.922723204 1.539627376 0.660695466 1.026422505 0 3.437312345 0 0.513212778 0 0 3.079246974 0 0 1.321400106 1.718691942 13.721258415 1.173908244 15.40729093 0.859345085 6.414342708 0 1.718691942 0.859345085 9.898338912 2.398972461 15.86877278 4.618883142 0 8.217476103 7.767316034 7.934389991 1.520040551 0 0.660695466 0 1.834612884 2.180745191 0 0.660695466 0 0 2.398972461 7.690516641 0.660695466 5.645229739 9.896928514 5.734049197 14.399870101 0 3.405809913 1.687117971 4.611220589 2.713507043 0.513212778 1.321400106 0.660695466 0 0.660695466 0.513212778 20.969303911 3.040092048 19.441627878 4.086111669 40.209861872 0.660695466 1.026422505 2.495366319 2.180745191 0.660695466 1.718691942 2.861027482 1.026422505 10.038349028 0.859345085 0 2.033253329 1.718691942 14.810750835 0.859345085 0.859345085 1.687117971 2.180745191 13.994955251 0 0 0.660695466 3.354711404 3.079246974 4.105637774 17.212423506 1.687117971 1.372557863 0 21.979368386 0.513212778 4.296634439 4.214058261 2.495366319 11.570277919 9.532680446 0 0.513212778 0.513212778 0.031440083 0 0 0.025013164 NA 0.014610791 0 0 0.004835107 0.053778376 0 0 0.323647704 0 0.040215321 0.008591259 0 0.069441419 0 0.028697128 0.005818918 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"575x475" 0.504630981 0 2.147769964 1.643138983 0 3.70249303 9.375861248 3.027819499 1.009277865 0 6.811909591 3.743269655 0 0 0.504630981 0 2.604761653 2.059354047 1.643138983 2.652416848 38.043075012 40.244657025 6.184928158 0.504630981 2.604761653 1.009277865 1.554707163 0 0 0.504630981 6.443301362 0.504630981 9.792076755 0 0 5.714111027 0 33.319859814 1.554707163 0 0 1.643138983 13.678461331 0 0 0 1.009277865 0.504630981 0 17.171138095 1.554707163 2.059354047 14.537150546 3.157050572 0 2.652416848 2.059354047 0 2.147769964 0 2.693215165 14.006073127 24.318438477 1.513911589 8.837310903 10.016559311 20.612631287 6.178028806 67.16913434 0 1.643138983 0 2.018561301 1.050076182 0 0.504630981 1.009277865 0.504630981 0.504630981 3.70249303 0 0 8.237292794 13.159948926 14.4223346 2.147769964 4.670958482 11.619130398 0.504630981 3.157050572 1.009277865 0.504630981 1.050076182 0 0 0 23.183776329 0 21.914722615 9.253532067 2.147769964 3.027819499 0 2.652416848 0.504630981 0 0.504630981 1.009277865 0.504630981 6.218760739 0 1.643138983 0 0 14.93915683 0 1.554707163 3.70249303 1.554707163 27.799030234 1.050076182 0 1.554707163 0 11.236807781 0 1.009277865 5.754918561 1.009277865 0.504630981 37.94529934 0 1.643138983 0 0 4.207126754 0.504630981 1.643138983 0.504630981 0 0.362557695 0.241908362 0.012298282 0.026219939 NA 0.011468355 0.053701892 0 0.04670669 0.010708398 0.002386479 0 0.497388394 0.098059819 0.030569052 0.12250474 0 0 0.295470748 0.030071332 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
