"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Endothelial1" "Inhibitory" "Excitatory" "ODMature2" "Astrocyte" "Endothelial3" "ODMature1" "Microglia" "ODImmature1" "Ambiguous" "Endothelial2" "Pericytes" "ODImmature2" "Ependymal" "ODMature4" "ODMature3"
"25x525" 0 0 1.477479103 1.477479103 0 0.984997664 1.969955896 1.477479103 0 0 7.387451077 0 0.492485086 0 0 0 0 0 0.492485086 0.492485086 0.492485086 4.92488602 0.984997664 0 1.477479103 1.969955896 0 0 0.492485086 0 18.71514611 0.492485086 0.492485086 0.492485086 0 1.969955896 0.492485086 36.44553156 2.462422011 0 0 0.984997664 0.492485086 0 0 0.492485086 1.477479103 1.969955896 0 0.984997664 0 0.492485086 6.8949612 0.492485086 18.22206316 0.984997664 0.984997664 0 4.432378228 0 9.849257075 1.969955896 4.432378228 0.492485086 0 0.492485086 4.432378228 1.969955896 6.8949612 1.477479103 0.984997664 0 0.492485086 0.492485086 0 0.492485086 2.954940918 0 0.492485086 6.8949612 0 0 2.462422011 0.492485086 0.492485086 0 2.954940918 0 0 0 0 0.984997664 0.492485086 0 0.492485086 1.477479103 10.34227049 0 7.387451077 3.939920958 23.14904718 0.984997664 0.984997664 0.492485086 0.984997664 0 0 0.984997664 0 0.492485086 0.492485086 0 0 0 6.402356551 0 0.984997664 1.477479103 0 1.969955896 0 8.864838961 0 0.984997664 3.939920958 8.372382404 14.7761127 0 0.492485086 0 9.35618977 0 0.492485086 0 0 2.462422011 11.82035349 0 0.492485086 0.984997664 0.02430431 0 0.017002686 0.021542877 NA 0 0 0 0.020377797 0 0 0 0 0 0 0 0 0 0.000515981 0.018393691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x575" 4.51086789 18.643144934 7.3552713 14.30323026 3.008390277 9.023011143 5.27818727 0 0 0 23.30142064 0.601695664 0 1.203383029 0 1.203383029 0 0.601695664 0 0 0.601695664 25.515228284 0.601695664 3.965569476 6.342938938 0 2.160517216 2.296552526 0 2.35165865 7.054873565 0.601695664 10.939512137 2.160517216 0 2.160517216 3.117655415 26.305611725 79.042362965 3.117655415 1.148275621 0 12.252172164 1.148275621 0 6.889509437 0 0 1.203383029 0 15.33619655 1.148275621 11.43082636 1.80504608 75.508691091 1.558821552 2.707097173 1.148275621 37.861929638 1.148275621 10.894881208 4.415959499 4.676491606 0 2.160517216 0 29.927739024 2.406747924 12.060695701 0 0 2.296552526 0.601695664 0 0 0 6.618509264 2.762204581 0.601695664 13.480048467 3.814263835 0 48.333263032 3.444777238 7.766784885 0.601695664 3.719351079 0 0.601695664 4.321038444 0 1.80504608 2.35165865 1.749971285 2.160517216 0 13.550443153 0 24.397338004 0.601695664 0 3.910480202 12.548611151 1.203383029 2.160517216 8.531910117 0 4.922701495 96.52445321 7.628523305 0.601695664 0.601695664 6.151888271 0 14.493868886 0 3.719351079 31.826211949 0 1.80504608 0.601695664 0 2.160517216 8.926921604 2.406747924 1.203383029 8.858898689 5.26383256 2.406747924 0 12.143015955 2.160517216 1.749971285 1.558821552 2.857137947 3.363867632 2.255442283 0 0.601695664 20.339821475 0.04289434 0.016890757 0.048902347 0.299026515 NA 0 0.004571609 0.278851155 0.068749686 0.162170909 0.08652123 0.13155326 0 0 0.000277707 0 0.010823917 0.088367268 0.032920191 0.029382879 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"25x625" 0 0 9.185907135 7.539845232 2.319938204 2.319938204 11.411790069 0 0 0 11.616704735 0 0 0 0 0 2.429572594 1.159981343 0 1.646061903 1.159981343 7.838092716 0.579974217 3.872075879 1.159981343 2.806043246 10.674763567 0.579974217 0.579974217 0 13.057822494 1.159981343 8.119688407 2.319938204 0.579974217 1.739933359 0 30.96111063 12.17953234 0 0 1.159981343 2.429572594 0 0 0 10.345799821 1.159981343 0 0 51.490631379 2.429572594 5.612039866 4.546020532 38.59604748 1.739933359 3.009546811 0.579974217 26.115292286 0 1.646061903 2.806043246 16.836531867 1.646061903 0.579974217 13.356688708 37.669776773 3.009546811 17.51033936 0.579974217 0 1.159981343 0 0.579974217 0 0 0 0 0 21.882741023 2.429572594 8.448749648 20.391280262 4.938134087 3.385995262 0 4.938134087 0 1.646061903 6.285943675 0 1.646061903 0 0 0.579974217 0 15.770021611 0.579974217 10.737994537 5.032035021 0 1.159981343 2.806043246 6.379891894 3.966000107 0.579974217 0 0.579974217 5.815567856 0 2.429572594 2.429572594 2.319938204 10.297634818 9.185907135 2.22603612 0 5.612039866 5.439196847 0.579974217 0 4.059877469 0 41.680979336 2.319938204 2.899958629 1.739933359 0.579974217 2.319938204 0 10.737994537 0 0.579974217 0 1.739933359 2.319938204 1.159981343 0 0 19.108980741 0.030587957 0 0.032934997 0.103704669 NA 0 0.003554817 0 0 0 0.004924189 0.429585057 0.316012456 0.04588275 0 0 1.50408828 0.006846057 0.022374103 0.011853264 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x675" 0 0.77766532 5.662474571 2.551815704 0 1.664743965 8.657746734 0.443543914 0 0.443543914 8.10479206 0.443543914 0 0 0 0 1.55528885 0 1.330612117 12.41837732 1.55528885 12.546157227 2.108277437 1.998832764 2.776503134 4.775402832 1.221209234 2.108277437 0 3.110645263 0 0 1.221209234 0.887078645 0 13.438998914 0.887078645 13.657845022 3.554189177 0 1.221209234 0 0.77766532 0 0 0 6.774233292 1.664743965 0.887078645 0.77766532 7.442438989 0 1.774150384 1.774150384 50.41553044 0.443543914 0 0 3.663571337 0 1.774150384 2.995324196 29.85662942 0 0.443543914 6.993010753 18.985982164 8.767141981 8.548307741 0.77766532 1.774150384 2.33295922 1.55528885 0 0.443543914 1.664743965 7.764703422 2.661170885 0.77766532 12.874180225 0 0.443543914 20.985527272 2.33295922 2.995324196 0 0.887078645 0.887078645 0 1.330612117 0.443543914 3.110645263 0.77766532 0 9.66006596 0 15.426036014 0 13.43314257 7.995360801 0.443543914 7.108289062 1.330612117 2.33295922 3.997723908 2.661170885 3.329439234 2.551815704 26.205315781 4.107109604 0 0.443543914 35.047552877 0.443543914 13.542643606 0 3.329439234 8.317707191 1.330612117 9.757218746 0 0 0 5.662474571 2.885900967 3.220037865 2.442367495 0.77766532 1.55528885 3.888324187 9.994333538 0.443543914 0 1.998832764 0.443543914 0.887078645 1.55528885 0 0 5.771816148 0.000308179 0.004780505 0.016038583 0.052318859 NA 0 0.0023724 0 0.03602715 0 0.083538662 0 0.146531523 0.183510186 0.0071392 0.017306689 0.280117857 0.144616494 0 0.009524818 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"25x725" 0 0 0 0 0 2.357298837 0 0 0 0 2.357298837 0 0 0 0 0 0 0 0 0 0 2.357298837 0 0 2.357298837 4.714523197 0 0 0 0 4.714523197 0 9.427975449 0 0 0 4.714523197 0 0 0 0 0 4.714523197 0 0 0 2.357298837 0 0 0 18.85637655 0 2.357298837 0 16.50249652 0 0 0 7.071792704 2.357298837 0 0 0 0 0 0 84.86180222 0 4.714523197 0 0 4.714523197 0 0 0 0 0 0 0 16.50249652 0 2.357298837 16.50249652 0 0 0 0 0 0 0 0 0 0 0 0 0 2.357298837 0 2.357298837 0 0 0 0 0 0 0 0 0 11.78497844 0 0 0 0 4.714523197 0 0 2.357298837 0 0 4.714523197 0 4.714523197 0 115.4930457 2.357298837 0 0 0 0 0 2.357298837 0 2.357298837 0 0 2.357298837 0 0 0 0 0 0 0.0236512 0.019831448 NA 0.07466474 0.009593161 0 0.0081255 0 0.00986565 0 0 0.209698104 0.001680709 0 0.126263475 0 0.013866796 0.004027481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x775" 1.089248024 0 1.089248024 3.267760112 0 0 0 0 1.089248024 0 4.357103043 0 0 0 0 0 0 6.535637523 0 0 0 7.624819203 1.089248024 0 1.089248024 2.178556971 2.178556971 1.089248024 0 1.089248024 0 0 0 0 0 0 0 10.89323499 0 0 0 0 1.089248024 0 0 0 0 7.624819203 1.089248024 0 2.178556971 0 1.089248024 1.089248024 22.87261532 0 1.089248024 0 0 1.089248024 1.089248024 1.089248024 3.267760112 0 0 5.446292386 6.535637523 6.535637523 0 0 0 0 0 0 0 0 0 0 0 6.535637523 0 0 2.178556971 0 1.089248024 0 2.178556971 0 0 0 0 1.089248024 0 0 0 0 7.624819203 0 2.178556971 0 0 1.089248024 0 3.267760112 1.089248024 2.178556971 0 0 2.178556971 0 0 0 1.089248024 0 6.535637523 1.089248024 1.089248024 0 0 1.089248024 0 0 0 4.357103043 1.089248024 0 0 2.178556971 0 0 7.624819203 2.178556971 10.89323499 4.357103043 1.089248024 2.178556971 1.089248024 0 0 0 0 0 0 0.018383842 NA 0 0 0 0 0 0 0 0 0 0 0 0.127420689 0.705532502 0.147928927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x825" 0 0 2.745423582 20.967988569 0.665712328 0 30.61558887 2.079711254 0 0.665712328 5.325574864 2.079711254 0 0 0 0 0.665712328 3.411128475 0 2.079711254 3.328525696 9.402329994 11.731289881 1.331417221 9.320482458 5.40823695 0 0 0.665712328 0 5.490945534 0.665712328 0 0 0 0 0 21.634299809 0.665712328 0 0 0 7.405286118 0 0 0 2.079711254 2.745423582 1.331417221 12.6489738 0 1.331417221 10.65198723 8.071044443 31.19585776 0 0 0 1.331417221 0 1.331417221 7.570607633 15.891073541 0.665712328 0.665712328 0 9.402329994 8.736735107 25.540885795 0.665712328 1.331417221 0 0 2.745423582 0 1.997091486 0 0.665712328 0 5.40823695 0 0.665712328 2.079711254 0 34.62049907 0 0.665712328 2.662772965 0.665712328 8.319014769 0 1.331417221 0.665712328 0 0 0 26.209266202 0 24.129604103 12.813588455 0 5.490945534 0 6.239190412 2.079711254 1.331417221 2.745423582 4.07680274 1.331417221 2.079711254 0 0 0.665712328 0 8.153775113 2.662772965 0 8.819444498 2.745423582 24.6330332 0.665712328 0 1.331417221 1.331417221 4.659916185 0 1.331417221 2.079711254 0 5.991333189 40.85390871 0 9.567716108 1.997091486 0.665712328 14.39411946 1.331417221 0 0 0 0.016570074 0.42111895 0 0.037019123 NA 0.021765183 0.008963835 0 0.045028176 0 0.217582577 0.024637125 0.167849825 0.22940224 0.037062666 0.033084867 0.132228285 0.194337311 0 0.038654824 0.004536913 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x875" 10.25122993 7.456292565 12.930715173 4.656316977 0 0 2.484736947 15.73786266 0 0 9.525805221 0.828226501 0 0 0 0 0.932012803 0 0.828226501 0 0 37.471033455 3.312906072 7.45415099 1.6565011 10.24462811 10.352236644 0 0 0 0 0 3.312906072 0 0 11.99870237 0.828226501 35.39266395 21.930863893 2.999815877 0 1.864046073 27.95256004 0 0 0 0 2.692272574 0.932012803 0 35.41665066 2.999815877 18.110676614 1.760239304 41.181065363 0 0 0 2.796033182 2.692272574 0.828226501 2.484736947 12.312445566 0 0.828226501 3.828042378 70.93893584 4.34878302 7.973082912 0 4.34878302 15.84612427 0 0 0 0.828226501 0.932012803 0.828226501 0.828226501 28.24888508 0 2.999815877 45.66593803 0 13.767743807 5.999709235 0.828226501 9.931552297 0 0 1.864046073 0 2.588513903 1.864046073 0 0 2.484736947 0 16.252609607 8.282394032 1.760239304 1.760239304 2.692272574 0.932012803 12.42455814 6.931722038 2.999815877 1.6565011 52.19857509 0 0 0 0 7.352420767 13.453860225 4.141146742 0.932012803 13.148524836 0.932012803 20.70700968 0 0 7.45415099 53.333212317 4.141146742 0 3.520547173 0.932012803 11.59505302 17.99765515 22.36146102 0 3.828042378 4.244918875 5.488403341 11.99870237 1.760239304 0.828226501 0 6.524194266 0.032328137 0.005004022 0.034032495 0.111858113 NA 0.003624374 0.035993819 0 0.076571522 0 0.040617503 0.165375812 0 0.98851394 0.011224073 0 0.012894744 0.006161279 0.83654361 0.004992521 0.002207688 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
"25x925" 0 0.649985015 3.249814755 0.649985015 1.949918381 2.599896379 1.949918381 11.69989119 3.249814755 1.299958501 5.84967554 0.649985015 0 0 0 0 0.649985015 0 3.899818578 20.14949491 0 3.249814755 0 1.949918381 1.299958501 0 0.649985015 0 0 0.649985015 0 0 7.14966956 1.949918381 0.649985015 7.799540612 0 5.84967554 1.949918381 0 0 0 1.299958501 0 0 1.299958501 1.949918381 0.649985015 0.649985015 0 0 0.649985015 3.249814755 1.949918381 37.04521126 0 0 0 3.899818578 0.649985015 0.649985015 1.299958501 31.84732443 0.649985015 0 0 0.649985015 2.599896379 2.599896379 0.649985015 0 0.649985015 0.649985015 0 0 0.649985015 0 0.649985015 0.649985015 6.499632803 0 0 1.299958501 1.299958501 0.649985015 0 1.949918381 5.199690368 0 0.649985015 0 0.649985015 1.299958501 0 1.299958501 0 4.549834087 0 6.499632803 9.749790488 0 4.549834087 0.649985015 0.649985015 1.949918381 3.899818578 0.649985015 1.949918381 0.649985015 1.299958501 0 0 0 0 0.649985015 0.649985015 0.649985015 0.649985015 0.649985015 2.599896379 0 0 0.649985015 1.299958501 0.649985015 0 0.649985015 0 0 5.199690368 6.499632803 0 5.199690368 0 1.949918381 1.299958501 0.649985015 0 0 0 0 0.09047823 0 0 NA 0.584199967 0.012144222 0.064353763 0.122049457 0 0.10264573 0 0 0.005150979 0 0 0.262873936 0 0 0.012497128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x975" 0 0 22.929234623 5.647981301 0 8.143658552 2.326748732 2.326748732 0 0 3.321175002 0 0 0 0 0 0.775579 2.326748732 1.770001473 0 0 8.969140674 2.933417287 0.38780996 2.157811433 0 6.592590899 0.775579 0 0.775579 1.163415814 3.540043353 1.939002801 0.38780996 0 1.551173529 0.38780996 6.592590899 19.00322408 0 0 0.775579 0 0 0 0 2.714582428 1.939002801 0 0 0 0.38780996 4.703459167 6.861182839 21.647572704 0 0 0 3.490141217 0 0 3.321175002 18.156319523 0 2.157811433 0 3.490141217 2.933417287 4.703459167 0.775579 0.775579 0 0 0.38780996 0.38780996 0.775579 4.484583901 0 0.38780996 20.94320195 0 1.163415814 0.38780996 0 2.326748732 0.38780996 0.775579 5.647981301 0.775579 0.775579 0 0.775579 2.933417287 0 0.775579 0.38780996 1.939002801 1.770001473 4.653533892 2.714582428 0.775579 2.933417287 5.429097321 0 5.0412944 1.551173529 0.38780996 1.939002801 0.38780996 6.035748606 0.38780996 0 0.38780996 0.38780996 1.939002801 0.775579 2.157811433 0 0.775579 3.321175002 0 0 1.551173529 4.315622353 1.770001473 3.877979828 7.368160475 0 1.551173529 3.540043353 6.811295873 1.770001473 0 2.157811433 3.102418859 0.775579 0.38780996 1.163415814 0 5.816948295 0 0.219336746 0 0.101748782 NA 0 0 0.149539768 0.044171817 0.066179414 0.097868588 0 0 0.259217204 0 0 0.000921389 0.138671762 0 0.012765037 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x1025" 0 0 0.637457361 3.18726069 0 1.912393144 1.274887896 5.099580959 0 0.637457361 0 1.912393144 0 0 0 0 0.637457361 1.912393144 0 0 0.637457361 8.92430265 0.637457361 0 3.824696511 0.637457361 3.824696511 0 0 0 0.637457361 0 1.912393144 0 0 0 0.637457361 35.0578643 1.274887896 0 0 0 14.02449903 0 0 0 0 1.912393144 0 0.637457361 0 1.912393144 3.824696511 3.824696511 36.33361117 1.274887896 0 0 0.637457361 0 15.30046524 0 2.549849982 0 0 0 3.824696511 1.274887896 5.099580959 0 0 0 0 0 0 0 3.824696511 2.549849982 0 3.824696511 0 0.637457361 1.274887896 0 3.824696511 0 2.549849982 0.637457361 0 0 0.637457361 0 0.637457361 0 0.637457361 1.912393144 5.099580959 0.637457361 9.560877376 2.549849982 49.72242399 0 0.637457361 0 5.099580959 0.637457361 0 0.637457361 0.637457361 1.274887896 0 0.637457361 0 2.549849982 1.274887896 1.912393144 0 3.824696511 0 1.274887896 0 0 0 0 8.92430265 7.011982647 9.560877376 0 2.549849982 0 3.824696511 0.637457361 0 0 0.637457361 4.462230212 7.649480024 0.637457361 0 0 0.011350981 0 0.03541869 0 NA 0 0 0 0 0.143718115 0.045052239 0.168342029 0 0 0.004924652 0 0.009031444 0 0 0.017967001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x1075" 0.494617283 0.989207097 6.357712117 33.837293903 5.416717493 3.914797739 8.843317292 48.53527042 0.488606805 0 10.79737241 0.989207097 0 0 0.488606805 0 3.432341912 1.954576635 1.966586472 0.488606805 0.488606805 21.143987912 3.927239113 0.983224088 0.488606805 1.483819315 2.443134815 3.426401456 0 0.488606805 5.905257021 1.477813902 2.967710712 0.983224088 0 2.938037081 0.983224088 22.083595642 13.228805129 0 0.494617283 0.488606805 17.680278396 0 0.989207097 1.46575544 3.432626895 4.898738022 0.488606805 0.488606805 0 1.966404357 58.235327513 2.443134815 99.58228808 3.444203287 4.904387748 0.494617283 2.937752098 0.494617283 2.943783732 4.916176532 25.941465771 0 0 4.445505006 4.915986043 6.399842527 10.36330456 2.473041717 2.443134815 0.97719726 0.983224088 0 0.977379375 2.455193277 10.285899252 0.97719726 1.954812993 8.819257347 0 1.471996658 12.281054368 0.488606805 12.31747704 19.598853194 0.983224088 46.5855485 2.443134815 0 0.989207097 1.966404357 2.461016575 0.983224088 5.392558981 0.977379375 24.045221904 0.494617283 31.882069276 5.410655038 1.954576635 2.449193918 0.488606805 2.932010253 4.903999771 2.937752098 0 1.471814543 0.494617283 8.336797122 0 0.494617283 0.494617283 5.887978772 10.815796213 2.449430276 0.494617283 11.255909978 0.494617283 5.881957045 0 0.494617283 1.471996658 2.94402009 5.398771548 8.307303505 3.444203287 0.488606805 0.494617283 28.902036981 24.081172163 0.494617283 0 3.444434027 1.954576635 4.433466152 2.931784173 1.46598618 0.488606805 7.32894511 0.028723096 0.095260387 0.028854327 0.062197459 NA 0.00507044 0.026503115 0 0.076998256 0.640445637 0.301208583 0.315237171 0 0.008428474 0.052980678 0.002351166 0.019941211 0 0 0.07672504 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x1125" 0 0 0 1.602795217 0 0 4.808446586 38.46389982 0 0 3.205619716 0 0 0 0 0 0 1.602795217 0 0 0 11.22081022 1.602795217 0 0 1.602795217 0 1.602795217 0 0 0 0 0 0 0 0 0 1.602795217 1.602795217 0 0 0 1.602795217 0 0 0 0 3.205619716 0 0 0 0 16.02942562 3.205619716 6.411225028 0 0 0 0 1.602795217 0 0 1.602795217 0 0 1.602795217 0 0 0 0 0 0 0 0 0 0 0 0 0 6.411225028 0 0 3.205619716 0 0 0 4.808446586 4.808446586 0 0 1.602795217 0 0 0 1.602795217 0 1.602795217 0 4.808446586 0 0 3.205619716 0 3.205619716 0 0 1.602795217 0 0 0 0 0 0 0 3.205619716 0 1.602795217 0 0 1.602795217 0 0 0 3.205619716 3.205619716 0 0 0 0 20.83735328 19.2348505 0 0 0 0 1.602795217 0 0 1.602795217 0 0.012280568 0.017271084 0.012914061 0.024207614 NA 0 0.002289106 0 0 0.012219035 0.039154207 0.026909094 0 0 0.019693615 0 0.008972896 0.036933726 0 0.036768993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x1175" 0 3.430370024 3.467372347 25.365407926 3.430370024 1.332920826 2.066931769 1.400490547 0 1.400490547 12.470194133 0.666441222 0 0 0 0 0.666441222 0 0 0 0.666441222 9.600649776 1.400490547 1.400490547 1.332920826 1.400490547 6.860858884 2.066931769 0 0 4.066300956 1.400490547 16.400322214 0.666441222 0 1.400490547 3.998733689 20.071029292 2.733411373 1.400490547 0 0 27.19810984 0 0 20.483191713 1.400490547 15.930160758 0 0 0 0 30.537504955 13.061625551 67.5963324 0 2.733411373 0 10.865829399 0 24.049785397 0.666441222 12.470194133 3.430370024 0 7.997461562 10.33461027 3.399860248 11.13730455 0 1.400490547 1.400490547 0 0 2.800931125 11.690648037 0 0 0.666441222 1.999369701 0 3.430370024 72.04659895 6.268357309 0.666441222 0 3.399860248 2.733411373 1.400490547 0 2.733411373 3.430370024 3.430370024 6.860858884 1.400490547 1.400490547 19.335305655 0 31.294686444 5.331549405 0 9.526669293 7.527300106 8.06492298 6.200766667 12.731538877 0.666441222 4.73270553 0 0.666441222 0 0 2.066931769 4.201396966 24.759672776 2.066931769 0 148.925640647 2.800931125 6.200766667 0 5.601916087 0 5.497301793 6.934836913 0 2.733411373 1.400490547 0.666441222 1.400490547 15.599568767 0 24.6664803 5.998097678 3.467372347 2.665810409 0.666441222 0 2.066931769 48.689454232 0.013906757 0.055500851 0.038883087 0.088707105 NA 0 0.000514933 0.871234926 0.060953527 0.0685922 0.186423158 0.175022409 0 0.15145508 0.015656542 0 0.0185735 0.004478395 0.011210336 0.029403292 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"25x1225" 0 2.090864738 2.619821202 13.688926812 9.596510548 1.721545819 2.096135792 44.396390431 0 0.798498169 12.716842434 1.721545819 3.007390701 0 0 0 0 0 5.802287763 0.798498169 4.790028338 43.547285282 0 3.007390701 2.619821202 2.78305601 5.203341307 2.619821202 1.721545819 0 3.488317175 2.090864738 14.689447676 10.754057959 0 2.090864738 3.642638387 4.280259142 7.598761767 0.698712959 0 1.596988342 21.562458754 0 2.994440779 2.794897062 0.698712959 7.386221294 0 0 1.02283286 2.520043988 7.768546713 15.039216479 31.169545374 0 3.113697598 0 14.438332593 1.596988342 3.493554361 4.565670655 28.217012783 0 5.466337024 2.789577697 0.798498169 11.462972859 19.749211322 0 0 1.596988342 2.6832708 1.721545819 0 1.497211128 3.70610366 6.003123313 0 24.39679395 0.698712959 2.744363004 10.794391247 23.476378111 24.302737259 0 9.81546617 30.39856222 0.698712959 0 0 0 11.625390287 11.162451659 2.045650045 14.485337296 7.873583002 6.764022958 15.018746499 15.40641432 18.263928679 2.195950606 0.698712959 3.581546183 0.798498169 1.984557841 0 5.802287763 0.698712959 11.866167173 0.798498169 0 0 0.798498169 2.090864738 2.096135792 0.698712959 59.464937386 0 30.089444867 1.397452437 0 4.181792284 0 9.750695331 0 10.506382533 1.497211128 0.698712959 41.7094239 3.481768969 0.698712959 0 12.515617928 8.42209329 15.83562879 1.596988342 0 0 4.891013256 0.195281269 0.062945475 0 0.037806166 NA 0 0.015725643 1.023888383 0.013438036 0.27550492 0.214866412 0.375517722 0.010257772 0.001128074 0.019843424 0 0.013765403 0 0.826173397 0.032126565 0.238421537 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0
"25x1275" 1.981947548 0 4.032340282 6.529191543 2.273600614 0.660657228 0 5.722684642 0.660657228 0.660657228 1.981947548 1.467124093 0.806466865 0.660657228 0 0 1.321293204 0 5.722684642 0.806466865 0.806466865 76.65243866 1.321293204 1.467124093 6.237522114 2.127760069 4.547200834 0.660657228 0.660657228 0 25.815124726 0 20.68633477 8.802751491 0 1.467124093 0 1.467124093 5.353633486 0 0 0.660657228 14.019933025 0.660657228 0 0 0 0 0 0 0.806466865 0 0.660657228 0 0 0 0.806466865 0.806466865 4.624578728 0 0.660657228 2.93423659 35.784903187 0 0 0.660657228 0 2.273600614 26.642306773 0.660657228 0.660657228 0.660657228 0 0.806466865 0.806466865 0 1.612943386 2.127760069 0 3.080057957 0 0.660657228 0.806466865 3.449054424 11.952018958 19.304912865 5.353633486 3.594890934 1.467124093 0 2.127760069 1.467124093 4.109750778 0 1.467124093 0.806466865 4.547200834 0.806466865 5.722684642 5.645382753 0.660657228 7.773072781 0 7.335624195 0.806466865 0 0 0.660657228 0 4.109750778 0.806466865 0 0 1.981947548 0.660657228 3.22590763 0.660657228 2.93423659 0.660657228 39.53619294 0 0.806466865 0 0.660657228 6.529191543 0 0.806466865 1.612943386 0 13.358360985 0.806466865 0 1.612943386 0.660657228 0.806466865 6.383266167 1.612943386 0 0 0 0.10465659 0.004021239 0 0.024133098 NA 0.009409761 0 0.057513694 0 0 0.049078532 0.019158662 0 0 0 0 0.010097298 0.029321138 0 0.141019384 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
