"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Endothelial3" "Astrocyte" "ODMature2" "Ambiguous" "Inhibitory" "ODImmature1" "Microglia" "Excitatory" "Endothelial2" "Endothelial1" "Pericytes" "ODMature4" "ODMature1" "ODImmature2" "Ependymal" "ODMature3"
"1575x575" 0 0 0 9.113540981 0 0 20.287062864 36.563526612 0 0 5.603741287 2.518033738 1.314195262 0 0 0 1.314195262 2.518033738 0.99177373 0 1.314195262 23.772914325 6.350344934 0 12.970233024 31.21659779 2.305968992 0 0 0.99177373 8.011450508 0 9.089151477 3.509807468 6.027923402 0 0 6.48510053 5.256911324 3.509807468 0 2.518033738 7.019676861 0 2.305968992 0.99177373 26.621968097 0.99177373 0 0 2.518033738 2.305968992 2.305968992 8.121775025 68.052765146 0 0 0 15.48829517 1.314195262 0 10.182652269 8.656363853 4.95881634 0.99177373 3.509807468 4.61196764 1.314195262 22.516944871 0 0 0 1.314195262 0 0 0 5.036149672 0 1.983527189 10.51330474 0.99177373 0 6.48510053 0.99177373 0.99177373 0 0 17.532981601 5.146474189 0 0 0 3.509807468 3.509807468 0 1.314195262 14.895360162 0 23.35873906 18.015053865 1.983527189 6.460685352 1.314195262 8.86840708 4.82400273 15.887113621 0.99177373 10.215727664 5.036149672 8.23221216 0 3.297722451 0 0.99177373 5.926178803 1.983527189 0 3.297722451 1.314195262 0.99177373 0 0 0 0.99177373 1.314195262 0.99177373 0 0 0 0 12.064452313 1.983527189 4.501560927 3.509807468 0 7.799295792 0 0 0 0 0 0.009454388 0 0 NA 0 0.008593581 0 0.160873416 0.002336857 0.050847485 0.499270515 0.733025366 0.002341703 0.035261349 0 0.06847466 0 0 0.006455552 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1575x625" 0.248705429 1.243520282 3.233114347 17.65949991 0.248705429 1.989647603 9.449608026 13.9279441 0 0.248705429 1.492240791 0.497407486 0 0 0 0 0.746103569 0.497407486 0.248705429 0 0 4.725323094 1.243520282 1.492240791 0.248705429 0.497407486 0.746103569 0 0.248705429 0.746103569 3.979319571 0 4.974065776 1.989647603 0.497407486 1.492240791 0.497407486 9.202344872 1.989647603 0.746103569 0 1.243520282 1.740942974 0.248705429 0.248705429 0.248705429 8.953366596 1.243520282 0 0.994802942 1.243520282 0.497407486 3.481877685 1.989647603 27.60882361 0.248705429 0.248705429 0 3.979319571 1.492240791 0 3.730532167 5.720165984 0.497407486 0.248705429 0.497407486 5.968832081 3.979319571 8.207251367 1.243520282 0.746103569 0 0.746103569 0.497407486 0.994802942 1.492240791 1.989647603 0.497407486 0.746103569 7.709836449 2.487064656 0 2.238321774 1.243520282 0.994802942 0.248705429 1.740942974 6.466378462 3.481877685 0.248705429 0.497407486 1.492240791 0.497407486 0 0.994802942 1.740942974 4.974065776 0 10.44458371 2.73576888 0 3.730532167 0.497407486 1.243520282 2.487064656 6.217553304 0.994802942 2.984464851 3.730532167 3.233114347 0.746103569 0.497407486 1.740942974 0.248705429 3.233114347 0 0.746103569 1.243520282 0 1.243520282 0.248705429 0.248705429 0 0.248705429 2.984464851 0.497407486 0.746103569 0.746103569 1.243520282 0 1.989647603 0.746103569 0 0.746103569 0.746103569 2.73576888 0.746103569 0.746103569 0 1.989647603 0 0.037602477 0 0 NA 0.069305991 0.009710099 0 0.078276152 0 0.138206339 1.081613041 0.109110968 0.195272699 0.006978273 0 0.599263406 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1575x675" 0.609051705 0 0.609051705 1.827157477 1.21809427 0.609051705 18.87925021 2.436212394 0 0 6.699455265 0 0 0 0 0 1.827157477 0.609051705 0 0 0 9.744841166 2.436212394 0.609051705 2.436212394 1.21809427 0 0 0 0 3.045200013 1.21809427 0 1.21809427 0 0.609051705 0 4.263322725 1.827157477 0.609051705 0 1.21809427 0.609051705 0 0 0 11.57187343 0.609051705 0.609051705 0.609051705 0 1.21809427 6.090551243 3.654253136 33.49848314 0.609051705 0 0 0 0.609051705 0 7.308641108 3.654253136 0 0 1.21809427 1.21809427 0.609051705 7.917641311 0 0 0 1.827157477 0 0 0 2.436212394 0 0.609051705 2.436212394 0 0 0 3.045200013 0.609051705 0.609051705 1.827157477 7.308641108 3.045200013 0 1.21809427 0 0.609051705 0.609051705 3.045200013 1.21809427 3.654253136 0 17.66379691 4.872323873 0 3.654253136 0 0.609051705 2.436212394 3.045200013 0 4.263322725 0 1.21809427 0.609051705 0 0 0.609051705 3.045200013 0 0.609051705 4.263322725 0 1.827157477 0 0 0.609051705 0.609051705 3.654253136 0 0 0 0 0.609051705 5.481417539 1.827157477 0.609051705 0 0 3.045200013 1.21809427 2.436212394 0 0 0 0.033591669 0 0 NA 0 0 0 0.04502577 0 0.191242008 2.23057628 0.129369357 0.143615413 0.021259243 0.07072021 0.854983282 0 0 0.004564438 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1575x725" 0 0.454688481 3.508941074 9.553378735 4.289832419 2.144922127 18.459522068 38.60323465 0.845142873 1.754512457 10.591108283 1.754512457 0.454688481 0.845142873 0.845142873 0.454688481 0.454688481 0 0.909369584 0 0.454688481 30.156234889 2.59960323 3.182731625 0 1.299831354 0.454688481 0.454688481 1.754512457 1.36401376 8.253448796 0 11.82035349 0.845142873 0.454688481 7.274847524 0 17.415227394 8.184171819 0.909369584 0.454688481 0.454688481 24.88913109 0 0 0 16.57464774 1.299831354 0.454688481 0.454688481 0 3.573178036 17.283935532 1.754512457 63.04681075 0 0 0.454688481 7.729512677 1.299831354 0.909369584 22.422358055 32.16712469 0 0.454688481 3.182731625 13.650874338 6.301239177 11.757562953 2.535411742 1.36401376 0 0 1.299831354 0.454688481 0.845142873 10.660759767 6.301239177 0.454688481 4.418268809 0 0 4.092136068 11.570152956 8.381965455 0 4.808818691 4.027874498 3.054247406 0.454688481 0 1.754512457 3.899425502 0 5.00150262 2.209156633 19.299464457 0 20.14309832 6.499053117 0 10.072219791 0.909369584 3.118549822 2.209156633 6.889424599 1.690233646 4.482600986 0 7.863104281 5.070717171 0 0.454688481 0.909369584 9.681742472 0.845142873 1.36401376 2.990100223 0.454688481 17.668930543 0.454688481 0 0.909369584 0.845142873 5.327691759 0 1.36401376 2.273406949 0 0 18.974186484 0.454688481 0.454688481 1.36401376 2.535411742 7.73462805 0.454688481 0.909369584 0 2.144922127 0 0.042373148 0 0 NA 0.05410288 0.021323664 0 0.181278485 0.249391829 0.17261935 0 0.66287792 0.291918591 0.026597892 0 0.118847768 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1575x775" 0 0 0.659739768 2.943413509 0 0 19.79217874 0.659739768 0 0 7.206307288 2.943413509 0 0 0 0 0 0 4.56724072 1.319530033 1.319530033 17.661294694 1.319530033 0.659739768 2.283673741 0 0.659739768 0 0 0 4.262944678 0.659739768 0 0.659739768 0 0 0.659739768 8.830180959 1.979270937 0 0 0 4.56724072 0 0.659739768 0 15.78242435 0 0 0 0 3.603203774 16.341864888 2.943413509 34.31018557 0 0 0.659739768 4.56724072 1.319530033 1.319530033 14.108246842 82.268466831 1.319530033 0.659739768 5.226980488 5.886770753 0.659739768 19.640569948 0 2.283673741 0 0 0 0.659739768 0 0 3.603203774 0.659739768 2.639066568 2.283673741 0 4.922740309 8.525737094 5.582501059 0 2.943413509 11.87656427 5.278125601 9.134445698 0.659739768 0 0.659739768 0.659739768 2.943413509 0.659739768 24.868298951 0 19.031271293 9.845366321 1.319530033 8.221445369 0 3.603203774 0.659739768 4.262944678 1.979270937 1.319530033 0 0.659739768 0 2.943413509 0.659739768 0 15.377878794 0.659739768 0 0.659739768 0 27.100884477 0 0 0 0 8.881161342 0.659739768 0 0.659739768 0 0 16.037618701 0 0 2.943413509 0 0.659739768 0.659739768 1.319530033 0 0.659739768 0 0.006541303 0 0 NA 0 0 0 0.040241079 0.010502285 0.131377696 1.460879376 0.203100078 0 0.028359584 0 0.681858532 0.419286265 0 0.00138721 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"1575x825" 0 0 26.049879404 5.331119085 1.525050103 3.684377341 12.168093352 6.221812985 0 0 0.63433093 0.63433093 0 0 0 0 1.525050103 0.63433093 2.396487339 0.63433093 0 8.36192702 0 4.933853362 4.792952934 7.368905783 5.209396762 0 0.63433093 2.537366023 10.502141528 0.63433093 0.63433093 0.63433093 0 5.427283864 0.63433093 29.277357311 36.328855093 1.268715301 0 4.575065832 4.933853362 0 0 1.268715301 12.168093352 3.684377341 0 0 0 2.159381033 8.599021916 5.965439681 61.148224772 0 0.63433093 1.525050103 9.233342512 0 1.525050103 10.15064527 3.428069917 0 0 0 4.792952934 1.903019814 10.0086059 0 1.903019814 0 0 0 0 0 5.331119085 0 3.050046411 41.63563506 1.525050103 0 0.63433093 3.684377341 1.903019814 2.396487339 3.050046411 13.32187899 1.268715301 2.159381033 0 0 3.428069917 0 2.159381033 1.268715301 15.43591661 0 28.776098395 6.856115393 0 14.955535357 1.525050103 0.63433093 7.6252164 5.568253913 2.793765404 3.030818269 0 4.555868372 0 0 0 0 5.331119085 0.63433093 0.63433093 6.061668235 0 2.793765404 2.159381033 0 0.63433093 0 10.124072019 2.159381033 3.050046411 0.63433093 0 0 10.899463375 0 3.030818269 2.159381033 5.44653375 0.63433093 0.63433093 1.268715301 0 1.525050103 0 0.031710855 0.035461569 0 NA 0.133369288 0.008071426 0 0.134249748 0.018307328 0.056326074 0.530241585 0.244844434 0 0.03679888 0.025821819 0.028141762 0 0.025551948 0.022538273 0.007635825 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1575x875" 0.453750911 0 4.838251716 5.292070381 0.51387494 0.967625851 21.260524252 1.875168594 0.453750911 0.967625851 6.653374417 0.51387494 0 0 0.51387494 0.51387494 0.51387494 2.569439292 0.967625851 5.986260927 0.453750911 5.111711225 0.907523952 1.421398892 0.453750911 2.328950135 2.842851295 0.453750911 0.51387494 10.737130992 21.74854078 0.907523952 4.657872145 4.898363078 5.051582278 0.967625851 0 13.246627136 2.055554258 1.935300052 0.453750911 0.51387494 3.17637993 0 0.453750911 0.51387494 10.310605003 3.750407189 0 0.453750911 0 0.967625851 7.560862537 10.070220723 41.43015899 0.51387494 1.0277761 0 4.20415603 0.907523952 2.389069754 17.537355986 12.999797779 0 0.907523952 1.421398892 5.745819222 4.143970985 41.43015899 0.453750911 0.967625851 0 0.967625851 0.453750911 0 0.907523952 1.481527011 4.324366682 1.0277761 7.467806757 0.453750911 0.453750911 4.324366682 9.949917419 3.870629453 0 2.449198851 5.231934188 3.930732946 0 0.453750911 1.0277761 2.449198851 1.0277761 2.389069754 0.907523952 10.977720662 1.361293654 29.33573815 9.643511281 0 6.560255514 0 0.907523952 0 11.131828987 0.967625851 3.870629453 0 6.352753389 0.967625851 1.0277761 0 0 4.718054829 0.51387494 2.389069754 3.750407189 0.453750911 5.865976454 0.453750911 0 0.453750911 0.967625851 3.990811835 0 0 0 0 0 9.496066415 0.967625851 1.0277761 2.389069754 1.0277761 2.509305169 0.907523952 3.630096045 0 0.51387494 0 0.022884741 0 0 NA 0.007984839 0 0 0.118888657 0.366180182 0.087793116 0 0.337301997 0 0 0 0.391375186 0 0 0.028086389 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1575x925" 0 0 28.922223081 10.80260617 1.526969169 34.818699786 7.457342989 10.76043623 0 0 5.909003489 2.478708917 0.575288128 0.376416912 0 0 1.150552257 7.81811858 3.252829543 13.835300687 0 5.135004729 3.252829543 1.328159306 0.752871178 3.053981207 4.473718989 0 0 0 30.621864187 0.95170504 12.577461357 0.575288128 0 3.806815377 1.505705348 36.259875524 38.916574843 1.150552257 0.575288128 1.903423435 1.526969169 0.575288128 0.575288128 3.011437222 0 2.478708917 0.376416912 0 0.575288128 1.903423435 9.850928796 14.016964144 7.549841423 2.677526941 0.575288128 0.376416912 29.21831335 0.376416912 19.011071686 5.909003489 30.060495538 0.575288128 0 2.301110029 7.328791885 12.286140727 14.587198945 0.95170504 0.95170504 0.376416912 1.150552257 1.526969169 0 1.328159306 1.526969169 7.457342989 0.752871178 57.909012061 0 0 14.900084849 8.393406708 6.683166174 5.44668555 1.150552257 2.279818652 4.296135939 5.532602502 0 5.823102462 0.95170504 0.376416912 1.725837739 1.328159306 21.049026047 0 18.416178549 16.469402359 38.150110438 2.457394463 1.505705348 1.704554523 1.150552257 9.318134073 5.355089119 3.607944074 2.478708917 4.957344978 0.376416912 0.376416912 9.07593693 0.575288128 14.657651166 1.150552257 1.505705348 29.956775212 1.150552257 33.26451637 0 0 0 0 7.279744799 6.597260442 28.322405354 0 0.575288128 0 7.237180986 2.876412631 2.080993476 1.328159306 0.95170504 5.887849853 10.92888907 0 0 11.824583825 0 0.067847184 0.018308573 0 NA 0.013503377 0.012298943 0.310629684 0.280457552 0.040868213 0.151755006 0 0.306418515 0.685084323 0.005762873 0.069832789 0.028772787 0 0.028783523 0.028207921 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0
"1575x975" 0 0 0.568050336 5.112656622 0 0 2.272276549 0.568050336 0.568050336 0.568050336 4.544597183 2.272276549 0 0 0 1.136141415 0 0 1.136141415 5.680669696 0 2.840342867 0 0 0.568050336 1.136141415 8.520943764 0 0 1.136141415 3.408389913 0 2.840342867 1.704207419 0 0 1.136141415 5.680669696 0 0 0.568050336 0 0.568050336 0 0 0 1.136141415 0.568050336 0 0 6.816817994 0.568050336 11.36232054 5.112656622 15.90440932 2.272276549 0 0 7.384940786 0.568050336 0 7.953029181 33.51437393 0 0 0.568050336 11.36232054 3.976454069 14.7688492 0 1.704207419 0.568050336 0.568050336 0 0 0.568050336 0 5.680669696 0.568050336 2.840342867 0 1.136141415 6.248697895 1.136141415 2.272276549 0 2.840342867 0.568050336 0 0.568050336 0 0 1.136141415 0 4.544597183 4.544597183 10.22535282 0.568050336 5.680669696 4.544597183 0 1.136141415 0 1.136141415 0.568050336 5.680669696 0 2.272276549 13.06695182 2.272276549 0 1.136141415 0.568050336 0.568050336 2.840342867 0 0.568050336 2.272276549 0 15.33804169 0 0 0.568050336 9.090205238 3.408389913 0.568050336 0.568050336 0 0 0 3.976454069 0 2.272276549 0 1.136141415 0.568050336 1.136141415 0 0.568050336 0.568050336 0 0.029681713 0 0 NA 0 0.009087439 0 0.128644059 0.07929956 0.073576509 0 0 0.719926944 0 0.063947014 0.009007745 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"1575x1025" 0 0.908886032 26.770019597 20.965513041 3.55514685 28.22967592 6.737662252 3.536685534 4.919800516 0 7.923708759 2.292028467 2.292028467 0 0.908886032 0 2.292138631 2.292138631 3.398279952 45.110012556 5.59195108 28.132932038 5.985770849 2.627799502 1.244657067 4.010914484 10.533481795 2.982004986 0 0 0 0 13.000687172 2.430623999 1.244657067 1.383142435 1.047481564 30.289053497 25.531977486 0 0 9.128201356 12.843121631 3.47465957 0 1.383142435 0.908886032 6.952797349 1.244657067 3.734019037 1.047481564 4.445761516 13.099716336 9.59911236 86.69757462 1.817798931 2.292138631 0 1.383142435 3.890891018 3.832343263 3.55514685 82.831720104 0 2.153543099 1.956367596 20.048750615 11.044120666 36.94652534 0.908886032 4.365147421 0 5.690335286 0 2.292028467 3.536875484 11.395081885 2.627799502 2.430623999 51.078630404 0 1.383142435 15.96507437 7.508248369 2.48939392 1.047481564 1.956367596 7.369028797 3.890891018 0 0 3.120490354 4.919800516 0 7.427683205 3.971404835 16.479237463 0 22.523046634 6.026047504 11.379625701 8.733328945 4.029376386 9.090205238 10.811117884 8.259258967 2.627799502 10.431387152 3.062455998 7.884121927 1.047481564 3.536685534 85.11920261 0 19.713029537 4.544469516 0 20.84741206 2.646233951 9.997601642 0 1.737347919 0 1.737347919 14.814844866 8.299947975 25.545447751 0 1.047481564 3.734019037 16.063495146 1.047481564 11.084326716 4.821743112 20.607075087 7.705492346 5.985770849 0 0.908886032 14.66390354 0 0.169506361 0 0.004854325 NA 1.266525159 0.037668444 0.072205424 0.309364952 0.051971636 0.169042377 0.000122698 0.526637933 1.578614871 0.019257186 0.377036965 0.515454319 0 0.025135972 0.014273566 0.005899192 0 1 0 1 2 0 1 0 0 0 0 0 0 0 0 0
"1575x1075" 0 0 0.641269882 3.847524358 0 0 1.282495868 5.130134452 0 0 1.282495868 0.641269882 0 0 0 0 0 0 5.130134452 16.67258178 1.282495868 1.923748419 0 3.206297637 0 2.565003824 0 0.641269882 0 0 0.641269882 0 1.923748419 0.641269882 0 1.282495868 1.282495868 1.923748419 1.282495868 0 0 0.641269882 7.053784412 0 0 0 8.336411825 0.641269882 0 0 0 0.641269882 0.641269882 0.641269882 16.03334724 0 0.641269882 0 1.923748419 0 0 1.282495868 16.03334724 0 1.923748419 0 2.565003824 0 18.59746963 0 0 0 0 0 0 2.565003824 0 0.641269882 0 6.412590352 0.641269882 0 3.206297637 1.282495868 0 0 1.282495868 3.206297637 1.282495868 1.923748419 0 0 0.641269882 0 0 0 1.282495868 0 14.75070509 0 0 4.48883278 0 1.282495868 0 1.923748419 0 2.565003824 1.282495868 1.282495868 0 0 0 1.282495868 0.641269882 0 0 1.923748419 0 0 0 0 0 0.641269882 0 0.641269882 1.282495868 0 0 1.923748419 5.771267952 0 1.282495868 0 1.282495868 1.282495868 0 0 0.641269882 0 0 0.040332102 0 0 NA 0.242925219 0 0 0 0.056360127 0 0 0.242112694 0 0 0 0.662187454 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1575x1125" 0 0 3.26638457 1.088815108 1.633176679 0 2.177605657 0.544400736 0 0 4.140552885 0 0 0 0 0 1.088815108 1.088815108 0 0 0 9.155016236 2.177605657 0 1.088815108 7.07718444 6.218305423 0.544400736 0 0 1.962922501 0 0.544400736 0.544400736 0 3.810829883 0 9.584524869 1.633176679 0 0 0.544400736 8.940289257 0 0 1.633176679 1.418521765 0 0 0 45.931797416 1.088815108 21.77718242 1.088815108 56.748438661 0 0 0 0.544400736 0 3.26638457 0.544400736 8.61070419 2.177605657 0 0 16.03213844 1.633176679 2.72203112 0 0.544400736 2.836984104 0 0 0 1.088815108 3.26638457 1.088815108 0 5.773774849 0 19.528982498 25.634474004 2.507336873 1.088815108 0 0 3.26638457 0 0 0.544400736 1.633176679 1.633176679 0.544400736 1.418521765 0 8.166003104 2.72203112 7.951383568 5.988436125 7.621642288 2.177605657 0 1.088815108 0.544400736 0.544400736 0 1.088815108 13.310154606 2.72203112 0 0.544400736 0 3.925799212 2.72203112 0 0 7.736549234 0 4.140552885 0 0.544400736 0.544400736 52.48105921 7.621642288 0 6.647813987 0 0 1.633176679 8.710464391 2.507336873 0 1.088815108 1.088815108 0.544400736 4.355253084 0 0 3.810829883 0 0.054561141 0 0 NA 0.455526108 0.009744044 0.007559727 0.022222415 0 0.023304773 0 0.091839998 0 0 0 0 0 0 0.018271761 0.057590199 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"1575x1175" 0 1.059112144 6.004082985 14.539649892 0 0.529572264 1.471781059 5.708267701 0 0 2.001353323 1.471781059 0 0.529572264 0.529572264 0 1.471781059 1.471781059 2.001353323 0 0 8.768689467 1.059112144 2.943574049 3.706954498 1.059112144 4.944965523 0 0.529572264 2.001353323 6.946269409 1.471781059 0 0 0 0.529572264 0.529572264 2.118243315 9.889937931 0 0 0 12.537780285 0 0.529572264 16.720527124 0 4.532263775 0 0 1.471781059 0 22.949789819 3.590024374 51.49248 0 2.001353323 0 0.529572264 1.588689726 10.30316325 0.529572264 2.647791441 3.177341687 0.529572264 0 4.1195725 0 11.065871249 0 0.529572264 0.529572264 0 0 1.471781059 2.943574049 0.529572264 0 0 13.596896976 0 0 23.784616717 1.059112144 2.001353323 0.529572264 0 1.588689726 0 0 0 0 6.237852248 3.473146313 0.529572264 0 5.295641652 1.059112144 8.885732475 7.943345319 0 2.530893203 2.943574049 3.590024374 0 1.471781059 2.943574049 1.059112144 0 4.002686193 0 0.529572264 2.001353323 1.471781059 2.530893203 0 2.118243315 54.992143564 0.529572264 0.529572264 0 0 0.529572264 0 2.118243315 0 8.00540058 0.529572264 1.471781059 0 9.181464448 0 2.647791441 3.060470785 1.471781059 4.649122746 0.529572264 0 0 26.49159897 0 0.107757595 0 0 NA 0.195643357 0 0.923977549 0 0.098530198 0.047673599 0 0.171453354 0 0 0 0 0 0 0.022101258 0.035752523 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"1575x1225" 0.795270936 0 9.543868964 1.590597845 0 8.679953545 3.976454069 3.537583003 2.180609338 0 7.913107316 0.795270936 0 0.795270936 0 0 0 0 0 0 0.795270936 4.552249963 2.975936247 1.371155304 2.770682801 0.795270936 10.107750456 0 0.795270936 0.795270936 1.590597845 0 1.590597845 1.590597845 0.795270936 0 0 9.323978336 20.239256847 0 0 0.795270936 17.648766649 0 0 16.469558222 7.157554801 0 0 0 80.555608605 1.371155304 8.748100545 1.590597845 24.352737214 0 1.385338402 0 0 0.795270936 22.158107445 10.929207366 15.04272785 0 0 0 42.930996614 7.294615143 21.035322537 0 3.976454069 6.926655797 1.371155304 1.385338402 0 2.742312067 3.565953737 0 4.552249963 39.384582713 0 2.770682801 44.184524167 9.323978336 0 0 3.537583003 0 0 0 1.371155304 0 4.332909912 2.742312067 1.371155304 2.975936247 3.181094659 0 22.336936951 0.795270936 0.795270936 2.385867822 1.371155304 1.590597845 3.976454069 6.362240495 0.795270936 2.385867822 12.454857124 0.795270936 0 0 0.795270936 12.46790363 5.704118329 0 0 113.341652549 0 2.385867822 0 0 0 112.98140874 4.922921405 7.733395799 20.514030194 1.590597845 1.371155304 3.181094659 11.93004392 2.16642624 0 1.385338402 2.180609338 2.961753149 3.181094659 0.795270936 0 34.254899675 0 0.005164403 0.01767897 0 NA 0.00620553 0.039675999 1.048782987 0.076427278 0.306900093 0.01537714 0 0.247363409 0.75413487 0.007351645 0.007100473 0.333675076 0.010657493 0.013317633 0.01551635 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0
"1575x1275" 0 1.792158064 2.905793104 7.795286685 0.556825728 0.556825728 6.246595944 46.700828066 1.11363504 0 3.462580696 5.254690644 1.11363504 0 0 0 1.792158064 0 0 5.37646529 14.528806895 10.944568975 3.462580696 7.481943431 7.168644576 1.670422632 2.227230609 1.11363504 0 0 7.795286685 0.556825728 4.019388673 0 0.556825728 0 0 10.509546763 2.348983792 0 0 1.11363504 20.4089192 0 0.556825728 0.556825728 0.556825728 2.348983792 1.11363504 5.37646529 0 0.556825728 9.030693233 1.11363504 16.949081782 9.952721881 0.556825728 0.556825728 0.556825728 0.556825728 0.556825728 6.49010033 20.460492855 1.792158064 0 0.556825728 3.897675419 3.462580696 25.854461802 0.556825728 0 0 0 2.905793104 0 0.556825728 0.556825728 0.556825728 0 5.254690644 0 0 4.45443788 13.65928972 12.54565468 0 1.792158064 2.227230609 3.340902187 0.556825728 0 0.556825728 9.274140709 0 0 0.556825728 19.975666036 0 25.91046845 4.019388673 2.905793104 2.905793104 0 5.689833483 0.556825728 11.501385415 0.556825728 0.556825728 0 0 3.897675419 0.556825728 0 0.556825728 5.689833483 1.670422632 0 3.584268012 0 29.301374025 0 0.556825728 0 2.348983792 5.254690644 0.556825728 0.556825728 0 1.670422632 0.556825728 17.191649466 1.670422632 1.792158064 7.046887922 0 12.615000459 0 0 0 1.792158064 0.062165033 0.041595272 0.010349428 0 NA 0.052897271 0.011865992 0 0.098121391 0.006037108 0.102739949 0 0.09443794 0.030934326 0 0.014272382 0.009095339 0 0 0.010220553 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
"1575x1325" 0 0 44.708536536 4.923112753 0 24.61533264 0 3.153177928 0 0 0.984632048 0 0 0 0 0 0 5.907803896 0 0 2.16854588 7.291005544 0.984632048 0 0.984632048 0 18.721120936 0.984632048 0 0 0 1.969272117 0.984632048 0 0 0 0 16.73781006 20.87461492 0.984632048 0 0.984632048 6.306429383 0 0 0 0 0.984632048 0 0 23.85421209 0 0.984632048 3.938556196 17.935108603 0 0 0 0 0.984632048 8.474951346 0 0 0 1.969272117 0 21.287032276 0 2.16854588 0 0 13.797891948 0 0.984632048 0 0 0 0 0.984632048 77.22445732 0 1.969272117 28.19442997 0.984632048 5.321789314 0.984632048 0 1.969272117 0.984632048 0 0 0 0 2.16854588 0.984632048 0 3.938556196 0 0.984632048 4.923112753 0 0.984632048 4.923112753 0 3.938556196 0 0 0 9.658942056 0 0 0 0 3.153177928 0 0 0 2.16854588 0 0 0 0 0 8.474951346 0.984632048 8.861659425 8.861659425 0 1.969272117 0.984632048 0 0 0 4.337157266 3.938556196 0 0.984632048 0 0 10.045623146 0 0 0.033730349 0 NA 0.002139822 0.011292066 0.031910425 0.039352823 0.077387667 0 0 0 0.028868806 0.004242276 3.93e-05 0.011808911 0.122323995 0.048234689 0.025057099 0.015416295 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
